"Time (s)","w","x","y","z","Direct (°)","Yaw (°)","Pitch (°)","Roll (°)"
1.592765402E1,1.716311159E-1,1.272156090E-1,7.207490206E-1,6.594541669E-1,1.602346617E2,9.410319617E1,4.566734618E0,1.557290796E2
1.594432001E1,1.710060480E-1,1.255086660E-1,7.169811130E-1,6.640350819E-1,1.603073641E2,9.342910276E1,4.504184210E0,1.558991599E2
1.596098600E1,1.690337503E-1,1.249200404E-1,7.151386738E-1,6.666327715E-1,1.605367120E2,9.310754080E1,4.313492970E0,1.560972864E2
1.597765198E1,1.692051361E-1,1.270097345E-1,7.159253359E-1,6.653488278E-1,1.605167856E2,9.329722596E1,4.201535909E0,1.559134189E2
1.599431797E1,1.698876035E-1,1.268662214E-1,7.190375328E-1,6.618369818E-1,1.604374317E2,9.380804723E1,4.380610611E0,1.558885827E2
1.601098396E1,1.697758362E-1,1.237450615E-1,7.212600112E-1,6.600358486E-1,1.604504281E2,9.408838088E1,4.677819973E0,1.561736145E2
1.602764995E1,1.748117962E-1,1.216121539E-1,7.200101018E-1,6.604822278E-1,1.598645880E2,9.382362611E1,5.226155156E0,1.559371105E2
1.604431594E1,1.848517724E-1,1.216565743E-1,7.169380784E-1,6.610819101E-1,1.586950189E2,9.332022118E1,5.981343718E0,1.550935759E2
1.606098193E1,1.957747476E-1,1.220075786E-1,7.132930160E-1,6.618152857E-1,1.574200285E2,9.273275520E1,6.764952755E0,1.541367410E2
1.607764792E1,2.030064593E-1,1.179774553E-1,7.098570466E-1,6.640577316E-1,1.565743522E2,9.205986335E1,7.557635453E0,1.538360831E2
1.609431391E1,2.071836264E-1,1.105509922E-1,7.069754004E-1,6.671125889E-1,1.560852872E2,9.139415567E1,8.363195932E0,1.540622395E2
1.611097990E1,2.112222234E-1,1.025938764E-1,7.049540281E-1,6.692529321E-1,1.556120255E2,9.086909368E1,9.234840029E0,1.543430416E2
1.612764589E1,2.104131754E-1,9.107451886E-2,7.041447163E-1,6.720207930E-1,1.557068671E2,9.047877133E1,1.001550717E1,1.553279024E2
1.614431188E1,2.016222884E-1,7.287116349E-2,7.020061612E-1,6.791359186E-1,1.567363158E2,8.978115404E1,1.060874240E1,1.574982611E2
1.616097787E1,1.897251156E-1,5.717436597E-2,6.987090111E-1,6.874163151E-1,1.581265146E2,8.900422979E1,1.074977114E1,1.597068745E2
1.617764386E1,1.674863040E-1,4.126707092E-2,6.992748380E-1,6.937291026E-1,1.607166010E2,8.891577528E1,1.019399449E1,1.628576255E2
1.619430985E1,1.413983145E-1,3.878417611E-2,7.056691051E-1,6.932051778E-1,1.637424625E2,8.993896940E1,8.383032526E0,1.653163453E2
1.621097584E1,1.174749650E-1,5.689463392E-2,7.181267142E-1,6.835617423E-1,1.665072041E2,9.218026379E1,5.217792244E0,1.659170617E2
1.622764183E1,9.316432112E-2,8.834635466E-2,7.331264615E-1,6.678629518E-1,1.693086509E2,9.519666633E1,1.065530511E0,1.652842383E2
1.624430782E1,6.957351241E-2,1.239299700E-1,7.461012006E-1,6.504874229E-1,1.720210169E2,9.829612473E1,-3.291275716E0,1.639845197E2
1.626097381E1,5.117847089E-2,1.568997055E-1,7.548300624E-1,6.348187327E-1,1.741328161E2,1.009639469E2,-7.004289315E0,1.622951970E2
1.627763980E1,3.482089066E-2,1.813428551E-1,7.593861222E-1,6.238870025E-1,1.760090131E2,1.028544313E2,-9.984973742E0,1.611088564E2
1.629430579E1,1.711039730E-2,1.945366561E-1,7.604419589E-1,6.193470359E-1,1.780391972E2,1.037562144E2,-1.241250444E1,1.610555795E2
1.631097178E1,4.733635778E-3,-1.958781630E-1,-7.562287450E-1,-6.242815256E-1,1.794575633E2,1.031697604E2,-1.457965136E1,1.625419275E2
1.632763777E1,2.267227171E-2,-1.937877834E-1,-7.439381480E-1,-6.391308904E-1,1.774017264E2,1.009330588E2,-1.634646891E1,1.643192826E2
1.634430376E1,2.946857113E-2,-1.888595223E-1,-7.310299277E-1,-6.550258994E-1,1.766226616E2,9.842192226E1,-1.688792690E1,1.656276022E2
1.636096975E1,2.262436443E-2,-1.791806072E-1,-7.239158154E-1,-6.658290625E-1,1.774072176E2,9.670160065E1,-1.574542403E1,1.662176236E2
1.637763573E1,1.249891562E-2,-1.702434123E-1,-7.233039737E-1,-6.690981388E-1,1.785676925E2,9.617738612E1,-1.423503492E1,1.663010100E2
1.639430172E1,6.177350244E-4,1.675319821E-1,7.251028419E-1,6.679509878E-1,1.799292128E2,9.634192105E1,-1.288003623E1,1.655181576E2
1.641096771E1,1.570389910E-2,1.686347574E-1,7.279045582E-1,6.644325852E-1,1.782003917E2,9.683437794E1,-1.160895240E1,1.642207919E2
1.642763370E1,3.154989231E-2,1.704483926E-1,7.320628166E-1,6.588140726E-1,1.763840486E2,9.758839049E1,-1.027626336E1,1.627899858E2
1.644429969E1,4.754578585E-2,1.721248925E-1,7.368466854E-1,6.520501375E-1,1.745495994E2,9.844741334E1,-8.882012078E0,1.613676098E2
1.646096568E1,6.497634520E-2,1.740176827E-1,7.393879890E-1,6.471486092E-1,1.725490101E2,9.893150711E1,-7.420196274E0,1.598599970E2
1.647763167E1,8.430189139E-2,1.755980700E-1,7.388423681E-1,6.451127529E-1,1.703282358E2,9.887328934E1,-5.853745738E0,1.582734455E2
1.649429766E1,1.050932838E-1,1.745133251E-1,7.369083166E-1,6.445670128E-1,1.679349179E2,9.847279646E1,-4.018745033E0,1.568183275E2
1.651096365E1,1.274311165E-1,1.701940596E-1,7.341912389E-1,6.447933912E-1,1.653576571E2,9.782089428E1,-1.854552242E0,1.555146505E2
1.652762964E1,1.448973589E-1,1.576082408E-1,7.298070192E-1,6.492658257E-1,1.633373290E2,9.659900907E1,3.916156851E-1,1.552783222E2
1.654429563E1,1.618930167E-1,1.453910917E-1,7.263857126E-1,6.519324183E-1,1.613664184E2,9.560393373E1,2.614925445E0,1.549918716E2
1.656096162E1,1.858422008E-1,1.433653086E-1,7.224619985E-1,6.503520012E-1,1.585795230E2,9.489313371E1,4.706525975E0,1.532308816E2
1.657762761E1,2.112167002E-1,1.483662724E-1,7.167064548E-1,6.478478312E-1,1.556126730E2,9.411745299E1,6.345477153E0,1.507027486E2
1.659429360E1,2.213037769E-1,1.426532120E-1,7.110453248E-1,6.519886851E-1,1.544287568E2,9.299826783E1,7.394330672E0,1.502931800E2
1.661095959E1,2.097391709E-1,1.217843220E-1,7.072176337E-1,6.640943289E-1,1.557858651E2,9.173363270E1,7.753411334E0,1.529357866E2
1.662762558E1,1.852436317E-1,9.369245172E-2,7.007298470E-1,6.825571060E-1,1.586493260E2,8.997694893E1,7.568451735E0,1.571971612E2
1.664429157E1,1.596318684E-1,7.293827087E-2,6.910219789E-1,7.012034655E-1,1.616289416E2,8.801830469E1,6.795681295E0,1.609150373E2
1.666095756E1,1.401590406E-1,5.971618742E-2,6.842929125E-1,7.131147385E-1,1.638859013E2,8.675086976E1,6.122278190E0,1.635462586E2
1.667762355E1,1.334698403E-1,5.628274009E-2,6.852865815E-1,7.137228847E-1,1.646597051E2,8.686333372E1,5.888312050E0,1.643904532E2
1.669428954E1,1.453169375E-1,6.646662951E-2,6.884661317E-1,7.074458003E-1,1.632887345E2,8.751039716E1,6.087578703E0,1.626136902E2
1.671095553E1,1.628996365E-1,7.884569466E-2,6.913709641E-1,6.994664073E-1,1.612495165E2,8.817827098E1,6.600644689E0,1.601744773E2
1.672762152E1,1.686983189E-1,7.910361886E-2,6.950604320E-1,6.943878531E-1,1.605757096E2,8.877180477E1,7.160767583E0,1.596988878E2
1.674428751E1,1.667166640E-1,7.407508790E-2,7.012861967E-1,6.891415715E-1,1.608060530E2,8.968666132E1,7.569905936E0,1.603294037E2
1.676095350E1,1.681371426E-1,7.492406666E-2,7.106191516E-1,6.790704727E-1,1.606409476E2,9.122557397E1,7.886172929E0,1.602427487E2
1.677761948E1,1.749255758E-1,7.976998389E-2,7.201555371E-1,6.666436791E-1,1.598513458E2,9.289539757E1,8.371500296E0,1.593983346E2
1.679428547E1,1.864506857E-1,8.479715884E-2,7.235624194E-1,6.591684222E-1,1.585085554E2,9.356887924E1,9.092348323E0,1.580865085E2
1.681095146E1,1.987756178E-1,8.931386471E-2,7.190545797E-1,6.599028707E-1,1.570692607E2,9.290924803E1,9.670630147E0,1.566453377E2
1.682761745E1,2.076509318E-1,9.597605467E-2,7.120413780E-1,6.638273597E-1,1.560305475E2,9.188524832E1,9.688355645E0,1.552706139E2
1.684428344E1,2.092287270E-1,9.608080983E-2,7.056722045E-1,6.700884700E-1,1.558456850E2,9.083732853E1,9.586040142E0,1.550455422E2
1.686094943E1,2.030369800E-1,8.974992484E-2,7.009922862E-1,6.777394414E-1,1.565707804E2,8.993556679E1,9.381104077E0,1.560163097E2
1.687761542E1,1.928929944E-1,8.313247561E-2,6.979919672E-1,6.846082807E-1,1.577566712E2,8.931601400E1,8.942846911E0,1.573660643E2
1.689428141E1,1.850419967E-1,8.133064210E-2,6.965186596E-1,6.884813309E-1,1.586728382E2,8.904470451E1,8.382516439E0,1.581568250E2
1.691094740E1,1.840447431E-1,8.192513138E-2,6.956299543E-1,6.895757914E-1,1.587891121E2,8.891305569E1,8.225353504E0,1.581839647E2
1.692761339E1,1.896420760E-1,8.039877564E-2,6.930517554E-1,6.908336878E-1,1.581362062E2,8.846770499E1,8.730046859E0,1.577999994E2
1.694427938E1,1.957301563E-1,7.502032071E-2,6.890499592E-1,6.937375665E-1,1.574252391E2,8.772402347E1,9.534815270E0,1.576533858E2
1.696094537E1,1.980010456E-1,6.928603351E-2,6.858184338E-1,6.968845725E-1,1.571598202E2,8.710623576E1,1.007963567E1,1.578632135E2
1.697761136E1,1.988987097E-1,6.701214612E-2,6.838932037E-1,6.987408400E-1,1.570548681E2,8.676075370E1,1.027673570E1,1.579360133E2
1.699427735E1,1.972385571E-1,6.457864493E-2,6.817412376E-1,7.015379071E-1,1.572489527E2,8.638057999E1,1.027207013E1,1.582390707E2
1.701094334E1,1.849504379E-1,5.165727064E-2,6.810919046E-1,7.065682411E-1,1.586835143E2,8.610156805E1,1.030789102E1,1.602955320E2
1.702760933E1,1.648527833E-1,3.683922812E-2,6.840819120E-1,7.095761895E-1,1.610226351E2,8.642863245E1,9.977715540E0,1.632186513E2
1.704427532E1,1.404272929E-1,2.847621031E-2,6.908360720E-1,7.086711526E-1,1.638548548E2,8.745542899E1,8.839317453E0,1.660400534E2
1.706094131E1,1.169042961E-1,3.368689492E-2,7.029421926E-1,7.007644773E-1,1.665730517E2,8.945335455E1,6.727116604E0,1.677212037E2
1.707760730E1,9.169875175E-2,4.775689915E-2,7.199262977E-1,6.863065958E-1,1.694773148E2,9.236357274E1,3.811888482E0,1.687516927E2
1.709427329E1,6.517944568E-2,6.883019954E-2,7.376277447E-1,6.685202718E-1,1.725256871E2,9.560474984E1,2.364928762E-1,1.691235803E2
1.711093928E1,3.937698845E-2,9.503097087E-2,7.534494400E-1,6.494093537E-1,1.754865626E2,9.884430684E1,-3.674654580E0,1.687701130E2
1.712760526E1,1.898303818E-2,1.201797351E-1,7.633100748E-1,6.344715953E-1,1.778245734E2,1.012838267E2,-7.095374660E0,1.679269303E2
1.714427126E1,7.607295092E-4,1.387031078E-1,7.668229342E-1,6.266924739E-1,1.799128268E2,1.025788831E2,-9.943775392E0,1.674709971E2
1.716093724E1,2.370216938E-2,-1.437637657E-1,-7.640547156E-1,-6.284827590E-1,1.772836771E2,1.023563251E2,-1.252852287E1,1.687829659E2
1.717760323E1,4.389101291E-2,-1.459764838E-1,-7.529476285E-1,-6.401830316E-1,1.749688442E2,1.005103441E2,-1.465502535E1,1.702626948E2
1.719426922E1,5.342890070E-2,-1.545381695E-1,-7.365726829E-1,-6.562956572E-1,1.738745823E2,9.795778254E1,-1.635297399E1,1.705510807E2
1.721093521E1,6.206839135E-2,-1.548486352E-1,-7.209566236E-1,-6.726001501E-1,1.728829115E2,9.525982818E1,-1.732549381E1,1.715800468E2
1.722760120E1,6.349318257E-2,-1.488811821E-1,-7.164095044E-1,-6.786460280E-1,1.727193198E2,9.424768305E1,-1.704061272E1,1.723582203E2
1.724426719E1,5.427655927E-2,-1.449132413E-1,-7.177377343E-1,-6.789011359E-1,1.737773066E2,9.431193943E1,-1.594271859E1,1.719697611E2
1.726093318E1,3.997083101E-2,-1.415679902E-1,-7.206775546E-1,-6.774840951E-1,1.754184596E2,9.466952544E1,-1.444392029E1,1.710957957E2
1.727759917E1,2.382119880E-2,-1.362494677E-1,-7.230111361E-1,-6.768482327E-1,1.772700335E2,9.485712303E1,-1.264363474E1,1.702779864E2
1.729426516E1,4.682332753E-3,-1.296187490E-1,-7.240848541E-1,-6.774054766E-1,1.794634422E2,9.479564539E1,-1.050898490E1,1.693703288E2
1.731093115E1,1.885546671E-2,1.222454682E-1,7.248111367E-1,6.777531505E-1,1.778391946E2,9.466749305E1,-7.953605438E0,1.681858409E2
1.732759714E1,4.541234948E-2,1.117939427E-1,7.262170315E-1,6.767929196E-1,1.747943378E2,9.459261217E1,-4.896971250E0,1.670169434E2
1.734426313E1,7.114725531E-2,9.402751178E-2,7.292122841E-1,6.740521789E-1,1.718402312E2,9.465782853E1,-1.317689513E0,1.665199014E2
1.736092912E1,9.623516615E-2,7.506398857E-2,7.317920327E-1,6.705107093E-1,1.689551693E2,9.472508840E1,2.303099150E0,1.661660398E2
1.737759511E1,1.258625892E-1,6.503949314E-2,7.290632129E-1,6.696232557E-1,1.655388561E2,9.412090845E1,5.533035077E0,1.646550429E2
1.739426110E1,1.564645378E-1,6.403046846E-2,7.199606299E-1,6.731089354E-1,1.619965110E2,9.259793926E1,7.995634718E0,1.621932760E2
1.741092709E1,1.804678214E-1,6.554927677E-2,7.087861300E-1,6.787907481E-1,1.592059795E2,9.077573551E1,9.604006416E0,1.599570716E2
1.742759308E1,1.936037731E-1,5.955019221E-2,6.963369846E-1,6.885391474E-1,1.576736571E2,8.865024616E1,1.081401931E1,1.591537678E2
1.744425907E1,1.932919440E-1,4.371099174E-2,6.817446947E-1,7.042384148E-1,1.577100781E2,8.609919972E1,1.165309533E1,1.601943618E2
1.746092506E1,1.778513706E-1,2.846469916E-2,6.721082330E-1,7.182124853E-1,1.595107337E2,8.444268579E1,1.143074554E1,1.625617978E2
1.747759105E1,1.644104139E-1,2.411130443E-2,6.698839068E-1,7.236320972E-1,1.610740281E2,8.408021660E1,1.068307539E1,1.640370601E2
1.749425704E1,1.533675671E-1,2.326781675E-2,6.723943353E-1,7.237560749E-1,1.623557345E2,8.448357467E1,9.937075560E0,1.650990092E2
1.751092303E1,1.512203715E-1,2.982993238E-2,6.768096089E-1,7.198411822E-1,1.626046890E2,8.522902152E1,9.308439099E0,1.648390420E2
1.752758902E1,1.560714342E-1,3.879519552E-2,6.834447980E-1,7.120673060E-1,1.620421176E2,8.635376001E1,9.095634818E0,1.638113323E2
1.754425500E1,1.654609069E-1,4.935406148E-2,6.916412711E-1,7.012982368E-1,1.609519790E2,8.777109433E1,9.186892151E0,1.622870639E2
1.756092100E1,1.783584216E-1,6.335057318E-2,7.002682686E-1,6.883308291E-1,1.594516858E2,8.934833567E1,9.356981346E0,1.601979543E2
1.757758698E1,1.922200980E-1,7.983925939E-2,7.069423795E-1,6.759508848E-1,1.578352500E2,9.071346199E1,9.429983916E0,1.577992882E2
1.759425297E1,1.996014091E-1,8.594789356E-2,7.101189494E-1,6.697039008E-1,1.569726970E2,9.135514389E1,9.692607930E0,1.567306924E2
1.761091896E1,2.021964546E-1,8.890605718E-2,7.132188082E-1,6.652302146E-1,1.566691376E2,9.192902441E1,9.795647269E0,1.563161521E2
1.762758495E1,2.027061041E-1,9.420532733E-2,7.170531750E-1,6.602047682E-1,1.566095012E2,9.267844226E1,9.573488659E0,1.558928802E2
1.764425094E1,2.020319446E-1,1.007043347E-1,7.215501666E-1,6.545281410E-1,1.566883863E2,9.357485514E1,9.190918626E0,1.554726718E2
1.766091693E1,2.015247304E-1,1.051653177E-1,7.261788249E-1,6.488392353E-1,1.567477294E2,9.445897926E1,8.987281546E0,1.552032288E2
1.767758292E1,2.027225936E-1,1.060163677E-1,7.296868563E-1,6.443765759E-1,1.566075715E2,9.507695358E1,9.161572679E0,1.550800286E2
1.769424891E1,2.082192499E-1,1.058930680E-1,7.298911214E-1,6.424098015E-1,1.559639678E2,9.511613128E1,9.665817051E0,1.546476601E2
1.771091490E1,2.192312222E-1,1.079791635E-1,7.260092497E-1,6.427975893E-1,1.546722340E2,9.451830074E1,1.034123737E1,1.535207892E2
1.772758089E1,2.306799221E-1,1.084889472E-1,7.192426920E-1,6.463024616E-1,1.533257902E2,9.339720178E1,1.104595998E1,1.524312958E2
1.774424688E1,2.319082930E-1,9.784023464E-2,7.107707858E-1,6.568490863E-1,1.531811060E2,9.172783496E1,1.160332349E1,1.530637309E2
1.776091287E1,2.239194399E-1,8.122625202E-2,7.023434639E-1,6.708025336E-1,1.541213090E2,8.998642261E1,1.186246781E1,1.549408041E2
1.777757886E1,2.054548603E-1,6.041347608E-2,6.965275407E-1,6.848269105E-1,1.562877451E2,8.868908753E1,1.173962058E1,1.580763096E2
1.779424485E1,1.659210323E-1,2.352279425E-2,6.960076690E-1,6.982049942E-1,1.608985134E2,8.824375318E1,1.142687705E1,1.643484985E2
1.781091084E1,1.238196724E-1,-1.007151138E-2,6.946495175E-1,7.085402608E-1,1.657748031E2,8.797475186E1,1.073662524E1,1.705406870E2
1.782757683E1,9.231194200E-2,-1.743834466E-2,6.936302185E-1,7.141789198E-1,1.694067491E2,8.784583434E1,8.799018140E0,1.737454892E2
1.784424282E1,7.196264212E-2,5.110483617E-3,7.042473555E-1,7.062796354E-1,1.717465546E2,8.953848538E1,5.401831655E0,1.737230088E2
1.786090881E1,5.916003246E-2,4.179240018E-2,7.206658721E-1,6.894883513E-1,1.732167990E2,9.242020236E1,1.583770313E0,1.718438600E2
1.787757480E1,4.378410317E-2,7.665569335E-2,7.365414500E-1,6.706068516E-1,1.749811069E2,9.555549903E1,-2.195770957E0,1.701092445E2
1.789424079E1,2.525711255E-2,1.021071896E-1,7.474355102E-1,6.559545398E-1,1.771054403E2,9.797929575E1,-5.520346413E0,1.692433699E2
1.791090678E1,3.667568365E-3,1.129860505E-1,7.489472628E-1,6.529155374E-1,1.795797267E2,9.856234010E1,-8.166318450E0,1.698740167E2
1.792757276E1,1.517236652E-2,-1.157161146E-1,-7.404119372E-1,-6.619439125E-1,1.782613082E2,9.718919198E1,-1.011722882E1,1.711610274E2
1.794423876E1,2.458007005E-2,-1.250726432E-1,-7.254058123E-1,-6.764163375E-1,1.771830477E2,9.490635924E1,-1.182150331E1,1.712910307E2
1.796090474E1,3.251524900E-2,-1.304860264E-1,-7.099086642E-1,-6.913362741E-1,1.762733701E2,9.247108482E1,-1.309610883E1,1.717174366E2
1.797757073E1,3.368988323E-2,-1.252657026E-1,-7.039664388E-1,-6.982870102E-1,1.761386931E2,9.132358483E1,-1.284862065E1,1.723780354E2
1.799423672E1,2.314534283E-2,-1.165253147E-1,-7.041492462E-1,-7.000428438E-1,1.773475022E2,9.109897968E1,-1.128801264E1,1.722821558E2
1.801090271E1,6.000141190E-3,-1.073604450E-1,-7.056089044E-1,-7.003954649E-1,1.793124303E2,9.109226379E1,-9.140561181E0,1.716659293E2
1.802756870E1,1.642789119E-2,9.914728254E-2,7.062494159E-1,7.007936239E-1,1.781174177E2,9.099433247E1,-6.647415877E0,1.705507324E2
1.804423469E1,4.373530430E-2,9.098443389E-2,7.052269578E-1,7.017577887E-1,1.749867042E2,9.064579682E1,-3.784929070E0,1.690397910E2
1.806090068E1,7.257203674E-2,7.831147313E-2,7.034552097E-1,7.026744485E-1,1.716765400E2,9.011252325E1,-4.556545167E-1,1.677502758E2
1.807756667E1,9.399844312E-2,5.368570238E-2,7.034296393E-1,7.024734020E-1,1.692126463E2,8.973548545E1,3.257129824E0,1.679991077E2
1.809423266E1,1.103245443E-1,2.736575156E-2,7.065884471E-1,6.984356642E-1,1.673319511E2,9.000185990E1,6.758323582E0,1.688060491E2
1.811089865E1,1.343246439E-1,1.363936346E-2,7.081285715E-1,6.930546761E-1,1.645608617E2,9.018983293E1,9.865307529E0,1.679602729E2
1.812756464E1,1.746904389E-1,1.496687438E-2,7.005344629E-1,6.917446852E-1,1.598787118E2,8.893848479E1,1.294683492E1,1.643652937E2
1.814423063E1,2.270870502E-1,2.588722482E-2,6.857261658E-1,6.910433769E-1,1.537487307E2,8.652772361E1,1.600138988E1,1.586884818E2
1.816089662E1,2.599498762E-1,1.851693727E-2,6.698899865E-1,6.952198148E-1,1.498658240E2,8.382549683E1,1.881593449E1,1.559169668E2
1.817756261E1,2.706649028E-1,-4.019891378E-3,6.604197621E-1,7.004070878E-1,1.485923275E2,8.212501201E1,2.129291527E1,1.563448312E2
1.819422860E1,2.807195390E-1,-7.389095146E-3,6.538109779E-1,7.026187778E-1,1.473936925E2,8.099431499E1,2.217634282E1,1.554456904E2
1.821089459E1,2.705385463E-1,-3.376730951E-3,6.528043747E-1,7.075619698E-1,1.486073680E2,8.090035750E1,2.097717356E1,1.560901457E2
1.822756058E1,2.418670931E-1,4.533347208E-3,6.551918387E-1,7.156838775E-1,1.520064721E2,8.144514148E1,1.808633985E1,1.582569388E2
1.824422657E1,2.121346867E-1,1.601147838E-2,6.556680202E-1,7.244597673E-1,1.555050405E2,8.169392312E1,1.477243065E1,1.601482758E2
1.826089256E1,1.966816479E-1,3.329446539E-2,6.514187455E-1,7.320255637E-1,1.573140449E2,8.123354003E1,1.197585229E1,1.602022454E2
1.827755855E1,1.957949155E-1,5.234150216E-2,6.504895687E-1,7.319754362E-1,1.574176718E2,8.133505553E1,1.025909296E1,1.588695402E2
1.829422454E1,1.997811279E-1,6.628731638E-2,6.587071419E-1,7.223561406E-1,1.569516794E2,8.280833402E1,9.638334985E0,1.575834778E2
1.831089053E1,1.967914867E-1,7.459117472E-2,6.675714254E-1,7.141832113E-1,1.573012074E2,8.433098515E1,8.986469552E0,1.573307390E2
1.832755652E1,1.905679873E-1,7.938261330E-2,6.729279160E-1,7.103170156E-1,1.580281337E2,8.526254192E1,8.262202884E0,1.575718331E2
1.834422250E1,1.873621467E-1,8.468276262E-2,6.790688038E-1,7.046912909E-1,1.584022361E2,8.633197328E1,7.765163843E0,1.575061651E2
1.836088850E1,1.801949402E-1,8.505082875E-2,6.866257787E-1,6.991717815E-1,1.592377705E2,8.753671225E1,7.384233332E0,1.581699611E2
1.837755448E1,1.567551613E-1,7.009290904E-2,6.925944090E-1,7.005910277E-1,1.619627919E2,8.822239572E1,6.829925137E0,1.613976493E2
1.839422047E1,1.266326727E-1,5.581306666E-2,6.944060922E-1,7.061510086E-1,1.654498993E2,8.830898794E1,5.568981377E0,1.650738888E2
1.841088646E1,9.254156660E-2,4.781961441E-2,6.924698353E-1,7.138871551E-1,1.693803230E2,8.791035660E1,3.433434005E0,1.685383244E2
1.842755245E1,5.766573308E-2,4.781686515E-2,6.916634440E-1,7.183243632E-1,1.733883259E2,8.778595124E1,6.345362653E-1,1.714309686E2
1.844421844E1,3.012576534E-2,6.039448082E-2,6.987175941E-1,7.122069001E-1,1.765473192E2,8.906556738E1,-2.517695002E0,1.726787811E2
1.846088443E1,8.785174772E-3,8.093241602E-2,7.121917009E-1,6.972486973E-1,1.789932802E2,9.158579624E1,-5.759128791E0,1.726357589E2
1.847755042E1,1.440647739E-2,-9.829977155E-2,-7.256658077E-1,-6.808367968E-1,1.783490822E2,9.420881556E1,-8.902922503E0,1.728452755E2
1.849421641E1,3.502040492E-2,-1.109016314E-1,-7.316777706E-1,-6.716561913E-1,1.759861365E2,9.558214769E1,-1.154999031E1,1.732448259E2
1.851088240E1,5.364792589E-2,-1.179480404E-1,-7.275483608E-1,-6.737087965E-1,1.738494478E2,9.510679688E1,-1.370884855E1,1.741311020E2
1.852754839E1,6.966666319E-2,-1.147930771E-1,-7.200306654E-1,-6.808266640E-1,1.720103166E2,9.375181225E1,-1.487034849E1,1.758200997E2
1.854421438E1,7.237373335E-2,-1.101381034E-1,-7.128059864E-1,-6.888681054E-1,1.716993238E2,9.239723396E1,-1.476873308E1,1.766026570E2
1.856088037E1,6.578859280E-2,-1.027033776E-1,-7.093172073E-1,-6.942571402E-1,1.724557338E2,9.161323535E1,-1.364674825E1,1.767938262E2
1.857754636E1,5.122767158E-2,-9.371265024E-2,-7.103643417E-1,-6.956839561E-1,1.741271707E2,9.156837884E1,-1.172235823E1,1.763775568E2
1.859421235E1,2.982044070E-2,-8.401647210E-2,-7.141793966E-1,-6.942620277E-1,1.765823225E2,9.198651896E1,-9.163550861E0,1.754335444E2
1.861087834E1,1.985466393E-4,-7.585921884E-2,-7.187114358E-1,-6.911578774E-1,1.799772482E2,9.257058460E1,-6.035623756E0,1.737207917E2
1.862754433E1,3.775671531E-2,7.100211084E-2,7.225561142E-1,6.866191030E-1,1.756723705E2,9.311311441E1,-2.461044362E0,1.711065423E2
1.864421032E1,7.656570906E-2,6.719485670E-2,7.254227996E-1,6.807233691E-1,1.712176209E2,9.352698290E1,1.123229855E0,1.683596184E2
1.866087631E1,1.094027043E-1,5.801484361E-2,7.261323929E-1,6.763113737E-1,1.674382295E2,9.352402019E1,4.612104063E0,1.665269519E2
1.867754230E1,1.316628822E-1,4.309447482E-2,7.228722572E-1,6.769515872E-1,1.648686110E2,9.282202470E1,7.585477287E0,1.659548675E2
1.869420829E1,1.510109970E-1,3.096378222E-2,7.158658504E-1,6.810088158E-1,1.626289603E2,9.156215449E1,1.002244861E1,1.652924230E2
1.871087428E1,1.802032969E-1,2.754365467E-2,7.054960132E-1,6.848675013E-1,1.592367970E2,8.982197228E1,1.250576859E1,1.629840625E2
1.872754027E1,2.188696803E-1,3.220305219E-2,6.914492249E-1,6.877186894E-1,1.547146949E2,8.752471628E1,1.497403349E1,1.590396223E2
1.874420626E1,2.401277039E-1,1.738658920E-2,6.793770790E-1,6.931689382E-1,1.522118447E2,8.540970497E1,1.758803490E1,1.580371354E2
1.876087224E1,2.509277118E-1,-5.420795060E-4,6.725398302E-1,6.962220669E-1,1.509351677E2,8.418280777E1,1.977166501E1,1.582525381E2
1.877753823E1,2.565519651E-1,1.521267463E-3,6.671922207E-1,6.993091702E-1,1.502688683E2,8.330041478E1,1.988974679E1,1.574345453E2
1.879420422E1,2.324890555E-1,1.009513624E-2,6.688809395E-1,7.060065269E-1,1.531126855E2,8.368782087E1,1.726313662E1,1.590283838E2
1.881087021E1,1.915514467E-1,2.141169272E-2,6.753478646E-1,7.118671536E-1,1.579133226E2,8.487957200E1,1.319366124E1,1.619518020E2
1.882753620E1,1.715497382E-1,4.250068963E-2,6.777086854E-1,7.137753963E-1,1.602441273E2,8.546981480E1,9.895376265E0,1.621172347E2
1.884420219E1,1.747168184E-1,5.750240013E-2,6.784793735E-1,7.112195492E-1,1.598756418E2,8.577855853E1,8.933607146E0,1.606970802E2
1.886086818E1,1.890563840E-1,7.098211348E-2,6.862317920E-1,6.987883449E-1,1.582045580E2,8.720716936E1,9.222571532E0,1.585076347E2
1.887753417E1,2.087879283E-1,9.360335022E-2,6.941972971E-1,6.824486256E-1,1.558973376E2,8.891663403E1,9.330032526E0,1.551341420E2
1.889420016E1,2.260197162E-1,1.140606850E-1,7.019520998E-1,6.657090187E-1,1.538743032E2,9.066772788E1,9.523236012E0,1.521278742E2
1.891086615E1,2.395371547E-1,1.294147819E-1,7.115917802E-1,6.476966143E-1,1.522815510E2,9.268998827E1,9.977551034E0,1.498630057E2
1.892753214E1,2.528267282E-1,1.398479640E-1,7.211760879E-1,6.296238899E-1,1.507103067E2,9.463187347E1,1.086887274E1,1.480228161E2
