"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
1.598019474E0,7.828995585E-1,-1.233106971E0,1.555109024E0
1.614686140E0,7.828995585E-1,-1.233106971E0,1.555109024E0
1.631352806E0,7.828995585E-1,-1.233106971E0,1.555109024E0
1.648019472E0,1.190804482E0,-1.472718596E0,2.315406561E0
1.664686138E0,1.268537045E0,-1.702021956E0,2.509890556E0
1.681352804E0,1.054963470E0,-2.226984024E0,2.840750217E0
1.698019470E0,1.054963470E0,-2.226984024E0,2.840750217E0
1.714686136E0,1.054963470E0,-2.226984024E0,2.840750217E0
1.731352802E0,1.155374408E0,-5.292074203E0,2.179412842E0
1.748019468E0,1.038851857E0,-5.463727474E0,1.539608359E0
1.764686134E0,9.651663303E-1,-5.820090771E0,1.050076604E0
1.781352800E0,1.136208534E0,-6.018392563E0,7.418189049E-1
1.798019466E0,1.617951751E0,-5.860789299E0,3.178787529E-1
1.814686132E0,2.033797979E0,-4.037128925E0,-2.628245652E-1
1.831352798E0,2.033797979E0,-4.037128925E0,-2.628245652E-1
1.848019464E0,2.033797979E0,-4.037128925E0,-2.628245652E-1
1.864686130E0,1.515784621E0,3.342193961E-1,6.373610497E-1
1.881352796E0,1.222951293E0,1.176754594E0,7.921388745E-1
1.898019462E0,1.222951293E0,1.176754594E0,7.921388745E-1
1.914686128E0,-3.199404106E-2,-8.384118974E-2,1.004719853E0
1.931352794E0,-3.199404106E-2,-8.384118974E-2,1.004719853E0
1.948019460E0,1.836412251E-1,-9.101121426E-1,7.686969638E-1
1.964686126E0,1.836412251E-1,-9.101121426E-1,7.686969638E-1
1.981352792E0,1.836412251E-1,-9.101121426E-1,7.686969638E-1
1.998019458E0,3.121519089E-1,-6.898190379E-1,4.410443604E-1
2.014686124E0,6.395754218E-1,1.037477493E0,-3.575085998E-1
2.014686124E0,3.121519089E-1,-6.898190379E-1,4.410443604E-1
2.048019456E0,4.831940532E-1,4.241692424E-1,1.146898642E-1
2.064686122E0,4.831940532E-1,4.241692424E-1,1.146898642E-1
2.081352788E0,2.620609999E-1,-1.335503161E-1,5.099193454E-1
2.098019454E0,2.779434621E-1,-2.862665057E-1,5.111411214E-1
2.114686120E0,4.111120105E-1,2.222020552E-2,3.559814394E-1
2.131352786E0,4.801397026E-1,2.763399482E-1,6.337722391E-2
2.148019452E0,6.151408553E-1,-2.312886715E-1,-3.985892609E-2
2.164686118E0,6.310232878E-1,-5.862011313E-1,3.466657549E-2
2.181352784E0,4.642572403E-1,-1.277089238E0,2.350302190E-1
2.198019450E0,1.423314959E-1,-1.365053654E0,1.947131455E-1
2.214686116E0,-6.108647794E-4,-8.702532649E-1,-3.252854943E-2
2.231352782E0,1.398880333E-1,-6.381246448E-1,-6.062832847E-2
2.248019448E0,7.385355234E-1,-2.086866796E-1,1.098029464E-1
2.264686114E0,1.404378176E0,2.824485898E-1,1.305723488E-1
2.281352780E0,1.404378176E0,2.824485898E-1,1.305723488E-1
2.298019446E0,1.875965714E0,1.041753531E0,4.505127668E-2
2.314686112E0,1.977980137E0,1.906738043E0,3.283398226E-2
2.331352778E0,1.977980137E0,1.906738043E0,3.283398226E-2
2.348019444E0,2.667035580E0,3.300120592E0,-6.336194873E-1
2.364686110E0,3.471544504E0,3.196884394E0,-1.018464327E0
2.381352776E0,2.528980255E0,4.329427719E0,-2.884808779E-1
2.398019442E0,7.806851864E-1,2.824867725E0,5.050324798E-1
2.414686108E0,-3.353647590E-1,1.940946460E0,7.170025110E-1
2.431352774E0,-2.499047756E0,1.528612733E0,8.116865754E-1
2.448019440E0,-2.927263975E0,1.735085011E0,-5.650499370E-3
2.464686106E0,-3.094030142E0,-1.518762559E-1,-2.713766694E-1
2.481352772E0,-1.737910271E0,-1.422474980E0,-1.058323234E-1
2.498019438E0,6.395754218E-1,-1.231274366E0,4.109592736E-1
2.514686104E0,6.395754218E-1,-1.231274366E0,4.109592736E-1
2.531352770E0,6.395754218E-1,-1.231274366E0,4.109592736E-1
2.548019436E0,6.395754218E-1,-1.231274366E0,4.109592736E-1
2.564686102E0,6.395754218E-1,-1.231274366E0,4.109592736E-1
2.581352768E0,6.395754218E-1,-1.231274366E0,4.109592736E-1
2.598019434E0,6.395754218E-1,-1.231274366E0,4.109592736E-1
2.614686100E0,2.726747692E-1,-1.943924427E0,-5.358811021E-1
2.631352766E0,2.726747692E-1,-1.943924427E0,-5.358811021E-1
2.648019432E0,2.726747692E-1,-1.943924427E0,-5.358811021E-1
2.664686098E0,2.726747692E-1,-1.943924427E0,-5.358811021E-1
2.681352764E0,6.719512399E-3,-1.914831996E0,-9.958623052E-1
2.698019430E0,6.719512399E-3,-1.914831996E0,-9.958623052E-1
2.714686096E0,5.127446055E-1,-1.190117359E0,-8.030580878E-1
2.731352762E0,5.127446055E-1,-1.190117359E0,-8.030580878E-1
2.748019428E0,5.127446055E-1,-1.190117359E0,-8.030580878E-1
2.764686094E0,5.127446055E-1,-1.190117359E0,-8.030580878E-1
2.781352760E0,5.127446055E-1,-1.190117359E0,-8.030580878E-1
2.798019426E0,1.004109010E-1,-3.148320675E0,1.682168841E-1
2.814686092E0,1.004109010E-1,-3.148320675E0,1.682168841E-1
2.831352758E0,1.004109010E-1,-3.148320675E0,1.682168841E-1
2.848019424E0,1.004109010E-1,-3.148320675E0,1.682168841E-1
2.864686090E0,1.004109010E-1,-3.148320675E0,1.682168841E-1
2.881352756E0,1.004109010E-1,-3.148320675E0,1.682168841E-1
2.898019422E0,1.004109010E-1,-3.148320675E0,1.682168841E-1
2.914686088E0,1.004109010E-1,-3.148320675E0,1.682168841E-1
2.931352754E0,-3.674122572E0,-3.904189587E0,-1.116813540E0
2.948019420E0,-3.674122572E0,-3.904189587E0,-1.116813540E0
2.964686086E0,-3.806909323E0,-3.565388680E0,-8.891900182E-1
2.981352752E0,-3.806909323E0,-3.565388680E0,-8.891900182E-1
2.998019418E0,-3.470093727E0,-1.909105182E0,-3.011563420E-1
3.014686084E0,-3.470093727E0,-1.909105182E0,-3.011563420E-1
3.031352750E0,-2.524933100E0,-1.269835234E-1,4.091266990E-1
3.048019416E0,-2.524933100E0,-1.269835234E-1,4.091266990E-1
3.064686082E0,-2.524933100E0,-1.269835234E-1,4.091266990E-1
3.081352748E0,-2.524933100E0,-1.269835234E-1,4.091266990E-1
3.098019414E0,4.276053309E-1,2.618624687E0,1.825874805E0
3.114686080E0,3.451386094E-1,3.232925415E0,1.982103467E0
3.131352746E0,3.595702946E-1,4.083249092E0,1.989815712E0
3.148019412E0,3.595702946E-1,4.083249092E0,1.989815712E0
3.164686078E0,3.595702946E-1,4.083249092E0,1.989815712E0
3.181352744E0,2.740568399E0,7.527915955E0,1.226616502E0
3.198019410E0,3.128467560E0,8.136566162E0,1.294651508E0
3.214686076E0,3.147404432E0,8.766139030E0,1.192026258E0
3.231352742E0,2.835405350E0,8.826843262E0,9.495129585E-1
3.248019408E0,2.835405350E0,8.826843262E0,9.495129585E-1
3.264686074E0,2.835405350E0,8.826843262E0,9.495129585E-1
3.281352740E0,2.169409990E0,8.145957947E0,8.397863507E-1
3.298019406E0,5.406153202E-1,2.403981924E0,9.147699922E-2
3.314686072E0,6.908880472E-1,1.410104990E0,-3.642281294E-1
3.331352738E0,6.298015714E-1,1.080848813E0,-3.868301213E-1
3.348019404E0,6.395754218E-1,9.000328779E-1,3.894263133E-2
3.364686070E0,6.395754218E-1,9.000328779E-1,3.894263133E-2
3.381352736E0,8.087849617E-1,-4.188241661E-1,1.511890348E-2
3.398019402E0,7.208204269E-1,-1.069395185E0,-3.068068326E-1
3.414686068E0,3.695732057E-1,-1.974085927E0,-6.055197120E-1
3.431352734E0,1.740964651E-1,-3.223915339E0,-5.609265566E-1
3.448019400E0,-1.288924664E-1,-3.796906471E0,-6.049088240E-1
3.464686066E0,-8.655954003E-1,-5.124315739E0,-6.580541134E-1
3.481352732E0,-8.655954003E-1,-5.124315739E0,-6.580541134E-1
3.498019398E0,-1.896124244E0,-5.787714481E0,-9.268345833E-1
3.514686064E0,-2.194837093E0,-5.976471901E0,-1.092378974E0
3.531352730E0,-2.498436928E0,-6.448670387E0,-1.065500855E0
3.548019396E0,-2.114202976E0,-6.613604069E0,-6.696605086E-1
3.564686062E0,-2.114202976E0,-6.613604069E0,-6.696605086E-1
3.581352728E0,-1.081841469E0,-4.578202248E0,-2.664897740E-1
3.598019394E0,-7.629700899E-1,-3.259956360E0,6.459894776E-2
3.614686060E0,-7.629700899E-1,-3.259956360E0,6.459894776E-2
3.631352726E0,2.864955962E-1,-9.789871573E-1,1.018158913E0
3.648019392E0,4.618137777E-1,-8.000037670E-1,1.081077933E0
3.664686058E0,4.770853817E-1,-1.051069260E0,1.006552458E0
3.681352724E0,1.453858167E-1,-1.854356408E0,6.779071689E-1
3.698019390E0,1.453858167E-1,-1.854356408E0,6.779071689E-1
3.714686056E0,-4.972439408E-1,-1.768224478E0,2.588539422E-1
3.731352722E0,-2.809978127E-1,-2.587775886E-1,-1.577558219E-1
3.748019388E0,6.536252797E-2,5.060251355E-1,-3.497200832E-2
3.764686054E0,6.536252797E-2,5.060251355E-1,-3.497200832E-2
3.781352720E0,8.796452731E-2,2.567922771E-1,3.492619395E-1
3.798019386E0,8.796452731E-2,2.567922771E-1,3.492619395E-1
3.814686052E0,-7.086031437E-1,-3.552942276E-1,-1.542433538E-2
3.831352718E0,-7.086031437E-1,-3.552942276E-1,-1.542433538E-2
3.848019384E0,-9.162971973E-1,-2.209039778E-1,-3.245218992E-1
3.864686050E0,-8.326086998E-1,1.083521396E-1,-4.033234715E-1
3.881352716E0,-7.128791809E-1,4.516581595E-1,-8.144354820E-1
3.898019382E0,-7.128791809E-1,4.516581595E-1,-8.144354820E-1
3.914686048E0,2.809978127E-1,1.912235856E0,-1.058781385E0
3.931352714E0,2.809978127E-1,1.912235856E0,-1.058781385E0
3.948019380E0,7.476984859E-1,2.400316715E0,-2.176205814E-1
3.964686046E0,7.476984859E-1,2.400316715E0,-2.176205814E-1
3.981352712E0,-1.490510106E-1,1.855425358E0,-5.798633695E-1
3.998019378E0,1.747073233E-1,1.892688155E0,-8.926261663E-1
4.014686044E0,1.747073233E-1,1.892688155E0,-8.926261663E-1
4.031352710E0,3.457494676E-1,3.423133492E-1,-1.155297995E0
4.048019376E0,2.156352699E-1,-5.874228477E-1,-1.833968759E0
4.064686042E0,3.762927055E-1,-1.146975040E0,-2.776533127E0
4.081352708E0,6.157516837E-1,-4.841867089E-1,-3.673282623E0
4.098019374E0,8.765909672E-1,2.183077931E-1,-3.904800415E0
4.114686040E0,1.472795010E0,9.763910174E-1,-3.474140644E0
4.131352706E0,1.472795010E0,9.763910174E-1,-3.474140644E0
4.148019372E0,1.748905897E0,-1.158352345E-1,-2.105803728E0
4.164686038E0,1.759901404E0,-3.436114406E-3,-2.426507711E0
4.181352704E0,1.920558810E0,-1.873064190E-1,-3.227351427E0
4.198019370E0,1.920558810E0,-1.873064190E-1,-3.227351427E0
4.214686036E0,1.097723961E0,-2.418795347E0,-4.094168663E0
4.231352702E0,-1.252272725E-1,-1.916053772E0,-4.082561970E0
4.248019368E0,-2.921766281E0,-9.032399058E-1,-2.615264893E0
4.264686034E0,-1.524718523E0,-2.117028236E0,-2.520580769E0
4.281352700E0,-5.687150955E-1,-2.128023863E0,-4.055073261E0
4.298019366E0,-7.006618977E-1,-1.712635756E0,-5.050782681E0
4.314686032E0,-7.800742984E-1,-7.291435003E-1,-6.229751587E0
4.331352698E0,-3.384190798E-1,3.368155658E-1,-7.168040276E0
4.348019364E0,-3.384190798E-1,3.368155658E-1,-7.168040276E0
4.364686030E0,8.228348494E-1,1.509065032E0,-8.329294205E0
4.381352696E0,1.902232885E0,2.170020819E0,-8.913280487E0
4.398019362E0,1.257770538E0,-4.273762703E-1,-9.372039795E0
4.414686028E0,1.257770538E0,-4.273762703E-1,-9.372039795E0
4.431352694E0,-4.557051361E-1,-3.045542717E0,-6.496088982E0
4.448019360E0,9.071341753E-1,-1.570915103E0,1.647807807E-1
4.464686026E0,6.224712133E-1,-2.826242208E0,5.637518406E0
4.481352692E0,6.224712133E-1,-2.826242208E0,5.637518406E0
4.498019358E0,-1.745240688E0,-1.015639067E0,2.335794210E0
4.514686024E0,-2.390313864E0,1.599473119E0,-9.789107740E-2
4.531352690E0,-2.127031088E0,1.174921989E0,8.342885971E-1
4.548019356E0,-7.342594862E-1,6.367501616E-1,1.163544655E0
4.564686022E0,9.468404204E-2,5.634464025E-1,8.721621633E-1
4.581352688E0,9.468404204E-2,5.634464025E-1,8.721621633E-1
4.581352688E0,1.188742876E0,5.952113867E-1,2.814559340E-1
4.614686020E0,9.309579134E-1,-1.809686981E-2,1.201876476E-1
4.631352686E0,3.915643096E-1,2.971093655E-1,7.987056673E-2
4.648019352E0,1.343902480E-2,5.781071782E-1,1.452330947E-1
4.664686018E0,1.343902480E-2,5.781071782E-1,1.452330947E-1
4.681352684E0,-2.577849329E-1,1.672242396E-2,9.392046183E-2
4.698019350E0,-2.761108875E-1,-3.791179657E-1,-1.027780026E-1
4.714686016E0,-2.272416949E-1,-8.030580878E-1,-3.477347791E-1
4.731352682E0,-2.272416949E-1,-8.030580878E-1,-3.477347791E-1
4.748019348E0,-9.224057943E-2,-7.932842970E-1,-1.089935541E0
4.764686014E0,-1.576031148E-1,-3.351356983E-1,-1.898720503E0
4.781352680E0,2.822195292E-1,-6.085740402E-2,-1.593288064E0
4.798019346E0,9.315688014E-1,-2.960403562E-1,-8.419243693E-1
4.814686012E0,1.293200731E0,-2.355647236E-1,-9.476040006E-1
4.831352678E0,1.847865939E0,-1.741957307E0,-1.023351192E0
4.848019344E0,1.987753987E0,-3.483532667E0,1.067028046E0
4.864686010E0,1.987753987E0,-3.483532667E0,1.067028046E0
4.881352676E0,2.029292822E0,-2.440786600E0,2.112828493E0
4.898019342E0,1.193629742E0,-5.147299170E-1,1.352912784E0
4.914686008E0,1.111773923E-1,1.214017391E0,7.707586288E-1
4.931352674E0,1.111773923E-1,1.214017391E0,7.707586288E-1
4.948019340E0,1.521053314E-1,1.564653754E0,1.314428329E0
4.964686006E0,2.028681993E0,1.061301231E0,1.542280793E0
4.981352672E0,2.745226383E0,5.371792316E-1,1.355356216E0
4.998019338E0,2.351218462E0,5.096902847E-1,1.308319688E0
5.014686004E0,1.951712966E0,7.693078518E-1,1.259450436E0
5.031352670E0,1.538768411E0,1.172478557E0,1.403003693E0
5.048019336E0,1.538768411E0,1.172478557E0,1.403003693E0
5.064686002E0,1.762955785E0,3.905716538E-1,1.192866206E0
5.081352668E0,1.708588839E0,4.229474962E-1,1.117729783E0
5.098019334E0,1.100778341E0,3.698022664E-1,6.107120514E-1
5.114686000E0,6.236929297E-1,1.611155830E-2,3.138317764E-1
5.131352666E0,7.495310903E-1,4.339430630E-1,7.365502119E-1
5.148019332E0,7.953459620E-1,6.135373116E-1,9.644027948E-1
5.164685998E0,6.120865345E-1,8.768200278E-1,1.112232089E0
5.181352664E0,4.001164436E-1,8.536071777E-1,1.014493704E0
5.198019330E0,3.524689674E-1,6.055960655E-1,1.029765248E0
5.214685996E0,1.985310465E-1,3.453676701E-1,1.005330682E0
5.231352662E0,8.307760954E-2,1.920406222E-1,6.253728271E-1
5.248019328E0,-2.443459071E-2,4.543306679E-2,4.091266990E-1
5.264685994E0,-1.014035568E-1,8.513928205E-2,4.127918780E-1
5.281352660E0,-2.437350452E-1,2.995528281E-1,3.541488647E-1
5.298019326E0,-4.251618981E-1,3.826304376E-1,1.898262352E-1
5.314685992E0,-6.908880472E-1,2.934441566E-1,6.215549260E-2
5.331352658E0,-8.484911919E-1,2.060905099E-1,2.244928107E-2
5.348019324E0,-1.218675256E0,-6.490438245E-3,-3.741546720E-2
5.364685990E0,-1.561370373E0,-2.813795805E-1,-7.635809598E-4
5.381352656E0,-1.561370373E0,-2.813795805E-1,-7.635809598E-4
5.398019322E0,-1.709199667E0,-4.206567705E-1,6.704241037E-2
5.414685988E0,-1.541211843E0,-6.540070772E-1,-2.703076601E-2
5.431352654E0,-1.126434684E0,-1.030299783E0,-1.314886510E-1
5.448019320E0,-3.738492429E-1,-7.089849114E-1,1.892153621E-1
5.464685986E0,-1.044578776E-1,-4.011090994E-1,4.415025115E-1
5.481352652E0,2.730565667E-1,-5.165625215E-1,1.172707677E0
5.498019318E0,5.803215504E-1,-1.692477226E0,1.093295217E0
5.514685984E0,2.516762912E-1,-1.675372958E0,1.055421591E0
5.531352650E0,-1.093447953E-1,-1.264261007E0,1.087797403E0
5.548019316E0,-1.068402529E0,-4.756345749E-1,1.070693254E0
5.564685982E0,-1.068402529E0,-4.756345749E-1,1.070693254E0
5.581352648E0,-5.595521331E-1,1.437823027E-1,-9.605848789E-2
5.598019314E0,-1.227838174E-1,2.672533505E-3,-6.971494555E-1
5.614685980E0,2.076940238E-2,-6.729438901E-1,-1.752723813E0
5.631352646E0,2.076940238E-2,-6.729438901E-1,-1.752723813E0
5.648019312E0,-1.062904716E0,4.828122556E-1,-7.490729094E-1
5.664685978E0,-1.062904716E0,4.828122556E-1,-7.490729094E-1
5.681352644E0,-1.144149780E0,1.354516268E0,-6.159043908E-1
5.698019310E0,-9.963204265E-1,1.173089504E0,-1.082605124E0
5.714685976E0,-7.666352987E-1,8.322269320E-1,-1.246927738E0
5.731352642E0,-2.095266134E-1,1.016326249E-1,-1.485775828E0
5.748019308E0,-1.264490038E-1,-4.408152997E-1,-1.866955519E0
5.764685974E0,-6.670643687E-1,-4.395935535E-1,-1.881616235E0
5.781352640E0,-8.973603845E-1,1.855501719E-2,-1.534645081E0
5.798019306E0,-1.025641918E0,1.203021884E0,-6.928733587E-1
5.814685972E0,-1.025641918E0,1.203021884E0,-6.928733587E-1
5.831352638E0,-7.257073522E-1,1.284266829E0,-2.884808779E-1
5.848019304E0,-7.916807532E-1,9.977712631E-1,-2.958112657E-1
5.864685970E0,-1.017089844E0,4.980838597E-1,-2.194531709E-1
5.881352636E0,-8.747583628E-1,1.804341823E-1,-1.986837685E-1
5.898019302E0,-8.747583628E-1,1.804341823E-1,-1.986837685E-1
5.914685968E0,-4.667007029E-1,-3.009272516E-1,-2.396117151E-1
5.931352634E0,-2.193004489E-1,-6.876046658E-1,-2.671006322E-1
5.948019300E0,-2.351829410E-1,-5.648208261E-1,-1.143844277E-1
5.964685966E0,-2.351829410E-1,-5.648208261E-1,-1.143844277E-1
5.981352632E0,-5.754346251E-1,2.598465979E-1,1.684459597E-1
5.998019298E0,-7.104357481E-1,7.412080765E-1,1.757763475E-1
6.014685964E0,-7.568614483E-1,8.597158194E-1,1.226311028E-1
6.031352630E0,-7.519745231E-1,6.825650334E-1,-4.230238497E-2
6.048019296E0,-7.293725610E-1,5.475639105E-1,-1.217148080E-1
6.064685962E0,-6.017017961E-1,3.294851780E-1,-3.263545036E-1
6.081352628E0,-3.463603258E-1,1.291215420E-1,-5.102248192E-1
6.098019294E0,-3.463603258E-1,1.291215420E-1,-5.102248192E-1
6.114685960E0,-1.936441362E-1,-3.992764950E-1,-5.597048402E-1
6.131352626E0,-3.878991306E-1,-4.267654121E-1,-5.633700490E-1
6.148019292E0,-5.302306414E-1,-8.895718306E-2,-5.059487820E-1
6.164685958E0,-5.253437161E-1,2.323576957E-1,-4.210385382E-1
6.181352624E0,-5.198459029E-1,3.655261993E-1,-3.752236962E-1
6.198019290E0,-4.233292937E-1,5.915461779E-1,-2.475529462E-1
6.214685956E0,-4.233292937E-1,5.915461779E-1,-2.475529462E-1
6.231352622E0,1.111773923E-1,6.569086909E-1,5.849030241E-2
6.248019288E0,2.510654330E-1,5.084685683E-1,1.104138121E-1
6.264685954E0,2.339612097E-1,3.917934000E-1,2.130390853E-1
6.281352620E0,2.339612097E-1,3.917934000E-1,2.130390853E-1
6.281352620E0,2.614501119E-1,6.679042578E-1,2.448040545E-1
6.314685952E0,5.601630211E-1,1.355127096E0,6.455313563E-1
6.331352618E0,3.384190798E-1,2.403981924E0,9.753983617E-1
6.348019284E0,2.070831656E-1,3.400913239E0,1.523954868E0
6.364685950E0,3.255909383E-1,3.837070704E0,1.938121200E0
6.381352616E0,9.016364217E-1,4.268341064E0,2.844033718E0
6.398019282E0,1.616959095E0,1.775402069E0,3.222769976E0
6.414685948E0,1.616959095E0,1.775402069E0,3.222769976E0
6.431352614E0,3.032943726E0,-1.717522740E0,2.660774231E0
6.448019280E0,3.367086649E0,-1.972253323E0,1.889252067E0
6.464685946E0,2.776991367E0,-8.696423769E-1,1.426827431E0
6.481352612E0,2.776991367E0,-8.696423769E-1,1.426827431E0
6.498019278E0,4.764745235E-1,1.810450554E-1,1.582597971E0
6.514685944E0,-8.246674389E-2,-2.783252597E-1,1.332754254E0
6.531352610E0,2.199113220E-1,5.787180066E-1,1.126892805E0
6.548019276E0,2.199113220E-1,5.787180066E-1,1.126892805E0
6.564685942E0,8.344413042E-1,-2.318995446E-1,1.258839607E0
