"Time (s)","Pressure (hPa)"
4.580851681E1,1.001720398E3
4.584851347E1,1.001790222E3
4.588851347E1,1.001782166E3
4.592850936E1,1.001703552E3
4.596851597E1,1.001669128E3
4.600852311E1,1.001732605E3
4.604851410E1,1.001716736E3
4.608851295E1,1.001716736E3
4.612851321E1,1.001692322E3
4.616850936E1,1.001652039E3
4.620851113E1,1.001651794E3
4.624862764E1,1.001645447E3
4.628851347E1,1.001640564E3
4.632851451E1,1.001662537E3
4.636850957E1,1.001698181E3
4.640851420E1,1.001751160E3
4.644851326E1,1.001758972E3
4.648851686E1,1.001737976E3
4.652850941E1,1.001795593E3
4.656851342E1,1.001817078E3
4.660850957E1,1.001807068E3
4.664851394E1,1.001755798E3
4.668875144E1,1.001769958E3
4.672851493E1,1.001743591E3
4.676851347E1,1.001713074E3
4.680850962E1,1.001711121E3
4.684851035E1,1.001715515E3
4.688851472E1,1.001713806E3
4.692853087E1,1.001705017E3
4.696851321E1,1.001706238E3
4.700851332E1,1.001711365E3
4.704850967E1,1.001890564E3
4.708851347E1,1.001957947E3
4.712851509E1,1.002003845E3
4.716854061E1,1.001933044E3
4.720851326E1,1.001873230E3
4.724851347E1,1.001833679E3
4.728850962E1,1.001855408E3
4.732850024E1,1.001835144E3
4.736851472E1,1.001825378E3
4.740851655E1,1.001819763E3
4.744851321E1,1.001798035E3
4.748850967E1,1.001782166E3
4.752852280E1,1.001783875E3
4.756852722E1,1.001775574E3
4.760852087E1,1.001736755E3
4.764851498E1,1.001775085E3
4.768851858E1,1.001748718E3
4.772851425E1,1.001737000E3
4.776850180E1,1.001726257E3
4.780851326E1,1.001724060E3
4.784851321E1,1.001698669E3
4.788851321E1,1.001695740E3
4.792851368E1,1.001694031E3
4.796852259E1,1.001699158E3
4.800853993E1,1.001702087E3
4.804851321E1,1.001717468E3
4.808851316E1,1.001793396E3
4.812851352E1,1.001858826E3
4.816851571E1,1.001899597E3
4.820850191E1,1.001997253E3
4.824852222E1,1.002010193E3
4.828851326E1,1.001971130E3
4.832851347E1,1.001841492E3
4.836851321E1,1.001795837E3
4.840851467E1,1.001763855E3
4.844852800E1,1.001854431E3
4.848850056E1,1.001844421E3
4.852851316E1,1.001829041E3
4.856851352E1,1.001785828E3
4.860851550E1,1.001753113E3
4.864850248E1,1.001737976E3
4.868852951E1,1.001730652E3
4.872851332E1,1.001736755E3
4.876851316E1,1.001812683E3
4.880851347E1,1.001957703E3
4.884852233E1,1.001999939E3
4.888852852E1,1.001987244E3
4.892853967E1,1.002038757E3
4.896851347E1,1.001996277E3
4.900850951E1,1.001924255E3
4.904851399E1,1.001894958E3
4.908850207E1,1.001832458E3
4.912851634E1,1.001807068E3
4.916851326E1,1.001826843E3
4.920851326E1,1.001806335E3
4.924851420E1,1.001788757E3
4.928852175E1,1.001759949E3
4.932851962E1,1.001742126E3
4.936965082E1,1.001744080E3
4.940851326E1,1.001850769E3
4.944851321E1,1.001897888E3
4.948851404E1,1.001892761E3
4.952851602E1,1.001903992E3
4.956851988E1,1.001970154E3
4.960851519E1,1.001893738E3
4.964851352E1,1.001861511E3
4.968851472E1,1.001961121E3
4.972851368E1,1.001970886E3
4.976851477E1,1.001907654E3
4.980851347E1,1.001869568E3
4.984851316E1,1.001827576E3
4.988850962E1,1.001802185E3
4.992851394E1,1.001784119E3
4.996897274E1,1.001777039E3
5.000851618E1,1.001777283E3
5.004851295E1,1.001929626E3
5.008851321E1,1.001952576E3
5.012850962E1,1.001937683E3
5.016851342E1,1.001935486E3
5.020854191E1,1.002027283E3
5.024851321E1,1.001997009E3
5.028851316E1,1.001961365E3
