"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
4.543710751E1,2.510071039E0,4.003192425E0,9.044869542E-1
4.545377418E1,2.892922640E0,3.684946775E0,2.017149448E0
4.547044084E1,3.797409534E0,2.108076811E0,1.660618901E0
4.548710751E1,4.551148891E0,3.254238844E0,2.395215511E0
4.550377418E1,1.986042857E-1,8.839086533E0,-4.845465660E0
4.552044084E1,-2.758924484E0,1.132762241E1,-3.273381472E0
4.553710751E1,-6.515655994E0,1.180140114E1,1.478764415E0
4.555377417E1,-5.675775528E0,1.729532242E1,3.268595695E0
4.557044084E1,-5.675775528E0,1.729532242E1,3.268595695E0
4.558710751E1,6.848258495E0,2.949153900E1,9.571290575E-3
4.560377417E1,-4.857429862E-1,1.522313786E1,9.571290612E-1
4.562044084E1,-3.613162279E0,1.097348499E1,2.191825628E0
4.563710750E1,-2.646461725E0,1.147837067E1,1.440479279E0
4.565377417E1,-1.521835208E0,1.111226845E1,1.792224169E0
4.567044084E1,8.518448472E-1,8.216953278E0,1.495514154E0
4.568710750E1,1.921436548E0,5.383851051E0,-2.344966173E0
4.570377417E1,9.714859724E-1,2.440679073E0,-5.252245903E0
4.572044083E1,-1.651047617E-1,9.619147182E-1,-4.627718925E0
4.573710750E1,-1.686939955E0,-4.522434771E-1,3.326023519E-1
4.575377416E1,-1.610369682E0,5.742774606E-1,3.708875179E0
4.577044083E1,-1.895115495E0,2.612962246E0,4.618147612E-1
4.578710750E1,-3.481556892E0,6.202196121E0,9.092725813E-2
4.580377416E1,-4.594219685E0,1.799881172E1,-1.488335729E0
4.582044083E1,-1.914258115E-2,3.427479172E1,-8.470591903E-1
4.583710750E1,-1.914258115E-2,3.427479172E1,-8.470591903E-1
4.585377416E1,9.475577474E-1,1.526381588E1,-6.116054535E0
4.587044083E1,1.191625714E0,8.738588333E0,2.392822653E-1
4.588710749E1,1.081555843E0,6.297909260E0,1.397408366E0
4.590377416E1,1.019342422E0,5.118247509E0,1.493121386E0
4.592044082E1,1.246660590E0,4.575077057E0,1.031306505E0
4.593710749E1,1.586441398E0,2.132004976E0,-2.349751949E0
4.595377416E1,4.098905087E0,1.071984529E0,-3.524627686E0
4.597044082E1,5.381458282E0,2.285145521E0,-2.967100143E-1
4.598710749E1,9.329615593E0,4.639683247E0,-1.514656782E0
4.600377416E1,8.726624489E0,6.120840549E0,-7.556533813E0
4.602044082E1,-4.481756687E0,5.850451469E0,5.821737289E0
4.603710749E1,-6.510870457E0,7.568498135E0,7.573283672E0
4.605377415E1,-1.030110168E1,1.468714523E1,8.271987915E0
4.607044082E1,2.177468538E0,2.302134705E1,-9.875179291E0
4.608710749E1,2.177468538E0,2.302134705E1,-9.875179291E0
4.610377415E1,4.467400074E0,2.292084885E1,3.096312523E0
4.612044082E1,-2.258824587E0,1.205025482E1,1.641476393E0
4.613710748E1,-2.732603550E0,7.252645493E0,2.014756680E0
4.615377415E1,-3.996013701E-1,9.623932838E0,1.969292998E0
4.617044082E1,7.752745152E-1,1.213639641E1,1.725225091E0
4.618710748E1,1.239482164E0,1.437847137E1,-4.785645306E-1
4.620377415E1,1.050449133E0,1.073898792E1,1.363908887E0
4.622044081E1,1.627119333E-1,5.503491879E0,1.220339537E0
4.623710748E1,-5.838487148E-1,3.519842148E0,1.019342422E0
4.625377414E1,-4.977071285E0,1.761117458E0,1.426122308E0
4.627044081E1,-8.197810173E0,3.895515203E0,5.527420044E-1
4.628710748E1,-4.912465096E0,9.312865257E0,-6.675975323E-1
4.630377414E1,-1.562513232E0,1.589312840E1,-2.050648928E0
4.632044081E1,5.496313572E0,3.602873230E1,-1.423729420E0
4.633710748E1,5.496313572E0,3.602873230E1,-1.423729420E0
4.635377414E1,-6.659225464E0,2.306681061E1,1.064806104E0
4.637044081E1,-7.700103283E0,1.470868111E1,-2.433500528E0
4.638710747E1,-5.596812248E0,5.517848969E0,-4.450650215E-1
4.640377414E1,-3.452843189E0,4.414757729E0,2.584248483E-1
4.642044081E1,-3.452843189E0,4.414757729E0,2.584248483E-1
4.643710747E1,-2.021935225E0,5.778666496E0,-8.853443861E-1
4.645377414E1,-1.404586911E0,5.754738331E0,6.293123364E-1
4.647044080E1,-1.610369682E0,4.529613495E0,-7.657032460E-2
4.648710747E1,-1.610369682E0,4.529613495E0,-7.657032460E-2
4.650377414E1,-3.795016766E0,3.206382275E0,-9.743574142E0
4.652044080E1,-1.619940877E0,5.462814331E0,-4.768895626E0
4.653710747E1,1.619940877E0,7.786244869E0,-2.153540373E0
4.655377413E1,1.107876897E0,8.602197647E0,-1.442872047E0
4.657044080E1,1.842473447E-1,1.047817039E1,2.392822742E0
4.658710746E1,-2.033899277E-1,1.093280697E1,1.292124271E0
4.660377413E1,-1.007378340E0,5.998806477E0,3.720839262E0
4.662044080E1,-8.422735929E-1,5.034498692E0,2.455035925E0
