,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
0,-3.529413461666667,-3.337389469,-3.70050025025,-2.8989046815,-3.79501670575,-4.717051028833333,-5.541777134,-6.34756016725,-8.0315089225,-3.0520451965000004,1.5170495511166668,0.8494520187750001,1.83469671025,1.213161066,0.306281298425,0.29631120215,0.273379985275,0.157328099025,-1.5529418888000002,-4.79222559925,-7.809375365333333,-8.71465992925,-10.11924696025,-9.377471687,-4.8221359252500005,-5.706483205333332,-6.375077843750001,-5.645266771499999,-3.7459636925,-2.47477674475,-3.9972101451666666,-5.01296329475,-4.044468522000001,-3.1465617415,-4.2101714015,-3.566901008333333,-4.48295325075,-6.00359213375,-2.50767809175,1.171286702375,1.5844473962833334,-0.4001995809249999,-0.8829515427499999,-0.46779681745,-0.27696922425,0.0606181745766666,0.7854440361500001,-0.0987039209,-3.915854335,-7.89990413175,-10.201799555333332,-10.945369245,-9.6682001325,-2.6560331285,-3.2153554412500003,-6.1910297075,-6.8279194832500005,-4.707280457,-4.019942164500001,-4.03788840775,-4.722235520999999,-6.219544172500001,-5.425127149,-4.354937077,-2.4305095675,-2.456232349,-1.47158583975,0.4929214714999999,-0.878165886,-0.912263624,-1.3084751664166667,-0.589232567675,0.059820566325,0.71425756815,0.7980063558000001,-0.0997009401866667,-2.4580270055,-5.44785881075,-7.774280548,-9.2608218195,-10.228917917,-7.841279626,-4.04566490675,-4.596612215,-6.0843496325,-5.5621161463333335,-3.79561495775,-2.6757739785,-2.7696921825,-3.0915268065,-3.0221349795,-2.88275301475,-4.584049821,-6.089733601,-8.00279521925,-5.868796388333333,-1.146162025825,-0.014356933525,-0.192622222,-0.3224328570249999,-0.3254238888333333,0.1046859882749999,0.844068184475,0.251246365828,-0.905085130161,-3.3280175326666668,-5.22353196175,-6.583253264250001,-7.0384879115,-8.48614525825,-9.185248772166666,-6.367899418,-2.79362040775,-3.4049866200000003,-4.687539518,-4.311866402833332,-3.736392617,-3.63649213275,-2.868994355,-3.2518459555000003,-5.9182478585,-7.15453958525,-6.64546668525,-4.608576536,-3.87637275475,-4.319842437833333,-0.85184484715,0.839880734675
1,-2.4305095675,-2.456232349,-1.47158583975,0.4929214714999999,-0.878165886,-0.912263624,-1.3084751664166667,-0.589232567675,0.059820566325,0.71425756815,0.7980063558000001,-0.0997009401866667,-2.4580270055,-5.44785881075,-7.774280548,-9.2608218195,-10.228917917,-7.841279626,-4.04566490675,-4.596612215,-6.0843496325,-5.5621161463333335,-3.79561495775,-2.6757739785,-2.7696921825,-3.0915268065,-3.0221349795,-2.88275301475,-4.584049821,-6.089733601,-8.00279521925,-5.868796388333333,-1.146162025825,-0.014356933525,-0.192622222,-0.3224328570249999,-0.3254238888333333,0.1046859882749999,0.844068184475,0.251246365828,-0.905085130161,-3.3280175326666668,-5.22353196175,-6.583253264250001,-7.0384879115,-8.48614525825,-9.185248772166666,-6.367899418,-2.79362040775,-3.4049866200000003,-4.687539518,-4.311866402833332,-3.736392617,-3.63649213275,-2.868994355,-3.2518459555000003,-5.9182478585,-7.15453958525,-6.64546668525,-4.608576536,-3.87637275475,-4.319842437833333,-0.85184484715,0.839880734675,0.0263210534999999,-0.52163533865,-1.27856489535,-0.19262222945,0.4815555588,1.1904292705,0.059820570125,-2.0442681960833333,-5.52203667175,-8.132606268,-7.926225185500001,-8.05723238,-9.020941415,-4.05164706675,-3.81475746625,-7.678567886,-7.906484127,-4.695515632999999,-3.04367041625,-2.95094859625,-2.7469604014999995,-3.53539544325,-3.106282651333333,-2.1577278677500003,-3.64187610175,-6.614958286499999,-6.64307403575,-2.8450661751166666,-0.6837490722749999,-0.9942178363225,-0.099302137295,-0.7818548121,-1.009771168,-0.766899675125,-0.8057830334,-0.19621147215,-0.6580262407749999,-2.3820549647,-4.418945133499999,-8.40000367175,-10.7054882045,-8.450851202,-5.160121937283333,0.3547359407249999,-2.27437800175,-6.1962144375,-7.187441229499999,-5.348756114333334,-3.10767847325,-2.51724946475,-3.5042886735,-4.6492542025,-4.630909284166666,-5.32283389575,-6.38524735,-6.652046919,-5.18345189075,-3.0675985418333336,-0.792024269825,0.5509474277749999,0.11485547945,-0.4271188322499999,-0.4658028235333333,0.3361915871499999
2,0.0263210534999999,-0.52163533865,-1.27856489535,-0.19262222945,0.4815555588,1.1904292705,0.059820570125,-2.0442681960833333,-5.52203667175,-8.132606268,-7.926225185500001,-8.05723238,-9.020941415,-4.05164706675,-3.81475746625,-7.678567886,-7.906484127,-4.695515632999999,-3.04367041625,-2.95094859625,-2.7469604014999995,-3.53539544325,-3.106282651333333,-2.1577278677500003,-3.64187610175,-6.614958286499999,-6.64307403575,-2.8450661751166666,-0.6837490722749999,-0.9942178363225,-0.099302137295,-0.7818548121,-1.009771168,-0.766899675125,-0.8057830334,-0.19621147215,-0.6580262407749999,-2.3820549647,-4.418945133499999,-8.40000367175,-10.7054882045,-8.450851202,-5.160121937283333,0.3547359407249999,-2.27437800175,-6.1962144375,-7.187441229499999,-5.348756114333334,-3.10767847325,-2.51724946475,-3.5042886735,-4.6492542025,-4.630909284166666,-5.32283389575,-6.38524735,-6.652046919,-5.18345189075,-3.0675985418333336,-0.792024269825,0.5509474277749999,0.11485547945,-0.4271188322499999,-0.4658028235333333,0.3361915871499999,0.29671001435,0.074177500672,-0.2811566531639999,-3.0779674596833337,-5.25404036025,-5.197808981,-6.525227308000001,-7.732406139,-9.6350990955,-6.062216282,-4.013361811499999,-7.1533432005,-7.8705917595,-6.190630833499999,-3.20458778725,-0.8117650892999999,-0.4558326901,-2.6895326375,-3.494318684,-3.46420902025,-5.57587480575,-6.396014929,-5.12901520775,-3.9505501591666663,-5.0566325185,-3.54855594025,-2.007578194,-1.974078715,-2.063410798833333,-1.88793700975,-1.3447663041,-0.3014956638,-0.169890399975,-0.56789658465,-1.03190477195,-1.5798611345,-3.699303865500001,-6.486343861,-6.569095770666666,-9.96909713825,-9.85842943375,-3.446860969,-1.7515461445000002,-4.974678417333333,-6.531807661,-5.25643301,-2.8749763965,-1.8107685445,-2.8155546586666667,-4.57447862625,-5.849254965749999,-4.718646288,-4.989633441,-5.176074346,-5.162514925,-5.740979671750001,-5.0452666285,-0.568295389525,1.6370895552666669,-0.046660043275,-0.6933203488499999,-0.5778666436500001,-0.930808037475,-1.3052847185
3,0.29671001435,0.074177500672,-0.2811566531639999,-3.0779674596833337,-5.25404036025,-5.197808981,-6.525227308000001,-7.732406139,-9.6350990955,-6.062216282,-4.013361811499999,-7.1533432005,-7.8705917595,-6.190630833499999,-3.20458778725,-0.8117650892999999,-0.4558326901,-2.6895326375,-3.494318684,-3.46420902025,-5.57587480575,-6.396014929,-5.12901520775,-3.9505501591666663,-5.0566325185,-3.54855594025,-2.007578194,-1.974078715,-2.063410798833333,-1.88793700975,-1.3447663041,-0.3014956638,-0.169890399975,-0.56789658465,-1.03190477195,-1.5798611345,-3.699303865500001,-6.486343861,-6.569095770666666,-9.96909713825,-9.85842943375,-3.446860969,-1.7515461445000002,-4.974678417333333,-6.531807661,-5.25643301,-2.8749763965,-1.8107685445,-2.8155546586666667,-4.57447862625,-5.849254965749999,-4.718646288,-4.989633441,-5.176074346,-5.162514925,-5.740979671750001,-5.0452666285,-0.568295389525,1.6370895552666669,-0.046660043275,-0.6933203488499999,-0.5778666436500001,-0.930808037475,-1.3052847185,-1.006181910525,-0.44865424935,-1.05882400255,-3.88893482075,-6.8231336275,-8.02911639175,-10.96092224,-8.943174601499999,-3.55693078075,-3.8568313119999993,-5.1056853535,-5.35035133325,-3.811766386,-1.946561247,-2.108475546166667,-3.4031921032500003,-5.30608427525,-6.276373863,-5.6099727152500005,-6.082954009333332,-5.605186938999999,-4.7401818040000006,-2.6955147385,-1.038485035225,-1.1114661296,0.43848472835,-0.8015955835249999,-1.934597075,-1.41296175125,0.0394815691,1.121037379,0.66939212385,0.33738797905,-0.531206607775,-3.5437702537666667,-7.548757195749999,-7.710272669749999,-9.7375917425,-9.5090775485,-3.5992040635,-3.3020952942500004,-6.2685972455000005,-7.121040106,-5.373083115,-2.455035984483333,-0.6065805442500001,-0.7328019104750001,-2.7553352115000003,-3.22373032525,-4.458227237333333,-6.7106710675,-7.19043207175,-4.594219446,-4.43150746775,-4.755336205333333,-2.68654163165,-0.5012963414,0.023928225,-1.38903357055,-1.9661026593333333,-1.0839486904,0.080159548675,0.8123632667499999,0.04785645745
4,-1.006181910525,-0.44865424935,-1.05882400255,-3.88893482075,-6.8231336275,-8.02911639175,-10.96092224,-8.943174601499999,-3.55693078075,-3.8568313119999993,-5.1056853535,-5.35035133325,-3.811766386,-1.946561247,-2.108475546166667,-3.4031921032500003,-5.30608427525,-6.276373863,-5.6099727152500005,-6.082954009333332,-5.605186938999999,-4.7401818040000006,-2.6955147385,-1.038485035225,-1.1114661296,0.43848472835,-0.8015955835249999,-1.934597075,-1.41296175125,0.0394815691,1.121037379,0.66939212385,0.33738797905,-0.531206607775,-3.5437702537666667,-7.548757195749999,-7.710272669749999,-9.7375917425,-9.5090775485,-3.5992040635,-3.3020952942500004,-6.2685972455000005,-7.121040106,-5.373083115,-2.455035984483333,-0.6065805442500001,-0.7328019104750001,-2.7553352115000003,-3.22373032525,-4.458227237333333,-6.7106710675,-7.19043207175,-4.594219446,-4.43150746775,-4.755336205333333,-2.68654163165,-0.5012963414,0.023928225,-1.38903357055,-1.9661026593333333,-1.0839486904,0.080159548675,0.8123632667499999,0.04785645745,-0.9491529912333334,-3.12861567775,-6.339185476500001,-7.767102241500001,-7.269394993500001,-9.361519893333332,-5.8037911655,-2.3545374275,-4.213760734,-5.933003663999999,-4.7816573778333336,-2.5812574925,-1.57627192125,-1.5397813915,-3.3750763235,-5.256233732000001,-4.42851662625,-4.52422952675,-5.4006006715,-5.29172742375,-6.3178493185,-6.54676270475,-2.63988152175,-1.479960859,-0.8781659155999999,-0.40039898955,-0.63110698015,-0.44087757915,-0.7238288522,-1.514656737625,-1.6805590984999998,-1.62891402825,-2.31864511975,-3.629912019,-5.94616436975,-7.613562901333334,-10.306485175,-8.9066838025,-1.98006070022,-3.56351119461,-5.573282638833334,-5.2707899805,-4.012165486500001,-2.5004997255,-1.2005987466,-1.5904294449666665,-3.19322174775,-3.8859440085,-5.242674589,-6.48634397975,-6.299105644166667,-5.994618773499999,-6.471388697749999,-3.838087499,-0.495912477275,0.7904290855166667,0.7950152996475001,-0.2464607228075,-1.251446247,-0.8440681843750001,-0.4614159564166666,-1.03669038405,-1.488933861,-2.928814888
5,-0.9491529912333334,-3.12861567775,-6.339185476500001,-7.767102241500001,-7.269394993500001,-9.361519893333332,-5.8037911655,-2.3545374275,-4.213760734,-5.933003663999999,-4.7816573778333336,-2.5812574925,-1.57627192125,-1.5397813915,-3.3750763235,-5.256233732000001,-4.42851662625,-4.52422952675,-5.4006006715,-5.29172742375,-6.3178493185,-6.54676270475,-2.63988152175,-1.479960859,-0.8781659155999999,-0.40039898955,-0.63110698015,-0.44087757915,-0.7238288522,-1.514656737625,-1.6805590984999998,-1.62891402825,-2.31864511975,-3.629912019,-5.94616436975,-7.613562901333334,-10.306485175,-8.9066838025,-1.98006070022,-3.56351119461,-5.573282638833334,-5.2707899805,-4.012165486500001,-2.5004997255,-1.2005987466,-1.5904294449666665,-3.19322174775,-3.8859440085,-5.242674589,-6.48634397975,-6.299105644166667,-5.994618773499999,-6.471388697749999,-3.838087499,-0.495912477275,0.7904290855166667,0.7950152996475001,-0.2464607228075,-1.251446247,-0.8440681843750001,-0.4614159564166666,-1.03669038405,-1.488933861,-2.928814888,-4.646861732,-7.488737265333333,-7.8975110055,-7.5918281075,-7.817351579500001,-2.79541501425,-2.642473797,-6.1830537315,-6.79681265325,-4.639683008,-1.9764714835,-1.414955775,-1.5062818826000002,-1.1449656188,-2.5686950685000003,-4.7587261795,-6.9228346345,-8.346165418750001,-7.346563578,-6.7537419795,-4.396811664,-2.094118615333333,-1.20239336795,-0.5748756379,-0.9367900491,-1.82811641675,-1.6825530978333332,-0.3631108421575,-0.2039881329975,-0.6652047038,-0.67417779565,-1.198804180116667,-2.489133716,-4.91665232225,-6.616154671,-5.9485571385,-8.126025438166666,-4.30528619875,-2.45025035775,-5.876772404,-8.142176985999999,-6.0817576251666665,-3.3559337850000004,-2.058425605,-1.844866276,-1.82692009225,-1.7858432931666668,-1.52961182575,-3.53778827175,-6.683153629,-7.45424079875,-5.7858452005,-5.028516889,-3.64187610175,-0.7680960893500002,0.3128615543,-1.5365909484499998,-2.5591239335,-2.95812708175,-2.971885681,-1.74735868,0.1539382635833333,0.34636109325,-0.370887510475
6,-4.646861732,-7.488737265333333,-7.8975110055,-7.5918281075,-7.817351579500001,-2.79541501425,-2.642473797,-6.1830537315,-6.79681265325,-4.639683008,-1.9764714835,-1.414955775,-1.5062818826000002,-1.1449656188,-2.5686950685000003,-4.7587261795,-6.9228346345,-8.346165418750001,-7.346563578,-6.7537419795,-4.396811664,-2.094118615333333,-1.20239336795,-0.5748756379,-0.9367900491,-1.82811641675,-1.6825530978333332,-0.3631108421575,-0.2039881329975,-0.6652047038,-0.67417779565,-1.198804180116667,-2.489133716,-4.91665232225,-6.616154671,-5.9485571385,-8.126025438166666,-4.30528619875,-2.45025035775,-5.876772404,-8.142176985999999,-6.0817576251666665,-3.3559337850000004,-2.058425605,-1.844866276,-1.82692009225,-1.7858432931666668,-1.52961182575,-3.53778827175,-6.683153629,-7.45424079875,-5.7858452005,-5.028516889,-3.64187610175,-0.7680960893500002,0.3128615543,-1.5365909484499998,-2.5591239335,-2.95812708175,-2.971885681,-1.74735868,0.1539382635833333,0.34636109325,-0.370887510475,-0.880558759,-2.1726829705000004,-5.0021958348333335,-8.638089895499999,-10.4500544075,-7.5433733465,-0.2578266559999999,-2.6109682916666666,-10.29212832475,-11.9431760325,-6.640083074500001,-1.505683675325,-1.17926276735,-1.761715621,-1.55593286485,0.626919508,-0.35054853555,-0.6233303050666666,-2.8073791865000004,-5.89770972775,-10.7270240765,-8.944969295249999,-3.105086247,1.028913691975,-0.614955440325,-4.230510473500001,-4.4739803075,-3.290530045833333,-2.38205493965,-0.872183859325,-0.94636133325,-1.138983548,-3.911866227833334,-6.43430006525,-6.065207005,-8.3030946255,-9.6436731815,-8.31585598,-4.0097724795000005,-2.50049966575,-3.30927372,-4.0911285875,-3.240280588500001,-2.571087897,-3.0861430167499995,-4.0319060085,-3.82911437725,-4.535595337166666,-5.42991268625,-6.10648334025,-6.559923172,-7.32024276275,-7.331608534166667,-2.9880372286,0.804586626575,0.6173482388,0.758524775525,0.3330011523216666,-0.2105684030025,-1.1048858765,-1.459621787,-1.5433706345,-1.3559328713333334,-1.90707963675
7,-0.880558759,-2.1726829705000004,-5.0021958348333335,-8.638089895499999,-10.4500544075,-7.5433733465,-0.2578266559999999,-2.6109682916666666,-10.29212832475,-11.9431760325,-6.640083074500001,-1.505683675325,-1.17926276735,-1.761715621,-1.55593286485,0.626919508,-0.35054853555,-0.6233303050666666,-2.8073791865000004,-5.89770972775,-10.7270240765,-8.944969295249999,-3.105086247,1.028913691975,-0.614955440325,-4.230510473500001,-4.4739803075,-3.290530045833333,-2.38205493965,-0.872183859325,-0.94636133325,-1.138983548,-3.911866227833334,-6.43430006525,-6.065207005,-8.3030946255,-9.6436731815,-8.31585598,-4.0097724795000005,-2.50049966575,-3.30927372,-4.0911285875,-3.240280588500001,-2.571087897,-3.0861430167499995,-4.0319060085,-3.82911437725,-4.535595337166666,-5.42991268625,-6.10648334025,-6.559923172,-7.32024276275,-7.331608534166667,-2.9880372286,0.804586626575,0.6173482388,0.758524775525,0.3330011523216666,-0.2105684030025,-1.1048858765,-1.459621787,-1.5433706345,-1.3559328713333334,-1.90707963675,-3.570689678,-6.4677996635,-8.28993427775,-9.988838353833334,-8.464012146,-5.59262478325,-3.3942189215000003,-3.318844974,-3.915854255333333,-4.0911284085,-3.401995599,-2.169093728,-2.005783498,-2.6648067235,-4.24606376875,-5.87258493875,-7.045666218,-7.6390863655,-5.8233327865,-4.097110629,-3.8697924615,-4.0354954005,-1.356730431225,0.9607182541166668,1.9268204275,1.098903782925,-0.0047856419999999,0.296710006875,0.1559322724666666,-0.7387840151,-2.28694027625,-3.2231321335,-3.8344982865,-5.875974734666667,-8.83489942425,-10.61336517,-9.9062857635,-4.416552305250001,-2.122034907166667,-2.87796753625,-5.15055072275,-6.1447684765,-5.1738808155000005,-3.732803265,-3.096312463,-3.85782831875,-4.506881475,-4.073780596,-4.714658220333333,-6.509673834000001,-7.34417092775,-7.6390862465,-7.2771718505,-2.4354946513000004,1.15214411915,1.7006987335,0.61734823905,-0.6364908143499999,-0.4813561488833333,-0.6430710925500001,-1.6002001460000002,-2.0745772715,-1.6803597207500005,-2.5627131061666666
8,-3.570689678,-6.4677996635,-8.28993427775,-9.988838353833334,-8.464012146,-5.59262478325,-3.3942189215000003,-3.318844974,-3.915854255333333,-4.0911284085,-3.401995599,-2.169093728,-2.005783498,-2.6648067235,-4.24606376875,-5.87258493875,-7.045666218,-7.6390863655,-5.8233327865,-4.097110629,-3.8697924615,-4.0354954005,-1.356730431225,0.9607182541166668,1.9268204275,1.098903782925,-0.0047856419999999,0.296710006875,0.1559322724666666,-0.7387840151,-2.28694027625,-3.2231321335,-3.8344982865,-5.875974734666667,-8.83489942425,-10.61336517,-9.9062857635,-4.416552305250001,-2.122034907166667,-2.87796753625,-5.15055072275,-6.1447684765,-5.1738808155000005,-3.732803265,-3.096312463,-3.85782831875,-4.506881475,-4.073780596,-4.714658220333333,-6.509673834000001,-7.34417092775,-7.6390862465,-7.2771718505,-2.4354946513000004,1.15214411915,1.7006987335,0.61734823905,-0.6364908143499999,-0.4813561488833333,-0.6430710925500001,-1.6002001460000002,-2.0745772715,-1.6803597207500005,-2.5627131061666666,-5.05782902225,-7.17547702775,-6.882954358999999,-7.0139614340000005,-6.323432763666666,-4.895116805999999,-4.655236482499999,-5.047659397,-5.95872640575,-5.919045607,-4.52422928825,-2.64646190425,-1.3088739515,-2.130210429,-3.3926237025,-4.40159726175,-6.169893265000001,-7.284948587500001,-6.759724021,-6.741777817166667,-7.51465952375,-7.322037220249999,0.9152545930000002,3.66101866975,1.0241280992333337,0.5754738745,-1.54815620175,-2.0697915555,-1.4985051449999998,-0.44107696655,0.3661018647,0.766301438225,0.11485546825,-3.4654055685750005,-7.365108172333334,-9.76211810175,-13.6737849725,-10.451849459,-3.57427889075,-3.758725523666667,-5.935994864,-6.794419885,-4.6157548425,-2.69551473875,-2.571486791,-3.154936552,-3.7531422375,-3.7962130309999993,-5.3826544285,-7.812964836500001,-8.0500535965,-7.664210677500001,-5.278566599,-2.04765796675,1.3180464506666665,1.5242279615749998,-1.0677971095249998,-2.94077909,-3.272184908,-0.4159523198166666,0.6041877120749999,0.477966338425,0.03948158025,-0.63230337205
9,-5.05782902225,-7.17547702775,-6.882954358999999,-7.0139614340000005,-6.323432763666666,-4.895116805999999,-4.655236482499999,-5.047659397,-5.95872640575,-5.919045607,-4.52422928825,-2.64646190425,-1.3088739515,-2.130210429,-3.3926237025,-4.40159726175,-6.169893265000001,-7.284948587500001,-6.759724021,-6.741777817166667,-7.51465952375,-7.322037220249999,0.9152545930000002,3.66101866975,1.0241280992333337,0.5754738745,-1.54815620175,-2.0697915555,-1.4985051449999998,-0.44107696655,0.3661018647,0.766301438225,0.11485546825,-3.4654055685750005,-7.365108172333334,-9.76211810175,-13.6737849725,-10.451849459,-3.57427889075,-3.758725523666667,-5.935994864,-6.794419885,-4.6157548425,-2.69551473875,-2.571486791,-3.154936552,-3.7531422375,-3.7962130309999993,-5.3826544285,-7.812964836500001,-8.0500535965,-7.664210677500001,-5.278566599,-2.04765796675,1.3180464506666665,1.5242279615749998,-1.0677971095249998,-2.94077909,-3.272184908,-0.4159523198166666,0.6041877120749999,0.477966338425,0.03948158025,-0.63230337205,-3.1030921536,-6.76750051975,-6.390631079749999,-9.4480600345,-11.1397857675,-4.896911398133334,-0.2979064060999999,-2.48913377475,-5.511867046,-5.8211394545,-4.4339005155,-4.066003799500001,-4.36211586,-4.947160721,-4.1503508095,-3.725226005166667,-4.72881567475,-5.15294373075,-5.456831932,-5.5704910752500005,-5.483950694666667,-3.450450167425,1.0630114524749998,1.56370960155,-0.401396013825,-1.0029914579166668,-0.7465606555,-0.34755749255,-0.97627162925,-1.21555385,-0.3581257885166667,-0.710070144425,-4.20897507675,-7.6259257795,-8.7170529365,-9.317252795,-8.20319402175,-5.417350530249999,-2.908475995,-3.68016123775,-4.819942514166667,-4.38065993775,-3.1800612810000004,-2.5304099325,-1.93639171125,-2.5292135076666664,-3.93738961175,-4.4458643195,-4.974678278,-5.700899958500001,-6.897311210333332,-7.643273473000001,-5.24626356375,-1.580459330285,0.9619146716075,-0.2863411306666666,-0.942173942775,-0.4486542568,-0.03349951655,0.46420759335,0.4163511451483333,-0.1142572807074999,-1.042672440275,-3.686143279
