"Time (s)","Pressure (hPa)"
4.750604389E0,1.002227478E3
4.790634494E0,1.002204773E3
4.830603504E0,1.002239441E3
4.870603869E0,1.002339294E3
4.910606577E0,1.002361023E3
4.950630692E0,1.002367371E3
4.990631317E0,1.002386902E3
5.030630952E0,1.002356873E3
5.070599702E0,1.002335632E3
5.110603764E0,1.002421814E3
5.150611317E0,1.002518494E3
5.190603817E0,1.002393494E3
5.230631889E0,1.002250183E3
5.270603556E0,1.002148376E3
5.310603504E0,1.002072449E3
5.351054025E0,1.002035583E3
5.390616681E0,1.002019470E3
5.430718817E0,1.002013855E3
5.470636317E0,1.002020447E3
5.510603869E0,1.002029724E3
5.550604442E0,1.002046082E3
5.590614389E0,1.002056335E3
5.630633660E0,1.002067322E3
5.670632567E0,1.002087097E3
5.710604442E0,1.002111267E3
5.750603556E0,1.002120056E3
5.790962671E0,1.002146667E3
5.830609910E0,1.002150085E3
5.872181473E0,1.002145935E3
5.910633504E0,1.002123962E3
5.950603608E0,1.002129822E3
5.990604077E0,1.002244324E3
6.030607150E0,1.002265564E3
6.071045744E0,1.002243103E3
6.110628660E0,1.002235046E3
6.150603556E0,1.002209656E3
6.190603608E0,1.002180359E3
6.230605952E0,1.002154968E3
6.270610744E0,1.002225525E3
6.311825431E0,1.002239197E3
6.350629754E0,1.002234558E3
6.390605952E0,1.002179382E3
6.430611108E0,1.002146912E3
6.470606421E0,1.002144470E3
6.510603556E0,1.002116394E3
6.550591525E0,1.002106140E3
6.590603556E0,1.002094421E3
6.630604858E0,1.002091736E3
6.670606733E0,1.002075378E3
6.710618192E0,1.002083191E3
6.750671629E0,1.002089539E3
6.790633452E0,1.002181580E3
6.830605535E0,1.002164978E3
6.870640744E0,1.002149353E3
6.910630639E0,1.002147888E3
6.950604077E0,1.002173035E3
6.990603817E0,1.002197937E3
7.030603660E0,1.002192322E3
7.070603608E0,1.002194031E3
7.110620692E0,1.002296570E3
7.150630067E0,1.002385437E3
7.190603660E0,1.002429871E3
7.230603817E0,1.002534607E3
7.270603921E0,1.002628357E3
7.310988973E0,1.002776550E3
7.350605223E0,1.002818054E3
7.390630535E0,1.002860535E3
7.430630275E0,1.002870544E3
7.470603869E0,1.002849792E3
7.510604389E0,1.002900574E3
7.550621056E0,1.002804138E3
7.590605900E0,1.002411804E3
7.630618139E0,1.002167664E3
7.670610275E0,1.002040955E3
7.710603556E0,1.001911072E3
7.750854233E0,1.001830994E3
7.790610223E0,1.001807068E3
7.830630692E0,1.001803894E3
7.870630171E0,1.001819031E3
7.910603556E0,1.001866882E3
7.950604598E0,1.001906189E3
7.990605327E0,1.001944519E3
8.030606264E0,1.001949402E3
8.070628921E0,1.001939148E3
8.110603504E0,1.001951843E3
8.150604389E0,1.001944275E3
8.190630171E0,1.001953064E3
8.230608296E0,1.001978210E3
8.270599702E0,1.002037537E3
8.310603817E0,1.002220398E3
8.350604337E0,1.002388367E3
8.390604077E0,1.002509460E3
8.430606837E0,1.002554626E3
8.470629806E0,1.002473328E3
8.511095587E0,1.002349548E3
8.550603817E0,1.002210632E3
8.590604337E0,1.002120789E3
8.630617098E0,1.002081726E3
8.670605223E0,1.002015808E3
8.710795119E0,1.001976990E3
8.750631681E0,1.001939880E3
8.790603817E0,1.001918152E3
8.831739233E0,1.001953064E3
8.870604337E0,1.002027039E3
8.911141212E0,1.002055359E3
8.950621160E0,1.002071228E3
8.990603504E0,1.002099792E3
9.030591160E0,1.002044617E3
9.070624910E0,1.002028992E3
9.110606317E0,1.002099304E3
9.150735275E0,1.002287292E3
9.190603817E0,1.002381531E3
9.230603764E0,1.002504578E3
9.270606994E0,1.002479675E3
9.310607358E0,1.002344666E3
9.351166004E0,1.002249451E3
9.390632619E0,1.002139587E3
9.430603817E0,1.002044617E3
9.470604337E0,1.001976746E3
9.510605535E0,1.001962341E3
9.550603556E0,1.001967224E3
9.590604077E0,1.001952332E3
9.630604129E0,1.001942078E3
9.670599754E0,1.001953064E3
9.710627983E0,1.001995056E3
9.750603869E0,1.002086365E3
9.790603608E0,1.002110046E3
9.830603608E0,1.002112000E3
9.870603869E0,1.002089294E3
9.910604129E0,1.002056580E3
9.950605379E0,1.002030701E3
9.990603608E0,1.002072449E3
1.003060356E1,1.002143738E3
1.007060408E1,1.002203064E3
1.011060356E1,1.002347351E3
1.015060569E1,1.002452332E3
1.019060382E1,1.002500916E3
1.023059996E1,1.002407898E3
1.027060382E1,1.002221375E3
1.031060356E1,1.002088074E3
1.035060460E1,1.002075134E3
1.039061132E1,1.002024841E3
1.043060413E1,1.001973816E3
1.047060382E1,1.001937439E3
1.051060387E1,1.001908142E3
1.055060517E1,1.001903748E3
1.059060824E1,1.001917175E3
1.063060574E1,1.001952820E3
1.067061939E1,1.001976013E3
1.071063413E1,1.002025574E3
1.075060382E1,1.002053894E3
1.079129611E1,1.002016541E3
1.083063189E1,1.001984070E3
1.087060564E1,1.002014099E3
1.091063428E1,1.002136658E3
1.095060361E1,1.002185974E3
1.099060330E1,1.002279724E3
1.103060543E1,1.002347351E3
1.107060501E1,1.002370300E3
1.111061126E1,1.002322937E3
1.115063606E1,1.002169861E3
1.119060460E1,1.002050232E3
1.123104246E1,1.002014587E3
1.127060981E1,1.001972595E3
1.131106970E1,1.001956482E3
1.135063616E1,1.001931824E3
1.139060387E1,1.001905945E3
1.143060413E1,1.001914001E3
1.147060798E1,1.001963562E3
1.151061350E1,1.002013611E3
1.155062746E1,1.002080750E3
1.159060580E1,1.002087097E3
1.163059184E1,1.002081726E3
1.167103236E1,1.002059509E3
1.171060970E1,1.001997253E3
1.175064809E1,1.001949402E3
1.179063335E1,1.001972595E3
1.183060361E1,1.002076355E3
1.187059106E1,1.002182068E3
1.191061309E1,1.002304382E3
1.195063069E1,1.002405945E3
1.199063606E1,1.002465027E3
1.203059158E1,1.002425964E3
1.207060382E1,1.002223083E3
1.211060861E1,1.002047546E3
1.215060475E1,1.001994080E3
1.219060361E1,1.001926208E3
1.223060382E1,1.001851990E3
1.227060356E1,1.001814148E3
1.231060382E1,1.001775085E3
1.235063059E1,1.001761902E3
1.239090767E1,1.001772156E3
1.243063319E1,1.001818054E3
1.247060361E1,1.001817810E3
1.251060517E1,1.001840027E3
1.255061007E1,1.001865173E3
1.259059074E1,1.001856384E3
1.263060366E1,1.001892761E3
1.267060361E1,1.002012878E3
1.271060382E1,1.002217957E3
1.275151496E1,1.002403503E3
1.279060574E1,1.002511658E3
1.283106272E1,1.002533386E3
1.287062897E1,1.002525330E3
1.291060528E1,1.002530945E3
1.295060616E1,1.002441345E3
1.299060850E1,1.002347351E3
1.303060475E1,1.002077332E3
1.307062996E1,1.001875427E3
1.311060554E1,1.001762634E3
1.315060387E1,1.001691589E3
1.319061246E1,1.001643982E3
1.323062970E1,1.001629822E3
1.327060392E1,1.001621521E3
1.331060387E1,1.001624695E3
1.335060356E1,1.001641541E3
1.339060408E1,1.001659607E3
1.343062580E1,1.001679626E3
1.347061903E1,1.001699158E3
1.351063246E1,1.001722595E3
1.355060804E1,1.001737732E3
1.359060356E1,1.001761414E3
1.363088017E1,1.001788269E3
1.367060559E1,1.001816833E3
1.371072548E1,1.001853943E3
1.375063007E1,1.001876404E3
1.379060392E1,1.001916931E3
1.383060361E1,1.001983337E3
1.387061220E1,1.002095642E3
1.391060642E1,1.002148376E3
1.395060366E1,1.002192322E3
1.399060387E1,1.002314148E3
1.403060387E1,1.002306335E3
1.407083038E1,1.002147400E3
1.411060934E1,1.002031433E3
1.415211387E1,1.001957214E3
1.419063439E1,1.001879822E3
1.423060366E1,1.001831238E3
1.427060413E1,1.001806091E3
1.431062387E1,1.001796570E3
1.435089939E1,1.001792908E3
1.439063314E1,1.001787537E3
1.443060387E1,1.001801453E3
1.447060439E1,1.001830261E3
1.451061533E1,1.001862488E3
1.455060554E1,1.001858826E3
1.459062923E1,1.001856384E3
1.463063501E1,1.001872498E3
1.467062955E1,1.001873474E3
1.471138054E1,1.001872986E3
1.475060845E1,1.001914734E3
1.479060335E1,1.001987000E3
1.483062981E1,1.002127380E3
1.487060366E1,1.002262878E3
1.491059085E1,1.002334167E3
1.495062085E1,1.002382019E3
1.499060554E1,1.002383484E3
1.503060543E1,1.002228210E3
1.507063330E1,1.002044617E3
1.511060361E1,1.001951843E3
1.515168652E1,1.001870056E3
1.519060778E1,1.001814880E3
1.523063090E1,1.001768494E3
1.527060376E1,1.001731873E3
1.531060356E1,1.001718201E3
1.535060460E1,1.001718933E3
1.539060830E1,1.001746033E3
1.543060590E1,1.001781189E3
1.547079387E1,1.001830994E3
1.551060528E1,1.001898132E3
1.555060382E1,1.001917175E3
1.559097340E1,1.001922302E3
1.563060382E1,1.001895935E3
1.567060413E1,1.001853210E3
1.571060382E1,1.001854431E3
1.575060413E1,1.001897400E3
1.579107804E1,1.001974548E3
1.583061814E1,1.002059998E3
1.587060382E1,1.002152527E3
1.591060845E1,1.002239197E3
1.595060387E1,1.002313660E3
1.599060366E1,1.002303162E3
1.603064147E1,1.002149597E3
1.607060600E1,1.001987488E3
1.611063251E1,1.001900574E3
1.615063460E1,1.001860046E3
1.619060361E1,1.001791931E3
1.623060548E1,1.001745789E3
1.627060538E1,1.001702576E3
1.631060559E1,1.001689880E3
1.635063486E1,1.001722595E3
1.639060413E1,1.001771667E3
1.643060413E1,1.001789001E3
1.647062585E1,1.001810730E3
1.651060694E1,1.001828308E3
1.655061330E1,1.001826111E3
1.659063689E1,1.001822693E3
1.663060376E1,1.001784363E3
1.667190184E1,1.001799500E3
1.671061054E1,1.001830017E3
1.675061001E1,1.001916687E3
1.679062939E1,1.002030945E3
1.683060382E1,1.002156921E3
1.687060382E1,1.002265564E3
1.691061778E1,1.002316345E3
1.695061923E1,1.002275574E3
1.699100694E1,1.002083679E3
1.703063548E1,1.001917175E3
1.707060632E1,1.001972351E3
1.711174960E1,1.001860779E3
1.715060960E1,1.001756042E3
1.719062611E1,1.001689148E3
1.723059168E1,1.001657410E3
1.727060382E1,1.001648865E3
1.731060486E1,1.001648621E3
1.735060767E1,1.001697205E3
1.739060574E1,1.001778992E3
1.743060673E1,1.001823669E3
1.747063444E1,1.001813416E3
1.751060387E1,1.001833191E3
1.755090809E1,1.001797302E3
1.759060892E1,1.001743591E3
1.763060356E1,1.001746277E3
1.767063548E1,1.001770691E3
1.771060408E1,1.001882996E3
1.775060356E1,1.001950867E3
1.779061908E1,1.002071960E3
1.783062991E1,1.002152771E3
1.787059975E1,1.002193054E3
1.791059116E1,1.002135681E3
1.795060382E1,1.001973083E3
1.799065616E1,1.001846375E3
1.803061434E1,1.001868347E3
1.807061350E1,1.001802185E3
1.811063496E1,1.001735291E3
1.815060569E1,1.001691589E3
1.819060340E1,1.001650574E3
1.823060418E1,1.001632019E3
1.827061939E1,1.001648865E3
1.831060361E1,1.001702820E3
1.835060387E1,1.001754333E3
1.839060434E1,1.001801941E3
1.843062647E1,1.001803406E3
1.847060569E1,1.001813416E3
1.851063080E1,1.001780945E3
1.855063309E1,1.001730896E3
1.859060387E1,1.001722839E3
1.863169897E1,1.001757507E3
1.867060512E1,1.001849792E3
1.871063225E1,1.001984802E3
1.875063262E1,1.002110535E3
1.879060387E1,1.002163513E3
1.883063647E1,1.002129089E3
1.887060778E1,1.001991394E3
1.891060444E1,1.001846863E3
1.895063673E1,1.001754333E3
1.899063059E1,1.001726013E3
1.903060356E1,1.001685974E3
1.907062408E1,1.001631531E3
1.911060861E1,1.001587341E3
1.915110340E1,1.001568787E3
1.919063267E1,1.001564392E3
1.923118564E1,1.001588318E3
1.927060382E1,1.001651550E3
1.931060449E1,1.001733826E3
1.935062574E1,1.001788757E3
1.939059135E1,1.001803650E3
1.943060640E1,1.001799988E3
1.947061062E1,1.001782898E3
1.951097426E1,1.001743103E3
1.955060728E1,1.001708435E3
1.959062374E1,1.001713074E3
1.963063239E1,1.001746765E3
1.967063046E1,1.001850281E3
1.971060463E1,1.002019958E3
1.975061468E1,1.002121033E3
1.979060432E1,1.002174988E3
1.983060416E1,1.002157654E3
1.987060416E1,1.002049500E3
1.991060416E1,1.001858093E3
1.995060780E1,1.001783386E3
1.999062077E1,1.001735291E3
2.003062286E1,1.001572205E3
2.007060411E1,1.001528748E3
2.011060442E1,1.001507507E3
2.015060432E1,1.001484314E3
2.019060645E1,1.001504578E3
2.023060411E1,1.001535583E3
2.027060432E1,1.001593689E3
2.031060463E1,1.001663757E3
2.035060853E1,1.001721863E3
2.039060676E1,1.001762146E3
2.043062968E1,1.001742371E3
2.047060437E1,1.001695984E3
2.051060458E1,1.001662781E3
2.055060468E1,1.001644958E3
2.059061140E1,1.001633972E3
2.063061244E1,1.001634949E3
2.067063067E1,1.001700134E3
2.071060437E1,1.001747253E3
2.075060437E1,1.001768250E3
2.079060437E1,1.001771912E3
2.083061067E1,1.001735046E3
2.087062999E1,1.001681335E3
2.091060411E1,1.001669373E3
2.095060437E1,1.001695007E3
2.099063046E1,1.001744324E3
2.103060786E1,1.001768005E3
2.107079833E1,1.001706238E3
2.111060442E1,1.001665222E3
2.115060421E1,1.001646423E3
2.119060447E1,1.001628845E3
2.123060494E1,1.001619080E3
2.127063098E1,1.001614929E3
2.131060630E1,1.001623230E3
2.135060390E1,1.001622986E3
2.139060447E1,1.001649841E3
2.143060473E1,1.001653992E3
2.147060796E1,1.001652527E3
2.151061234E1,1.001645691E3
2.155060421E1,1.001644226E3
2.159060432E1,1.001648865E3
2.163060442E1,1.001651306E3
2.167060494E1,1.001696472E3
2.171060708E1,1.001739441E3
2.175060416E1,1.001848328E3
2.179060588E1,1.001970886E3
2.183060442E1,1.002102722E3
2.187060656E1,1.002190857E3
2.191062093E1,1.002198914E3
2.195060437E1,1.002158630E3
2.199060442E1,1.002135193E3
2.203060437E1,1.001929138E3
2.207060468E1,1.001794617E3
2.211060463E1,1.001700623E3
2.215060421E1,1.001627136E3
2.219060442E1,1.001580017E3
2.223060411E1,1.001553894E3
2.227060437E1,1.001538269E3
2.231060442E1,1.001552917E3
2.235060671E1,1.001623474E3
2.239060437E1,1.001687439E3
2.243060437E1,1.001737000E3
2.247060437E1,1.001752136E3
2.251060437E1,1.001745300E3
2.255060598E1,1.001714050E3
2.259060416E1,1.001659851E3
2.263060442E1,1.001659607E3
2.267060442E1,1.001667419E3
2.271060437E1,1.001752380E3
2.275060458E1,1.001858093E3
2.279063166E1,1.001971619E3
2.283060437E1,1.002039490E3
2.287060411E1,1.002016296E3
2.291060432E1,1.001925232E3
2.295060640E1,1.001827332E3
2.299060702E1,1.001749939E3
2.303060442E1,1.001724304E3
2.307060437E1,1.001655701E3
2.311060437E1,1.001599304E3
2.315060442E1,1.001556335E3
2.319060525E1,1.001533142E3
2.323060614E1,1.001524597E3
2.327060437E1,1.001527039E3
2.331060416E1,1.001589783E3
2.335060437E1,1.001690369E3
2.339060421E1,1.001740173E3
2.343060551E1,1.001741150E3
2.347060687E1,1.001724548E3
2.351060432E1,1.001705261E3
2.355060442E1,1.001650574E3
2.359060442E1,1.001630310E3
2.363060489E1,1.001668640E3
2.367063109E1,1.001769226E3
2.371060452E1,1.001838074E3
2.375060442E1,1.001930359E3
2.379060447E1,1.001998962E3
2.383060520E1,1.001896179E3
2.387060765E1,1.001752625E3
2.391060442E1,1.001634460E3
2.395060442E1,1.001607361E3
2.399060442E1,1.001616394E3
2.403060416E1,1.001564636E3
2.407060468E1,1.001525085E3
2.411063109E1,1.001500427E3
2.415060416E1,1.001508972E3
2.419060411E1,1.001565857E3
2.423060442E1,1.001627136E3
2.427060447E1,1.001653259E3
2.431060640E1,1.001652283E3
2.435060411E1,1.001645203E3
2.439060416E1,1.001575378E3
2.443060421E1,1.001544617E3
2.447060442E1,1.001562439E3
2.451061213E1,1.001693542E3
2.455060551E1,1.001786316E3
2.459060437E1,1.001889587E3
2.463060442E1,1.001949158E3
2.467060421E1,1.001897156E3
2.471060442E1,1.001734314E3
2.475061765E1,1.001610291E3
2.479062056E1,1.001570984E3
2.483060473E1,1.001544373E3
2.487060442E1,1.001535095E3
2.491060442E1,1.001506531E3
2.495060666E1,1.001474304E3
2.499063036E1,1.001450623E3
2.503060442E1,1.001463806E3
2.507060406E1,1.001517517E3
2.511060437E1,1.001576111E3
2.515060515E1,1.001572205E3
2.519060619E1,1.001574646E3
2.523063067E1,1.001525085E3
2.527060442E1,1.001497498E3
2.531060442E1,1.001510925E3
2.535060182E1,1.001672791E3
2.539061806E1,1.001800232E3
2.543060551E1,1.001939392E3
2.547060056E1,1.002012878E3
2.551060421E1,1.001969421E3
2.555060437E1,1.001764832E3
2.559060447E1,1.001604187E3
2.563060635E1,1.001518005E3
2.567060416E1,1.001490662E3
2.571060442E1,1.001474792E3
2.575060406E1,1.001440125E3
2.579060645E1,1.001400085E3
2.583060603E1,1.001379089E3
2.587060442E1,1.001403259E3
2.591060447E1,1.001436951E3
2.595060442E1,1.001485535E3
2.599060416E1,1.001523132E3
2.603060494E1,1.001536804E3
2.607059228E1,1.001514343E3
2.611060442E1,1.001481384E3
2.615060442E1,1.001486511E3
2.619060442E1,1.001546326E3
2.623060489E1,1.001663025E3
2.627060567E1,1.001846130E3
2.631060411E1,1.001971863E3
2.635060442E1,1.002011902E3
2.639063161E1,1.001932556E3
2.643060437E1,1.001740173E3
2.647060697E1,1.001591980E3
2.651060437E1,1.001508240E3
2.655060416E1,1.001489197E3
2.659060432E1,1.001450867E3
2.663060416E1,1.001417419E3
2.667060416E1,1.001375427E3
2.671060603E1,1.001349060E3
2.675060421E1,1.001338562E3
2.679060442E1,1.001363953E3
2.683060442E1,1.001436951E3
2.687060489E1,1.001528748E3
2.691061458E1,1.001551208E3
2.695061265E1,1.001584167E3
2.699060411E1,1.001598816E3
2.703060442E1,1.001559021E3
2.707060437E1,1.001495789E3
2.711060520E1,1.001445496E3
2.715060588E1,1.001432312E3
2.719063051E1,1.001398621E3
2.723060411E1,1.001420593E3
2.727063145E1,1.001461609E3
2.731060468E1,1.001505798E3
2.735060692E1,1.001520203E3
2.739060609E1,1.001514099E3
2.743060442E1,1.001488953E3
2.747060421E1,1.001514832E3
2.751060442E1,1.001484558E3
2.755060499E1,1.001501648E3
2.759063395E1,1.001482605E3
2.763060463E1,1.001432068E3
2.767060390E1,1.001410828E3
2.771060416E1,1.001393982E3
2.775060463E1,1.001382996E3
2.779060666E1,1.001379089E3
2.783063145E1,1.001379089E3
2.787060416E1,1.001379578E3
2.791060442E1,1.001382507E3
2.795060437E1,1.001419128E3
2.799060416E1,1.001421814E3
2.803063187E1,1.001424011E3
2.807063380E1,1.001442566E3
2.811060031E1,1.001447693E3
2.815060442E1,1.001516296E3
2.819060781E1,1.001564392E3
2.823061249E1,1.001609070E3
2.827060593E1,1.001731873E3
2.831060416E1,1.001846863E3
2.835060447E1,1.001832947E3
2.839060463E1,1.001743835E3
2.843060624E1,1.001613220E3
2.847061150E1,1.001527283E3
2.851060442E1,1.001476257E3
2.855060442E1,1.001463318E3
2.859060437E1,1.001457458E3
2.863060447E1,1.001447205E3
2.867061713E1,1.001414978E3
2.871064255E1,1.001390320E3
2.875060447E1,1.001397888E3
2.879060411E1,1.001423279E3
2.883060416E1,1.001489197E3
2.887061338E1,1.001497498E3
2.891060702E1,1.001505066E3
2.895060442E1,1.001515076E3
2.899060666E1,1.001473328E3
2.903060437E1,1.001438660E3
2.907060541E1,1.001447937E3
2.911060624E1,1.001494324E3
2.915063056E1,1.001589294E3
2.919060411E1,1.001708679E3
2.923060562E1,1.001796814E3
2.927060442E1,1.001820251E3
2.931060661E1,1.001750916E3
2.935060411E1,1.001627869E3
2.939060031E1,1.001508972E3
2.943060447E1,1.001482849E3
2.947060411E1,1.001458191E3
2.951060437E1,1.001426697E3
2.955060588E1,1.001398376E3
2.959060442E1,1.001362000E3
2.963060411E1,1.001335632E3
2.967060437E1,1.001340027E3
2.971060437E1,1.001362488E3
2.975061530E1,1.001388611E3
2.979063421E1,1.001414001E3
2.983060442E1,1.001447205E3
2.987060411E1,1.001457703E3
2.991060432E1,1.001439636E3
2.995060515E1,1.001382019E3
2.999060635E1,1.001375916E3
3.003060437E1,1.001405457E3
3.007060442E1,1.001475525E3
3.011060442E1,1.001601257E3
3.015060468E1,1.001758240E3
3.019060697E1,1.001835632E3
3.023060421E1,1.001839539E3
3.027060463E1,1.001724060E3
3.031060416E1,1.001595154E3
3.035060546E1,1.001483826E3
3.039060734E1,1.001481873E3
3.043063020E1,1.001414490E3
3.047060437E1,1.001363220E3
3.051060463E1,1.001320496E3
3.055060447E1,1.001306824E3
3.059060489E1,1.001309265E3
3.063060609E1,1.001335876E3
3.067063135E1,1.001421814E3
3.071060416E1,1.001520447E3
3.075060437E1,1.001508240E3
3.079060442E1,1.001470642E3
3.083061437E1,1.001404724E3
3.087060630E1,1.001363464E3
3.091060411E1,1.001346375E3
3.095060432E1,1.001417664E3
3.099060442E1,1.001492371E3
3.103060525E1,1.001656677E3
3.107063030E1,1.001762146E3
3.111060416E1,1.001767517E3
3.115060416E1,1.001620544E3
3.119060442E1,1.001481628E3
3.123060437E1,1.001357849E3
3.127060770E1,1.001330750E3
3.131059161E1,1.001272644E3
3.135060442E1,1.001237000E3
3.139060468E1,1.001204285E3
3.143060437E1,1.001185974E3
3.147060416E1,1.001203796E3
3.151061093E1,1.001231873E3
3.155060421E1,1.001323669E3
3.159060411E1,1.001380310E3
3.163060463E1,1.001383240E3
3.167060020E1,1.001398376E3
3.171062072E1,1.001360535E3
3.175063244E1,1.001320007E3
3.179060432E1,1.001316345E3
3.183060051E1,1.001389343E3
3.187060437E1,1.001490417E3
3.191060437E1,1.001609558E3
3.195063161E1,1.001720398E3
3.199060546E1,1.001756042E3
3.203061577E1,1.001696228E3
3.207060437E1,1.001518005E3
3.211060020E1,1.001384705E3
3.215060614E1,1.001310486E3
3.219059145E1,1.001351257E3
3.223060442E1,1.001280457E3
3.227060421E1,1.001232849E3
3.231060963E1,1.001183289E3
3.235067114E1,1.001163269E3
3.239061796E1,1.001173767E3
3.243060442E1,1.001256287E3
3.247060416E1,1.001293152E3
3.251060447E1,1.001310242E3
3.255060624E1,1.001330261E3
3.259060645E1,1.001333923E3
3.263063015E1,1.001302917E3
3.267060416E1,1.001254578E3
3.271060572E1,1.001241638E3
3.275060468E1,1.001311218E3
3.279061083E1,1.001409607E3
3.283060630E1,1.001546814E3
3.287060421E1,1.001687683E3
3.291060447E1,1.001751404E3
3.295060437E1,1.001743103E3
3.299060416E1,1.001651550E3
3.303061890E1,1.001466736E3
3.307063187E1,1.001310242E3
3.311060468E1,1.001276550E3
3.315060421E1,1.001232849E3
3.319060437E1,1.001183289E3
3.323060645E1,1.001152527E3
3.327063906E1,1.001109802E3
3.331060442E1,1.001088318E3
3.335060421E1,1.001089050E3
3.339060437E1,1.001116638E3
3.343060468E1,1.001187683E3
3.347061197E1,1.001270203E3
3.351060416E1,1.001357605E3
3.355060442E1,1.001388123E3
3.359060416E1,1.001380554E3
3.363060411E1,1.001312195E3
3.367060713E1,1.001240906E3
3.371063140E1,1.001189148E3
3.375060468E1,1.001170837E3
3.379060411E1,1.001184021E3
3.383060442E1,1.001198669E3
3.387060468E1,1.001241882E3
3.391063083E1,1.001282654E3
3.395059228E1,1.001320251E3
3.399060442E1,1.001315857E3
3.403060442E1,1.001306091E3
3.407060489E1,1.001319763E3
3.411060572E1,1.001258972E3
3.415060609E1,1.001251892E3
3.419060421E1,1.001308289E3
3.423060421E1,1.001250916E3
3.427060572E1,1.001207214E3
3.431060442E1,1.001173035E3
3.435063749E1,1.001157410E3
3.439060718E1,1.001138123E3
3.443060421E1,1.001143738E3
3.447060442E1,1.001146667E3
3.451060442E1,1.001150818E3
3.455060702E1,1.001184753E3
3.459064140E1,1.001191345E3
3.463060447E1,1.001183533E3
3.467060442E1,1.001189880E3
3.471060442E1,1.001195496E3
3.475071682E1,1.001213074E3
3.479062067E1,1.001240173E3
3.483060468E1,1.001272888E3
3.487060442E1,1.001254333E3
3.491060447E1,1.001248474E3
3.495060447E1,1.001305603E3
3.499063041E1,1.001382263E3
