"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
1.378609388E0,-2.608176768E-1,-8.300702095E0,5.876772404E0
1.395276054E0,7.609176040E-1,-7.850851059E0,4.125226021E0
1.411942720E0,8.638089895E-1,-7.726424217E0,5.553741455E0
1.428609386E0,1.256231904E0,-7.692924976E0,7.211967468E0
1.445276052E0,4.761717021E-1,-7.738388538E0,6.247660160E0
1.461942718E0,2.017149448E0,-6.893722057E0,4.098905087E0
1.478609384E0,6.029912829E-1,-6.132804394E0,3.672982693E0
1.495276050E0,1.555334777E-1,-6.075376511E0,3.421736479E0
1.511942716E0,3.110669553E-1,-7.728816986E0,6.180660725E0
1.528609382E0,6.005984545E-1,-8.264809608E0,5.486742496E0
1.545276048E0,3.278166950E-1,-8.030312538E0,5.379065514E0
1.561942714E0,2.009970993E-1,-7.518248558E0,5.649454117E0
1.578609380E0,-1.651047617E-1,-7.685746193E0,6.455835342E0
1.595276046E0,-2.679961324E-1,-6.965506554E0,6.845865726E0
1.611942712E0,-2.057827413E-1,-6.628118515E0,7.001399040E0
1.628609378E0,-5.312066078E-1,-5.783452511E0,5.587240696E0
1.645276044E0,9.571290761E-2,-5.668596745E0,6.041877270E0
1.661942710E0,1.531406492E-1,-4.823930264E0,5.757131100E0
1.678609376E0,-1.328016520E0,-4.687539577E0,5.414957523E0
1.695276042E0,-1.591227055E0,-4.070191383E0,5.505885124E0
1.711942708E0,-2.529213428E0,-4.110869408E0,6.685546398E0
1.728609374E0,-2.529213428E0,-4.110869408E0,6.685546398E0
1.745276040E0,-3.474378586E0,-3.601198196E0,4.649254322E0
1.761942706E0,-3.936193228E0,-3.596412420E0,5.517848969E0
1.778609372E0,-5.206781864E0,-3.220739365E0,4.649254322E0
1.795276038E0,-5.206781864E0,-3.220739365E0,4.649254322E0
1.811942704E0,-6.218945980E0,-2.354537487E0,3.081955671E0
1.828609370E0,-6.439085960E0,-1.265803218E0,1.512263894E0
1.845276036E0,-6.575476646E0,-9.355936646E-1,1.270588875E0
1.861942702E0,-6.575476646E0,-9.355936646E-1,1.270588875E0
1.878609368E0,-8.494520187E0,-1.954936147E0,2.414358139E0
1.895276034E0,-1.079880905E1,-2.373680115E0,1.560120344E0
1.911942700E0,-1.144008541E1,-2.359323025E0,-1.674975827E-2
1.928609366E0,-1.112183952E1,-1.414158225E0,-1.818545163E-1
1.945276032E0,-1.162911797E1,-9.643075466E-1,5.431707501E-1
1.961942698E0,-1.363191032E1,-1.993221283E0,2.931207657E0
1.978609364E0,-1.385444355E1,-3.017349243E0,3.701696634E0
1.995276030E0,-1.384965706E1,-2.907279491E0,4.340580463E0
2.011942696E0,-1.335912895E1,-2.859423161E0,4.046263218E0
2.028609362E0,-1.349551964E1,-3.519842148E0,6.053841114E-1
2.045276028E0,-1.349551964E1,-3.519842148E0,6.053841114E-1
2.061942694E0,-1.349551964E1,-3.519842148E0,6.053841114E-1
2.078609360E0,-1.846062660E1,-6.269195080E-1,1.378265858E0
2.095276026E0,-1.929332924E1,9.978070259E-1,1.986042738E0
2.111942692E0,-1.929332924E1,9.978070259E-1,1.986042738E0
2.128609358E0,-1.734317780E1,6.867401004E-1,8.757730722E-1
2.145276024E0,-1.560120392E1,-3.397808075E-1,6.125625968E-1
2.161942690E0,-1.346919823E1,2.632105052E-1,1.548156261E0
2.178609356E0,-1.346919823E1,2.632105052E-1,1.548156261E0
2.195276022E0,-9.238688469E0,1.256231904E0,3.282952785E0
2.211942688E0,-1.013599682E1,9.954141974E-1,4.402793884E0
2.228609354E0,-8.300702095E0,9.379864931E-1,2.007578135E0
2.245276020E0,-1.199761295E1,-3.373879790E-1,-4.235295951E-1
2.261942686E0,-1.105005455E1,1.787438512E0,-1.284945726E0
2.278609352E0,-7.082755089E0,1.500299811E0,-1.581655741E0
2.295276018E0,-4.776073933E0,1.672582984E0,-2.500499725E0
2.311942684E0,-4.543970108E0,1.473978758E0,-3.127419233E0
2.328609350E0,-4.826323509E0,1.476371527E0,-2.888136864E0
2.345276016E0,-4.527220249E0,1.179661512E0,-4.024727821E0
2.361942682E0,-2.931207657E0,1.261017561E0,-1.454836130E0
2.378609348E0,-4.173082829E0,2.057827473E0,-2.557927370E0
2.395276014E0,-4.543970108E0,2.289931297E0,-2.981456995E0
2.411942680E0,-6.128018856E0,2.538784742E0,-2.275574446E0
2.428609346E0,-7.668996811E0,1.995614052E0,-1.220339537E0
2.445276012E0,-8.717052460E0,1.411765337E0,-2.974278450E0
2.461942678E0,-8.157132149E0,-3.613162339E-1,-2.986242771E0
2.478609344E0,-8.595019341E0,-1.698904037E-1,-9.355936646E-1
2.495276010E0,-1.015513897E1,1.062413216E0,9.738788009E-1
2.511942676E0,-1.015513897E1,1.062413216E0,9.738788009E-1
