"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
8.728448260E-1,-2.919933498E-1,1.229365356E-2,2.597244263E0
8.895114920E-1,-2.919933498E-1,1.229365356E-2,2.597244263E0
9.061781580E-1,-2.919933498E-1,1.229365356E-2,2.597244263E0
9.228448240E-1,-2.919933498E-1,1.229365356E-2,2.597244263E0
9.395114900E-1,-1.896735191E0,1.196913123E0,4.187554359E0
9.561781560E-1,-1.896735191E0,1.196913123E0,4.187554359E0
9.728448220E-1,-2.852738619E0,1.794186234E0,4.637761593E0
9.895114880E-1,-2.852738619E0,1.794186234E0,4.637761593E0
1.006178154E0,-2.852738619E0,1.794186234E0,4.637761593E0
1.022844820E0,-2.852738619E0,1.794186234E0,4.637761593E0
1.039511486E0,-2.852738619E0,1.794186234E0,4.637761593E0
1.056178152E0,-6.155837059E0,1.783954263E0,3.104872942E0
1.072844818E0,-6.442332745E0,1.416442752E0,2.937877893E0
1.089511484E0,-6.442332745E0,1.416442752E0,2.937877893E0
1.106178150E0,-6.442332745E0,1.416442752E0,2.937877893E0
1.122844816E0,-6.442332745E0,1.416442752E0,2.937877893E0
1.139511482E0,-4.733132839E0,-4.198168218E-1,1.802509189E0
1.156178148E0,-4.733132839E0,-4.198168218E-1,1.802509189E0
1.172844814E0,-4.733132839E0,-4.198168218E-1,1.802509189E0
1.189511480E0,-4.733132839E0,-4.198168218E-1,1.802509189E0
1.206178146E0,-1.523496747E0,-1.243873358E0,1.320231557E-1
1.222844812E0,-1.106886983E0,-1.462563038E0,1.808923334E-1
1.239511478E0,-5.259546041E-1,-1.690415502E0,1.298087649E-3
1.256178144E0,2.950477004E-1,-1.800371170E0,-5.124391913E-1
1.272844810E0,7.244856358E-1,-1.654985428E0,-6.486620307E-1
1.289511476E0,1.282205224E0,-1.195004225E0,-1.392008066E-1
1.306178142E0,1.420260668E0,-7.228057384E-1,-4.098139107E-1
1.322844808E0,1.375056624E0,-1.089324594E0,-7.219657898E-1
1.339511474E0,2.180787325E0,-2.672686100E0,-1.282128811E0
1.356178140E0,2.180787325E0,-2.672686100E0,-1.282128811E0
1.372844806E0,2.595564365E0,-4.432587624E0,-1.289459229E0
1.389511472E0,2.485608816E0,-4.383718491E0,-1.150792837E0
1.406178138E0,1.153923512E0,-2.345873356E0,-7.738893032E-1
1.422844804E0,-6.352993846E-2,-4.986183643E-1,-5.112174749E-1
1.439511470E0,-6.352993846E-2,-4.986183643E-1,-5.112174749E-1
1.456178136E0,6.169734150E-2,6.174315810E-1,-2.448804229E-1
1.472844802E0,4.080576599E-1,4.170679152E-1,-2.367100911E-3
1.489511468E0,6.633991599E-1,-1.907425225E-1,1.589011997E-1
1.506178134E0,8.087849617E-1,-4.583013058E-1,2.584721744E-1
1.522844800E0,9.871574640E-1,-1.284343153E-1,2.224311382E-1
1.539511466E0,1.062293887E0,7.005091906E-1,1.839466542E-1
1.556178132E0,1.062293887E0,7.005091906E-1,1.839466542E-1
1.572844798E0,2.846629918E-1,1.784183264E0,7.441096306E-1
1.589511464E0,1.142317131E-1,2.098167896E0,1.022053123E0
1.606178130E0,-1.771507859E-1,2.710865259E0,1.480201721E0
1.622844796E0,-5.216785073E-1,3.225213289E0,1.843055367E0
1.639511462E0,-5.216785073E-1,3.225213289E0,1.843055367E0
1.656178128E0,-8.533781171E-1,2.950935125E0,2.137492180E0
1.672844794E0,-7.819069028E-1,2.558759928E0,2.176587582E0
1.689511460E0,-6.414080262E-1,2.078620195E0,2.357403517E0
1.706178126E0,-6.414080262E-1,2.078620195E0,2.357403517E0
1.722844792E0,-1.026252806E-1,1.693164468E0,2.528445721E0
1.739511458E0,-1.026252806E-1,1.693164468E0,2.528445721E0
1.756178124E0,-2.748891525E-2,9.057597518E-1,2.505232811E0
1.772844790E0,-2.748891525E-2,9.057597518E-1,2.505232811E0
1.789511456E0,6.175842881E-1,6.699659228E-1,2.815552235E0
1.806178122E0,1.032361507E0,9.088140726E-1,2.894964457E0
1.822844788E0,1.601076603E0,8.709404469E-1,2.828380346E0
1.839511454E0,1.601076603E0,8.709404469E-1,2.828380346E0
1.856178120E0,2.529591084E0,1.440113783E-1,2.894964457E0
1.872844786E0,2.529591084E0,1.440113783E-1,2.894964457E0
1.889511452E0,3.514915943E0,1.572213173E0,3.212614298E0
1.906178118E0,3.415344954E0,2.081674337E0,3.505218506E0
1.922844784E0,3.266904831E0,2.239277601E0,3.828976870E0
1.939511450E0,3.353036880E0,1.288161159E0,3.406869173E0
1.956178116E0,3.451996803E0,5.636754632E-1,2.748967886E0
1.972844782E0,3.394575596E0,8.929315805E-1,2.518060923E0
1.989511448E0,2.917490244E0,2.495229959E0,2.227289438E0
2.006178114E0,2.295018911E0,4.333322048E0,2.327471256E0
2.022844780E0,2.295018911E0,4.333322048E0,2.327471256E0
2.039511446E0,7.849612236E-1,4.385245323E0,2.220569849E0
2.056178112E0,7.849612236E-1,4.385245323E0,2.220569849E0
2.072844778E0,-5.583304167E-1,2.010814190E0,1.420336962E0
2.089511444E0,-5.583304167E-1,2.010814190E0,1.420336962E0
2.106178110E0,5.406153202E-1,2.487288713E0,4.179078639E-1
2.122844776E0,1.193629742E0,2.534325361E0,-5.545888543E-1
2.139511442E0,1.285870314E0,1.878256440E0,-1.390251875E0
2.156178108E0,1.285870314E0,1.878256440E0,-1.390251875E0
2.172844774E0,7.214313149E-1,1.114064693E0,-1.889328361E0
2.189511440E0,6.969966888E-1,4.444041103E-2,-1.952247500E0
2.206178106E0,8.026763201E-1,-4.326449931E-1,-1.332219720E0
2.222844772E0,7.806851864E-1,2.674060464E-1,-6.199513674E-1
2.239511438E0,3.781253099E-1,4.622719288E-1,-4.305832982E-1
2.256178104E0,-6.682860851E-1,2.037692070E0,-1.324812919E-1
2.272844770E0,-1.227227330E0,3.622275352E0,-1.251509190E-1
2.289511436E0,-1.009759426E0,3.542862892E0,1.106428802E-1
2.306178102E0,-9.053016305E-1,3.117090225E0,3.067304790E-1
2.322844768E0,-9.437860847E-1,2.423147917E0,7.215076685E-1
2.339511434E0,-9.437860847E-1,2.423147917E0,7.215076685E-1
2.356178100E0,-1.141095400E0,5.093085170E-1,1.825951219E0
2.372844766E0,-9.401208758E-1,1.348484010E-1,1.665904641E0
2.389511432E0,-5.913171172E-1,-1.091157198E0,1.478369117E0
2.406178098E0,-5.913171172E-1,-1.091157198E0,1.478369117E0
2.422844764E0,-1.893680841E-1,-2.659247160E0,1.426445603E0
2.439511430E0,1.325576603E-1,-2.439946651E0,1.558392406E0
2.456178096E0,6.224712133E-1,-2.661690474E0,1.498527646E0
2.472844762E0,9.944878817E-1,-3.413665056E0,1.487532139E0
2.489511428E0,9.944878817E-1,-3.413665056E0,1.487532139E0
2.506178094E0,8.998038173E-1,-3.811949015E0,1.810068727E0
2.522844760E0,6.658425927E-2,-2.738659620E0,7.948114276E-1
2.539511426E0,1.099556591E-2,-1.146745920E0,3.995819092E-1
2.556178092E0,9.712749720E-2,-2.493855506E-1,3.250564337E-1
2.572844758E0,-1.588248461E-1,1.262962967E-1,-3.835467100E-1
2.589511424E0,-2.498437017E-1,-9.213368297E-1,-1.106199741E0
2.606178090E0,-2.498437017E-1,-9.213368297E-1,-1.106199741E0
2.622844756E0,5.021308661E-1,-1.933539748E0,-8.361974955E-1
2.639511422E0,2.083048970E-1,-2.231641769E0,-7.751110196E-1
2.656178088E0,-2.028071135E-1,-1.870620728E0,-5.985711217E-1
2.672844754E0,-2.028071135E-1,-1.870620728E0,-5.985711217E-1
2.689511420E0,2.871064469E-2,-4.998401105E-1,-7.017309219E-2
2.706178086E0,1.606574357E-1,-2.212857604E-1,3.794997558E-2
2.722844752E0,1.606574357E-1,-2.212857604E-1,3.794997558E-2
2.739511418E0,-1.631008983E-1,-1.828012913E-1,9.041562080E-1
2.756178084E0,-3.109301627E-1,9.208786488E-2,1.102687240E0
2.772844750E0,-2.840521336E-1,1.372918636E-1,1.018387914E0
2.789511416E0,-5.497782957E-3,-6.001746282E-2,7.202859521E-1
2.806178082E0,2.883281708E-1,6.765327603E-2,2.053269297E-1
2.822844748E0,2.755000293E-1,4.079049528E-1,1.185841262E-1
2.839511414E0,2.101374865E-1,1.906967163E0,3.110065162E-1
2.856178080E0,2.101374865E-1,1.906967163E0,3.110065162E-1
2.872844746E0,-1.832594350E-2,3.973522663E0,-2.448804229E-1
2.889511412E0,-2.186895907E-1,3.952142477E0,-8.868992925E-1
2.906178078E0,-4.080576599E-1,2.723082542E0,-1.872835040E0
2.922844744E0,-4.080576599E-1,2.723082542E0,-1.872835040E0
2.939511410E0,-4.080576599E-1,2.723082542E0,-1.872835040E0
2.956178076E0,8.368847519E-2,9.118683934E-1,-2.469038963E0
2.972844742E0,5.253437161E-2,6.546943188E-1,-2.572885990E0
2.989511408E0,5.253437161E-2,6.546943188E-1,-2.572885990E0
3.006178074E0,5.253437161E-2,6.546943188E-1,-2.572885990E0
3.022844740E0,5.253437161E-2,6.546943188E-1,-2.572885990E0
3.039511406E0,7.422007322E-1,-1.138804674E0,6.860775352E-1
3.056178072E0,7.422007322E-1,-1.138804674E0,6.860775352E-1
3.072844738E0,7.422007322E-1,-1.138804674E0,6.860775352E-1
3.089511404E0,-4.147771895E-1,-4.874242783E0,4.017734051E0
3.106178070E0,2.174678594E-1,-3.879755020E0,5.941347122E0
3.122844736E0,2.174678594E-1,-3.879755020E0,5.941347122E0
3.139511402E0,-6.230820715E-2,-2.552956581E0,6.236394882E0
3.156178068E0,-8.765909672E-1,-3.466810226E0,4.584005833E0
3.172844734E0,-5.400044918E-1,-2.757596254E0,3.676260710E0
3.189511400E0,-5.400044918E-1,-2.757596254E0,3.676260710E0
3.206178066E0,5.045742989E-1,-1.033125043E0,3.771555424E0
3.222844732E0,6.096430421E-1,7.860302329E-1,3.875402451E0
3.239511398E0,1.093447953E-1,2.280816317E0,3.594404697E0
3.256178064E0,1.093447953E-1,2.280816317E0,3.594404697E0
3.272844730E0,-5.015199780E-1,7.121156454E-1,3.303022146E0
3.289511396E0,-4.276053514E-3,-7.362447977E-1,2.961548805E0
3.306178062E0,1.315802693E0,-3.419773817E0,2.866253853E0
3.322844728E0,1.315802693E0,-3.419773817E0,2.866253853E0
3.339511394E0,2.610836029E0,-5.368432522E0,3.034241676E0
3.356178060E0,3.288285017E0,-4.730689526E0,3.630445719E0
3.372844726E0,3.579056740E0,-3.226129532E0,4.516810417E0
3.389511392E0,3.486816168E0,-2.277456522E0,4.711676598E0
3.406178058E0,3.334100008E0,-1.923765898E0,4.673192024E0
3.422844724E0,2.819140911E0,-9.653190970E-1,4.516199589E0
3.439511390E0,1.894902587E0,-4.291325063E-2,4.124635220E0
3.456178056E0,1.894902587E0,-4.291325063E-2,4.124635220E0
3.472844722E0,-1.543655276E0,-1.832136154E0,2.413679510E-1
3.489511388E0,-1.543655276E0,-1.832136154E0,2.413679510E-1
3.506178054E0,1.085506678E0,4.313774586E0,-3.483074665E0
3.522844720E0,1.085506678E0,4.313774586E0,-3.483074665E0
3.539511386E0,6.743947268E-1,3.962985277E-1,1.424078494E-1
3.556178052E0,-1.127656341E0,-1.873064160E0,1.309770465E0
3.572844718E0,-1.127656341E0,-1.873064160E0,1.309770465E0
3.589511384E0,7.269290835E-2,-7.284562290E-2,4.161516204E-2
3.606178050E0,4.862483740E-1,5.673406720E-1,-1.379790753E-1
3.622844716E0,7.764091492E-1,8.403972387E-1,-4.208094776E-1
3.639511382E0,7.764091492E-1,8.403972387E-1,-4.208094776E-1
3.656178048E0,5.693259835E-1,5.062541962E-1,-4.678460658E-1
3.672844714E0,2.706131041E-1,6.217076182E-1,-3.988183439E-1
3.689511380E0,-2.736674249E-1,3.174969554E-1,-3.890444934E-1
3.706178046E0,-2.736674249E-1,3.174969554E-1,-3.890444934E-1
3.722844712E0,-2.260199636E-1,-3.300196826E-1,-4.049269855E-1
3.739511378E0,-1.588248461E-2,-1.534797698E-1,-3.279580176E-1
3.756178044E0,-1.588248461E-2,-1.534797698E-1,-3.279580176E-1
3.772844710E0,2.663370371E-1,7.498364896E-2,-2.937496006E-1
3.789511376E0,2.510654330E-1,1.128572673E-1,-2.448804229E-1
3.806178042E0,2.070831656E-1,2.399171442E-1,-1.703549176E-1
3.822844708E0,2.431241870E-1,2.784016132E-1,-1.666897237E-1
3.839511374E0,2.431241870E-1,2.784016132E-1,-1.666897237E-1
3.856178040E0,4.141663313E-1,3.749182522E-1,-8.300124854E-2
3.872844706E0,4.557051361E-1,4.860956371E-1,-5.062541738E-2
3.889511372E0,4.557051361E-1,4.860956371E-1,-5.062541738E-2
3.906178038E0,5.247328281E-1,3.529271185E-1,4.352411721E-3
3.922844704E0,5.656607747E-1,2.790125012E-1,4.711294547E-2
3.939511370E0,5.907062292E-1,1.446222365E-1,1.014799103E-1
3.956178036E0,5.540543795E-1,1.501200199E-1,1.503490955E-1
3.972844702E0,5.540543795E-1,1.501200199E-1,1.503490955E-1
3.989511368E0,4.740310609E-1,1.708894223E-1,9.842558950E-2
4.006178034E0,3.543015718E-1,-5.513054505E-2,-4.810560029E-3
4.022844700E0,2.632827163E-1,-2.072358727E-1,-2.619082667E-2
4.039511366E0,2.632827163E-1,-2.072358727E-1,-2.619082667E-2
4.056178032E0,3.347539008E-1,2.582430840E-1,-7.864884101E-3
4.072844698E0,2.724456787E-1,1.556178033E-1,-5.490147322E-2
4.089511364E0,1.704312712E-1,-2.762635946E-1,-1.013271958E-1
4.106178030E0,1.704312712E-1,-2.762635946E-1,-1.013271958E-1
4.122844696E0,1.771507859E-1,-8.750637621E-2,-1.337030232E-1
4.139511362E0,2.638935745E-1,1.177441850E-1,-3.596466407E-2
4.156178028E0,4.276053309E-1,1.269071549E-1,5.199986324E-2
4.172844694E0,4.276053309E-1,1.269071549E-1,5.199986324E-2
4.189511360E0,4.929678738E-1,3.315468729E-1,1.020907760E-1
4.206178026E0,4.929678738E-1,3.315468729E-1,1.020907760E-1
4.222844692E0,3.750709891E-1,-4.841103405E-2,2.816850245E-1
4.239511358E0,3.029889166E-1,-3.294088244E-1,2.297615111E-1
4.256178024E0,2.419024557E-1,-4.381427765E-1,2.248746008E-1
4.272844690E0,1.472184062E-1,-5.780308247E-1,2.572504282E-1
4.289511356E0,1.472184062E-1,-5.780308247E-1,2.572504282E-1
4.306178022E0,1.472184062E-1,-5.780308247E-1,2.572504282E-1
4.322844688E0,4.886918142E-2,-7.460185885E-1,3.245219216E-2
4.339511354E0,1.014035568E-1,-8.229875565E-1,5.871937796E-2
4.356178020E0,1.014035568E-1,-8.229875565E-1,5.871937796E-2
4.372844686E0,3.457494676E-1,-6.018545032E-1,1.656970754E-2
4.389511352E0,4.575377107E-1,-3.086394370E-1,8.376483619E-2
4.406178018E0,3.659079969E-1,-3.171915412E-1,2.151007652E-1
4.422844684E0,3.659079969E-1,-3.171915412E-1,2.151007652E-1
4.439511350E0,2.700022459E-1,-4.546361268E-1,3.061196208E-1
4.456178016E0,3.152062297E-1,-2.897026241E-1,3.329976499E-1
4.472844682E0,3.152062297E-1,-2.897026241E-1,3.329976499E-1
4.489511348E0,3.152062297E-1,-2.897026241E-1,3.329976499E-1
4.506178014E0,3.335321844E-1,-2.151771188E-1,3.592648506E-1
4.522844680E0,4.263836145E-1,-2.371682525E-1,3.604865670E-1
4.539511346E0,4.263836145E-1,-2.371682525E-1,3.604865670E-1
4.556178012E0,4.178315103E-1,2.441931963E-1,5.602393746E-1
4.572844678E0,3.500255048E-1,3.798051775E-1,5.596284866E-1
4.589511344E0,8.063415438E-2,4.415025115E-1,5.822305083E-1
4.606178010E0,8.063415438E-2,4.415025115E-1,5.822305083E-1
4.622844676E0,-8.112284541E-1,2.124282271E-1,7.080686092E-1
4.639511342E0,-1.146593213E0,2.344193608E-1,7.251728773E-1
4.656178008E0,-1.804494500E0,-3.130681813E-2,5.944477916E-1
4.672844674E0,-1.804494500E0,-3.130681813E-2,5.944477916E-1
4.689511340E0,-1.804494500E0,-3.130681813E-2,5.944477916E-1
4.706178006E0,-3.635256290E0,-5.493201613E-1,-7.372374535E-1
4.722844672E0,-3.635256290E0,-5.493201613E-1,-7.372374535E-1
4.739511338E0,-3.618762970E0,-4.106538594E-1,-1.783648849E0
4.756178004E0,-3.618762970E0,-4.106538594E-1,-1.783648849E0
4.772844670E0,-2.097709656E0,5.911644101E-1,-1.922315121E0
4.789511336E0,-3.042106628E-1,9.808961153E-1,-2.539288521E0
4.806178002E0,-1.069013357E0,5.697841048E-1,-3.222846270E0
4.822844668E0,-1.069013357E0,5.697841048E-1,-3.222846270E0
4.839511334E0,-2.303570986E0,1.125671029E0,-2.633972645E0
4.856178000E0,-1.389106512E0,2.295477152E0,-1.598556757E0
4.872844666E0,-1.037248373E0,1.652236462E0,-1.227151036E0
4.889511332E0,-1.037248373E0,1.652236462E0,-1.227151036E0
4.906177998E0,-1.045800447E0,-8.565851450E-1,-1.252196431E0
4.922844664E0,-1.090393662E0,-2.297615051E0,-1.134910345E0
4.939511330E0,-7.220421433E-1,-2.755152941E0,-1.099480271E0
4.956177996E0,-6.139190793E-1,-2.391688347E0,-1.089706421E0
4.972844662E0,-5.027416945E-1,-1.143691540E0,-9.479857683E-1
4.989511328E0,-2.321286127E-2,-6.556106210E-1,-5.417606831E-1
5.006177994E0,-2.321286127E-2,-6.556106210E-1,-5.417606831E-1
5.022844660E0,6.328558922E-1,-8.425352573E-1,-3.322340846E-1
5.039511326E0,6.328558922E-1,-8.425352573E-1,-3.322340846E-1
5.056177992E0,1.455079913E0,-9.531017542E-1,-1.580612548E-2
5.072844658E0,1.455079913E0,-9.531017542E-1,-1.580612548E-2
5.089511324E0,1.629787207E0,-1.554803610E0,1.815031916E-1
5.106177990E0,7.550288439E-1,-1.922544122E0,4.222602770E-2
5.122844656E0,7.550288439E-1,-1.922544122E0,4.222602770E-2
5.139511322E0,-2.547306120E-1,-5.511527658E-1,-3.075627804E0
5.156177988E0,-3.097084463E-1,-6.856957078E-2,-2.839223146E0
5.172844654E0,-5.076286197E-1,-1.325118423E0,-1.582674265E0
5.189511320E0,-8.368847519E-2,-1.296407819E0,-1.256472468E0
5.206177986E0,-8.368847519E-2,-1.296407819E0,-1.256472468E0
5.222844652E0,1.386052132E0,1.800523996E-1,-4.189768732E-1
5.239511318E0,1.948658705E0,6.601921320E-1,9.664644599E-1
5.256177984E0,1.618791699E0,8.904881477E-1,1.876652956E0
5.272844650E0,1.618791699E0,8.904881477E-1,1.876652956E0
5.289511316E0,8.478803039E-1,-1.135750294E0,1.039157391E0
5.306177982E0,7.116574645E-1,-1.445458770E0,7.887027860E-1
5.322844648E0,7.116574645E-1,-1.445458770E0,7.887027860E-1
5.339511314E0,4.404335022E-1,-7.808378935E-1,1.601152897E0
5.356177980E0,3.170388341E-1,-7.557924390E-1,1.883372426E0
5.372844646E0,1.777616441E-1,-1.168737054E0,2.271882534E0
5.389511312E0,1.777616441E-1,-1.168737054E0,2.271882534E0
5.389511312E0,4.520399272E-1,-1.759443283E0,2.234619617E0
5.422844644E0,2.661537886E0,1.914908409E0,1.790521026E0
5.439511310E0,2.661537886E0,1.914908409E0,1.790521026E0
5.456177976E0,2.257756233E0,-2.163988501E-1,1.726380229E0
5.472844642E0,2.257756233E0,-2.163988501E-1,1.726380229E0
5.489511308E0,1.982867122E0,5.465712547E-1,1.177212834E0
5.506177974E0,1.606574416E0,7.457131743E-1,6.243801713E-1
5.522844640E0,7.666352987E-1,1.684459597E-1,6.201041341E-1
5.539511306E0,7.666352987E-1,1.684459597E-1,6.201041341E-1
5.556177972E0,2.626718581E-2,-1.078329086E0,5.229766369E-1
5.572844638E0,2.626718581E-2,-1.078329086E0,5.229766369E-1
5.589511304E0,6.175842881E-1,1.745546162E-1,6.849320978E-2
5.606177970E0,6.707295179E-1,4.932733253E-2,6.360629201E-2
5.622844636E0,8.735366464E-1,-3.379609287E-1,3.268890083E-1
5.639511302E0,9.969313145E-1,-6.122392416E-1,8.583413959E-1
5.656177968E0,7.910698652E-1,-4.118755758E-1,9.346994758E-1
5.672844634E0,6.579013467E-1,-8.704823442E-3,8.754456043E-1
5.689511300E0,6.579013467E-1,-8.704823442E-3,8.754456043E-1
5.706177966E0,4.324922562E-1,2.686277926E-1,8.956041336E-1
5.722844632E0,4.324922562E-1,2.686277926E-1,8.956041336E-1
5.739511298E0,-8.918625861E-2,4.549415410E-1,9.933425188E-1
5.756177964E0,-8.918625861E-2,4.549415410E-1,9.933425188E-1
5.772844630E0,-6.572905183E-1,1.170875072E0,6.555342674E-1
5.789511296E0,-6.572905183E-1,1.170875072E0,6.555342674E-1
5.806177962E0,-2.079383612E0,7.915280461E-1,4.405862093E-2
5.822844628E0,-2.079383612E0,7.915280461E-1,4.405862093E-2
5.839511294E0,-3.506974697E0,-9.934188724E-1,-1.857563496E0
5.856177960E0,-3.506974697E0,-9.934188724E-1,-1.857563496E0
5.872844626E0,-3.570504665E0,-1.920100689E0,-3.665112257E0
5.889511292E0,-3.718944788E0,-3.237125158E0,-4.090885162E0
5.906177958E0,-3.718944788E0,-3.237125158E0,-4.090885162E0
5.922844624E0,-3.718944788E0,-3.237125158E0,-4.090885162E0
5.939511290E0,-3.718944788E0,-3.237125158E0,-4.090885162E0
5.956177956E0,6.291907430E-1,-1.803578287E-1,-3.285154343E0
5.972844622E0,6.291907430E-1,-1.803578287E-1,-3.285154343E0
5.989511288E0,6.291907430E-1,-1.803578287E-1,-3.285154343E0
6.006177954E0,-1.722638726E0,1.431714296E0,-1.250974655E0
6.022844620E0,-5.357283950E-1,1.262962967E-1,-1.035950303E0
6.039511286E0,-5.180133581E-1,-1.538921118E0,-1.306563377E0
6.056177952E0,-1.066569924E0,-2.554178476E0,-1.390251875E0
6.072844618E0,-1.216231823E0,-2.667188406E0,-1.282739639E0
6.089511284E0,-6.328558922E-1,-2.564563036E0,-1.101923704E0
6.106177950E0,2.883281708E-1,-1.779601812E0,-1.196607709E0
6.122844616E0,2.883281708E-1,-1.779601812E0,-1.196607709E0
6.139511282E0,4.789179862E-1,-1.925751269E-1,-9.803616405E-1
6.156177948E0,4.789179862E-1,-1.925751269E-1,-9.803616405E-1
6.172844614E0,4.789179862E-1,-1.925751269E-1,-9.803616405E-1
6.189511280E0,1.268766165E0,-1.499214888E0,3.397171795E-1
6.206177946E0,1.885128736E0,-2.407570839E0,7.410553098E-1
6.222844612E0,1.885128736E0,-2.407570839E0,7.410553098E-1
6.239511278E0,1.885128736E0,-2.407570839E0,7.410553098E-1
6.256177944E0,1.037248373E0,-1.795484304E0,6.836340427E-1
6.272844610E0,2.136194229E0,1.490357399E0,-2.435823344E-2
6.289511276E0,2.136194229E0,1.490357399E0,-2.435823344E-2
6.306177942E0,5.326740742E-1,3.823860884E0,-2.472093344E0
6.322844608E0,-4.746419191E-1,1.765246511E0,-2.461097956E0
6.339511274E0,-2.046397030E-1,2.600756884E-1,-1.238146544E0
6.356177940E0,8.906408548E-1,3.541488647E-1,1.845575273E-1
6.372844606E0,8.906408548E-1,3.541488647E-1,1.845575273E-1
6.389511272E0,2.557690859E0,-6.673697382E-2,2.143600941E0
6.406177938E0,2.557690859E0,-6.673697382E-2,2.143600941E0
6.422844604E0,5.314523578E-1,-3.408778191E0,1.789910197E0
6.439511270E0,5.314523578E-1,-3.408778191E0,1.789910197E0
6.456177936E0,3.579667509E-1,3.376707792E0,9.902881384E-1
6.472844602E0,-1.166751757E-1,2.245386124E0,5.675697327E-1
6.489511268E0,-6.273581386E-1,2.374736816E-1,1.802814752E-1
6.506177934E0,-6.273581386E-1,2.374736816E-1,1.802814752E-1
6.522844600E0,-1.421482325E0,-2.435670614E0,3.690386713E-1
6.539511266E0,-1.421482325E0,-2.435670614E0,3.690386713E-1
6.556177932E0,-1.421482325E0,-2.435670614E0,3.690386713E-1
6.572844598E0,-1.421482325E0,-2.435670614E0,3.690386713E-1
6.589511264E0,9.773836285E-2,-3.479638577E0,9.200387001E-1
6.606177930E0,9.773836285E-2,-3.479638577E0,9.200387001E-1
