"Time (s)","w","x","y","z","Direct (°)","Yaw (°)","Pitch (°)","Roll (°)"
2.144137807E1,4.721536689E-1,5.094546080E-1,-6.170505285E-1,-3.698318005E-1,1.236516262E2,1.066624129E2,-1.187986553E1,-9.205283521E1
2.145804406E1,4.826877940E-1,5.136343837E-1,-6.077781916E-1,-3.657839298E-1,1.222778126E2,1.058169144E2,-1.217954405E1,-9.037422668E1
2.147471005E1,4.977384733E-1,5.208548307E-1,-5.925927758E-1,-3.602783084E-1,1.202990179E2,1.045221560E2,-1.239247496E1,-8.776634391E1
2.149137603E1,5.160570461E-1,5.306409001E-1,-5.718694925E-1,-3.536532819E-1,1.178637288E2,1.028515722E2,-1.241017512E1,-8.437132178E1
2.150804202E1,5.336645253E-1,5.380030870E-1,-5.485282540E-1,-3.533717692E-1,1.154932239E2,1.006372507E2,-1.184295957E1,-8.127339329E1
2.152470801E1,5.491414708E-1,5.439679623E-1,-5.203012228E-1,-3.630828261E-1,1.133837316E2,9.777898563E1,-1.016171764E1,-7.857873104E1
2.154137400E1,5.629868229E-1,5.525786877E-1,-4.820054770E-1,-3.812785745E-1,1.114747817E2,9.435327826E1,-6.970173444E0,-7.573447646E1
2.155803999E1,5.750892310E-1,5.654779673E-1,-4.345583618E-1,-4.008317292E-1,1.097882373E2,9.098732613E1,-2.665022398E0,-7.246359038E1
2.157470598E1,5.826321935E-1,5.783321857E-1,-3.864529133E-1,-4.203876257E-1,1.087282183E2,8.814369477E1,2.058941335E0,-6.962998394E1
2.159137197E1,5.841190515E-1,5.891962051E-1,-3.434916139E-1,-4.400753081E-1,1.085184412E2,8.597410190E1,6.736384825E0,-6.770885838E1
2.160803796E1,5.788397229E-1,6.002743840E-1,-3.074416220E-1,-4.583610892E-1,1.092620475E2,8.471808884E1,1.120768914E1,-6.652388473E1
2.162470395E1,5.747014900E-1,6.079383492E-1,-2.741570473E-1,-4.743069410E-1,1.098425399E2,8.342613986E1,1.516394308E1,-6.553342834E1
2.164136994E1,5.815940547E-1,6.035230756E-1,-2.383687049E-1,-4.906002581E-1,1.088745235E2,8.042469223E1,1.835535109E1,-6.474213413E1
2.165803593E1,5.873695800E-1,5.919116139E-1,-2.072424889E-1,-5.115546584E-1,1.080588661E2,7.676649600E1,2.123133603E1,-6.521742649E1
2.167470192E1,5.900665586E-1,5.862898827E-1,-1.780052632E-1,-5.257373452E-1,1.076765369E2,7.417553934E1,2.397882961E1,-6.516012270E1
2.169136791E1,5.924857832E-1,5.858743787E-1,-1.482423395E-1,-5.326687694E-1,1.073327879E2,7.244730856E1,2.664690995E1,-6.423044673E1
2.170803390E1,5.924404045E-1,5.816491246E-1,-1.215920001E-1,-5.439798236E-1,1.073392427E2,7.032041767E1,2.925771687E1,-6.428065535E1
2.172469989E1,5.903198928E-1,5.729128122E-1,-9.539906681E-2,-5.605286360E-1,1.076405759E2,6.744601566E1,3.198087361E1,-6.537670172E1
2.174136588E1,5.891725534E-1,5.597798228E-1,-6.931412220E-2,-5.785480142E-1,1.078033759E2,6.382187919E1,3.447475416E1,-6.708708454E1
2.175803187E1,5.895609933E-1,5.444674492E-1,-4.632346705E-2,-5.948337317E-1,1.077482777E2,5.997867436E1,3.637831346E1,-6.903617893E1
2.177469786E1,5.900668037E-1,5.288342834E-1,-2.905575372E-2,-6.093531251E-1,1.076765021E2,5.635146688E1,3.760425315E1,-7.117128094E1
2.179136385E1,5.906344873E-1,5.103820562E-1,-1.989196613E-2,-6.247122288E-1,1.075959074E2,5.269941880E1,3.789280184E1,-7.391270223E1
2.180802984E1,5.917777149E-1,4.924033284E-1,-1.764290594E-2,-6.379865408E-1,1.074334760E2,4.963812053E1,3.740261058E1,-7.650906006E1
2.182469583E1,5.937881732E-1,4.756617844E-1,-2.291282825E-2,-6.485649347E-1,1.071474163E2,4.741703269E1,3.614170832E1,-7.874061271E1
2.184136182E1,5.939285007E-1,4.630022347E-1,-3.098042868E-2,-6.572047472E-1,1.071274300E2,4.605503178E1,3.487403999E1,-8.058231329E1
2.185802781E1,5.935303396E-1,4.538838863E-1,-4.523598775E-2,-6.630722880E-1,1.071841318E2,4.572137366E1,3.324483174E1,-8.198738996E1
2.187469380E1,5.915966592E-1,4.499439597E-1,-6.474004686E-2,-6.658622622E-1,1.074592119E2,4.651454822E1,3.150691159E1,-8.293436402E1
2.189135978E1,5.866335946E-1,4.525972009E-1,-8.739279211E-2,-6.658673286E-1,1.081630400E2,4.838779619E1,3.001351615E1,-8.350380283E1
2.190802577E1,5.803832755E-1,4.620706439E-1,-1.086188033E-1,-6.617007852E-1,1.090449906E2,5.106879384E1,2.904025167E1,-8.338542474E1
2.192469176E1,5.781489331E-1,4.753652513E-1,-1.241054609E-1,-6.514365077E-1,1.093590930E2,5.397786713E1,2.841390523E1,-8.212830592E1
2.194135775E1,5.796616747E-1,4.899060428E-1,-1.389274895E-1,-6.361474395E-1,1.091464997E2,5.712148874E1,2.753194349E1,-8.012803935E1
2.195802374E1,5.766596628E-1,5.143964291E-1,-1.578748524E-1,-6.147645712E-1,1.095681151E2,6.187030575E1,2.676840593E1,-7.743193357E1
2.197468973E1,5.750284265E-1,5.357837081E-1,-1.780492812E-1,-5.920950770E-1,1.097967541E2,6.633314432E1,2.544871299E1,-7.488580914E1
2.199135572E1,5.801991417E-1,5.529373884E-1,-1.877045184E-1,-5.677994490E-1,1.090708992E2,6.959040476E1,2.421131079E1,-7.180794087E1
2.200802171E1,5.863264146E-1,5.897876024E-1,-1.767689288E-1,-5.264263153E-1,1.082064990E2,7.459756320E1,2.443564107E1,-6.510457957E1
2.202468770E1,5.885475984E-1,6.165781617E-1,-1.743362397E-1,-4.930009842E-1,1.078919820E2,7.873039013E1,2.374938911E1,-6.032790809E1
2.204135369E1,5.866314355E-1,6.358571053E-1,-1.861086935E-1,-4.657390416E-1,1.081633455E2,8.243511104E1,2.195835250E1,-5.760397487E1
2.205801968E1,5.851362052E-1,6.459845304E-1,-2.065911442E-1,-4.445668757E-1,1.083747743E2,8.513084374E1,1.942658410E1,-5.658400504E1
2.207468567E1,5.898665603E-1,6.450346708E-1,-2.228711247E-1,-4.316435754E-1,1.077049210E2,8.588929637E1,1.709288879E1,-5.646642934E1
2.209135166E1,5.983050629E-1,6.382122040E-1,-2.323081493E-1,-4.251460433E-1,1.065027942E2,8.539418366E1,1.534820675E1,-5.661994964E1
2.210801765E1,6.065656039E-1,6.316593289E-1,-2.405170500E-1,-4.186122417E-1,1.053168282E2,8.490261967E1,1.371319690E1,-5.666767570E1
2.212468364E1,6.127192903E-1,6.270781755E-1,-2.502988875E-1,-4.107292295E-1,1.044272277E2,8.482328828E1,1.202818039E1,-5.667653137E1
2.214134963E1,6.172816077E-1,6.245512962E-1,-2.622712851E-1,-4.001410604E-1,1.037642126E2,8.520422550E1,1.013841442E1,-5.657792311E1
2.215801562E1,6.226281015E-1,6.216936111E-1,-2.761584222E-1,-3.867399991E-1,1.029833852E2,8.568867796E1,7.873105308E0,-5.638873629E1
2.217468161E1,6.293745744E-1,6.151750684E-1,-2.919510901E-1,-3.744487166E-1,1.019920103E2,8.581563464E1,5.348294194E0,-5.652957813E1
2.219134760E1,6.352778661E-1,6.053646803E-1,-3.116870821E-1,-3.644266725E-1,1.011188074E2,8.582264610E1,2.591011112E0,-5.727268500E1
2.220801359E1,6.388760715E-1,6.002414823E-1,-3.322613537E-1,-3.480659723E-1,1.005838761E2,8.663902594E1,-3.839067368E-1,-5.752598900E1
2.222467958E1,6.402354219E-1,5.969203115E-1,-3.521912098E-1,-3.312794864E-1,1.003812469E2,8.774450812E1,-3.180154197E0,-5.777457689E1
2.224134557E1,6.403670425E-1,5.951170921E-1,-3.697435856E-1,-3.147306442E-1,1.003616112E2,8.894909950E1,-5.678136615E0,-5.792192512E1
2.225801156E1,6.389546631E-1,5.959437490E-1,-3.825076818E-1,-3.004594147E-1,1.005721691E2,9.016887606E1,-7.509831477E0,-5.790112254E1
2.227467755E1,6.374020025E-1,5.994213223E-1,-3.893002272E-1,-2.878508270E-1,1.008032699E2,9.125910643E1,-8.696106192E0,-5.749645586E1
2.229134353E1,6.375658455E-1,6.048271656E-1,-3.901646733E-1,-2.747097015E-1,1.007789015E2,9.209700988E1,-9.509292222E0,-5.648191998E1
2.230800952E1,6.394406906E-1,6.114037633E-1,-3.865852952E-1,-2.604857981E-1,1.004997483E2,9.270893283E1,-1.012945027E1,-5.494584928E1
2.232467551E1,6.408764431E-1,6.182170510E-1,-3.817486167E-1,-2.476954907E-1,1.002855905E2,9.325664038E1,-1.054736174E1,-5.342330992E1
2.234134150E1,6.416674881E-1,6.230320930E-1,-3.779970407E-1,-2.391904742E-1,1.001674549E2,9.362449939E1,-1.078068354E1,-5.236789780E1
2.235800749E1,6.438867076E-1,6.245796680E-1,-3.750692308E-1,-2.337374985E-1,9.983548828E1,9.359527333E1,-1.101283021E1,-5.162452133E1
2.237467348E1,6.480359925E-1,6.244540811E-1,-3.717202842E-1,-2.278826088E-1,9.921262545E1,9.328851176E1,-1.137162191E1,-5.078754106E1
2.239133947E1,6.516922405E-1,6.237471700E-1,-3.701342940E-1,-2.218947858E-1,9.866137721E1,9.305289239E1,-1.186549154E1,-5.011657082E1
2.240800546E1,6.542470919E-1,6.212623119E-1,-3.722269535E-1,-2.178094983E-1,9.827482979E1,9.287917850E1,-1.249903313E1,-4.996483379E1
2.242467145E1,6.582992136E-1,6.166357398E-1,-3.746315539E-1,-2.146012783E-1,9.765942043E1,9.242414262E1,-1.321334820E1,-4.989045192E1
2.244133744E1,6.630465847E-1,6.129035354E-1,-3.738918006E-1,-2.119514197E-1,9.693472271E1,9.182171878E1,-1.365080155E1,-4.954181857E1
2.245800343E1,6.673841698E-1,6.100170016E-1,-3.703701198E-1,-2.128464282E-1,9.626901322E1,9.109576833E1,-1.357266809E1,-4.920995180E1
2.247466942E1,6.726988711E-1,6.075515747E-1,-3.624069989E-1,-2.168374509E-1,9.544858347E1,9.005382310E1,-1.295005985E1,-4.869449501E1
2.249133541E1,6.800035794E-1,6.058479548E-1,-3.467086852E-1,-2.243579179E-1,9.431215449E1,8.850977580E1,-1.151782139E1,-4.774319772E1
2.250800140E1,6.886917330E-1,6.067389250E-1,-3.210806847E-1,-2.334068716E-1,9.294672556E1,8.665822822E1,-9.149853153E0,-4.607760573E1
2.252466739E1,6.981889049E-1,6.126193404E-1,-2.832186222E-1,-2.387823462E-1,9.143624083E1,8.486835270E1,-5.907044384E0,-4.316275458E1
2.254133338E1,7.066700970E-1,6.195315123E-1,-2.397790104E-1,-2.435243428E-1,9.007074587E1,8.325478107E1,-2.128873566E0,-3.992071596E1
2.255799937E1,7.120107068E-1,6.210308671E-1,-2.033083588E-1,-2.569574416E-1,8.920250333E1,8.160267067E1,1.698584454E0,-3.822172277E1
2.257466536E1,7.129141675E-1,6.233053207E-1,-1.733020246E-1,-2.705739737E-1,8.905496523E1,8.058521140E1,5.175196906E0,-3.717816888E1
2.259133135E1,7.081608314E-1,6.278147697E-1,-1.536628008E-1,-2.841559350E-1,8.982905628E1,8.043951237E1,7.999162863E0,-3.695946467E1
2.260799734E1,7.019212331E-1,6.298493743E-1,-1.420271546E-1,-3.007068932E-1,9.083730249E1,8.027159256E1,1.033576547E1,-3.765971774E1
2.262466333E1,7.005189753E-1,6.278623343E-1,-1.261989027E-1,-3.148585260E-1,9.106268739E1,7.938675930E1,1.262483099E1,-3.791240708E1
2.264132932E1,6.997545855E-1,6.268345118E-1,-1.019550040E-1,-3.271501064E-1,9.118536465E1,7.842340577E1,1.551264212E1,-3.743124717E1
2.265799530E1,6.960169244E-1,6.299501061E-1,-7.456182688E-2,-3.363983333E-1,9.178338313E1,7.810940513E1,1.866508659E1,-3.640075360E1
2.267466130E1,6.930365636E-1,6.318558455E-1,-5.344692618E-2,-3.429313898E-1,9.225807505E1,7.788861277E1,2.105629551E1,-3.557101888E1
2.269132728E1,6.938028419E-1,6.290779114E-1,-3.838412464E-2,-3.484612703E-1,9.213620842E1,7.712874742E1,2.265345922E1,-3.518926980E1
2.270799327E1,6.942980688E-1,6.255231500E-1,-2.379636839E-2,-3.551122546E-1,9.205738255E1,7.627267443E1,2.428139120E1,-3.500320654E1
2.272465926E1,6.940623532E-1,6.211073995E-1,-8.149074391E-3,-3.639184535E-1,9.209490821E1,7.526449229E1,2.615193262E1,-3.503340202E1
2.274132525E1,6.948092314E-1,6.147757173E-1,6.115571596E-3,-3.731669188E-1,9.197596527E1,7.397707615E1,2.786087594E1,-3.531310365E1
2.275799124E1,6.976820160E-1,6.052625179E-1,1.593177207E-2,-3.829402924E-1,9.151734719E1,7.222712069E1,2.906420685E1,-3.610429846E1
2.277465723E1,7.024693859E-1,5.940748453E-1,2.120979689E-2,-3.913591504E-1,9.074907908E1,7.027823591E1,2.965601702E1,-3.713642213E1
2.279132322E1,7.086573370E-1,5.831038952E-1,2.232070081E-2,-3.966061175E-1,8.974844536E1,6.847464902E1,2.961441462E1,-3.807088000E1
2.280798921E1,7.160349693E-1,5.735151768E-1,1.993097551E-2,-3.974632323E-1,8.854383405E1,6.703229084E1,2.897611297E1,-3.864612952E1
2.282465520E1,7.229461728E-1,5.673572421E-1,1.439954340E-2,-3.940142691E-1,8.740347861E1,6.625993358E1,2.789896747E1,-3.876562288E1
2.284132119E1,7.265645994E-1,5.674729943E-1,7.224134635E-3,-3.873320222E-1,8.680167970E1,6.651609667E1,2.675000544E1,-3.839775728E1
2.285798718E1,7.254789335E-1,5.754802823E-1,-3.264014231E-5,-3.774953783E-1,8.698259190E1,6.798384032E1,2.574934332E1,-3.745623996E1
2.287465317E1,7.196266112E-1,5.913989544E-1,-7.035513874E-3,-3.637792170E-1,8.795267726E1,7.066862529E1,2.484414707E1,-3.588332543E1
2.289131916E1,7.108755622E-1,6.139911413E-1,-1.245462336E-2,-3.428056240E-1,8.938760361E1,7.442379488E1,2.378162586E1,-3.332049679E1
2.290798515E1,7.024883638E-1,6.394820213E-1,-1.327767037E-2,-3.120841980E-1,9.074602345E1,7.866431304E1,2.236401598E1,-2.950474727E1
2.292465114E1,6.931562893E-1,6.624777317E-1,-2.380287461E-2,-2.830035985E-1,9.223904245E1,8.259491622E1,1.999687798E1,-2.681192036E1
2.294131713E1,6.869677857E-1,6.737341881E-1,-5.043836683E-2,-2.676069438E-1,9.321888095E1,8.477749329E1,1.693537159E1,-2.708984701E1
2.295798312E1,6.814731683E-1,6.849360466E-1,-7.147757709E-2,-2.476850599E-1,9.408226171E1,8.695711841E1,1.399733415E1,-2.666822647E1
2.297464911E1,6.744890088E-1,6.967802048E-1,-9.115406871E-2,-2.263909429E-1,9.517103727E1,8.927733684E1,1.110015495E1,-2.614657891E1
2.299131510E1,6.669311223E-1,7.055687904E-1,-1.123683006E-1,-2.115394175E-1,9.633870616E1,9.121147962E1,8.547390080E0,-2.646695813E1
2.300798109E1,6.629212734E-1,7.115830183E-1,-1.239514574E-1,-1.970305294E-1,9.695390380E1,9.250601260E1,6.665174189E0,-2.614299296E1
2.302464708E1,6.638637691E-1,7.103666067E-1,-1.326107532E-1,-1.925579607E-1,9.680956841E1,9.255768974E1,5.595373749E0,-2.649982020E1
2.304131306E1,6.695704214E-1,7.028077245E-1,-1.398050785E-1,-1.954259276E-1,9.593216325E1,9.155130604E1,5.018362934E0,-2.738570388E1
2.305797906E1,6.785375605E-1,6.926766038E-1,-1.439484507E-1,-1.976480335E-1,9.454106342E1,9.006000569E1,4.500251751E0,-2.797517020E1
2.307464504E1,6.881631057E-1,6.817762256E-1,-1.488797665E-1,-1.986140311E-1,9.303024383E1,8.850505678E1,3.779306704E0,-2.851581087E1
2.309131103E1,6.957987559E-1,6.715824008E-1,-1.587244719E-1,-1.991173327E-1,9.181819609E1,8.727060583E1,2.669047036E0,-2.939427883E1
2.310797702E1,7.011260159E-1,6.616283655E-1,-1.736164689E-1,-2.013145238E-1,9.096517126E1,8.631750901E1,1.314294367E0,-3.080832086E1
2.312464301E1,7.044628949E-1,6.525382996E-1,-1.902286559E-1,-2.043008953E-1,9.042766308E1,8.564052921E1,-7.962635453E-2,-3.241910385E1
2.314130900E1,7.062458102E-1,6.463568807E-1,-2.039224952E-1,-2.045855671E-1,9.013944151E1,8.533674196E1,-1.350485599E0,-3.355535382E1
2.315797499E1,7.064701601E-1,6.455188990E-1,-2.117076367E-1,-1.984568983E-1,9.010312247E1,8.558147283E1,-2.459597955E0,-3.365844710E1
2.317464098E1,7.066488880E-1,6.459658146E-1,-2.182945013E-1,-1.890053600E-1,9.007418076E1,8.596895530E1,-3.688564195E0,-3.338638533E1
2.319130697E1,7.072898177E-1,6.440568566E-1,-2.282084674E-1,-1.812533438E-1,8.997033383E1,8.618763558E1,-5.125876665E0,-3.354319952E1
2.320797296E1,7.026934375E-1,6.486733556E-1,-2.362320274E-1,-1.721605062E-1,9.071299940E1,8.729959567E1,-6.237241866E0,-3.348321515E1
2.322463895E1,6.942889386E-1,6.560434103E-1,-2.459642589E-1,-1.645341814E-1,9.205883628E1,8.894782973E1,-7.218721239E0,-3.375197075E1
2.324130494E1,6.861641782E-1,6.626348495E-1,-2.554324269E-1,-1.576326489E-1,9.334553584E1,9.050131795E1,-8.142258727E0,-3.408973657E1
2.325797093E1,6.808641489E-1,6.687280536E-1,-2.601898611E-1,-1.467243582E-1,9.417758470E1,9.172894854E1,-9.094919294E0,-3.369458801E1
2.327463692E1,6.782552107E-1,6.739349961E-1,-2.612403333E-1,-1.324197054E-1,9.458510190E1,9.261246930E1,-1.013049477E1,-3.269508265E1
2.329130291E1,6.764352781E-1,6.780698895E-1,-2.616851628E-1,-1.190689504E-1,9.486858557E1,9.330169497E1,-1.110175428E1,-3.172252312E1
2.330796890E1,6.754126035E-1,6.802829504E-1,-2.625993192E-1,-1.098841205E-1,9.502760113E1,9.371923101E1,-1.184244774E1,-3.111221707E1
2.332463489E1,6.757719125E-1,6.797310114E-1,-2.646382451E-1,-1.061351672E-1,9.497175528E1,9.376401722E1,-1.232070554E1,-3.100246209E1
2.334130088E1,6.779711871E-1,6.771975160E-1,-2.670441866E-1,-1.022056565E-1,9.462938570E1,9.351862698E1,-1.292466378E1,-3.088202593E1
2.335796687E1,6.803459906E-1,6.737607718E-1,-2.709245384E-1,-9.887188673E-2,9.425862822E1,9.322684789E1,-1.361596008E1,-3.093452476E1
2.337463286E1,6.815959462E-1,6.698916554E-1,-2.775180340E-1,-9.826432168E-2,9.406303573E1,9.304874109E1,-1.427980420E1,-3.145926226E1
2.339129885E1,6.817830023E-1,6.662538052E-1,-2.851228416E-1,-9.991381317E-2,9.403373852E1,9.298703317E1,-1.481197950E1,-3.226997047E1
2.340796484E1,6.818054541E-1,6.623784304E-1,-2.926028073E-1,-1.038255021E-1,9.403022159E1,9.289346481E1,-1.515628562E1,-3.324883782E1
2.342463083E1,6.830079478E-1,6.585081816E-1,-2.961581051E-1,-1.102610305E-1,9.384171158E1,9.253315416E1,-1.503096882E1,-3.404314921E1
2.344129682E1,6.881964116E-1,6.540839672E-1,-2.907780409E-1,-1.183553711E-1,9.302498351E1,9.146327753E1,-1.420524364E1,-3.408527764E1
2.345796280E1,6.986008395E-1,6.459915638E-1,-2.785407007E-1,-1.306401342E-1,9.137028667E1,8.939966755E1,-1.273209834E1,-3.378469832E1
2.347462880E1,7.121396326E-1,6.342590451E-1,-2.618548572E-1,-1.483396143E-1,8.918146112E1,8.659942092E1,-1.064847872E1,-3.357080830E1
2.349129478E1,7.266949854E-1,6.259822845E-1,-2.320072353E-1,-1.619667262E-1,8.677993226E1,8.370586145E1,-7.725104986E0,-3.205154049E1
2.350796077E1,7.404763363E-1,6.236143708E-1,-1.860453188E-1,-1.678899974E-1,8.445598413E1,8.118061961E1,-3.791569433E0,-2.879862350E1
2.352462676E1,7.510502519E-1,6.232883930E-1,-1.341097653E-1,-1.716090590E-1,8.263712795E1,7.921834109E1,7.149279694E-1,-2.514973030E1
2.354129275E1,7.530562502E-1,6.253458261E-1,-9.507958591E-2,-1.811318696E-1,8.228836436E1,7.843365773E1,4.780550105E0,-2.314676131E1
2.355795874E1,7.436224021E-1,6.348312497E-1,-7.401730865E-2,-1.963070184E-1,8.391818045E1,7.934937318E1,7.999346251E0,-2.293743645E1
2.357462473E1,7.324134322E-1,6.416404843E-1,-6.481926143E-2,-2.183266282E-1,8.582179199E1,8.014510522E1,1.067427466E1,-2.421037399E1
2.359129072E1,7.256365083E-1,6.401665211E-1,-5.604113638E-2,-2.459631562E-1,8.695635281E1,7.968583666E1,1.350815539E1,-2.616182870E1
2.360795671E1,7.245972898E-1,6.328334212E-1,-3.571998328E-2,-2.705636919E-1,8.712928520E1,7.814947758E1,1.689856846E1,-2.719651310E1
2.362462270E1,7.249312469E-1,6.230904460E-1,-1.539722458E-2,-2.932505906E-1,8.707374263E1,7.626343621E1,2.006704062E1,-2.823445408E1
2.364128869E1,7.224623934E-1,6.179175377E-1,8.065136499E-4,-3.102021217E-1,8.748368760E1,7.516477028E1,2.261419366E1,-2.897778943E1
2.365795468E1,7.218917554E-1,6.126837730E-1,1.130029093E-2,-3.215014637E-1,8.757822211E1,7.415609780E1,2.422196235E1,-2.959095643E1
2.367462067E1,7.234433788E-1,6.054664850E-1,2.084276080E-2,-3.310673535E-1,8.732098226E1,7.285800509E1,2.553468974E1,-3.019196118E1
2.369128666E1,7.239220162E-1,5.994263887E-1,3.175530583E-2,-3.400242925E-1,8.724150797E1,7.173182559E1,2.697590752E1,-3.064302094E1
2.370795265E1,7.227975701E-1,5.944217443E-1,4.190720245E-2,-3.499574959E-1,8.742812268E1,7.075138139E1,2.846524155E1,-3.125143701E1
2.372461864E1,7.222924604E-1,5.884403586E-1,4.838244617E-2,-3.601259291E-1,8.751184799E1,6.962332296E1,2.958523703E1,-3.219152088E1
2.374128463E1,7.223337490E-1,5.825470686E-1,5.178724974E-2,-3.690405786E-1,8.750500653E1,6.853330765E1,3.031690673E1,-3.320966148E1
2.375795062E1,7.236542939E-1,5.769785047E-1,5.217654631E-2,-3.750971556E-1,8.728596845E1,6.755750133E1,3.055475527E1,-3.409044586E1
2.377461661E1,7.274572662E-1,5.716683269E-1,4.727281630E-2,-3.765189648E-1,8.665270177E1,6.675749588E1,2.995144028E1,-3.474043351E1
2.379128260E1,7.313140215E-1,5.693289638E-1,3.947583959E-2,-3.734782338E-1,8.600666698E1,6.653851685E1,2.888167921E1,-3.492620939E1
2.380794859E1,7.313065668E-1,5.749363899E-1,3.158163652E-2,-3.655700386E-1,8.600791945E1,6.761072855E1,2.781063036E1,-3.429506196E1
2.382461458E1,7.273015448E-1,5.871665478E-1,2.156568132E-2,-3.546869457E-1,8.667870502E1,6.974443880E1,2.660839697E1,-3.327917747E1
2.384128056E1,7.217528253E-1,6.031317115E-1,7.782342378E-3,-3.394767046E-1,8.760122561E1,7.252997065E1,2.488082214E1,-3.199361303E1
2.385794656E1,7.167384805E-1,6.205330491E-1,-9.572477080E-3,-3.180142343E-1,8.842828859E1,7.561553938E1,2.239283521E1,-3.039069885E1
2.387461254E1,7.098925445E-1,6.415494084E-1,-2.840193547E-2,-2.892408371E-1,8.954765374E1,7.929989993E1,1.931733525E1,-2.827964924E1
2.389127853E1,6.991535614E-1,6.651321054E-1,-5.107283592E-2,-2.572453022E-1,9.128173301E1,8.343961921E1,1.571120499E1,-2.637509912E1
2.390794452E1,6.877130614E-1,6.804533005E-1,-8.686983585E-2,-2.376713753E-1,9.310130122E1,8.655226075E1,1.176894722E1,-2.704430730E1
2.392461051E1,6.793923652E-1,6.832068563E-1,-1.292266101E-1,-2.344245911E-1,9.440764290E1,8.808541972E1,8.321634632E0,-3.002500752E1
2.394127650E1,6.742150770E-1,6.886280775E-1,-1.501283348E-1,-2.206510454E-1,9.521354789E1,8.962531439E1,5.822987164E0,-3.045844578E1
2.395794249E1,6.642648109E-1,7.074355483E-1,-1.537746191E-1,-1.861197799E-1,9.674810323E1,9.276890199E1,3.384789220E0,-2.775224606E1
2.397460848E1,6.579644504E-1,7.194452286E-1,-1.597168297E-1,-1.548285484E-1,9.771037128E1,9.494668111E1,7.222512641E-1,-2.569578739E1
2.399127447E1,6.579016299E-1,7.214406133E-1,-1.689275652E-1,-1.347307116E-1,9.771993034E1,9.562771327E1,-1.597328282E0,-2.490943598E1
2.400794046E1,6.629311255E-1,7.146163583E-1,-1.797756404E-1,-1.323876977E-1,9.695239588E1,9.493903334E1,-2.816930416E0,-2.565760819E1
2.402460645E1,6.712335618E-1,7.049241066E-1,-1.851517707E-1,-1.350789815E-1,9.567531355E1,9.358355147E1,-3.331868405E0,-2.630337657E1
2.404127244E1,6.796701990E-1,6.961647272E-1,-1.868407726E-1,-1.359912455E-1,9.436424679E1,9.224608597E1,-3.705930193E0,-2.648316150E1
2.405793843E1,6.866038426E-1,6.894803643E-1,-1.888114661E-1,-1.324470490E-1,9.327625763E1,9.126811486E1,-4.395348151E0,-2.633031005E1
2.407460442E1,6.914869637E-1,6.845856905E-1,-1.931203902E-1,-1.260663569E-1,9.250413903E1,9.068525076E1,-5.421047019E0,-2.615063635E1
2.409127041E1,6.948891480E-1,6.795825362E-1,-2.014102042E-1,-1.213695928E-1,9.196323120E1,9.027668241E1,-6.600984474E0,-2.644759293E1
2.410793640E1,6.966853923E-1,6.735531092E-1,-2.157030851E-1,-1.201159954E-1,9.167665239E1,9.002332864E1,-7.975252873E0,-2.754295680E1
2.412460239E1,6.950409922E-1,6.687957644E-1,-2.344764769E-1,-1.210414246E-1,9.193903231E1,9.026334641E1,-9.441327907E0,-2.924259945E1
2.414126838E1,6.904529548E-1,6.674110889E-1,-2.512245178E-1,-1.213400066E-1,9.266805027E1,9.099716168E1,-1.065822252E1,-3.077897014E1
2.415793437E1,6.865779170E-1,6.678688526E-1,-2.619689405E-1,-1.180433556E-1,9.328034384E1,9.171748076E1,-1.165681736E1,-3.152000215E1
2.417460036E1,6.823735647E-1,6.713709235E-1,-2.668763101E-1,-1.113752052E-1,9.394119729E1,9.257758791E1,-1.239619871E1,-3.150190411E1
2.419126635E1,6.764844230E-1,6.765571833E-1,-2.714146376E-1,-1.047535092E-1,9.486093894E1,9.369531353E1,-1.303063917E1,-3.149580960E1
2.420793234E1,6.713358682E-1,6.804355383E-1,-2.765551805E-1,-9.916079044E-2,9.565949668E1,9.466060304E1,-1.367285169E1,-3.162489547E1
2.422459833E1,6.687634665E-1,6.810117364E-1,-2.826224566E-1,-9.540957958E-2,9.605659971E1,9.517061297E1,-1.436304193E1,-3.194391164E1
2.424126432E1,6.684785385E-1,6.789398789E-1,-2.892126143E-1,-9.237504005E-2,9.610050798E1,9.530258966E1,-1.514309735E1,-3.232947751E1
2.425793031E1,6.714883152E-1,6.751464009E-1,-2.926522195E-1,-8.738110960E-2,9.563592429E1,9.494864242E1,-1.596410044E1,-3.221348696E1
2.427459630E1,6.783428401E-1,6.700019240E-1,-2.907076478E-1,-8.023388684E-2,9.457143590E1,9.400016613E1,-1.667156821E1,-3.135044102E1
2.429126228E1,6.870093963E-1,6.631561518E-1,-2.870008945E-1,-7.663220167E-2,9.321231919E1,9.265488424E1,-1.702005335E1,-3.054434494E1
2.430792827E1,6.936729779E-1,6.583567262E-1,-2.813062966E-1,-7.906319201E-2,9.215687039E1,9.150307398E1,-1.662853377E1,-3.006891175E1
2.432459426E1,7.003023051E-1,6.566749811E-1,-2.669835389E-1,-8.410969377E-2,9.109747396E1,9.029723939E1,-1.527623273E1,-2.905213338E1
2.434126025E1,7.085867565E-1,6.566468477E-1,-2.414549887E-1,-9.175627679E-2,8.975990804E1,8.876429936E1,-1.280776631E1,-2.729324513E1
