"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
1.774087955E0,-4.596612453E0,-7.568498135E0,5.328815937E0
1.790754621E0,-3.474378586E0,-8.051848412E0,3.682554007E0
1.807421287E0,-4.668396950E0,-7.087540627E0,3.500699520E0
1.824087953E0,-4.668396950E0,-7.087540627E0,3.500699520E0
1.840754619E0,-4.347758770E0,-7.939385414E0,1.684547186E0
1.857421285E0,-3.864408493E0,-8.918049812E0,1.938186288E0
1.874087951E0,-3.409772158E0,-9.994820595E0,3.589233875E0
1.890754617E0,-4.733003139E0,-9.487542152E0,3.199203968E0
1.907421283E0,-4.826323509E0,-9.655039787E0,2.904886723E0
1.924087949E0,-4.405186653E0,-9.882357597E0,2.277967215E0
1.940754615E0,-4.350151539E0,-9.698110580E0,1.624726534E0
1.957421281E0,-4.022335052E0,-8.434700012E0,1.478764415E0
1.974087947E0,-3.962514400E0,-8.149953842E0,1.316052437E0
1.990754613E0,-4.314259052E0,-7.721638680E0,1.208375454E0
2.007421279E0,-4.314259052E0,-7.721638680E0,1.208375454E0
2.024087945E0,-2.581855536E0,-1.003789139E1,2.084148407E0
2.040754611E0,-2.926422119E0,-9.540184021E0,2.801995277E0
2.057421277E0,-2.955136061E0,-8.425128937E0,2.182254314E0
2.074087943E0,-4.024727821E0,-9.626325607E0,2.615355253E0
2.090754609E0,-4.536791801E0,-1.111705399E1,3.433700562E0
2.107421275E0,-3.929014683E0,-1.120558834E1,3.144168854E0
2.124087941E0,-3.488735437E0,-1.038006496E1,3.113062143E0
2.140754607E0,-3.488735437E0,-1.038006496E1,3.113062143E0
2.157421273E0,-2.991028309E0,-9.248259544E0,8.518448472E-1
2.174087939E0,-3.761517286E0,-8.930013657E0,1.110269666E0
2.190754605E0,-3.314059258E0,-9.394221306E0,1.158126116E0
2.207421271E0,-3.314059258E0,-9.394221306E0,1.158126116E0
2.224087937E0,-2.895315409E0,-1.005703354E1,8.015955687E-1
2.240754603E0,-2.261217356E0,-1.007856941E1,1.555334777E-1
2.257421269E0,-3.000599623E0,-9.844072342E0,-3.493520916E-1
2.274087935E0,-3.000599623E0,-9.844072342E0,-3.493520916E-1
2.290754601E0,-4.366901398E0,-9.951749802E0,-6.340979934E-1
2.307421267E0,-4.060619831E0,-8.590232849E0,-8.135597110E-1
2.324087933E0,-4.108476639E0,-8.444271088E0,-1.852044702E0
2.340754599E0,-3.390629768E0,-8.197810173E0,-1.320838094E0
2.357421265E0,-3.287738323E0,-8.618947029E0,-1.454836130E0
2.374087931E0,-2.629712105E0,-9.801001549E0,-1.933400750E0
2.390754597E0,-1.490728498E0,-1.045424175E1,-2.857030153E0
2.407421263E0,-1.490728498E0,-1.045424175E1,-2.857030153E0
2.424087929E0,-1.095912814E0,-8.709874153E0,-2.309073925E0
2.440754595E0,-1.660618901E0,-8.425128937E0,-1.629512191E0
2.457421261E0,-1.249053478E0,-8.671588898E0,-1.024128079E0
2.474087927E0,-1.249053478E0,-8.671588898E0,-1.024128079E0
2.490754593E0,-4.187439442E0,-1.034656525E1,-4.187439680E-1
2.507421259E0,-2.596212626E0,-9.236295700E0,-1.129412293E0
2.524087925E0,-2.021935225E0,-8.585447311E0,-1.083948612E0
2.540754591E0,-2.021935225E0,-8.585447311E0,-1.083948612E0
2.557421257E0,-3.249453068E0,-8.800801277E0,-3.996013701E-1
2.574087923E0,-4.027120590E0,-9.001798630E0,-6.987041831E-1
2.590754589E0,-4.027120590E0,-9.001798630E0,-6.987041831E-1
2.607421255E0,-3.467200041E0,-6.738188744E0,-1.201196909E0
2.624087921E0,-3.151347399E0,-6.702296257E0,-1.935793519E0
2.640754587E0,-1.950150490E0,-7.326822758E0,-1.954936147E0
2.657421253E0,-1.950150490E0,-7.326822758E0,-1.954936147E0
