"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
4.299464208E0,9.614361763E0,-1.607976794E0,3.424129248E0
4.316130874E0,1.058345413E1,-3.278166950E-1,6.683153629E0
4.332797540E0,8.494520187E0,3.055634499E0,9.119047165E0
4.349464206E0,8.233702660E0,2.548356056E0,8.087740898E0
4.366130872E0,8.336593628E0,1.136590719E0,6.771687865E-1
4.382797538E0,8.336593628E0,2.720639229E0,3.091526747E0
4.399464204E0,1.137547874E1,4.311866283E0,1.041835022E1
4.416130870E0,1.294517040E0,1.292124271E0,5.824130535E0
4.432797536E0,2.273181438E0,2.313859463E0,4.893322468E0
4.449464202E0,1.091127157E0,8.925228715E-1,5.879165173E0
4.466130868E0,1.524227977E0,-2.727817893E-1,5.950950146E0
4.482797534E0,3.723232031E0,-9.379864931E-1,6.257231236E0
4.499464200E0,5.154139996E0,-3.182454109E0,4.639683247E0
4.516130866E0,5.381458282E0,-4.362115860E0,5.000999451E0
4.532797532E0,6.891329288E0,-3.263810158E0,5.065605640E0
4.549464198E0,6.891329288E0,-3.263810158E0,5.065605640E0
4.566130864E0,1.204786205E1,1.861616015E0,3.816552162E0
4.582797530E0,8.767302513E0,2.426322222E0,5.477170944E0
4.599464196E0,6.477370739E0,2.306680918E0,5.173282623E0
4.616130862E0,6.362515450E0,2.682354212E0,1.562513232E0
4.632797528E0,7.446464062E0,3.763910055E0,8.327022791E-1
4.649464194E0,1.054038334E1,5.077569485E0,5.359922886E0
4.666130860E0,8.781659126E0,3.517449379E0,6.527620316E0
4.682797526E0,8.207381248E0,3.285345554E0,3.388236761E0
4.699464192E0,8.513663292E0,2.998206854E0,3.558127165E0
4.716130858E0,1.050449181E1,3.586841106E0,3.840480328E0
4.732797524E0,9.580862045E0,2.679961443E0,1.904686809E0
4.749464190E0,1.056191921E1,4.003192425E0,1.749153376E0
4.766130856E0,1.061216831E1,4.292723656E0,1.787438512E0
4.782797522E0,9.209974289E0,3.328416348E0,2.251646042E0
4.799464188E0,8.398807526E0,2.586641312E0,7.968099117E-1
4.816130854E0,7.611568928E0,1.423729420E0,5.000999570E-1
4.832797520E0,7.671389580E0,9.212366939E-1,9.427721500E-1
4.849464186E0,8.312665939E0,1.122233868E0,7.992027402E-1
4.866130852E0,7.121040344E0,1.902294040E0,4.929214716E-1
4.882797518E0,7.121040344E0,1.902294040E0,4.929214716E-1
4.899464184E0,1.344527054E1,2.579462767E0,-1.270588875E0
4.916130850E0,1.189950657E1,4.969892502E0,2.450250387E0
4.932797516E0,1.147358418E1,5.917450428E0,-2.153540403E-1
4.949464182E0,1.147358418E1,5.917450428E0,-2.153540403E-1
4.966130848E0,8.977870941E0,1.629512191E0,-1.852044702E0
4.982797514E0,8.623732567E0,-4.043870270E-1,-1.710868239E0
4.999464180E0,9.370293617E0,1.363908887E0,5.742774159E-2
5.016130846E0,9.370293617E0,1.363908887E0,5.742774159E-2
5.032797512E0,9.504291534E0,1.076770186E0,-1.083948612E0
5.049464178E0,7.429714203E0,-3.278166950E-1,-2.940778971E0
5.066130844E0,9.817750931E0,1.392622828E0,-3.378665686E0
5.082797510E0,9.817750931E0,1.392622828E0,-3.378665686E0
5.099464176E0,1.275135231E1,3.436093330E0,3.263810158E0
5.116130842E0,1.336391449E1,2.349751949E0,1.852044702E0
5.132797508E0,1.280399418E1,2.136790514E0,5.120640397E-1
5.149464174E0,1.107159042E1,1.383051515E0,-4.498506486E-1
5.166130840E0,8.733802795E0,-4.331009090E-1,-2.933600664E0
5.182797506E0,9.597611427E0,1.741974831E0,-1.978864312E0
5.199464172E0,8.693124771E0,4.357329845E0,-1.009771109E0
5.216130838E0,8.738588333E0,5.333601475E0,-1.524227977E0
5.232797504E0,8.982656479E0,6.740581512E0,-1.485942841E0
5.249464170E0,9.731609344E0,3.797409534E0,-1.074377418E0
5.266130836E0,9.731609344E0,3.797409534E0,-1.074377418E0
5.282797502E0,1.044945621E1,2.845066071E0,6.604190469E-1
5.299464168E0,1.133719349E1,3.993621111E0,1.354337573E0
5.316130834E0,1.132283688E1,2.581855536E0,2.129612118E-1
5.332797500E0,1.132283688E1,2.581855536E0,2.129612118E-1
5.349464166E0,1.897508383E0,7.989634991E0,-4.163511395E-1
5.366130832E0,-1.591227055E0,1.071027374E1,-6.125625968E-1
5.382797498E0,9.128618240E0,6.049055576E0,2.392822644E-3
5.399464164E0,7.750352383E0,2.143969059E0,-2.364108801E0
5.416130830E0,6.128018856E0,3.046063185E0,-2.866601467E0
5.432797496E0,8.384450912E0,6.044270039E0,-1.715653777E0
5.449464162E0,8.384450912E0,6.044270039E0,-1.715653777E0
5.466130828E0,1.152383423E1,6.329015732E0,-1.074377418E0
5.482797494E0,1.142812061E1,7.377072334E0,-1.538584948E0
5.499464160E0,8.161917686E0,5.876772404E0,-2.206182480E0
5.516130826E0,5.589633465E0,2.297109842E0,-2.495713949E0
5.532797492E0,4.383651257E0,2.629712105E0,-4.283152580E0
5.549464158E0,2.718246460E0,3.428914785E0,-3.318845034E0
5.566130824E0,-3.048455954E0,2.380858421E0,-9.403793216E-1
5.582797490E0,-1.844866276E0,4.965106964E0,6.020341873E0
5.599464156E0,-1.844866276E0,4.965106964E0,6.020341873E0
5.616130822E0,2.907279491E0,9.722038269E0,1.095912743E1
5.632797488E0,2.907279491E0,9.722038269E0,1.095912743E1
5.649464154E0,1.343569946E1,5.496313572E0,2.629712105E0
5.666130820E0,1.343569946E1,5.496313572E0,2.629712105E0
5.682797486E0,4.031906128E0,5.960521221E0,5.089533806E0
5.699464152E0,4.543970108E0,7.728816986E0,8.042277336E0
5.716130818E0,7.381857872E0,1.073898792E1,4.137190342E0
5.732797484E0,7.826922894E0,1.177508068E1,2.476571321E0
5.749464150E0,7.953742504E0,1.263410378E1,2.423929453E0
5.766130816E0,6.982256413E0,9.817750931E0,9.619147182E-1
5.782797482E0,5.056034088E0,6.460621357E0,-2.770888567E0
5.799464148E0,4.311866283E0,3.438486099E0,-3.141776085E0
5.816130814E0,3.132204771E0,1.476371527E0,-5.130211830E0
5.832797480E0,1.131805062E0,2.483749866E0,-3.098705292E0
5.849464146E0,5.493920803E0,1.235414314E1,-3.158525944E0
5.866130812E0,9.949356079E0,1.492403507E1,2.524427891E0
5.882797478E0,5.996413708E0,1.041356373E1,1.054516983E1
5.899464144E0,8.300702095E0,1.029870892E1,6.845865726E0
5.916130810E0,1.204786205E1,1.040159988E1,3.416950703E0
5.932797476E0,1.269153118E1,1.072463131E1,-1.509871125E0
5.949464142E0,-2.648854733E0,5.139782906E0,-9.865608215E0
5.966130808E0,-7.936992645E0,7.960920811E0,2.577069998E0
5.982797474E0,6.388836503E-1,1.553899002E1,-9.858429432E-1
5.999464140E0,3.560520172E0,1.566341686E1,-5.548955917E0
6.016130806E0,6.982256413E0,1.196650600E1,6.556333899E-1
6.032797472E0,3.873979807E0,9.377471924E0,2.699103832E0
6.049464138E0,1.966900229E0,8.949156761E0,2.572284460E0
6.066130804E0,-1.004985452E0,6.051448345E0,-1.249053478E0
6.082797470E0,-1.168654537E1,-5.718846321E-1,1.689332843E0
6.099464136E0,-1.157886887E1,2.852244616E0,3.756731510E0
6.116130802E0,-9.475577354E0,4.606183529E0,-1.466800332E0
6.132797468E0,-6.453442574E0,6.154339790E0,-6.855436802E0
6.149464134E0,-2.158325911E0,7.341179848E0,-3.469592929E-1
6.166130800E0,-1.741974831E0,6.474977970E0,3.639483213E0
6.182797466E0,-2.045863390E0,5.924628735E0,4.620540619E0
6.199464132E0,-1.445264935E0,6.415157318E0,5.139782906E0
6.216130798E0,-2.464607358E-1,9.628718376E0,4.744967461E0
6.232797464E0,2.009970993E-1,1.818784523E1,-1.385444283E0
6.249464130E0,-1.564906001E0,2.340180588E1,-8.853443712E-2
6.266130796E0,-3.103491068E0,2.069791603E1,-3.326023519E-1
6.282797462E0,-1.942971945E0,1.083709335E1,-3.661018610E-1
6.299464128E0,-1.576870084E0,6.482156754E0,1.643869162E0
6.316130794E0,-1.576870084E0,6.482156754E0,1.643869162E0
6.332797460E0,-2.416750908E0,7.075576782E0,2.230110645E0
6.349464126E0,-2.892922640E0,1.016471100E1,4.498506486E-1
6.366130792E0,-2.543570518E0,1.093519974E1,4.067798555E-1
6.382797458E0,-2.249253273E0,1.013121128E1,9.451649189E-1
6.399464124E0,-1.564906001E0,9.193224907E0,1.392622828E0
6.416130790E0,-1.450050473E0,9.291330338E0,1.124626637E0
6.432797456E0,-1.225125194E0,9.690931320E0,9.547362328E-1
6.449464122E0,-1.043270707E0,9.745966911E0,9.212366939E-1
6.466130788E0,-1.507478207E-1,1.099741268E1,2.758924484E0
6.482797454E0,-2.222932339E0,9.559326172E0,1.435693622E0
6.499464120E0,-2.222932339E0,9.559326172E0,1.435693622E0
6.516130786E0,-1.682154298E0,8.839086533E0,5.216353536E-1
6.532797452E0,-2.672782898E0,7.396214962E0,-3.589234129E-2
6.549464118E0,-1.660618901E0,8.532805443E0,1.435693540E-2
6.566130784E0,-1.660618901E0,8.532805443E0,1.435693540E-2
6.582797450E0,-2.115255117E0,1.047099209E1,8.303094506E-1
6.599464116E0,-2.641676188E0,1.041595650E1,-1.938186288E-1
6.616130782E0,-2.395215511E0,9.769894600E0,1.272981644E0
6.632797448E0,-2.297109842E0,9.355937004E0,2.282752752E0
6.649464114E0,-2.275574446E0,9.363115311E0,1.993221283E0
6.666130780E0,-1.971685886E0,9.600004196E0,7.609176040E-1
6.682797446E0,-1.971685886E0,9.600004196E0,7.609176040E-1
6.699464112E0,-1.624726534E0,9.494720459E0,1.196411371E0
6.716130778E0,-1.306481123E0,9.343972206E0,1.179661512E0
6.732797444E0,-1.349551916E0,9.209974289E0,1.344766378E0
6.749464110E0,-1.631905079E0,9.576076508E0,1.646261930E0
6.766130776E0,-1.610369682E0,1.063370419E1,1.507478237E0
6.782797442E0,-1.837687731E0,1.107876873E1,1.107876897E0
6.799464108E0,-2.502892494E0,1.086341476E1,3.230310678E-1
6.816130774E0,-2.878565550E0,9.769894600E0,6.819544435E-1
6.832797440E0,-3.010170937E0,8.831908226E0,1.002592683E0
6.849464106E0,-3.285345554E0,8.563912392E0,1.019342422E0
6.866130772E0,-3.684946775E0,9.403793335E0,2.392822644E-3
6.882797438E0,-3.684946775E0,9.403793335E0,2.392822644E-3
6.882797438E0,-3.266202927E0,1.066241741E1,-9.332008362E-1
6.916130770E0,-2.974278450E0,1.014796066E1,-5.670989752E-1
6.932797436E0,-3.089133978E0,9.293723106E0,-6.963114142E-1
