"Time (s)","Pressure (hPa)"
3.199147917E1,1.002505554E3
3.203147896E1,1.002572693E3
3.207147500E1,1.002627380E3
3.211159792E1,1.002591736E3
3.215147917E1,1.002549744E3
3.219146735E1,1.002530457E3
3.223147891E1,1.002549255E3
3.227147943E1,1.002560974E3
3.231147995E1,1.002568542E3
3.235148178E1,1.002656433E3
3.239147922E1,1.002675964E3
3.243147896E1,1.002631775E3
3.247147917E1,1.002553894E3
3.251147980E1,1.002495789E3
3.255210662E1,1.002447937E3
3.259148079E1,1.002431335E3
3.263147954E1,1.002419128E3
3.267149594E1,1.002426941E3
3.271147917E1,1.002429871E3
3.275148131E1,1.002441101E3
3.279149094E1,1.002439880E3
3.283148928E1,1.002445251E3
3.287150641E1,1.002503357E3
3.291147532E1,1.002537048E3
3.295148110E1,1.002581726E3
3.299204000E1,1.002546570E3
3.303148334E1,1.002560974E3
3.307164933E1,1.002590027E3
3.311147922E1,1.002634949E3
3.315147922E1,1.002632019E3
3.319148922E1,1.002587830E3
3.323149011E1,1.002531433E3
3.327148105E1,1.002516052E3
3.331148068E1,1.002504578E3
3.335147928E1,1.002509949E3
3.339148126E1,1.002616638E3
3.343189620E1,1.002664490E3
3.347148917E1,1.002601746E3
3.351148803E1,1.002532898E3
3.355147922E1,1.002470398E3
3.359148042E1,1.002424011E3
3.363146662E1,1.002403992E3
3.367148500E1,1.002400085E3
3.371148631E1,1.002406189E3
3.375150933E1,1.002404480E3
3.379147922E1,1.002412048E3
3.383148094E1,1.002415222E3
3.387169709E1,1.002416199E3
3.391149313E1,1.002452576E3
3.395147896E1,1.002512634E3
3.399149902E1,1.002566833E3
3.403147922E1,1.002553650E3
3.407237521E1,1.002519226E3
3.411148141E1,1.002533142E3
3.415147928E1,1.002601746E3
3.419147922E1,1.002618103E3
3.423147948E1,1.002600037E3
3.427148334E1,1.002545349E3
3.431148126E1,1.002507751E3
3.435147948E1,1.002498474E3
3.439147922E1,1.002502380E3
3.443147948E1,1.002619080E3
3.447148386E1,1.002669617E3
3.451223740E1,1.002569763E3
3.455148172E1,1.002509705E3
3.459147902E1,1.002453796E3
3.463147922E1,1.002414734E3
3.467147917E1,1.002402771E3
3.471147995E1,1.002397644E3
3.475148115E1,1.002393005E3
3.479148146E1,1.002391541E3
3.483147891E1,1.002399597E3
3.487147912E1,1.002419128E3
3.491148073E1,1.002435486E3
3.495193740E1,1.002457947E3
