"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
1.760062278E0,-1.681405306E-1,1.329394430E-1,1.985310465E-1
1.776728944E0,-1.003345400E-1,1.195004210E-1,1.857028902E-1
1.793395610E0,-3.985892609E-2,8.956804872E-2,1.649334878E-1
1.810062276E0,1.206457894E-2,5.597048625E-2,1.215620935E-1
1.826728942E0,5.115992576E-2,2.542724647E-2,8.613193035E-2
1.843395608E0,5.360338464E-2,9.544761851E-3,7.696896046E-2
1.860062274E0,1.267544460E-2,-2.649625950E-2,6.658425927E-2
1.876728940E0,-5.696314201E-2,-2.649625950E-2,5.558869615E-2
1.893395606E0,-9.117157012E-2,7.101302966E-3,5.742128938E-2
1.910062272E0,-7.528908551E-2,3.031416424E-2,5.436696485E-2
1.926728938E0,-4.596757516E-2,3.886627033E-2,5.864302069E-2
1.943395604E0,-2.580903657E-2,3.336848691E-2,6.108647957E-2
1.960062270E0,-1.786779426E-2,3.825540841E-2,6.291907281E-2
1.976728936E0,-7.483093534E-3,4.130972922E-2,8.796452731E-2
1.993395602E0,-2.031125315E-2,4.436405376E-2,1.258381456E-1
2.010062268E0,-7.040216774E-2,8.162680268E-2,1.606574357E-1
2.026728934E0,-1.174387559E-1,1.274416596E-1,2.034179717E-1
2.043395600E0,-1.449276656E-1,9.262236953E-2,1.343902498E-1
2.060062266E0,-1.296560466E-1,6.207913160E-2,7.880155742E-2
2.076728932E0,-2.182314396E-1,1.072831303E-1,1.007926911E-1
2.093395598E0,-3.471239209E-1,2.642753720E-1,1.472184062E-1
2.110062264E0,-4.405862093E-1,4.609738290E-1,2.070831656E-1
2.126728930E0,-5.016726851E-1,6.882155538E-1,3.255909383E-1
2.143395596E0,-4.851793647E-1,9.185115695E-1,6.951641440E-1
2.160062262E0,-2.823722363E-1,9.576069117E-1,1.139873624E0
2.176728928E0,1.878409274E-2,6.814960241E-1,1.498451352E0
2.193395594E0,2.203694731E-1,4.053851366E-1,1.546709657E0
2.210062260E0,-1.650862098E-1,5.019017458E-1,1.363450170E0
2.226728926E0,-4.515817761E-1,6.246855855E-1,7.684679031E-1
2.243395592E0,-5.102248192E-1,6.918807030E-1,7.819069177E-2
2.260062258E0,-5.077813268E-1,5.293906927E-1,-1.160643063E-2
2.276728924E0,-3.733910918E-1,3.559050858E-1,8.246674389E-2
2.293395590E0,-3.746128380E-1,3.479638398E-1,1.313359290E-1
2.310062256E0,-5.346593857E-1,4.878518879E-1,2.645044625E-1
2.326728922E0,-6.097957492E-1,4.450913370E-1,3.066541255E-1
2.343395588E0,-5.859720111E-1,2.557232678E-1,2.913824916E-1
2.360062254E0,-5.407680273E-1,1.702021956E-1,3.353647590E-1
2.376728920E0,-5.590940118E-1,1.903607398E-1,4.312705398E-1
2.393395586E0,-5.975784659E-1,2.080758214E-1,5.241219997E-1
2.410062252E0,-7.252492309E-1,1.928042024E-1,4.893026948E-1
2.426728918E0,-8.174898028E-1,1.176678315E-1,4.245510101E-1
2.443395584E0,-7.423534393E-1,7.063124329E-2,4.056142271E-1
2.460062250E0,-5.554288030E-1,3.397935256E-2,3.958403766E-1
2.476728916E0,-4.118755758E-1,7.979421318E-2,4.190532267E-1
2.493395582E0,-3.233001828E-1,1.366046369E-1,4.667007029E-1
2.510062248E0,-3.202458620E-1,9.017891437E-2,4.697550237E-1
2.526728914E0,-3.049742281E-1,2.825249685E-3,3.842339516E-1
2.543395580E0,-2.182314396E-1,-6.620246917E-2,2.864955962E-1
2.560062246E0,-1.412624866E-1,-7.475458086E-2,2.370155305E-1
2.576728912E0,-9.666935354E-2,-4.726566374E-2,1.966984570E-1
2.593395578E0,-1.119409725E-1,-2.955058403E-2,1.930332631E-1
2.610062244E0,-1.137735620E-1,-1.101847365E-1,2.828303874E-1
2.626728910E0,-1.711948514E-1,-1.816559136E-1,2.895499170E-1
2.643395576E0,-2.952004075E-1,-1.132390574E-1,2.089157552E-1
2.660062242E0,-3.031416535E-1,-8.636100590E-2,1.643226296E-1
2.676728908E0,-2.383899838E-1,-1.224020272E-1,2.150243968E-1
2.693395574E0,-2.182314396E-1,-7.475458086E-2,3.029889166E-1
2.710062240E0,-2.365573794E-1,-5.520690605E-2,2.492328286E-1
2.726728906E0,-3.404043913E-1,1.259908639E-2,1.527161896E-1
2.743395572E0,-3.862192631E-1,8.529199660E-2,1.282816082E-1
2.760062238E0,-3.355174661E-1,9.323323518E-2,1.032361463E-1
2.776728904E0,-3.355174661E-1,1.152243689E-1,8.063415438E-2
2.793395570E0,-3.654498458E-1,1.176678315E-1,1.062904745E-1
2.810062236E0,-3.257436454E-1,4.314232618E-2,1.411097646E-1
2.826728902E0,-2.811505198E-1,5.108356848E-2,1.435532272E-1
2.843395568E0,-3.123046160E-1,1.494327933E-1,1.075121984E-1
2.860062234E0,-3.837758005E-1,2.172387838E-1,7.086031139E-2
2.876728900E0,-4.179842174E-1,1.995237023E-1,6.536252797E-2
2.893395566E0,-3.123046160E-1,8.407026529E-2,6.658425927E-2
2.910062232E0,-1.931859851E-1,-3.565923125E-2,5.619955808E-2
2.926728898E0,-2.225074917E-1,-1.611155830E-2,9.896009415E-2
2.943395564E0,-3.587303460E-1,4.619665071E-2,1.050687432E-1
2.960062230E0,-4.894554019E-1,5.658135191E-2,9.712749720E-2
2.976728896E0,-5.829176903E-1,3.459021822E-2,5.986474827E-2
2.993395562E0,-6.091849208E-1,2.664897591E-2,6.597339362E-2
3.010062228E0,-6.042979956E-1,2.420551702E-2,5.803215504E-2
3.026728894E0,-6.574432254E-1,7.246383280E-2,8.002328873E-2
3.043395560E0,-8.003855944E-1,5.474875495E-2,8.552107215E-2
3.060062226E0,-1.003192663E0,-4.054614902E-2,5.681042373E-2
3.076728892E0,-1.163239241E0,-8.819360286E-2,5.253437161E-2
3.093395558E0,-1.314733744E0,-3.199404106E-2,7.208204269E-2
3.110062224E0,-1.460119486E0,7.979421318E-2,9.896009415E-2
3.126728890E0,-1.562133908E0,7.735075057E-2,1.576031148E-1
3.143395556E0,-1.570686102E0,-3.688096255E-2,2.144135386E-1
3.160062222E0,-1.486997604E0,-1.315650046E-1,3.164279461E-1
3.176728888E0,-1.359937668E0,-2.170860767E-1,3.072649837E-1
3.193395554E0,-1.194393396E0,-2.494619042E-1,2.736674249E-1
3.210062220E0,-1.082605124E0,-1.688277572E-1,2.437350452E-1
3.226728886E0,-9.952514172E-1,-3.321577236E-2,1.582139730E-1
3.243395552E0,-8.339831233E-1,6.330086291E-2,1.802051067E-1
3.260062218E0,-6.855430007E-1,1.604283601E-1,1.753181964E-1
3.276728884E0,-5.322159529E-1,1.744782478E-1,1.527161896E-1
3.293395550E0,-4.167625010E-1,1.549305767E-1,1.545487940E-1
3.310062216E0,-4.198168218E-1,1.750891209E-1,1.209512278E-1
3.326728882E0,-5.132791400E-1,1.983019859E-1,5.803215504E-2
3.343395548E0,-5.658134818E-1,2.202931046E-1,7.941242307E-3
3.360062214E0,-5.933024287E-1,2.202931046E-1,-7.391463965E-2
3.376728880E0,-5.157225728E-1,1.842520833E-1,-3.909534588E-2
3.393395546E0,-3.318522871E-1,1.311068535E-1,-1.282816008E-2
3.410062212E0,-1.137735620E-1,1.017853469E-1,-2.382372692E-2
3.426728878E0,1.389717404E-2,9.689842910E-2,-5.436696485E-2
3.443395544E0,4.016435891E-2,1.164461002E-1,-7.330377400E-2
3.460062210E0,-1.053741761E-2,1.231656075E-1,-8.429934084E-2
3.476728876E0,-5.940660089E-2,1.262199283E-1,-8.246674389E-2
3.493395542E0,-5.696314201E-2,1.170569658E-1,-7.269290835E-2
3.510062208E0,9.010255337E-3,8.162680268E-2,-6.536252797E-2
3.526728874E0,7.925970852E-2,6.879864633E-2,-7.147117704E-2
3.543395540E0,1.079703495E-1,4.619665071E-2,-8.857539296E-2
3.560062206E0,9.147699922E-2,1.809686981E-2,-8.735366166E-2
3.576728872E0,9.636391699E-2,-3.894262947E-3,-8.979712427E-2
3.593395538E0,1.091920808E-1,-4.505127668E-3,-8.674279600E-2
3.610062204E0,1.366809905E-1,1.015562657E-2,-8.307760954E-2
3.626728870E0,2.014326602E-1,1.870773360E-2,-8.307760954E-2
3.643395536E0,2.533561587E-1,1.931859925E-2,-7.819069177E-2
3.660062202E0,2.918406427E-1,1.809686981E-2,-6.291907281E-2
3.676728868E0,3.627009690E-1,-6.337722298E-3,-4.276053607E-2
3.693395534E0,4.305069447E-1,3.397935256E-2,-4.092793912E-2
3.710062200E0,4.830413163E-1,1.504254527E-2,-1.288924664E-1
3.726728866E0,5.306887627E-1,6.696604937E-2,-1.539379209E-1
3.743395532E0,5.667297840E-1,1.610392332E-1,-2.486219704E-1
3.760062198E0,5.484038591E-1,3.614028692E-1,-3.384190798E-1
3.776728864E0,4.885390997E-1,3.467421234E-1,-4.434878230E-1
3.793395530E0,1.128572673E-1,-1.407279670E-1,-2.877173126E-1
3.810062196E0,-5.268708616E-2,-2.219729871E-1,-1.166751757E-1
3.826728862E0,-3.985892609E-2,-2.402989268E-1,-6.230820715E-2
3.843395528E0,4.708240330E-1,3.772853613E-1,-3.029889166E-1
3.860062194E0,1.004719853E0,5.782598853E-1,-5.864301920E-1
3.876728860E0,9.112575054E-1,4.835758209E-1,-5.442805290E-1
3.893395526E0,6.907353401E-1,5.354993343E-1,-4.544833899E-1
3.910062192E0,3.553705812E-1,2.428951114E-1,-3.237583339E-1
3.926728858E0,-6.307178736E-2,-2.060905099E-1,-1.814268380E-1
3.943395524E0,-3.959930837E-1,-4.748710096E-1,-8.185587823E-2
3.960062190E0,-4.326449931E-1,-6.275871992E-1,-8.674279600E-2
3.976728856E0,-2.762635946E-1,-6.581304669E-1,-1.661552191E-1
3.993395522E0,-7.284562290E-2,-5.671116114E-1,-2.339612097E-1
4.010062188E0,2.367101051E-2,-3.551415205E-1,-2.553414702E-1
4.026728854E0,1.328630932E-2,-1.187368408E-1,-2.351829410E-1
4.043395520E0,-4.718930274E-2,6.574432552E-2,-1.905898154E-1
4.060062186E0,-1.027780026E-1,1.317177117E-1,-1.111773923E-1
4.076728852E0,-1.308777779E-1,6.452259421E-2,-2.993237413E-2
4.093395518E0,-1.162170246E-1,-5.887209252E-2,1.466075517E-2
4.110062184E0,-9.056070447E-2,-1.614973694E-1,4.459312931E-2
4.126728850E0,-9.239330143E-2,-1.700494885E-1,8.002328873E-2
4.143395516E0,-9.850194305E-2,-1.425605714E-1,1.178968996E-1
4.160062182E0,-6.612611562E-2,-1.144607887E-1,1.588248461E-1
4.176728848E0,8.399390616E-3,-1.156825200E-1,1.893680841E-1
4.193395514E0,5.360338464E-2,-1.010217592E-1,1.905898154E-1
4.210062180E0,7.009673119E-2,-6.559160352E-2,1.667660922E-1
4.226728846E0,6.520981342E-2,-3.810269013E-2,1.301141977E-1
4.243395512E0,3.405570984E-2,-2.405280061E-2,1.038470119E-1
4.260062178E0,4.734201822E-3,-6.009382382E-2,1.215620935E-1
4.276728844E0,9.621120058E-3,-1.089630052E-1,1.685986817E-1
4.293395510E0,3.405570984E-2,-1.566104591E-1,2.009745091E-1
4.310062176E0,6.582067907E-2,-1.999818534E-1,1.844811589E-1
4.326728842E0,5.971203372E-2,-1.291215420E-1,1.514944583E-1
4.343395508E0,5.115992576E-2,9.926552884E-4,1.130099818E-1
4.360062174E0,7.803797722E-2,6.879864633E-2,8.735366166E-2
4.376728840E0,1.067486182E-1,5.474875495E-2,8.918625861E-2
4.393395506E0,1.036942974E-1,-2.771798894E-2,9.712749720E-2
4.410062172E0,6.154462695E-2,-1.077412739E-1,1.075121984E-1
4.426728838E0,4.123337101E-3,-1.370627880E-1,9.040798992E-2
4.443395504E0,-4.046979174E-2,-1.126281917E-1,5.619955808E-2
4.460062170E0,-4.474584386E-2,-5.581776798E-2,2.748891525E-2
4.476728836E0,-1.481347065E-2,-2.099847607E-2,-4.276053514E-3
4.493395502E0,7.177661173E-3,1.015562657E-2,-2.382372692E-2
4.510062168E0,2.000582218E-2,2.298378758E-2,-4.459312931E-2
4.526728834E0,2.000582218E-2,2.298378758E-2,-4.459312931E-2
4.543395500E0,2.000582218E-2,2.298378758E-2,-4.459312931E-2
4.560062166E0,2.000582218E-2,2.298378758E-2,-4.459312931E-2
4.576728832E0,2.000582218E-2,2.298378758E-2,-4.459312931E-2
4.593395498E0,-5.207622424E-2,7.490729541E-2,-4.092793912E-2
4.610062164E0,-5.207622424E-2,9.873101860E-2,-6.291907281E-2
4.626728830E0,-5.513054505E-2,6.207913160E-2,-7.086031139E-2
4.643395496E0,-5.451968312E-2,8.933897130E-3,-4.886918142E-2
4.660062162E0,-5.818486959E-2,-4.115701467E-2,-2.382372692E-2
4.676728828E0,-5.757400393E-2,-5.581776798E-2,4.276053514E-3
4.693395494E0,-7.162389904E-2,-1.488982886E-2,3.665188793E-3
4.710062160E0,-7.162389904E-2,2.603811212E-2,3.665188793E-3
4.726728826E0,-4.963276163E-2,4.069886729E-2,1.832594350E-2
4.743395492E0,-1.725693047E-2,1.076649129E-2,2.687804960E-2
4.760062158E0,2.901607659E-3,-2.832885459E-2,2.626718581E-2
4.776728824E0,-1.053741761E-2,-3.627009690E-2,2.565632015E-2
4.793395490E0,-2.153298259E-2,-3.871355578E-2,2.504545636E-2
4.810062156E0,-1.481347065E-2,-2.160934173E-2,2.443459071E-2
4.826728822E0,1.878409274E-2,2.214384731E-3,2.565632015E-2
4.843395488E0,5.787943676E-2,2.420551702E-2,2.565632015E-2
4.860062154E0,6.276635826E-2,4.008800164E-2,1.954767294E-2
4.876728820E0,4.077522457E-2,1.443168055E-2,1.771507785E-2
4.893395486E0,2.489273995E-2,-2.710712515E-2,3.481929377E-2
4.910062152E0,2.794706449E-2,-6.253728271E-2,4.398226365E-2
4.926728818E0,1.084284950E-2,-3.260490671E-2,6.047561392E-2
4.943395484E0,9.010255337E-3,4.680751264E-2,8.491020650E-2
4.960062150E0,3.955349326E-2,8.345939964E-2,1.026252806E-1
4.976728816E0,7.254019380E-2,8.223766834E-2,1.154534444E-1
4.993395482E0,7.070759684E-2,6.635518372E-2,1.172860414E-1
5.010062148E0,3.711003438E-2,4.741837829E-2,1.325576603E-1
5.026728814E0,2.733619884E-2,2.970330045E-2,1.594357044E-1
5.043395480E0,4.199695215E-2,-8.170315996E-3,1.905898154E-1
5.060062146E0,7.864884287E-2,-4.726566374E-2,2.247982323E-1
5.076728812E0,1.000291109E-1,-5.031998456E-2,2.345720828E-1
5.093395478E0,9.636391699E-2,-2.649625950E-2,2.174678594E-1
5.110062144E0,8.964440972E-2,-3.138317913E-2,1.710421443E-1
5.126728810E0,7.987056673E-2,-4.360047355E-2,1.191186309E-1
5.143395476E0,8.842267841E-2,-2.099847607E-2,1.007926911E-1
5.160062142E0,1.128572673E-1,-4.505127668E-3,1.319467872E-1
5.176728808E0,1.684459597E-1,5.879573524E-3,1.667660922E-1
5.193395474E0,2.289215773E-1,1.870773360E-2,1.685986817E-1
5.210062140E0,2.527453005E-1,6.574432552E-2,1.545487940E-1
5.226728806E0,2.368628234E-1,1.378263682E-1,1.521053314E-1
5.243395472E0,2.179260105E-1,2.099084109E-1,1.582139730E-1
5.260062138E0,2.026543915E-1,2.422842383E-1,1.527161896E-1
5.276728804E0,1.959348768E-1,2.349538654E-1,1.569922417E-1
5.293395470E0,1.941022873E-1,1.897498667E-1,1.661552191E-1
5.310062136E0,1.769980639E-1,1.127809063E-1,1.514944583E-1
5.326728802E0,5.360338464E-2,-8.391755074E-2,7.208204269E-2
5.343395468E0,-1.359174121E-2,-6.742420048E-2,6.719512492E-2
5.360062134E0,-3.130681813E-2,-7.903063297E-2,4.031707719E-2
5.376728800E0,-2.153298259E-2,-4.787652567E-2,4.153880477E-2
5.393395466E0,-5.574141070E-2,2.298378758E-2,9.590577334E-2
5.410062132E0,-9.789107740E-2,5.413788930E-2,9.346231073E-2
5.426728798E0,-8.078686893E-2,3.947713599E-2,5.742128938E-2
5.443395464E0,-5.940660089E-2,-9.392046370E-3,-4.276053514E-3
5.460062130E0,-7.895427197E-2,2.825249685E-3,-6.108647678E-3
5.476728796E0,-8.323032409E-2,1.565340906E-2,-1.221729559E-3
5.493395462E0,-4.841103405E-2,5.879573524E-3,-9.773836471E-3
5.510062128E0,-1.664606482E-2,5.879573524E-3,-3.054323979E-2
5.526728794E0,1.145371422E-2,2.825249685E-3,-2.138026804E-2
5.543395460E0,5.955931731E-3,4.046979360E-3,-1.404988952E-2
5.560062126E0,2.901607659E-3,6.490438245E-3,-4.092793912E-2
5.576728792E0,1.634063199E-2,-4.543306679E-2,-4.886918142E-2
5.593395458E0,4.444041103E-2,-1.236237586E-1,-1.368337125E-1
5.610062124E0,8.597921580E-2,-1.871536970E-1,-3.219257295E-1
5.626728790E0,2.209803313E-1,-2.115882933E-1,-6.560688019E-1
5.643395456E0,3.828594983E-1,-3.050506115E-1,-1.036637545E0
5.660062122E0,4.347830117E-1,-3.789652288E-1,-1.290757298E0
5.676728788E0,3.920224607E-1,-4.260018170E-1,-1.433699608E0
5.693395454E0,3.217730224E-1,-5.170207024E-1,-1.588248372E0
5.710062120E0,3.553705812E-1,-9.586759210E-1,-1.834426880E0
5.726728786E0,4.989238083E-1,-1.507843375E0,-2.230267286E0
5.743395452E0,6.088794470E-1,-1.821216941E0,-2.660927057E0
5.760062118E0,4.983129501E-1,-2.005087376E0,-3.042717457E0
5.776728784E0,1.122464016E-1,-2.386877775E0,-3.337154388E0
5.793395450E0,-1.711948514E-1,-2.857854605E0,-3.337154388E0
5.810062116E0,-2.854265571E-1,-3.006294727E0,-3.100749731E0
5.826728782E0,-9.117157012E-2,-2.354501963E0,-2.862512350E0
5.843395448E0,1.629481763E-1,-1.568929791E0,-2.520428181E0
5.860062114E0,3.327685893E-1,-7.320450544E-1,-2.036012411E0
5.876728780E0,4.097375572E-1,-6.009382382E-2,-1.613904715E0
5.893395446E0,4.396699369E-1,-2.470184416E-1,-1.535103202E0
5.910062112E0,6.980656981E-1,-9.611193538E-1,-1.633452415E0
5.926728778E0,1.122616768E0,-1.540830016E0,-1.821598768E0
5.943395444E0,1.432936072E0,-1.790062904E0,-1.947436929E0
5.960062110E0,1.593593478E0,-1.652618289E0,-1.668882608E0
5.976728776E0,1.603367329E0,-1.612301230E0,-1.140484571E0
5.993395442E0,1.363297462E0,-2.054567337E0,-1.138041139E0
6.010062108E0,9.839504361E-1,-2.342284679E0,-1.199738383E0
6.026728774E0,6.571378112E-1,-2.322126150E0,-1.098945737E0
6.043395440E0,-3.459021747E-1,-2.081445456E0,-9.456186891E-1
6.060062106E0,-1.256701589E0,-1.827325583E0,-8.002328873E-1
6.076728772E0,-1.943924427E0,-7.839685678E-1,-1.551596522E-1
6.093395438E0,-2.116188288E0,-4.681515098E-1,1.417206228E-1
6.110062104E0,-1.654985428E0,1.854738146E-1,5.662716627E-1
6.126728770E0,-1.019685984E0,8.146645427E-1,6.499601007E-1
6.143395436E0,-5.823068619E-1,5.464949012E-1,4.135554433E-1
6.160062102E0,-4.918988645E-1,-4.298960790E-2,1.227838174E-1
6.176728768E0,1.568395346E-1,2.514472008E-1,-7.764091492E-1
6.193395434E0,4.604393244E-1,-3.783543706E-1,-7.336485982E-1
6.210062100E0,4.604393244E-1,-3.783543706E-1,-7.336485982E-1
6.226728766E0,4.604393244E-1,-3.783543706E-1,-7.336485982E-1
6.243395432E0,4.604393244E-1,-3.783543706E-1,-7.336485982E-1
6.260062098E0,4.604393244E-1,-3.783543706E-1,-7.336485982E-1
6.276728764E0,6.375901103E-1,5.562687516E-1,2.901607752E-1
6.293395430E0,1.100014806E0,1.125594735E0,2.993237376E-1
6.310062096E0,1.032208800E0,1.473176718E0,-4.398226365E-2
6.326728762E0,9.155336022E-1,2.080376387E0,-3.488037884E-1
6.343395428E0,6.412553191E-1,2.465831995E0,-3.976729810E-1
6.360062094E0,2.515235841E-1,2.361374140E0,3.292561173E-1
6.376728760E0,-2.397644334E-2,1.821369648E0,9.217949510E-1
6.393395426E0,-4.069886506E-1,9.789871573E-1,1.340237379E0
