"Time (s)","w","x","y","z","Direct (°)","Yaw (°)","Pitch (°)","Roll (°)"
4.569882850E-1,8.221319911E-1,2.442150712E-1,-2.272325456E-1,-4.613278210E-1,6.940242552E1,3.817357479E1,-8.528646526E0,-6.155261113E1
4.737222430E-1,8.203426788E-1,2.449909002E-1,-2.288749665E-1,-4.632856548E-1,6.976177613E1,3.838241949E1,-8.540604219E0,-6.188840444E1
4.904561490E-1,8.180302879E-1,2.446681112E-1,-2.311794311E-1,-4.663904309E-1,7.022379733E1,3.853409051E1,-8.627032117E0,-6.239882953E1
5.071901080E-1,8.158961534E-1,2.442165762E-1,-2.334627807E-1,-4.692194164E-1,7.064786377E1,3.867048351E1,-8.730120405E0,-6.287463635E1
5.239240660E-1,8.150645126E-1,2.443369478E-1,-2.345599383E-1,-4.700541794E-1,7.081251751E1,3.876677325E1,-8.781094943E0,-6.303953971E1
5.406580240E-1,8.134803340E-1,2.436603159E-1,-2.365390211E-1,-4.721532464E-1,7.112524657E1,3.885475481E1,-8.902277968E0,-6.340804535E1
5.573919310E-1,8.122342388E-1,2.431774437E-1,-2.388949692E-1,-4.733597636E-1,7.137039897E1,3.898287565E1,-9.082502373E0,-6.368683042E1
5.741259410E-1,8.111828557E-1,2.429849207E-1,-2.410739064E-1,-4.741561711E-1,7.157667776E1,3.912566675E1,-9.246625810E0,-6.390671815E1
5.908598990E-1,8.088757179E-1,2.420932800E-1,-2.436999828E-1,-4.772014618E-1,7.202753797E1,3.925083855E1,-9.392188955E0,-6.443317354E1
6.075938580E-1,8.075991000E-1,2.419918478E-1,-2.454289496E-1,-4.785271883E-1,7.227596820E1,3.937772236E1,-9.486606155E0,-6.469747244E1
6.243278160E-1,8.066049225E-1,2.421804219E-1,-2.465188950E-1,-4.795472622E-1,7.246892574E1,3.948546207E1,-9.521215217E0,-6.488910064E1
6.410618260E-1,8.050833160E-1,2.426248342E-1,-2.473024726E-1,-4.814722538E-1,7.276339526E1,3.960537934E1,-9.471903679E0,-6.517962017E1
6.577957850E-1,8.047315558E-1,2.436457127E-1,-2.476857752E-1,-4.813477397E-1,7.283132368E1,3.973583905E1,-9.444054897E0,-6.519070468E1
6.745297950E-1,8.041557608E-1,2.444021553E-1,-2.486583889E-1,-4.814250767E-1,7.294239784E1,3.988446347E1,-9.473853174E0,-6.525970666E1
6.912638060E-1,8.035938181E-1,2.448097169E-1,-2.499131560E-1,-4.815065861E-1,7.305065954E1,4.001857201E1,-9.549657957E0,-6.534390845E1
7.079978160E-1,8.031462732E-1,2.449410856E-1,-2.510648370E-1,-4.815873504E-1,7.313678311E1,4.011730949E1,-9.634505626E0,-6.542103869E1
7.247318260E-1,8.024413036E-1,2.452907860E-1,-2.526320517E-1,-4.817649126E-1,7.327226769E1,4.026998358E1,-9.735483523E0,-6.553589747E1
7.414658370E-1,8.013716743E-1,2.458472401E-1,-2.548008561E-1,-4.821193814E-1,7.347742409E1,4.049030353E1,-9.864862724E0,-6.570989597E1
7.581998470E-1,8.000651360E-1,2.462090701E-1,-2.576023638E-1,-4.826156795E-1,7.372735433E1,4.074028560E1,-1.005239196E1,-6.593924476E1
7.749338580E-1,7.988656946E-1,2.460152507E-1,-2.605426311E-1,-4.831227958E-1,7.395615945E1,4.094598464E1,-1.028624383E1,-6.617706631E1
7.916678680E-1,7.978996293E-1,2.453667969E-1,-2.632048130E-1,-4.836057723E-1,7.414000554E1,4.108609430E1,-1.052709288E1,-6.639448241E1
8.084019310E-1,7.970755020E-1,2.451123595E-1,-2.647346258E-1,-4.842583537E-1,7.429653220E1,4.118302429E1,-1.063965197E1,-6.656831111E1
8.251359410E-1,7.966864267E-1,2.451612502E-1,-2.648139596E-1,-4.848301411E-1,7.437033136E1,4.119979632E1,-1.061590770E1,-6.664596602E1
8.418700030E-1,7.967461409E-1,2.454149723E-1,-2.641406953E-1,-4.849708974E-1,7.435900894E1,4.117565739E1,-1.053685284E1,-6.662445438E1
8.586040660E-1,7.968611445E-1,2.459961325E-1,-2.634572983E-1,-4.848592281E-1,7.433719893E1,4.118134994E1,-1.044728349E1,-6.657209481E1
8.753381280E-1,7.968401637E-1,2.464004457E-1,-2.632848620E-1,-4.847820699E-1,7.434117828E1,4.120834005E1,-1.041000354E1,-6.655403341E1
8.920721910E-1,7.966136190E-1,2.465396672E-1,-2.637009621E-1,-4.848574400E-1,7.438413445E1,4.125469334E1,-1.043164605E1,-6.658943317E1
9.088062530E-1,7.963181669E-1,2.464451343E-1,-2.644661367E-1,-4.849740565E-1,7.444012461E1,4.130439913E1,-1.049556323E1,-6.664999497E1
9.255403160E-1,7.963098897E-1,2.461295873E-1,-2.645835876E-1,-4.850838184E-1,7.444169266E1,4.128257317E1,-1.052089510E1,-6.666937005E1
9.422743780E-1,7.966833749E-1,2.458376288E-1,-2.636033595E-1,-4.851522744E-1,7.437090998E1,4.117935094E1,-1.045594595E1,-6.661727085E1
9.590084410E-1,7.972754091E-1,2.456526309E-1,-2.619772851E-1,-4.851542115E-1,7.425858975E1,4.103754460E1,-1.033349009E1,-6.651872809E1
9.757425560E-1,7.977671206E-1,2.455985099E-1,-2.604612410E-1,-4.851895869E-1,7.416519203E1,4.091799305E1,-1.020968779E1,-6.643225420E1
9.924766180E-1,7.980049170E-1,2.456250638E-1,-2.594166994E-1,-4.853446782E-1,7.411998785E1,4.084354932E1,-1.011392364E1,-6.638988744E1
1.009210733E0,7.980077545E-1,2.455342710E-1,-2.591425478E-1,-4.855323732E-1,7.411944830E1,4.081558235E1,-1.008830974E1,-6.639697088E1
1.025944847E0,7.979165135E-1,2.451714426E-1,-2.593633533E-1,-4.857477248E-1,7.413679575E1,4.079763422E1,-1.012042443E1,-6.643557831E1
1.042678962E0,7.979100981E-1,2.446479797E-1,-2.595540285E-1,-4.859203100E-1,7.413801538E1,4.076081868E1,-1.016262622E1,-6.646614788E1
1.059413076E0,7.980199583E-1,2.442537993E-1,-2.594243884E-1,-4.860074222E-1,7.411712776E1,4.071212450E1,-1.017372362E1,-6.646748880E1
1.076147191E0,7.983348076E-1,2.440510988E-1,-2.586681843E-1,-4.859952331E-1,7.405723776E1,4.063466407E1,-1.012476772E1,-6.642005004E1
1.092881306E0,7.988250048E-1,2.438880801E-1,-2.573702037E-1,-4.859606922E-1,7.396391078E1,4.052044771E1,-1.002904984E1,-6.633813861E1
1.109615420E0,7.993731248E-1,2.436471730E-1,-2.558544874E-1,-4.859806001E-1,7.385943638E1,4.038288106E1,-9.917548084E0,-6.625035707E1
1.126349535E0,8.000602148E-1,2.433744073E-1,-2.538192868E-1,-4.860538244E-1,7.372829435E1,4.020427300E1,-9.761964471E0,-6.613945238E1
1.143083701E0,8.005655633E-1,2.424588650E-1,-2.528750002E-1,-4.861714840E-1,7.363171268E1,4.004270227E1,-9.737405634E0,-6.609502578E1
1.159817816E0,8.003630384E-1,2.417885363E-1,-2.539926469E-1,-4.862561524E-1,7.367043207E1,4.005895694E1,-9.870991679E0,-6.616732066E1
1.176551983E0,7.997339919E-1,2.411581725E-1,-2.560818493E-1,-4.865083396E-1,7.379058410E1,4.015376686E1,-1.007538734E1,-6.631815356E1
1.193286149E0,7.993610493E-1,2.399565876E-1,-2.579502463E-1,-4.867282808E-1,7.386173939E1,4.017493906E1,-1.030007159E1,-6.644973898E1
1.210020316E0,7.995677261E-1,2.388264388E-1,-2.579841018E-1,-4.869266748E-1,7.382231391E1,4.006559127E1,-1.036798886E1,-6.647110589E1
1.226754431E0,8.001451939E-1,2.375090569E-1,-2.567003369E-1,-4.873007834E-1,7.371206081E1,3.984017247E1,-1.033006006E1,-6.643647863E1
1.243488597E0,8.010548128E-1,2.362756729E-1,-2.541391551E-1,-4.877481759E-1,7.353810411E1,3.952858717E1,-1.017601536E1,-6.633781950E1
1.260222764E0,8.022154624E-1,2.353309393E-1,-2.509773970E-1,-4.879344702E-1,7.331562545E1,3.919973465E1,-9.963672616E0,-6.617445665E1
1.276956983E0,8.035082972E-1,2.344404757E-1,-2.477498502E-1,-4.878853261E-1,7.306712357E1,3.887065180E1,-9.751655743E0,-6.597988463E1
1.293691149E0,8.047981230E-1,2.333232760E-1,-2.449703366E-1,-4.876984358E-1,7.281847308E1,3.855181057E1,-9.597198776E0,-6.579402974E1
1.310425316E0,8.061258447E-1,2.317956835E-1,-2.429019213E-1,-4.872684479E-1,7.256175063E1,3.824236593E1,-9.539387880E0,-6.561631515E1
1.327159535E0,8.075969419E-1,2.298061252E-1,-2.414495349E-1,-4.864960909E-1,7.227638756E1,3.792855443E1,-9.577890165E0,-6.542751617E1
1.343893753E0,8.092275118E-1,2.278637588E-1,-2.398824692E-1,-4.854743481E-1,7.195894850E1,3.760905623E1,-9.613145858E0,-6.520127479E1
1.360627920E0,8.107907417E-1,2.264050245E-1,-2.381440699E-1,-4.844032824E-1,7.165347777E1,3.732583375E1,-9.603404851E0,-6.496242261E1
1.377362139E0,8.122032552E-1,2.252758741E-1,-2.365163863E-1,-4.833597541E-1,7.137648528E1,3.708458530E1,-9.579745285E0,-6.473544874E1
1.394096358E0,8.136585809E-1,2.239276767E-1,-2.351287603E-1,-4.822142422E-1,7.109011893E1,3.683781861E1,-9.594078130E0,-6.450784589E1
1.410830576E0,8.151531553E-1,2.223856449E-1,-2.341969460E-1,-4.808552265E-1,7.079498330E1,3.660215508E1,-9.668193372E0,-6.427675615E1
1.427564795E0,8.164532775E-1,2.214202136E-1,-2.338319719E-1,-4.792700112E-1,7.053737371E1,3.646303487E1,-9.763727194E0,-6.405017207E1
1.444299014E0,8.175895623E-1,2.212019563E-1,-2.335135043E-1,-4.775860608E-1,7.031155486E1,3.640185941E1,-9.819825825E0,-6.381758244E1
1.461033233E0,8.187513904E-1,2.213322222E-1,-2.326792181E-1,-4.759396911E-1,7.008000446E1,3.633988421E1,-9.807081375E0,-6.356455573E1
1.477767503E0,8.201295551E-1,2.213602513E-1,-2.309229672E-1,-4.744067192E-1,6.980447037E1,3.620393643E1,-9.714795918E0,-6.327722640E1
1.494501722E0,8.217498632E-1,2.212101817E-1,-2.283650637E-1,-4.729086757E-1,6.947930532E1,3.599494350E1,-9.560763497E0,-6.295245239E1
1.511235993E0,8.233894115E-1,2.211035639E-1,-2.258765996E-1,-4.712991118E-1,6.914891911E1,3.579563049E1,-9.413416418E0,-6.261889501E1
1.527970212E0,8.250395829E-1,2.208508402E-1,-2.238297313E-1,-4.695048928E-1,6.881499073E1,3.561156016E1,-9.320428928E0,-6.228520478E1
1.544704483E0,8.268476370E-1,2.205719948E-1,-2.220690697E-1,-4.672861099E-1,6.844747429E1,3.544154946E1,-9.270408109E0,-6.191329169E1
1.561438753E0,8.289413566E-1,2.202029526E-1,-2.205453813E-1,-4.644638002E-1,6.801971435E1,3.527370796E1,-9.269924080E0,-6.147760596E1
1.578173024E0,8.310631570E-1,2.199755013E-1,-2.194193453E-1,-4.613024592E-1,6.758378938E1,3.514480522E1,-9.308614134E0,-6.102090715E1
1.594907295E0,8.328181837E-1,2.202577591E-1,-2.186546326E-1,-4.583563507E-1,6.722133718E1,3.509502989E1,-9.339610127E0,-6.061312903E1
1.611641566E0,8.341582033E-1,2.210911810E-1,-2.181206793E-1,-4.557654560E-1,6.694342790E1,3.512116755E1,-9.344071873E0,-6.026537008E1
1.628375837E0,8.352624449E-1,2.220044434E-1,-2.176733613E-1,-4.535074234E-1,6.671364872E1,3.516477431E1,-9.338531219E0,-5.996477730E1
1.645110160E0,8.364263799E-1,2.225294411E-1,-2.169544995E-1,-4.514446855E-1,6.647068790E1,3.515227117E1,-9.323784356E0,-5.967344623E1
1.661844431E0,8.377936529E-1,2.226458043E-1,-2.160661519E-1,-4.492728114E-1,6.618427406E1,3.508552728E1,-9.321857967E0,-5.935818782E1
1.678578701E0,8.391523731E-1,2.226597071E-1,-2.155492753E-1,-4.469725490E-1,6.589855948E1,3.503171614E1,-9.364335040E0,-5.904513452E1
1.695313024E0,8.402427641E-1,2.228593230E-1,-2.156758904E-1,-4.447580576E-1,6.566847241E1,3.504028803E1,-9.450952978E0,-5.877604132E1
1.712047347E0,8.410134541E-1,2.233530283E-1,-2.162142545E-1,-4.427879751E-1,6.550541378E1,3.510859715E1,-9.548482656E0,-5.855989439E1
1.728781618E0,8.416632497E-1,2.238111198E-1,-2.168736905E-1,-4.409958720E-1,6.536765262E1,3.518265435E1,-9.652356313E0,-5.837209226E1
1.745515941E0,8.427318807E-1,2.233082503E-1,-2.162338495E-1,-4.395217001E-1,6.514053227E1,3.507439763E1,-9.680661433E0,-5.815381884E1
1.762250264E0,8.439550686E-1,2.223626524E-1,-2.152315825E-1,-4.381438792E-1,6.487969526E1,3.489729059E1,-9.697007657E0,-5.792713261E1
1.778984587E0,8.450532224E-1,2.215878963E-1,-2.145938128E-1,-4.367302954E-1,6.464472266E1,3.476145658E1,-9.737709650E0,-5.771521914E1
1.795718910E0,8.458252437E-1,2.212999314E-1,-2.145608515E-1,-4.353959560E-1,6.447907600E1,3.471640966E1,-9.802690888E0,-5.754597069E1
1.812453285E0,8.462213383E-1,2.214232236E-1,-2.149804831E-1,-4.343553782E-1,6.439394150E1,3.474640165E1,-9.874427686E0,-5.743808592E1
1.829187608E0,8.464263288E-1,2.217565179E-1,-2.155125737E-1,-4.335214496E-1,6.434984246E1,3.480760273E1,-9.936616017E0,-5.736283512E1
1.845921931E0,8.465220163E-1,2.220945507E-1,-2.162005603E-1,-4.328184426E-1,6.432924824E1,3.488063813E1,-1.000789250E1,-5.731167689E1
1.862656306E0,8.465869242E-1,2.220891416E-1,-2.169154584E-1,-4.323363006E-1,6.431527515E1,3.492158534E1,-1.009269393E1,-5.728716187E1
1.879390628E0,8.468222822E-1,2.215336561E-1,-2.171648443E-1,-4.320350587E-1,6.426458561E1,3.487651224E1,-1.015894333E1,-5.725850771E1
1.896125003E0,8.472250718E-1,2.208124548E-1,-2.168994099E-1,-4.317478240E-1,6.417775305E1,3.478086074E1,-1.018660494E1,-5.720500898E1
1.912859378E0,8.476504403E-1,2.202298343E-1,-2.164710909E-1,-4.314253330E-1,6.408593891E1,3.468886197E1,-1.019263179E1,-5.714002293E1
1.929593753E0,8.480427090E-1,2.198958695E-1,-2.160976678E-1,-4.310117960E-1,6.400116493E1,3.462559734E1,-1.019301043E1,-5.706812668E1
1.946328076E0,8.483830058E-1,2.197087705E-1,-2.158304304E-1,-4.305711985E-1,6.392754132E1,3.458433486E1,-1.019583532E1,-5.699909891E1
1.963062451E0,8.487505771E-1,2.195925266E-1,-2.154716551E-1,-4.300855100E-1,6.384793158E1,3.454417918E1,-1.018786313E1,-5.692048240E1
1.979796826E0,8.492368420E-1,2.194941789E-1,-2.150406092E-1,-4.293909967E-1,6.374247823E1,3.449920769E1,-1.018011566E1,-5.681259943E1
1.996531253E0,8.498646150E-1,2.193203866E-1,-2.145706564E-1,-4.284718633E-1,6.360610557E1,3.444162939E1,-1.018149063E1,-5.667454924E1
2.013265628E0,8.507996424E-1,2.188830823E-1,-2.135937214E-1,-4.273264408E-1,6.340250062E1,3.432176156E1,-1.015908423E1,-5.648212457E1
2.030000003E0,8.519546272E-1,2.180811763E-1,-2.126129866E-1,-4.259220958E-1,6.315018773E1,3.416093780E1,-1.016608012E1,-5.625530358E1
2.046734431E0,8.526651783E-1,2.171464264E-1,-2.126768678E-1,-4.249447882E-1,6.299451386E1,3.405683337E1,-1.026107977E1,-5.613112288E1
2.063468806E0,8.532843878E-1,2.161493748E-1,-2.125018835E-1,-4.242972434E-1,6.285856993E1,3.393422209E1,-1.032467459E1,-5.603573667E1
2.080203233E0,8.544137043E-1,2.144881487E-1,-2.111604959E-1,-4.235366583E-1,6.260995280E1,3.366665687E1,-1.032023357E1,-5.586574177E1
2.096937660E0,8.562846059E-1,2.124601901E-1,-2.077702433E-1,-4.224557579E-1,6.219611284E1,3.322886352E1,-1.015495112E1,-5.555704233E1
2.113672087E0,8.589541857E-1,2.104044110E-1,-2.019214481E-1,-4.208983481E-1,6.160127811E1,3.263326961E1,-9.774144788E0,-5.507847050E1
2.130406462E0,8.627050760E-1,2.085286975E-1,-1.946139932E-1,-4.175896645E-1,6.075664187E1,3.195780564E1,-9.301525838E0,-5.432715863E1
2.147140889E0,8.680449773E-1,2.069721669E-1,-1.864327341E-1,-4.109784365E-1,5.953551609E1,3.124594711E1,-8.832235330E0,-5.314504401E1
2.163875368E0,8.742061737E-1,2.064173371E-1,-1.801465899E-1,-4.008773565E-1,5.809766935E1,3.073563849E1,-8.596471360E0,-5.163551591E1
2.180609795E0,8.800898296E-1,2.066123039E-1,-1.778938025E-1,-3.887248933E-1,5.669359717E1,3.052529575E1,-8.771506214E0,-5.005872321E1
2.197344222E0,8.853291227E-1,2.068503499E-1,-1.776966602E-1,-3.766021430E-1,5.541589900E1,3.043322946E1,-9.139542288E0,-4.857885124E1
2.214078649E0,8.901675139E-1,2.051109970E-1,-1.760560721E-1,-3.667908609E-1,5.421139170E1,3.006725002E1,-9.379508714E0,-4.731229204E1
2.230813128E0,8.933796196E-1,2.029614896E-1,-1.724944562E-1,-3.618358076E-1,5.339790071E1,2.960007086E1,-9.284020994E0,-4.655572942E1
2.247547556E0,8.950650875E-1,2.011926323E-1,-1.673996598E-1,-3.610503674E-1,5.296641739E1,2.913557253E1,-8.881178420E0,-4.624857749E1
2.264282035E0,8.965254638E-1,1.992094815E-1,-1.627013534E-1,-3.606742918E-1,5.258990388E1,2.867520119E1,-8.512914690E0,-4.600969090E1
2.281016514E0,8.978865896E-1,1.972403377E-1,-1.593630165E-1,-3.598601818E-1,5.223671087E1,2.828447667E1,-8.292226244E0,-4.577320744E1
2.297750941E0,8.996272979E-1,1.949349493E-1,-1.553957313E-1,-3.585014045E-1,5.178175925E1,2.782302717E1,-8.037869030E0,-4.544851154E1
2.314485420E0,9.020270337E-1,1.918090880E-1,-1.503769606E-1,-3.562909961E-1,5.114839131E1,2.721638808E1,-7.735979960E0,-4.498236017E1
2.331219899E0,9.043507403E-1,1.880406439E-1,-1.462134272E-1,-3.541356921E-1,5.052803967E1,2.658603013E1,-7.543139211E0,-4.455432272E1
2.347954378E0,9.063904664E-1,1.840238571E-1,-1.433980167E-1,-3.521768749E-1,4.997757705E1,2.599780174E1,-7.488737096E0,-4.419824299E1
2.364688858E0,9.084911342E-1,1.799338609E-1,-1.409741342E-1,-3.498484790E-1,4.940467358E1,2.541884756E1,-7.483942416E0,-4.381228636E1
2.381423337E0,9.109480846E-1,1.755421460E-1,-1.383941919E-1,-3.467067778E-1,4.872659932E1,2.479454493E1,-7.493663479E0,-4.332309554E1
2.398157868E0,9.136285825E-1,1.706472188E-1,-1.357770860E-1,-3.431135714E-1,4.797657552E1,2.411130108E1,-7.527203132E0,-4.277718445E1
2.414892347E0,9.161216686E-1,1.648097485E-1,-1.334375292E-1,-3.402253091E-1,4.726895120E1,2.334425514E1,-7.605129418E0,-4.232084494E1
2.431626878E0,9.184494144E-1,1.586244106E-1,-1.312604100E-1,-3.377272189E-1,4.659912131E1,2.255030238E1,-7.698979286E0,-4.191557693E1
2.448361358E0,9.204901967E-1,1.531727016E-1,-1.296716183E-1,-3.352926970E-1,4.600429826E1,2.186397255E1,-7.816884522E0,-4.154084080E1
2.465095889E0,9.223146054E-1,1.489816755E-1,-1.284052581E-1,-3.326444328E-1,4.546631583E1,2.132818341E1,-7.917336086E0,-4.115811097E1
2.481830368E0,9.241249151E-1,1.459250897E-1,-1.269389838E-1,-3.295231462E-1,4.492646513E1,2.090383713E1,-7.957792117E0,-4.072055765E1
2.498564899E0,9.259227774E-1,1.433815360E-1,-1.256988943E-1,-3.260498941E-1,4.438416836E1,2.054290978E1,-8.005946103E0,-4.025100358E1
2.515299431E0,9.275042573E-1,1.407531053E-1,-1.251827776E-1,-3.228833973E-1,4.390188535E1,2.020643756E1,-8.124319309E0,-3.983811173E1
2.532033962E0,9.286511784E-1,1.383305490E-1,-1.253839135E-1,-3.205472231E-1,4.354894967E1,1.992969176E1,-8.290544118E0,-3.954586431E1
2.548768493E0,9.294639790E-1,1.365152001E-1,-1.258901209E-1,-3.187663555E-1,4.329717459E1,1.973674496E1,-8.452402943E0,-3.933251163E1
2.565503024E0,9.301155384E-1,1.352653801E-1,-1.263342500E-1,-3.172191978E-1,4.309433506E1,1.960485630E1,-8.580182749E0,-3.914937151E1
2.582237556E0,9.306645541E-1,1.342664808E-1,-1.265901923E-1,-3.159286678E-1,4.292271029E1,1.949452399E1,-8.672638469E0,-3.899374445E1
2.598972139E0,9.313174047E-1,1.330755055E-1,-1.268737912E-1,-3.143912256E-1,4.271777131E1,1.936180195E1,-8.780181299E0,-3.880765044E1
2.615706670E0,9.320462892E-1,1.314956099E-1,-1.280210018E-1,-3.124247789E-1,4.248785117E1,1.921832927E1,-9.002526960E0,-3.858981762E1
2.632441201E0,9.327658151E-1,1.291191727E-1,-1.290905476E-1,-3.108243942E-1,4.225971327E1,1.898651830E1,-9.239153795E0,-3.840736125E1
2.649175785E0,9.334121527E-1,1.264421046E-1,-1.295088083E-1,-3.098089993E-1,4.205377429E1,1.869929840E1,-9.405716138E0,-3.827506977E1
2.665910368E0,9.340387573E-1,1.239000261E-1,-1.297717243E-1,-3.088360131E-1,4.185319937E1,1.842057157E1,-9.549176167E0,-3.814439267E1
2.682644899E0,9.348268787E-1,1.216418967E-1,-1.302061230E-1,-3.071617186E-1,4.159961202E1,1.817303131E1,-9.712992721E0,-3.793562888E1
2.699379483E0,9.357178791E-1,1.194305718E-1,-1.304081976E-1,-3.052246571E-1,4.131113105E1,1.791786788E1,-9.854355034E0,-3.768921338E1
2.716114066E0,9.364362029E-1,1.171176881E-1,-1.303812116E-1,-3.039266765E-1,4.107714778E1,1.764811479E1,-9.962116569E0,-3.751268924E1
2.732848649E0,9.371596661E-1,1.142939851E-1,-1.292709708E-1,-3.032452166E-1,4.084019435E1,1.728372178E1,-9.960945961E0,-3.737861878E1
2.749583233E0,9.379033768E-1,1.116338670E-1,-1.277661026E-1,-3.025738895E-1,4.059522954E1,1.692168176E1,-9.910494373E0,-3.723790880E1
2.766317816E0,9.385254283E-1,1.092135012E-1,-1.263205409E-1,-3.021349907E-1,4.038924445E1,1.659127835E1,-9.852691001E0,-3.712941232E1
2.783052399E0,9.391960225E-1,1.066990495E-1,-1.245571971E-1,-3.016813695E-1,4.016605142E1,1.623789875E1,-9.763924529E0,-3.701153895E1
2.799786983E0,9.398875767E-1,1.040687785E-1,-1.231073365E-1,-3.010408878E-1,3.993463008E1,1.588286789E1,-9.715509622E0,-3.687845384E1
2.816521618E0,9.405533357E-1,1.016883925E-1,-1.221956015E-1,-3.001451790E-1,3.971061902E1,1.557462817E1,-9.719241686E0,-3.672969635E1
2.833256201E0,9.411903668E-1,9.951575100E-2,-1.210163757E-1,-2.993532121E-1,3.949513294E1,1.527993509E1,-9.684236100E0,-3.658944809E1
2.849990837E0,9.418567952E-1,9.730909020E-2,-1.189081445E-1,-2.988269925E-1,3.926848794E1,1.494785220E1,-9.545554308E0,-3.646092577E1
2.866725420E0,9.425411647E-1,9.467234462E-2,-1.163709089E-1,-2.985148430E-1,3.903442613E1,1.455424596E1,-9.372158605E0,-3.634675103E1
2.883460056E0,9.431523172E-1,9.201478213E-2,-1.142862663E-1,-2.982207835E-1,3.882425940E1,1.417686852E1,-9.247370738E0,-3.624585837E1
2.900194691E0,9.435143297E-1,9.005729109E-2,-1.135773510E-1,-2.979439199E-1,3.869925102E1,1.393065630E1,-9.245187987E0,-3.618216422E1
2.916929326E0,9.437890212E-1,8.837700635E-2,-1.134942919E-1,-2.976085246E-1,3.860413613E1,1.373872782E1,-9.301277955E0,-3.612660701E1
2.933663910E0,9.442413007E-1,8.617305756E-2,-1.127912179E-1,-2.970870435E-1,3.844703644E1,1.346325959E1,-9.311532644E0,-3.603178030E1
2.950398545E0,9.448480262E-1,8.307692409E-2,-1.114631817E-1,-2.965407073E-1,3.823531449E1,1.306517372E1,-9.285853280E0,-3.591458994E1
