"Time (s)","Pressure (hPa)"
1.371984547E1,9.986569214E2
1.375964532E1,9.986349487E2
1.379965891E1,9.986264038E2
1.383964474E1,9.986232300E2
1.387965469E1,9.986249390E2
1.391964511E1,9.986156616E2
1.395965891E1,9.985971069E2
1.399964896E1,9.985929565E2
1.403964464E1,9.986017456E2
1.407965782E1,9.986093140E2
1.411965125E1,9.986076050E2
1.415969136E1,9.986137085E2
1.419964500E1,9.986127319E2
1.423964849E1,9.986144409E2
1.427965438E1,9.986200562E2
1.431986828E1,9.986127319E2
1.435964474E1,9.986171265E2
1.439965240E1,9.986159058E2
1.443964563E1,9.986122437E2
1.447964750E1,9.986100464E2
1.451964537E1,9.986085815E2
1.455964813E1,9.986105347E2
1.459964573E1,9.986161499E2
1.463964516E1,9.986200562E2
1.467964480E1,9.986193237E2
1.471964454E1,9.986266479E2
1.475993756E1,9.986398315E2
1.479964552E1,9.986349487E2
1.483965704E1,9.986327515E2
1.487964584E1,9.986527710E2
1.491964506E1,9.986693726E2
1.495966146E1,9.986991577E2
1.499964849E1,9.987333374E2
1.503964938E1,9.987069702E2
1.507964615E1,9.987382202E2
1.511964688E1,9.988080444E2
1.515964683E1,9.987855835E2
1.519965235E1,9.987536011E2
1.523965011E1,9.987584839E2
1.527964698E1,9.988126831E2
1.531964625E1,9.988285522E2
1.535964511E1,9.987391968E2
1.539964526E1,9.987147827E2
1.543964552E1,9.987013550E2
1.547964631E1,9.986649780E2
1.551964995E1,9.986010132E2
1.555964610E1,9.984777222E2
1.559965381E1,9.985116577E2
1.563964610E1,9.985724487E2
1.567964552E1,9.985580444E2
1.571965808E1,9.985453491E2
1.575965266E1,9.984957886E2
1.579980292E1,9.984652710E2
1.583964532E1,9.984584351E2
1.587964771E1,9.984869995E2
1.591964542E1,9.985004272E2
1.595964573E1,9.984979858E2
1.599964495E1,9.984923706E2
1.603965032E1,9.984962769E2
1.607966563E1,9.985101929E2
1.611993579E1,9.985023804E2
1.615964969E1,9.985089722E2
1.619965360E1,9.985558472E2
1.623984329E1,9.986578979E2
1.627965948E1,9.988134155E2
1.631982907E1,9.988422241E2
1.635965115E1,9.988290405E2
1.639965219E1,9.987628784E2
1.643964980E1,9.986681519E2
1.647967011E1,9.985951538E2
1.651965610E1,9.985578003E2
1.655964948E1,9.985426636E2
1.659964974E1,9.985355835E2
1.663964964E1,9.984840698E2
1.667977875E1,9.984647827E2
1.671966052E1,9.984586792E2
1.675974454E1,9.984645386E2
1.679965089E1,9.984757690E2
1.684000563E1,9.984718628E2
1.687965047E1,9.984974976E2
1.691965396E1,9.985138550E2
1.695965297E1,9.985370483E2
1.699966235E1,9.985287476E2
1.703965448E1,9.984896851E2
1.707965912E1,9.984591675E2
1.711965552E1,9.984535522E2
1.715965021E1,9.984489136E2
1.719965006E1,9.984579468E2
1.723966131E1,9.984782104E2
1.727984677E1,9.985416870E2
1.731965047E1,9.985761108E2
1.735965089E1,9.985917358E2
1.739965167E1,9.985939331E2
1.743965104E1,9.985670776E2
1.747965985E1,9.985546265E2
1.751980110E1,9.985358276E2
1.755965204E1,9.985299683E2
1.759965938E1,9.985299683E2
1.763965011E1,9.985346069E2
1.767965016E1,9.985480347E2
1.771975771E1,9.985473022E2
1.775965052E1,9.985458374E2
1.779965032E1,9.985538940E2
1.783966073E1,9.985604858E2
1.787967683E1,9.985717163E2
1.791965427E1,9.985734253E2
1.795967026E1,9.985787964E2
1.799965052E1,9.985912476E2
1.803965943E1,9.986041870E2
1.807965006E1,9.986193237E2
1.811965032E1,9.986222534E2
1.815965375E1,9.986312866E2
1.819965047E1,9.986830444E2
1.823965026E1,9.987096558E2
1.827965078E1,9.986740112E2
1.831998907E1,9.986390991E2
1.835968094E1,9.986078491E2
1.839965448E1,9.985861206E2
1.843965396E1,9.985951538E2
1.847966177E1,9.986412964E2
1.851965026E1,9.987565308E2
1.855965401E1,9.988258667E2
1.859965073E1,9.987977905E2
1.863964719E1,9.987230835E2
1.867964511E1,9.986752319E2
1.871965860E1,9.986403198E2
1.875964537E1,9.986098022E2
1.879964474E1,9.985790405E2
1.883964506E1,9.985897827E2
1.887964563E1,9.985919800E2
1.891966219E1,9.985809937E2
1.895966323E1,9.985792847E2
1.899964886E1,9.985873413E2
1.903999683E1,9.985892944E2
1.907965370E1,9.985905151E2
1.911983568E1,9.986608276E2
1.915964964E1,9.986449585E2
1.919965131E1,9.986137085E2
1.923965506E1,9.985800171E2
1.927965735E1,9.986320190E2
1.931965026E1,9.986574097E2
1.935966151E1,9.986867065E2
1.939989433E1,9.987025757E2
1.943965318E1,9.986837769E2
1.947964990E1,9.987460327E2
1.951966297E1,9.987057495E2
1.955966391E1,9.986784058E2
1.959964964E1,9.986361694E2
1.964032454E1,9.986417847E2
1.967965032E1,9.986276245E2
1.971965672E1,9.986242065E2
1.975995797E1,9.986571655E2
1.979965120E1,9.986405640E2
1.983965360E1,9.986476440E2
1.987965276E1,9.986178589E2
1.991965011E1,9.986442261E2
1.995966078E1,9.986596069E2
1.999965495E1,9.987135620E2
2.003966396E1,9.987326050E2
2.007965250E1,9.987372437E2
2.011966969E1,9.987279663E2
2.015966412E1,9.987123413E2
2.019965719E1,9.986832886E2
2.023989948E1,9.986969604E2
2.027965120E1,9.986547241E2
2.031964995E1,9.986727905E2
2.036017448E1,9.986915894E2
2.039966568E1,9.986932983E2
2.043966386E1,9.987277222E2
2.047965323E1,9.988068237E2
2.052030881E1,9.988859253E2
2.055966964E1,9.989174194E2
2.059966865E1,9.989066772E2
2.063973339E1,9.988690796E2
2.067996391E1,9.988158569E2
2.071965339E1,9.987465210E2
2.075965355E1,9.986786499E2
2.080021631E1,9.986173706E2
2.083965547E1,9.985673218E2
2.087965282E1,9.985402222E2
2.091965266E1,9.985219116E2
2.095965047E1,9.985053101E2
2.099964922E1,9.984935913E2
2.103965011E1,9.984784546E2
2.107965875E1,9.984647827E2
2.111965047E1,9.984574585E2
2.115965006E1,9.984845581E2
2.119965230E1,9.984913940E2
2.123965578E1,9.985048218E2
2.127965813E1,9.985184937E2
2.131966469E1,9.985307007E2
2.136025266E1,9.985438843E2
2.139965042E1,9.985538940E2
2.143987360E1,9.985770874E2
2.147965417E1,9.985910034E2
2.151965454E1,9.986036987E2
2.155966037E1,9.986212769E2
2.159965438E1,9.986723022E2
2.163965412E1,9.987179565E2
2.167966516E1,9.987453003E2
2.171968052E1,9.987037964E2
2.175965797E1,9.986544800E2
2.179983589E1,9.986007690E2
2.184016474E1,9.985548706E2
2.187964974E1,9.985116577E2
2.191965854E1,9.985494995E2
2.196036438E1,9.986098022E2
2.200017157E1,9.986696167E2
2.203965334E1,9.988026733E2
2.207965662E1,9.989325562E2
2.211965016E1,9.990636597E2
2.215965495E1,9.992047729E2
2.219964990E1,9.993302612E2
2.223964964E1,9.994542847E2
2.227965287E1,9.995282593E2
2.231975651E1,9.995707397E2
2.235965141E1,9.996513062E2
2.239965901E1,9.996849976E2
2.243965271E1,9.997103882E2
2.247993709E1,9.996959839E2
2.251969235E1,9.996032104E2
2.255965292E1,9.995348511E2
2.259965547E1,9.994242554E2
2.263966099E1,9.994813843E2
2.267965704E1,9.994835815E2
2.272032339E1,9.994105835E2
2.275964995E1,9.992570190E2
2.279966802E1,9.990839233E2
2.283965318E1,9.990087280E2
2.287965084E1,9.988937378E2
2.291966016E1,9.988156128E2
2.295965443E1,9.988422241E2
2.299965636E1,9.989044800E2
2.303967954E1,9.989376831E2
2.307965047E1,9.989201050E2
2.311971193E1,9.988776245E2
2.316026235E1,9.988510132E2
2.319966459E1,9.988388062E2
2.323978104E1,9.988007202E2
2.328048240E1,9.987223511E2
2.332010542E1,9.986686401E2
2.335964969E1,9.986337280E2
2.339965339E1,9.985856323E2
2.343965901E1,9.985307007E2
2.348079365E1,9.984711304E2
2.351964974E1,9.984237671E2
2.355965594E1,9.984081421E2
2.359965448E1,9.983915405E2
2.363965000E1,9.983644409E2
2.367966360E1,9.983624878E2
2.371969954E1,9.983712769E2
2.376031360E1,9.983612671E2
2.379965672E1,9.983556519E2
2.383967094E1,9.983495483E2
2.387965818E1,9.983580933E2
2.391965006E1,9.984020386E2
2.395965235E1,9.984330444E2
2.399968386E1,9.984884644E2
2.404027917E1,9.985678101E2
2.407965000E1,9.986105347E2
2.411965052E1,9.986110229E2
2.415965000E1,9.985975952E2
2.419965339E1,9.985873413E2
2.423965047E1,9.985983276E2
2.427965011E1,9.986383667E2
2.431965006E1,9.986688843E2
2.435965204E1,9.986652222E2
2.439965412E1,9.986459351E2
2.443992021E1,9.986454468E2
2.447972162E1,9.986762085E2
2.451965125E1,9.987340698E2
2.455992568E1,9.988432007E2
2.459966552E1,9.989562378E2
2.463987172E1,9.990397339E2
2.468096896E1,9.990216675E2
2.471967115E1,9.989181519E2
2.475989990E1,9.988217163E2
2.480077146E1,9.987164917E2
2.483966917E1,9.986117554E2
2.488043000E1,9.985580444E2
2.492056198E1,9.985541382E2
2.495965506E1,9.985397339E2
2.499965636E1,9.985309448E2
2.503981230E1,9.985385132E2
2.508015110E1,9.984916382E2
2.512075693E1,9.984188843E2
2.515966401E1,9.983297729E2
2.519965552E1,9.982623901E2
2.523980610E1,9.982689819E2
2.527985448E1,9.983073120E2
2.531994021E1,9.983134155E2
2.536038370E1,9.983121948E2
2.539965427E1,9.983134155E2
2.543966443E1,9.983876343E2
2.547972662E1,9.984503784E2
2.552064891E1,9.984555054E2
2.555965907E1,9.984503784E2
2.559976495E1,9.984389038E2
2.563968047E1,9.984442749E2
2.568018365E1,9.984515991E2
2.571972745E1,9.984252319E2
2.575966042E1,9.983854370E2
2.579965901E1,9.983764038E2
2.583981516E1,9.984359741E2
2.587965276E1,9.985067749E2
2.591968292E1,9.984931030E2
2.595966052E1,9.985392456E2
2.599978079E1,9.985958862E2
2.603965401E1,9.985858765E2
2.607966104E1,9.985197144E2
2.611966042E1,9.984498901E2
2.615967886E1,9.983388062E2
2.620010204E1,9.982853394E2
2.623965448E1,9.982721558E2
2.627966146E1,9.982245483E2
2.631970370E1,9.981549683E2
2.635970615E1,9.981217651E2
2.640099980E1,9.981544800E2
2.643966422E1,9.981544800E2
2.647974922E1,9.982875366E2
2.651965302E1,9.983173218E2
2.655965584E1,9.983517456E2
2.660101542E1,9.983673706E2
2.663964995E1,9.984240112E2
2.667965058E1,9.984896851E2
2.672010532E1,9.985053101E2
2.675966078E1,9.985018921E2
2.679965151E1,9.984872437E2
2.683965037E1,9.985009155E2
2.687985250E1,9.985531616E2
2.692061782E1,9.986264038E2
2.695991516E1,9.986744995E2
2.699986125E1,9.987172241E2
2.704083933E1,9.987433472E2
2.707966209E1,9.987282104E2
2.711966006E1,9.987338257E2
2.715967933E1,9.987186890E2
2.719965026E1,9.987172241E2
2.723964959E1,9.987638550E2
2.727967589E1,9.987723999E2
2.732002615E1,9.987787476E2
2.736067058E1,9.987553101E2
2.739966094E1,9.986979370E2
2.743965933E1,9.986737671E2
2.747965183E1,9.986791382E2
2.751974110E1,9.986793823E2
2.755968547E1,9.986701050E2
2.759965302E1,9.986881714E2
2.764048881E1,9.986683960E2
2.767964974E1,9.985861206E2
2.771966886E1,9.985043335E2
2.775964974E1,9.985075073E2
2.780033365E1,9.985055542E2
2.783967235E1,9.984691772E2
2.787965047E1,9.985155640E2
2.791965401E1,9.987103882E2
2.795965490E1,9.987230835E2
2.799964995E1,9.986076050E2
2.803973980E1,9.984611206E2
2.807965568E1,9.983685913E2
2.811965026E1,9.983234253E2
2.815992037E1,9.983012085E2
2.819965328E1,9.982807007E2
2.824007016E1,9.982902222E2
2.827965287E1,9.983366089E2
2.831965261E1,9.983673706E2
2.835987224E1,9.984642944E2
2.839965407E1,9.984970093E2
2.843966328E1,9.985516968E2
2.847966104E1,9.985775757E2
2.851965084E1,9.985463257E2
2.856023823E1,9.985643921E2
2.859965313E1,9.986168823E2
2.863986735E1,9.986603394E2
2.868046839E1,9.989242554E2
2.871964990E1,9.990783081E2
2.875967334E1,9.991332397E2
2.879965354E1,9.991249390E2
2.884042938E1,9.992091675E2
2.887965042E1,9.993915405E2
2.891997886E1,9.994347534E2
2.895993985E1,9.993952026E2
2.899967849E1,9.992404175E2
2.903965162E1,9.989769897E2
2.907967636E1,9.987411499E2
2.911965480E1,9.985575562E2
2.915966381E1,9.984474487E2
2.919996323E1,9.983588257E2
2.923969980E1,9.983112183E2
2.927965547E1,9.983378296E2
2.931965026E1,9.984142456E2
2.935965454E1,9.985534058E2
2.939965099E1,9.986688843E2
2.944023521E1,9.987428589E2
2.947965964E1,9.987306519E2
2.951965454E1,9.987067261E2
2.955965657E1,9.986796265E2
2.959973224E1,9.986076050E2
2.963988578E1,9.985309448E2
2.967965240E1,9.984306030E2
2.971987662E1,9.983156128E2
2.975965443E1,9.982872925E2
2.979965573E1,9.983490601E2
2.983967172E1,9.983700562E2
2.987966021E1,9.984286499E2
2.991965917E1,9.985175171E2
2.995967302E1,9.986473999E2
2.999969990E1,9.990243530E2
3.003965412E1,9.991332397E2
3.007966355E1,9.992914429E2
3.011967235E1,9.991813354E2
3.015964954E1,9.989027710E2
3.019965000E1,9.986906128E2
3.023966110E1,9.985411987E2
3.027965558E1,9.984330444E2
3.032059563E1,9.984000854E2
3.035964933E1,9.984257202E2
3.039973344E1,9.984406128E2
3.044034318E1,9.984813843E2
3.048079349E1,9.985687866E2
3.051964860E1,9.986852417E2
3.055966943E1,9.987787476E2
3.059965047E1,9.988302612E2
3.063965266E1,9.988012085E2
3.067968490E1,9.987599487E2
3.071968677E1,9.987001343E2
3.075984349E1,9.985848999E2
3.079965021E1,9.984674683E2
3.083965714E1,9.983881226E2
3.088075245E1,9.983905640E2
3.091965985E1,9.984017944E2
3.095965391E1,9.984247437E2
3.099965032E1,9.984765015E2
3.103967917E1,9.985551147E2
3.108074188E1,9.986698608E2
3.111966313E1,9.988844604E2
3.115969490E1,9.990167847E2
3.119981115E1,9.991173706E2
3.123991636E1,9.991032104E2
3.127965813E1,9.990148315E2
3.131966860E1,9.988764038E2
3.135999917E1,9.987218628E2
3.139965089E1,9.985827026E2
3.143966323E1,9.984945679E2
3.147965328E1,9.984625854E2
3.151964990E1,9.984618530E2
3.155965604E1,9.984877319E2
3.159966917E1,9.985355835E2
3.163965068E1,9.986024780E2
3.167965558E1,9.986808472E2
3.171967068E1,9.987045288E2
3.175964907E1,9.987467651E2
3.179966131E1,9.987160034E2
3.183972693E1,9.986439819E2
3.187965474E1,9.985888062E2
3.191965136E1,9.985736694E2
3.195965386E1,9.985917358E2
3.199964980E1,9.986173706E2
3.203965256E1,9.986327515E2
3.207965912E1,9.986923218E2
3.211964927E1,9.987814331E2
3.215964980E1,9.989017944E2
3.219988427E1,9.989906616E2
3.223974985E1,9.990763550E2
3.228065011E1,9.990582886E2
3.231965797E1,9.989733276E2
3.235991464E1,9.988695679E2
3.240004834E1,9.987599487E2
3.243964959E1,9.986803589E2
3.247965724E1,9.985949097E2
3.251995193E1,9.985387573E2
3.255964943E1,9.984977417E2
3.259965292E1,9.984743042E2
3.263965438E1,9.985089722E2
3.267968954E1,9.985702515E2
3.272032610E1,9.986254272E2
3.275966542E1,9.986417847E2
3.279967480E1,9.986329956E2
3.284016162E1,9.985880737E2
3.288044433E1,9.985556030E2
3.291965839E1,9.985451050E2
3.295965021E1,9.985558472E2
3.300015964E1,9.985902710E2
3.303965459E1,9.986652222E2
3.307978058E1,9.987391968E2
3.311964974E1,9.988380737E2
3.316016110E1,9.989369507E2
3.319966313E1,9.990380249E2
3.323966917E1,9.990634155E2
3.327964964E1,9.990302124E2
3.331965427E1,9.989725952E2
3.335965828E1,9.988451538E2
3.339964969E1,9.987013550E2
3.343965058E1,9.985785522E2
3.347965464E1,9.985006714E2
3.351965485E1,9.984357300E2
3.355965328E1,9.984789429E2
3.360038276E1,9.985516968E2
3.363968047E1,9.986073608E2
3.367966605E1,9.986305542E2
3.371967146E1,9.986459351E2
3.376009547E1,9.986107788E2
3.380001438E1,9.985653687E2
3.383964954E1,9.985553589E2
3.388074485E1,9.985824585E2
3.392022006E1,9.986102905E2
3.395966219E1,9.986600952E2
3.399966250E1,9.987355347E2
3.404016193E1,9.988229370E2
3.407965058E1,9.989276733E2
3.411967828E1,9.990241089E2
3.416000568E1,9.991246948E2
3.420025177E1,9.991593628E2
3.423964959E1,9.990983276E2
3.427966105E1,9.989564819E2
3.431965625E1,9.987990112E2
3.435967240E1,9.986815796E2
3.439965084E1,9.985758667E2
3.443970683E1,9.985060425E2
3.447984740E1,9.984667358E2
3.451967052E1,9.984745483E2
3.455965037E1,9.985177612E2
3.459967198E1,9.985687866E2
3.464049787E1,9.986159058E2
3.468000094E1,9.986635132E2
3.471965386E1,9.986644897E2
3.476007334E1,9.986210327E2
3.479965427E1,9.985531616E2
3.483965052E1,9.985202026E2
3.487970292E1,9.985158081E2
3.491965136E1,9.985175171E2
3.495965151E1,9.985150757E2
