"Time (s)","w","x","y","z","Direct (°)","Yaw (°)","Pitch (°)","Roll (°)"
2.119686469E1,6.805582613E-1,6.896998286E-1,-2.196222991E-1,-1.136690155E-1,9.422543406E1,9.277020197E1,-8.171497471E0,-2.753936937E1
2.121359771E1,6.805601473E-1,6.899874210E-1,-2.239278555E-1,-1.030124277E-1,9.422513910E1,9.304730538E1,-9.360059510E0,-2.708352617E1
2.123033078E1,6.805927001E-1,6.906937957E-1,-2.268500775E-1,-9.096537530E-2,9.422004780E1,9.332610546E1,-1.055192707E1,-2.640471852E1
2.124706380E1,6.804584852E-1,6.917502880E-1,-2.282956094E-1,-7.961723208E-2,9.424103781E1,9.358592107E1,-1.156859015E1,-2.565782636E1
2.126379688E1,6.810991684E-1,6.921028495E-1,-2.281288803E-1,-7.109699398E-2,9.414080848E1,9.364345749E1,-1.225974724E1,-2.497703907E1
2.128052995E1,6.831915282E-1,6.913539171E-1,-2.257384211E-1,-6.573630869E-2,9.381290691E1,9.339824899E1,-1.256523467E1,-2.431887981E1
2.129726297E1,6.854625800E-1,6.909961700E-1,-2.207142264E-1,-6.285359710E-2,9.345600538E1,9.307504974E1,-1.245774199E1,-2.361728894E1
2.131399604E1,6.868142854E-1,6.917412281E-1,-2.140295655E-1,-6.302028149E-2,9.324308403E1,9.284898598E1,-1.193545609E1,-2.302472600E1
2.133072906E1,6.878656343E-1,6.930118799E-1,-2.060236931E-1,-6.426228583E-2,9.307721621E1,9.265406037E1,-1.120758325E1,-2.240999611E1
2.134746209E1,6.897504169E-1,6.938215494E-1,-1.966471523E-1,-6.469866633E-2,9.277928910E1,9.233799679E1,-1.045692443E1,-2.160735203E1
2.136419516E1,6.927877073E-1,6.937426329E-1,-1.861526370E-1,-6.413694471E-2,9.229762562E1,9.185257833E1,-9.726162255E0,-2.062274268E1
2.138092818E1,6.957441913E-1,6.939141154E-1,-1.745327860E-1,-6.294066459E-2,9.182690132E1,9.138967501E1,-8.946347519E0,-1.950349710E1
2.139766125E1,6.978479596E-1,6.948329806E-1,-1.621908993E-1,-6.252572685E-2,9.149080102E1,9.105299267E1,-8.017716822E0,-1.840576323E1
2.141439427E1,6.997085563E-1,6.959708929E-1,-1.485973597E-1,-6.285918504E-2,9.119274778E1,9.074532623E1,-6.918268085E0,-1.727554383E1
2.143112729E1,7.014136337E-1,6.973729730E-1,-1.331455857E-1,-6.294524670E-2,9.091893931E1,9.046717584E1,-5.680876729E0,-1.598334676E1
2.144786037E1,7.024935633E-1,6.992312074E-1,-1.166748330E-1,-6.297218055E-2,9.074518626E1,9.029159448E1,-4.350775977E0,-1.461766606E1
2.146459339E1,7.027931712E-1,7.014854550E-1,-1.001714617E-1,-6.297295541E-2,9.069693537E1,9.024282966E1,-3.006566961E0,-1.325982434E1
2.148132641E1,7.023049574E-1,7.041450143E-1,-8.404958248E-2,-6.231543422E-2,9.077555034E1,9.033069685E1,-1.736251763E0,-1.188743762E1
2.149805948E1,7.008306577E-1,7.074365020E-1,-6.892594695E-2,-6.015977636E-2,9.101262833E1,9.059789633E1,-6.584799375E-1,-1.047794950E1
2.151479250E1,6.982018246E-1,7.114874125E-1,-5.550713465E-2,-5.673475191E-2,9.143417284E1,9.106523899E1,1.845934720E-1,-9.103053558E0
2.153152552E1,6.944774407E-1,7.163051367E-1,-4.295848310E-2,-5.256048217E-2,9.202881880E1,9.171228776E1,8.956435321E-1,-7.733370892E0
2.154825854E1,6.905186237E-1,7.210475206E-1,-3.054236062E-2,-4.839077964E-2,9.265764709E1,9.238996232E1,1.581791660E0,-6.368163265E0
2.156499162E1,6.865466727E-1,7.254698873E-1,-1.715218276E-2,-4.530906677E-2,9.328526817E1,9.305238202E1,2.417979571E0,-5.001279085E0
2.158172464E1,6.831998016E-1,7.289301157E-1,-3.066655481E-3,-4.346853122E-2,9.381160862E1,9.360095296E1,3.392790562E0,-3.668190482E0
2.159845766E1,6.818198857E-1,7.301608920E-1,1.080122404E-2,-4.324406013E-2,9.402796092E1,9.382480022E1,4.466673691E0,-2.483268989E0
2.161519068E1,6.830236317E-1,7.285519242E-1,2.549508959E-2,-4.517535493E-2,9.383925096E1,9.362332153E1,5.776755972E0,-1.414664916E0
2.163192370E1,6.863666982E-1,7.243919373E-1,4.113001004E-2,-4.965278506E-2,9.331362953E1,9.305600035E1,7.376953134E0,-4.952182129E-1
2.164865677E1,6.913485179E-1,7.181814909E-1,5.708572268E-2,-5.471556634E-2,9.252609847E1,9.221035393E1,9.063190495E0,3.678948001E-1
2.166538979E1,6.975006260E-1,7.104684711E-1,7.196088880E-2,-5.957397819E-2,9.154635751E1,9.115957939E1,1.066325439E1,1.116338067E0
2.168212282E1,7.035772617E-1,7.026835084E-1,8.507637680E-2,-6.306293607E-2,9.057056502E1,9.011740903E1,1.202521736E1,1.806022605E0
2.169885584E1,7.085322464E-1,6.959986091E-1,9.654200822E-2,-6.517386436E-2,8.976876000E1,8.926265862E1,1.315158361E1,2.473810837E0
2.171558886E1,7.141165200E-1,6.886685491E-1,1.060502231E-1,-6.727983057E-2,8.885831703E1,8.828762526E1,1.413051030E1,2.954044666E0
2.173232188E1,7.190960091E-1,6.817368269E-1,1.151991561E-1,-6.974942982E-2,8.804020875E1,8.739199398E1,1.511635060E1,3.370491738E0
2.174905490E1,7.211286262E-1,6.777348518E-1,1.230502948E-1,-7.421320677E-2,8.770451863E1,8.695244011E1,1.614468814E1,3.566662383E0
2.176578792E1,7.224699979E-1,6.743056178E-1,1.313304305E-1,-7.811116427E-2,8.748242725E1,8.663223591E1,1.716390482E1,3.855616524E0
2.178252094E1,7.240644286E-1,6.710078716E-1,1.380299926E-1,-8.016770333E-2,8.721785027E1,8.630083707E1,1.790691936E1,4.167091541E0
2.179925396E1,7.248146303E-1,6.689759493E-1,1.432741880E-1,-8.116303384E-2,8.709314112E1,8.613851616E1,1.843850761E1,4.476153121E0
2.181598698E1,7.248126147E-1,6.678988934E-1,1.480449289E-1,-8.148889989E-2,8.709347636E1,8.612253595E1,1.887244330E1,4.827363433E0
2.183272000E1,7.252632009E-1,6.668197513E-1,1.513912529E-1,-8.015857637E-2,8.701850511E1,8.606498140E1,1.905645580E1,5.197781463E0
2.184945302E1,7.267577333E-1,6.652480960E-1,1.523722261E-1,-7.778735459E-2,8.676946480E1,8.584906786E1,1.896382812E1,5.440473007E0
2.186618604E1,7.284977598E-1,6.637768149E-1,1.522813588E-1,-7.417372614E-2,8.647879328E1,8.561544486E1,1.868366068E1,5.700311166E0
2.188291907E1,7.302018106E-1,6.627010107E-1,1.510458291E-1,-6.941068918E-2,8.619336957E1,8.540938465E1,1.821508044E1,5.971998528E0
2.189965209E1,7.317116385E-1,6.621857882E-1,1.482141316E-1,-6.434773654E-2,8.593984135E1,8.524116170E1,1.758499927E1,6.149827208E0
2.191638511E1,7.330814915E-1,6.621205211E-1,1.439748704E-1,-5.881478637E-2,8.570929545E1,8.510224843E1,1.679663541E1,6.262230613E0
2.193311813E1,7.343884818E-1,6.624250412E-1,1.384303421E-1,-5.199676007E-2,8.548886232E1,8.498830351E1,1.579588916E1,6.386112284E0
2.194985110E1,7.354501969E-1,6.632008553E-1,1.317918897E-1,-4.368674010E-2,8.530945829E1,8.492609531E1,1.458398793E1,6.559255371E0
2.196658412E1,7.363308240E-1,6.643480659E-1,1.236191913E-1,-3.430540115E-2,8.516042214E1,8.489059038E1,1.315762093E1,6.707361249E0
2.198331714E1,7.368176513E-1,6.659362316E-1,1.142438948E-1,-2.402117103E-2,8.507794154E1,8.490806900E1,1.155724978E1,6.844558105E0
2.200005016E1,7.368654512E-1,6.678522825E-1,1.040041521E-1,-1.362981740E-2,8.506983957E1,8.497383582E1,9.873853916E0,6.927815554E0
2.201678318E1,7.364765644E-1,6.700028777E-1,9.319248050E-2,-3.684503725E-3,8.513573689E1,8.508409503E1,8.175484092E0,6.931221190E0
2.203351615E1,7.362501519E-1,6.716789007E-1,8.216143399E-2,5.715502892E-3,8.517408375E1,8.513894866E1,6.505856488E0,6.866606001E0
2.205024917E1,7.362626778E-1,6.727706194E-1,7.135733962E-2,1.432106923E-2,8.517196263E1,8.513037367E1,4.922369011E0,6.749911757E0
2.206698219E1,7.369043122E-1,6.729903221E-1,5.986422300E-2,2.173328772E-2,8.506325225E1,8.500019809E1,3.381027670E0,6.476929468E0
2.208371516E1,7.383926587E-1,6.721898317E-1,4.622356221E-2,2.829300240E-2,8.481065168E1,8.471611646E1,1.732071193E0,5.967954574E0
2.210044818E1,7.399051758E-1,6.711243987E-1,2.976803668E-2,3.530207276E-2,8.455332275E1,8.440981844E1,-1.909738269E-1,5.290011335E0
2.211718120E1,7.415600138E-1,6.693603396E-1,1.161063183E-2,4.371126741E-2,8.427105020E1,8.404586318E1,-2.366829321E0,4.613919059E0
2.213391417E1,7.433042239E-1,6.668087840E-1,-7.213818841E-3,5.303618684E-2,8.397269871E1,8.362721751E1,-4.672153179E0,3.982647972E0
2.215064719E1,7.445182658E-1,6.642429829E-1,-2.648383006E-2,6.142001599E-2,8.376452344E1,8.327985191E1,-6.951609379E0,3.249839725E0
2.216738021E1,7.450575719E-1,6.620112062E-1,-4.469473287E-2,6.806436926E-2,8.367191169E1,8.305121799E1,-9.016509068E0,2.451602860E0
2.218411318E1,7.449493926E-1,6.602499485E-1,-6.035437062E-2,7.401187718E-2,8.369049536E1,8.293238794E1,-1.081593969E1,1.783630800E0
2.220084620E1,7.441096758E-1,6.591587067E-1,-7.366123796E-2,7.990376651E-2,8.383463257E1,8.293217901E1,-1.241333352E1,1.279372253E0
2.221757922E1,7.424645793E-1,6.589567661E-1,-8.605274558E-2,8.436381817E-2,8.411642948E1,8.309491242E1,-1.382554737E1,7.000689173E-1
2.223431219E1,7.405840581E-1,6.594041586E-1,-9.671158344E-2,8.583867550E-2,8.443761571E1,8.336582296E1,-1.485957321E1,-2.386133493E-2
2.225104521E1,7.393905224E-1,6.598942280E-1,-1.043855548E-1,8.333618194E-2,8.464095344E1,8.361297930E1,-1.532830421E1,-8.633000463E-1
2.226777818E1,7.395981935E-1,6.596323252E-1,-1.089875400E-1,7.746885717E-2,8.460560187E1,8.369073389E1,-1.527284656E1,-1.734062733E0
2.228451120E1,7.411555018E-1,6.584789753E-1,-1.108196601E-1,6.937552989E-2,8.434012034E1,8.357115563E1,-1.481114741E1,-2.555682976E0
2.230124417E1,7.434862702E-1,6.568359137E-1,-1.103518903E-1,6.014323607E-2,8.394150951E1,8.332335549E1,-1.406950093E1,-3.282110375E0
2.231797719E1,7.462910790E-1,6.548566222E-1,-1.076684967E-1,5.118519813E-2,8.345977398E1,8.297191057E1,-1.316417074E1,-3.804978424E0
2.233471016E1,7.492432627E-1,6.528353095E-1,-1.022023782E-1,4.466839880E-2,8.295026115E1,8.255041971E1,-1.220857655E1,-3.901796507E0
2.235144318E1,7.518347600E-1,6.513190269E-1,-9.409140795E-2,4.092463478E-2,8.250087723E1,8.215608460E1,-1.123259462E1,-3.567351648E0
2.236817615E1,7.542882528E-1,6.499626637E-1,-8.482965827E-2,3.743923828E-2,8.207356464E1,8.178125208E1,-1.017412429E1,-3.132868990E0
2.238490917E1,7.565409177E-1,6.488767862E-1,-7.377929240E-2,3.407891095E-2,8.167961097E1,8.143970350E1,-8.966684693E0,-2.563683898E0
2.240164214E1,7.587801861E-1,6.477471590E-1,-6.085647643E-2,3.118872270E-2,8.128644103E1,8.109419241E1,-7.629006792E0,-1.821730528E0
2.241837511E1,7.611165984E-1,6.462260485E-1,-4.791980609E-2,2.823313884E-2,8.087453228E1,8.072581886E1,-6.282752543E0,-1.092764100E0
2.243510813E1,7.631769192E-1,6.446784735E-1,-3.653413802E-2,2.481758595E-2,8.050985152E1,8.040089885E1,-5.034912659E0,-5.306158347E-1
2.245184110E1,7.649796443E-1,6.431424618E-1,-2.617640235E-2,2.210686728E-2,8.018963776E1,8.010934524E1,-3.926949993E0,8.746410360E-3
2.246857407E1,7.665623611E-1,6.416428089E-1,-1.611408219E-2,2.042030171E-2,7.990762493E1,7.984578002E1,-2.918188332E0,6.097359554E-1
2.248530709E1,7.673934093E-1,6.408654451E-1,-6.554158870E-3,1.886476949E-2,7.975921433E1,7.971167277E1,-1.962121908E0,1.178358694E0
2.250204006E1,7.672690529E-1,6.410802603E-1,2.310078591E-3,1.757736877E-2,7.978143683E1,7.974358958E1,-1.088232869E0,1.715716906E0
2.251877302E1,7.660780690E-1,6.424563527E-1,1.008177549E-2,1.651014388E-2,7.999400523E1,7.996211664E1,-3.304403112E-1,2.192153123E0
2.253550604E1,7.638930500E-1,6.449289322E-1,1.749612950E-2,1.509854198E-2,8.038277374E1,8.035602109E1,4.157057468E-1,2.615662313E0
2.255223901E1,7.608236560E-1,6.482886672E-1,2.642646059E-2,1.306945365E-2,8.092627304E1,8.090396786E1,1.333175096E0,3.104986210E0
2.256897198E1,7.569622492E-1,6.523782611E-1,3.638771549E-2,9.310847148E-3,8.160575316E1,8.158789631E1,2.461029742E0,3.533370763E0
2.258570495E1,7.529381312E-1,6.564289927E-1,4.661438614E-2,3.499580082E-3,8.230893418E1,8.229081130E1,3.761364196E0,3.819385260E0
2.260243797E1,7.494184289E-1,6.596029401E-1,5.727759376E-2,-3.906030674E-3,8.291994901E1,8.288852776E1,5.221290117E0,4.013807851E0
2.261917094E1,7.475296490E-1,6.607155204E-1,6.701951474E-2,-1.275968738E-2,8.324632161E1,8.318042895E1,6.722410596E0,4.012045846E0
2.263590391E1,7.484082752E-1,6.586362123E-1,7.442542166E-2,-2.332916670E-2,8.309462948E1,8.295997437E1,8.171238838E0,3.656028916E0
2.265263688E1,7.519826118E-1,6.534255147E-1,7.975284755E-2,-3.459380940E-2,8.247517814E1,8.222947690E1,9.506207747E0,3.033737566E0
2.266936990E1,7.566096243E-1,6.468587518E-1,8.409014344E-2,-4.521591961E-2,8.166757071E1,8.127778489E1,1.070448025E1,2.354498804E0
2.268610287E1,7.600642909E-1,6.414510012E-1,8.841338009E-2,-5.500873551E-2,8.106026808E1,8.050569571E1,1.182777350E1,1.745035209E0
2.270283584E1,7.626226271E-1,6.370998025E-1,9.142293036E-2,-6.443925947E-2,8.060809679E1,7.987118937E1,1.280013937E1,1.069736670E0
2.271956880E1,7.663815768E-1,6.314851642E-1,9.267391264E-2,-7.278263569E-2,7.993987943E1,7.901421724E1,1.353088423E1,3.232915728E-1
2.273630177E1,7.680983503E-1,6.281490922E-1,9.587040544E-2,-7.913600653E-2,7.963314371E1,7.854409953E1,1.428197910E1,-6.661137317E-2
2.275303474E1,7.645979100E-1,6.306555271E-1,9.758412093E-2,-9.022738785E-2,8.025753288E1,7.891458014E1,1.524992975E1,-8.843905203E-1
2.276976776E1,7.598598820E-1,6.344591379E-1,9.908682108E-2,-1.012737080E-1,8.109630610E1,7.948224731E1,1.620603539E1,-1.681324712E0
2.278650073E1,7.563246600E-1,6.372354031E-1,9.987503290E-2,-1.092200875E-1,8.171749873E1,7.989416398E1,1.687434356E1,-2.271238507E0
2.280323370E1,7.534476976E-1,6.395083070E-1,9.990414232E-2,-1.156064644E-1,8.222016550E1,8.022180397E1,1.736198982E1,-2.788201308E0
2.281996667E1,7.497273159E-1,6.427358389E-1,1.007126421E-1,-1.210642681E-1,8.286647466E1,8.071973240E1,1.785678075E1,-3.135779648E0
2.283669964E1,7.448034729E-1,6.476601362E-1,1.014005765E-1,-1.245875508E-1,8.371555697E1,8.149400841E1,1.820560106E1,-3.273284716E0
2.285343261E1,7.397889799E-1,6.530277133E-1,1.010533497E-1,-1.267094761E-1,8.457311400E1,8.232917027E1,1.836117044E1,-3.352116785E0
2.287016558E1,7.355794603E-1,6.577865481E-1,1.001020670E-1,-1.273549795E-1,8.528759511E1,8.306567691E1,1.834939437E1,-3.362322175E0
2.288689854E1,7.319603009E-1,6.622896194E-1,9.849071503E-2,-1.261196136E-1,8.589802857E1,8.375701096E1,1.813385448E1,-3.267716274E0
2.290363156E1,7.288541149E-1,6.667045951E-1,9.515803307E-2,-1.233758926E-1,8.641916742E1,8.440536427E1,1.765129907E1,-3.186032206E0
2.292036453E1,7.267226673E-1,6.706719398E-1,9.008596092E-2,-1.181432754E-1,8.677531455E1,8.495545717E1,1.682238423E1,-3.046886966E0
2.293709750E1,7.257005404E-1,6.739281416E-1,8.366184682E-2,-1.103643104E-1,8.694568846E1,8.537451630E1,1.567510458E1,-2.822981708E0
2.295383047E1,7.253885799E-1,6.766023040E-1,7.657072693E-2,-1.007851884E-1,8.699763460E1,8.569727580E1,1.432785272E1,-2.520028107E0
2.297056344E1,7.252242338E-1,6.790920496E-1,6.922037899E-2,-8.995742351E-2,8.702499073E1,8.599537814E1,1.286057506E1,-2.143525737E0
2.298729641E1,7.245312467E-1,6.820021868E-1,6.142056733E-2,-7.845383137E-2,8.714026591E1,8.636319772E1,1.130394192E1,-1.747689806E0
2.300402938E1,7.234835291E-1,6.851279140E-1,5.241468921E-2,-6.651334465E-2,8.731431781E1,8.676117116E1,9.612428702E0,-1.419295363E0
2.302076235E1,7.227776096E-1,6.876295209E-1,4.157813638E-2,-5.504023656E-2,8.743143248E1,8.705659731E1,7.804771223E0,-1.294552204E0
2.303749532E1,7.228249980E-1,6.889879107E-1,2.965048887E-2,-4.405144230E-2,8.742357448E1,8.718581601E1,5.944556940E0,-1.314979984E0
2.305422828E1,7.238975746E-1,6.888827085E-1,1.756230928E-2,-3.323372826E-2,8.724556773E1,8.711151025E1,4.083770470E0,-1.374071494E0
2.307096130E1,7.249498425E-1,6.883781552E-1,5.221857224E-3,-2.357908897E-2,8.707064904E1,8.700445034E1,2.294382570E0,-1.548306063E0
2.308769427E1,7.255294900E-1,6.879796386E-1,-7.695341017E-3,-1.522359252E-2,8.697417401E1,8.694743297E1,5.603988821E-1,-1.872780712E0
2.310442724E1,7.259720165E-1,6.873546243E-1,-2.149803005E-2,-6.788697094E-3,8.690046336E1,8.689443021E1,-1.253814904E0,-2.259172787E0
2.312116021E1,7.256492913E-1,6.871330142E-1,-3.569308296E-2,2.707516076E-3,8.695422391E1,8.694867144E1,-3.182822618E0,-2.590198089E0
2.313789318E1,7.239803038E-1,6.879151464E-1,-4.949138686E-2,1.326174289E-2,8.723182580E1,8.720030101E1,-5.158284863E0,-2.813669922E0
2.315462615E1,7.212225007E-1,6.894134283E-1,-6.331029534E-2,2.321714535E-2,8.768899038E1,8.760890379E1,-7.084559007E0,-3.108011015E0
2.317135912E1,7.177964052E-1,6.912566423E-1,-7.651637495E-2,3.283016011E-2,8.825430804E1,8.810779132E1,-8.930396167E0,-3.403876633E0
2.318809209E1,7.140501571E-1,6.931571364E-1,-8.905787021E-2,4.164436460E-2,8.886917984E1,8.864706676E1,-1.065622045E1,-3.733328496E0
2.320482511E1,7.108925850E-1,6.945243478E-1,-9.923782945E-2,4.918857664E-2,8.938483004E1,8.908730977E1,-1.208837680E1,-3.982432375E0
2.322155808E1,7.087717240E-1,6.953110695E-1,-1.050407067E-1,5.613920093E-2,8.972986582E1,8.935178855E1,-1.311864134E1,-3.914856236E0
2.323829104E1,7.073902523E-1,6.960698366E-1,-1.063212901E-1,6.149468943E-2,8.995405233E1,8.950677149E1,-1.365237413E1,-3.599774563E0
2.325502401E1,7.068821103E-1,6.966077089E-1,-1.043865457E-1,6.448899955E-2,9.003640369E1,8.954687546E1,-1.373461334E1,-3.202089311E0
2.327175698E1,7.074518211E-1,6.965361238E-1,-1.000721976E-1,6.583999097E-2,8.994407024E1,8.943163181E1,-1.349216427E1,-2.726200068E0
2.328848995E1,7.091240144E-1,6.955802441E-1,-9.400536120E-2,6.688982248E-2,8.967262529E1,8.913749328E1,-1.308388724E1,-2.112817890E0
2.330522297E1,7.113188266E-1,6.942492723E-1,-8.635145426E-2,6.772666425E-2,8.931535952E1,8.876014918E1,-1.252615168E1,-1.382254510E0
2.332195594E1,7.138651721E-1,6.926890612E-1,-7.666520029E-2,6.856258214E-2,8.889945413E1,8.832523993E1,-1.179685577E1,-4.870752502E-1
2.333868891E1,7.167794490E-1,6.907890439E-1,-6.428650767E-2,7.003544271E-2,8.842155618E1,8.781991486E1,-1.088964246E1,6.758483157E-1
2.335542188E1,7.193322322E-1,6.891663671E-1,-4.969762638E-2,7.170079648E-2,8.800124845E1,8.737324893E1,-9.806760192E0,2.015358894E0
2.337215485E1,7.210406580E-1,6.881974936E-1,-3.448601812E-2,7.276877016E-2,8.771906789E1,8.707861911E1,-8.620564289E0,3.332413559E0
2.338888787E1,7.221960262E-1,6.874266863E-1,-1.970840432E-2,7.408798486E-2,8.752782535E1,8.687137085E1,-7.488475992E0,4.623249391E0
2.340562084E1,7.230921196E-1,6.865348816E-1,-5.695356522E-3,7.599477470E-2,8.737926957E1,8.669556516E1,-6.464216250E0,5.896713404E0
2.342235380E1,7.239030539E-1,6.854014993E-1,7.877121679E-3,7.827582210E-2,8.724465763E1,8.652547281E1,-5.502903042E0,7.163483427E0
2.343908677E1,7.242281983E-1,6.845698357E-1,2.154618874E-2,7.995885611E-2,8.719063831E1,8.644595835E1,-4.488909606E0,8.381510983E0
2.345581979E1,7.234623747E-1,6.847732067E-1,3.559146076E-2,8.013173938E-2,8.731782922E1,8.657515521E1,-3.339138176E0,9.495423638E0
2.347255276E1,7.218844873E-1,6.855655313E-1,4.976303130E-2,8.003955334E-2,8.757942566E1,8.684216837E1,-2.171938340E0,1.059831200E1
2.348928573E1,7.196883263E-1,6.867738962E-1,6.344149262E-2,7.978411764E-2,8.794249185E1,8.721193544E1,-1.046914906E0,1.165470090E1
2.350601870E1,7.164599147E-1,6.890652776E-1,7.593141496E-2,7.815787941E-2,8.847405485E1,8.777367352E1,6.255946506E-2,1.251161401E1
2.352275172E1,7.121146398E-1,6.924690604E-1,8.786199242E-2,7.523038238E-2,8.918554054E1,8.853654423E1,1.200216504E0,1.323107990E1
2.353948469E1,7.078438272E-1,6.958980560E-1,9.829195589E-2,7.086397707E-2,8.988049424E1,8.930446115E1,2.322404155E0,1.372833268E1
2.355621766E1,7.047884533E-1,6.981526613E-1,1.072478518E-1,6.598481536E-2,9.037508791E1,8.987593755E1,3.384662127E0,1.407463451E1
2.357295068E1,7.044536137E-1,6.977059245E-1,1.152418777E-1,6.058761105E-2,9.042916156E1,9.000853401E1,4.463295729E0,1.429538849E1
2.358968365E1,7.078726219E-1,6.933828592E-1,1.234386712E-1,5.384659767E-2,8.987582289E1,8.954126153E1,5.744070703E0,1.439835890E1
2.360641667E1,7.149223352E-1,6.853461862E-1,1.308815628E-1,4.535059258E-2,8.872633078E1,8.847865235E1,7.179519599E0,1.425115291E1
2.362314964E1,7.243227079E-1,6.748194695E-1,1.365608871E-1,3.642008454E-2,8.717493151E1,8.698924841E1,8.550110371E0,1.387072392E1
2.363988261E1,7.344354810E-1,6.633284092E-1,1.407161355E-1,2.826508507E-2,8.548092702E1,8.532148704E1,9.741063163E0,1.338763664E1
2.365661563E1,7.433152718E-1,6.529429555E-1,1.439265311E-1,2.081002854E-2,8.397080619E1,8.381157164E1,1.076551437E1,1.287412812E1
2.367334860E1,7.494491810E-1,6.454052329E-1,1.468929350E-1,1.415895484E-2,8.291462648E1,8.274120813E1,1.164814947E1,1.243119189E1
2.369008162E1,7.535936506E-1,6.402182579E-1,1.488541365E-1,7.722573821E-3,8.219472534E1,8.200052049E1,1.238401280E1,1.194984491E1
2.370681459E1,7.566039016E-1,6.364158988E-1,1.500823498E-1,7.925003883E-4,8.166857362E1,8.144538100E1,1.306739780E1,1.138139049E1
2.372354761E1,7.577660471E-1,6.347126961E-1,1.511993557E-1,-8.316613734E-3,8.146469725E1,8.119812263E1,1.386911790E1,1.064466208E1
2.374028058E1,7.589920901E-1,6.330142617E-1,1.512540877E-1,-1.860517636E-2,8.124915366E1,8.091054743E1,1.466434670E1,9.714943738E0
2.375701360E1,7.613386505E-1,6.301031113E-1,1.505430788E-1,-2.589034289E-2,8.083529420E1,8.042022950E1,1.518020136E1,8.958930060E0
2.377374656E1,7.635564380E-1,6.277570724E-1,1.481797844E-1,-3.074695915E-2,8.044252647E1,7.997089224E1,1.536044633E1,8.293284212E0
2.379047959E1,7.638481150E-1,6.276203394E-1,1.465021521E-1,-3.414507583E-2,8.039075238E1,7.988530321E1,1.546627194E1,7.855877483E0
2.380721256E1,7.619199936E-1,6.298555732E-1,1.461712122E-1,-3.733439371E-2,8.073249220E1,8.020404436E1,1.565070533E1,7.593335861E0
2.382394558E1,7.598938465E-1,6.324107051E-1,1.451309770E-1,-3.943401575E-2,8.109031895E1,8.055489186E1,1.569076414E1,7.378237346E0
2.384067854E1,7.584777207E-1,6.345225573E-1,1.431817412E-1,-3.989562020E-2,8.133963945E1,8.081686210E1,1.553515990E1,7.225767396E0
2.385741157E1,7.573561952E-1,6.364259720E-1,1.408992410E-1,-3.899974003E-2,8.153664601E1,8.104244007E1,1.525187109E1,7.161191455E0
2.387414453E1,7.565292081E-1,6.382253170E-1,1.377886236E-1,-3.669192269E-2,8.168166282E1,8.123297853E1,1.479240908E1,7.151262946E0
2.389087756E1,7.557632234E-1,6.401752830E-1,1.337218136E-1,-3.340709209E-2,8.181579339E1,8.142352942E1,1.417573779E1,7.152253303E0
2.390761058E1,7.557392393E-1,6.416288018E-1,1.276544482E-1,-2.958081663E-2,8.181999029E1,8.148698094E1,1.335046230E1,7.031258232E0
2.392434354E1,7.558566510E-1,6.430642605E-1,1.207094193E-1,-2.404820360E-2,8.179944312E1,8.153612230E1,1.232209302E1,6.990070767E0
2.394107657E1,7.554844067E-1,6.450955272E-1,1.131141782E-1,-1.732786000E-2,8.186457165E1,8.167170815E1,1.114357704E1,7.010910049E0
2.395780953E1,7.546125334E-1,6.476873755E-1,1.046924964E-1,-1.002342906E-2,8.201694938E1,8.188502678E1,9.845305450E0,7.024246612E0
2.397454256E1,7.530143591E-1,6.509804130E-1,9.587454051E-2,-1.396219479E-3,8.229565996E1,8.221122479E1,8.407216876E0,7.126201316E0
2.399127558E1,7.509210588E-1,6.546717882E-1,8.629570901E-2,8.686990477E-3,8.265954810E1,8.259863152E1,6.789862318E0,7.292076278E0
2.400800854E1,7.486910509E-1,6.583748460E-1,7.505792379E-2,1.925046928E-2,8.304576091E1,8.297618716E1,4.993477840E0,7.362363722E0
2.402474157E1,7.461440668E-1,6.620973349E-1,6.318508089E-2,3.006320447E-2,8.348508013E1,8.337093924E1,3.123066814E0,7.395833829E0
2.404147459E1,7.440879811E-1,6.649240255E-1,5.077880248E-2,4.038105905E-2,8.383835378E1,8.364885310E1,1.252993589E0,7.333973905E0
2.405820761E1,7.429737561E-1,6.664249897E-1,3.773739189E-2,4.943298548E-2,8.402929222E1,8.374737101E1,-5.621361973E-1,7.109098724E0
2.407494058E1,7.433509919E-1,6.660455465E-1,2.358333208E-2,5.706539378E-2,8.396468704E1,8.358390604E1,-2.347200322E0,6.681612513E0
2.409167360E1,7.452322284E-1,6.636466980E-1,8.195152506E-3,6.430260837E-2,8.364190106E1,8.314648537E1,-4.194004924E0,6.142676399E0
2.410840662E1,7.476827756E-1,6.601282358E-1,-8.056564257E-3,7.166778296E-2,8.321990104E1,8.258426271E1,-6.123238987E0,5.571434522E0
2.412513959E1,7.494997082E-1,6.568361521E-1,-2.479881234E-2,7.874944806E-2,8.290588071E1,8.211029360E1,-8.083977687E0,4.952260987E0
2.414187261E1,7.500686748E-1,6.544479728E-1,-4.070211574E-2,8.624483645E-2,8.280734588E1,8.182188158E1,-1.001722764E1,4.432374831E0
2.415860563E1,7.489930322E-1,6.534357667E-1,-5.572539195E-2,9.447654337E-2,8.299354727E1,8.178276025E1,-1.194335581E1,4.026546620E0
2.417533865E1,7.466081405E-1,6.536090970E-1,-6.944233924E-2,1.027092710E-1,8.340517482E1,8.195410883E1,-1.376592487E1,3.694809036E0
