"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
3.029293059E0,1.088734269E0,1.134197950E0,9.860821724E0
3.045959725E0,1.191625714E0,1.184447169E0,9.403793335E0
3.062626391E0,8.422735929E-1,7.968099117E-1,9.207581520E0
3.079293057E0,8.398807645E-1,5.455635786E-1,9.619147301E0
3.095959723E0,1.265803218E0,2.919243574E-1,1.066720295E1
3.112626389E0,1.261017561E0,4.450650215E-1,1.058584690E1
3.129293055E0,1.289731383E0,7.800601721E-1,1.014556789E1
3.145959721E0,1.464407444E0,1.028913736E0,9.997213364E0
3.162626387E0,1.141376376E0,5.838487148E-1,1.019103146E1
3.179293053E0,9.284151793E-1,8.111668825E-1,1.024606609E1
3.195959719E0,1.222732425E0,5.192425251E-1,1.016471100E1
3.212626385E0,7.992027402E-1,3.828516304E-1,1.079162979E1
3.229293051E0,1.146162033E0,1.081555843E0,1.034895802E1
3.245959717E0,1.610369682E0,1.701296926E0,1.023888779E1
3.262626383E0,2.072184324E0,1.974078655E0,1.059781170E1
3.279293049E0,2.428714991E0,2.380858421E0,1.073420238E1
3.295959715E0,2.600998163E0,2.725425005E0,1.072223854E1
3.312626381E0,2.510071039E0,3.134597778E0,1.092323494E1
3.329293047E0,2.352144718E0,3.524627686E0,1.098544884E1
3.345959713E0,2.234896421E0,3.529413462E0,1.052602673E1
3.362626379E0,1.864008784E0,3.507878065E0,9.968499184E0
3.379293045E0,1.634297848E0,3.931407690E0,9.664610863E0
3.395959711E0,1.641476393E0,4.402793884E0,9.597611427E0
3.412626377E0,1.426122308E0,4.599005222E0,8.937192917E0
3.429293043E0,8.566305041E-1,4.421936035E0,8.396414757E0
3.445959709E0,4.235295951E-1,4.072584152E0,8.386843681E0
3.462626375E0,-4.785645287E-3,3.613162279E0,8.662017822E0
3.479293041E0,-5.168496966E-1,3.737588882E0,8.461020470E0
3.495959707E0,-8.757730722E-1,4.082155228E0,8.106883049E0
3.512626373E0,-1.036092162E0,4.541577339E0,7.721638680E0
3.529293039E0,-1.012163997E0,4.699503899E0,7.922635555E0
3.545959705E0,-9.140582681E-1,4.706682205E0,8.432307243E0
3.562626371E0,-7.322037220E-1,4.919643402E0,8.401200294E0
3.579293037E0,-6.388836503E-1,4.931607246E0,8.580661774E0
3.595959703E0,-5.192425251E-1,4.776073933E0,9.071190834E0
3.612626369E0,-3.661018610E-1,4.682754040E0,9.377471924E0
3.629293035E0,-3.493520916E-1,4.766502857E0,9.238688469E0
3.645959701E0,-3.182454109E-1,4.957928658E0,8.889336586E0
3.662626367E0,-1.866401732E-1,5.271388054E0,8.456234932E0
3.679293033E0,-1.435693540E-2,5.601597786E0,8.082955360E0
3.695959699E0,2.321037948E-1,5.766702652E0,7.716853142E0
3.712626365E0,4.378865361E-1,5.692524910E0,7.496713161E0
3.729293031E0,6.939185858E-1,5.374279499E0,7.645068169E0
3.745959697E0,1.158126116E0,5.393422127E0,7.872386456E0
3.762626363E0,1.689332843E0,5.606383324E0,7.441678524E0
3.779293029E0,1.840080619E0,5.560919762E0,7.111468792E0
3.795959695E0,1.289731383E0,5.178068161E0,7.369893551E0
3.812626361E0,6.699903607E-1,4.900500774E0,7.807780266E0
3.829293027E0,2.632105052E-1,4.642076015E0,8.458627701E0
3.845959693E0,2.871387079E-2,4.371686935E0,8.877371788E0
3.862626359E0,5.982056633E-2,4.271188259E0,8.738588333E0
3.879293025E0,3.780659735E-1,4.476971149E0,7.664210796E0
3.895959691E0,6.939185858E-1,4.718646049E0,6.379265308E0
3.912626357E0,6.939185858E-1,4.718646049E0,6.379265308E0
3.929293023E0,6.939185858E-1,4.718646049E0,6.379265308E0
3.945959689E0,6.939185858E-1,4.718646049E0,6.379265308E0
3.962626355E0,6.939185858E-1,4.718646049E0,6.379265308E0
3.979293021E0,-8.374879509E-2,3.268595695E0,9.186046600E0
3.995959687E0,-3.517449200E-1,3.125026464E0,8.781659126E0
4.012626353E0,-9.523434043E-1,3.244667530E0,7.814958572E0
4.029293019E0,-1.730010748E0,4.055834293E0,7.278966427E0
4.045959685E0,-1.880758643E0,4.548755646E0,7.546962738E0
4.062626351E0,-1.100698471E0,4.486542225E0,7.817351341E0
4.079293017E0,-4.713860750E-1,4.141975880E0,8.413164139E0
4.095959683E0,-3.924229145E-1,4.204189301E0,8.805587769E0
4.112626349E0,-9.116654396E-1,4.407579422E0,8.980263710E0
4.129293015E0,-1.043270707E0,4.347758770E0,9.533005714E0
4.145959681E0,-9.571290612E-1,3.921836376E0,9.999606133E0
4.162626347E0,-9.858429432E-1,3.725624800E0,9.970891953E0
4.179293013E0,-1.213161111E0,3.917050600E0,9.906285286E0
4.195959679E0,-1.244267821E0,3.907479286E0,1.026999474E1
4.212626345E0,-1.287338614E0,3.988835335E0,1.020060253E1
4.229293011E0,-1.280160069E0,3.859622955E0,1.020299530E1
4.245959677E0,-1.249053478E0,3.598805189E0,1.062173939E1
4.262626343E0,-1.134197950E0,3.438486099E0,1.074616623E1
4.279293009E0,-1.002592683E0,3.455235958E0,1.037049294E1
4.295959675E0,-1.107876897E0,3.481556892E0,9.822537422E0
4.312626341E0,-1.311266780E0,3.584448338E0,9.604789734E0
4.329293007E0,-1.220339537E0,3.742374659E0,9.576076508E0
4.345959673E0,-1.014556766E0,3.866801500E0,9.341579437E0
4.362626339E0,-1.038485050E0,3.881158352E0,8.973084450E0
4.379293005E0,-1.048056364E0,3.780659676E0,8.827122688E0
4.395959671E0,-1.177268744E0,3.615555048E0,8.642875671E0
4.412626337E0,-1.371087432E0,3.562912941E0,8.724231720E0
4.429293003E0,-1.454836130E0,3.546163082E0,8.953942299E0
4.445959669E0,-1.249053478E0,3.505485058E0,8.980263710E0
4.462626335E0,-9.595218897E-1,3.515056372E0,8.824729919E0
4.479293001E0,-5.958128572E-1,3.543770313E0,8.949156761E0
4.495959667E0,-1.938186288E-1,3.507878065E0,9.037691116E0
4.512626333E0,6.221338734E-2,3.498306751E0,9.064012527E0
4.529292999E0,4.833501875E-1,3.584448338E0,9.437292099E0
4.545959665E0,1.103091240E0,3.749552965E0,9.547362328E0
4.562626331E0,1.682154298E0,3.830909014E0,9.449256897E0
4.579292997E0,1.931007862E0,3.806980848E0,9.379864693E0
4.595959663E0,2.088934183E0,3.969692707E0,9.147761345E0
4.612626329E0,2.311466694E0,4.175475597E0,8.848658562E0
4.629292995E0,2.397608280E0,4.156332970E0,8.745766640E0
4.645959661E0,2.294716835E0,4.256831646E0,8.834300995E0
4.662626327E0,2.201396942E0,4.089334011E0,9.174081802E0
4.679292993E0,2.787638426E0,3.974478483E0,9.918250084E0
4.695959659E0,2.947957516E0,3.847658873E0,8.362915039E0
4.712626325E0,2.218146563E0,4.048655987E0,7.611568928E0
4.729292991E0,1.495514154E0,4.321437836E0,7.200003147E0
4.745959657E0,1.395015597E0,4.888536453E0,6.953542709E0
4.762626323E0,1.284945726E0,5.204389095E0,8.403593063E0
4.779292989E0,1.811366796E0,5.436492920E0,9.956535339E0
4.795959655E0,2.478964329E0,5.304887772E0,1.050449181E1
4.812626321E0,2.103291035E0,4.898108006E0,9.884750366E0
4.829292987E0,1.399801254E0,4.651647091E0,8.575876236E0
4.845959653E0,8.733802438E-1,4.476971149E0,8.157132149E0
4.862626319E0,8.398807645E-1,4.388436794E0,8.700303078E0
4.879292985E0,1.067198873E0,4.335794449E0,9.657432556E0
4.895959651E0,1.488335729E0,4.388436794E0,1.010010433E1
4.912626317E0,1.794616938E0,4.453042984E0,9.844072342E0
4.929292983E0,1.725225091E0,4.429114819E0,9.791430473E0
4.945959649E0,1.588834286E0,4.252045631E0,8.640482903E0
4.962626315E0,1.241874933E0,4.122833252E0,7.453642368E0
4.979292981E0,9.978070259E-1,4.051048756E0,7.116254330E0
4.995959647E0,8.063812256E-1,3.981656790E0,7.594819069E0
5.012626313E0,6.125625968E-1,3.720839262E0,7.743174076E0
5.029292979E0,4.857429862E-1,3.840480328E0,8.013563156E0
5.045959645E0,9.858429432E-1,4.431507587E0,8.901300430E0
5.062626311E0,1.433300734E0,4.716253281E0,9.212367058E0
5.079292977E0,1.026520967E0,4.764110088E0,8.676374435E0
5.095959643E0,5.814558864E-1,4.718646049E0,7.774280548E0
5.112626309E0,4.043870270E-1,4.500899315E0,7.334001541E0
5.129292975E0,4.905286431E-1,4.548755646E0,7.544569969E0
5.145959641E0,7.800601721E-1,4.752145767E0,8.286344528E0
5.162626307E0,9.906286001E-1,4.668396950E0,9.044869423E0
5.179292973E0,1.100698471E0,4.809573650E0,8.994620323E0
5.195959639E0,1.127019525E0,4.950749874E0,9.444471359E0
5.212626305E0,1.557727575E0,4.699503899E0,9.107083321E0
5.229292971E0,2.206182480E0,4.493721008E0,7.872386456E0
5.245959637E0,1.184447169E0,4.654039860E0,6.065805435E0
5.262626303E0,1.296909928E0,5.218746185E0,3.981656790E0
5.279292969E0,2.687139750E0,4.902893543E0,3.720839262E0
5.295959635E0,3.055634499E0,4.618147850E0,5.915057659E0
5.312626301E0,4.213760853E0,4.230510235E0,6.068198204E0
5.329292967E0,4.819144726E0,4.663611412E0,5.649454117E0
5.345959633E0,4.924428940E0,4.218546391E0,5.706882000E0
5.362626299E0,4.596612453E0,2.620140791E0,4.938786030E0
5.379292965E0,4.132404804E0,2.297109663E-1,3.512663603E0
5.395959631E0,4.948357105E0,-2.871387079E-2,3.244667530E0
5.412626297E0,4.948357105E0,-2.871387079E-2,3.244667530E0
5.429292963E0,4.948357105E0,-2.871387079E-2,3.244667530E0
5.445959629E0,4.948357105E0,-2.871387079E-2,3.244667530E0
5.462626295E0,4.948357105E0,-2.871387079E-2,3.244667530E0
5.479292961E0,4.948357105E0,-2.871387079E-2,3.244667530E0
5.495959627E0,9.920642853E0,2.021935225E0,6.970292568E0
5.512626293E0,9.516255379E0,1.923829436E0,5.826523304E0
5.529292959E0,9.626325607E0,1.533799291E0,3.151347399E0
5.545959625E0,9.750752449E0,1.517049551E0,2.825923443E0
5.562626291E0,1.028674412E1,1.416550994E0,6.740581512E0
5.579292957E0,9.702896118E0,1.519442320E0,1.205743313E1
5.595959623E0,9.494720459E0,1.205982566E0,1.145683479E1
5.612626289E0,8.300702095E0,1.289731383E0,1.027956581E1
5.629292955E0,8.810373306E0,2.912065268E0,9.040083885E0
5.645959621E0,9.765109062E0,3.993621111E0,8.851051331E0
5.662626287E0,9.444471359E0,3.720839262E0,8.606983185E0
5.679292953E0,7.585247993E0,2.624926329E0,8.295916557E0
5.695959619E0,6.111268997E0,1.574477315E0,7.994420528E0
5.712626285E0,4.658825874E0,1.402194023E0,8.949156761E0
5.729292951E0,3.974478483E0,1.057627559E0,1.023888779E1
5.745959617E0,3.665804386E0,1.856830359E0,9.521040916E0
5.762626283E0,3.929014683E0,2.792423964E0,8.370093346E0
5.779292949E0,4.005585194E0,3.275774240E0,7.958528042E0
5.795959615E0,3.431307554E0,3.014956474E0,8.006384850E0
5.812626281E0,3.005385160E0,2.148754835E0,8.673981667E0
5.829292947E0,2.624926329E0,1.478764415E0,9.475577354E0
5.845959613E0,2.591426849E0,1.497906923E0,9.389435768E0
5.862626279E0,3.302095175E0,2.337787628E0,8.494520187E0
5.879292945E0,4.149154663E0,3.215953588E0,8.286344528E0
5.895959611E0,4.735395908E0,3.266202927E0,7.630711555E0
5.912626277E0,4.989035130E0,2.880958557E0,7.226324558E0
5.929292943E0,5.039284706E0,2.151147604E0,6.680760860E0
5.945959609E0,4.883750916E0,1.684547186E0,6.321837425E0
5.962626275E0,5.089533806E0,1.452443361E0,7.523034573E0
5.979292941E0,5.036891460E0,1.016949654E0,8.654839516E0
5.995959607E0,5.283352375E0,4.120440483E0,1.419422436E1
6.012626273E0,2.921636343E0,2.991028309E0,1.116251755E1
6.029292939E0,3.218346357E0,2.029113531E0,1.024606609E1
6.045959605E0,5.496313572E0,2.780459881E0,9.913464546E0
6.062626271E0,6.072983742E0,3.077169895E0,8.078168869E0
6.079292937E0,5.766702652E0,2.261217356E0,5.280959606E0
6.095959603E0,5.012963295E0,9.499505758E-1,4.802394867E0
6.112626269E0,3.541377544E0,5.503492057E-2,2.400001049E0
6.129292935E0,3.900300980E0,1.124626622E-1,2.591426849E0
6.145959601E0,3.823730469E0,-2.919243574E-1,3.948157310E0
6.162626267E0,3.330809116E0,-7.369893789E-1,5.527420521E0
6.179292933E0,4.491328239E0,5.718846321E-1,9.169296265E0
6.195959599E0,4.764110088E0,7.968099117E-1,9.762716293E0
6.212626265E0,5.321637630E0,7.417750359E-1,8.906085968E0
6.229292931E0,5.522634506E0,3.048455954E0,1.062652493E1
6.245959597E0,8.195417404E0,5.261816978E0,1.515853119E1
6.262626263E0,8.099704742E0,5.020142078E0,8.580661774E0
6.279292929E0,2.486142635E0,4.106083870E0,9.951749802E0
6.295959595E0,4.469792843E0,2.256431818E0,7.494320393E0
6.312626261E0,2.845066071E0,1.598405480E0,6.029912949E0
6.329292927E0,4.335794449E0,1.643869162E0,6.070590973E0
6.345959593E0,4.522434711E0,2.490928411E0,6.879364967E0
6.362626259E0,4.558327198E0,3.622733593E0,7.386643410E0
6.379292925E0,4.264009953E0,4.275974274E0,5.089533806E0
6.395959591E0,4.761716843E0,1.895115495E0,3.646661758E0
6.412626257E0,6.714260101E0,1.268195987E0,4.223331928E0
6.429292923E0,7.642675400E0,1.990828395E0,3.637090445E0
6.445959589E0,8.226524353E0,3.390629768E0,2.608176708E0
6.462626255E0,8.736195564E0,3.775874138E0,3.869194269E0
6.479292921E0,9.619147301E0,4.307080746E0,3.242274761E0
6.495959587E0,8.918049812E0,3.012563705E0,3.792623997E0
6.512626253E0,7.338787079E0,1.507478237E0,5.295316696E0
6.529292919E0,6.881757736E0,1.466800332E0,6.352943897E0
6.545959585E0,7.506284714E0,1.933400750E0,5.965306759E0
6.562626251E0,7.518248558E0,2.524427891E0,5.029713154E0
6.579292917E0,8.432307243E0,2.744567633E0,4.677968502E0
6.595959583E0,9.413364410E0,2.703889608E0,4.271188259E0
6.612626249E0,9.647860527E0,2.730210543E0,4.481756687E0
6.629292915E0,8.611768723E0,2.876172781E0,3.775874138E0
6.645959581E0,8.104490280E0,2.868994236E0,4.737788677E0
6.662626247E0,8.477770805E0,2.928814888E0,4.249652863E0
6.679292913E0,9.126225471E0,3.326023579E0,3.598805189E0
6.695959579E0,9.116654396E0,3.591626883E0,4.017549038E0
6.712626245E0,8.980263710E0,3.773481369E0,3.419343472E0
6.729292911E0,9.209974289E0,3.787838221E0,1.964507341E0
6.745959577E0,9.274580956E0,4.711467743E0,1.727617979E0
6.762626243E0,1.048056316E1,6.290730953E0,1.550549030E0
6.779292909E0,1.216511059E1,7.008577347E0,2.136790514E0
6.795959575E0,1.342612743E1,6.690331936E0,1.785045743E0
6.812626241E0,1.363908863E1,5.687739372E0,5.742774159E-2
6.829292907E0,1.316052437E1,4.546362877E0,-1.842473447E-1
6.845959573E0,1.202154064E1,3.531806231E0,-1.462014675E0
6.862626239E0,1.084905815E1,2.627319336E0,-7.944171429E-1
6.879292905E0,1.051167011E1,1.909472466E0,-1.067198873E0
6.895959571E0,1.138504982E1,2.354537487E0,-9.571290575E-3
6.912626237E0,1.077966595E1,2.323430777E0,1.902294040E0
6.929292903E0,1.157408333E1,2.225325108E0,1.854437590E0
6.945959569E0,1.177268696E1,2.909672260E0,8.279166222E-1
6.962626235E0,1.043031406E1,3.005385160E0,9.762716293E-1
6.979292901E0,9.214759827E0,2.574677229E0,2.167897224E0
6.995959567E0,8.822337151E0,3.125026464E0,4.357329845E0
7.012626233E0,8.748159409E0,3.756731510E0,4.876572609E0
7.029292899E0,7.496713161E0,3.512663603E0,5.886343479E0
7.045959565E0,6.075376511E0,3.811766386E0,4.924428940E0
7.062626231E0,6.324230194E0,2.873780012E0,5.398207664E0
7.079292897E0,7.654639721E0,2.971885681E0,8.551948547E0
