"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
5.872143125E1,2.553141832E0,8.985049248E0,2.871387243E0
5.873809792E1,2.361716032E0,8.872586250E0,4.840680122E0
5.875476458E1,2.361716032E0,8.872586250E0,4.840680122E0
5.877143125E1,2.658426046E0,9.434899330E0,-5.503492057E-2
5.878809792E1,3.828516245E0,1.005224800E1,-1.148554832E-1
5.880476458E1,3.141776085E0,1.075573826E1,1.478764415E0
5.882143125E1,2.014756680E0,1.069591713E1,4.474578202E-1
5.883809791E1,1.718046665E0,1.061934662E1,-3.134597540E-1
5.885476458E1,1.627119422E0,1.082752228E1,-9.643075466E-1
5.887143125E1,1.737189293E0,1.096152020E1,-1.368694544E0
5.888809791E1,1.304088354E0,1.080120182E1,-1.799402595E0
5.890476458E1,1.282552958E0,9.659825325E0,-1.339980662E-1
