"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
5.884900333E1,-9.700532556E-1,2.255541801E0,9.980003238E-1
5.886567000E1,-9.834923148E-1,1.813275695E0,1.027932763E0
5.888233666E1,-8.319978118E-1,8.456659317E-1,9.393573403E-1
5.889900333E1,-8.319978118E-1,8.456659317E-1,9.393573403E-1
5.891566999E1,-1.802051067E-1,1.090622663E0,6.504182816E-1
5.893233666E1,-2.443459071E-2,1.471191406E0,6.742420197E-1
5.894900333E1,-1.001818255E-1,1.480965257E0,7.218894362E-1
5.896566999E1,-1.001818255E-1,1.480965257E0,7.218894362E-1
5.898233666E1,-1.001818255E-1,1.480965257E0,7.218894362E-1
5.899900332E1,-1.374445707E-1,2.888397694E0,7.591522336E-1
5.901566999E1,-2.687804960E-2,3.708789110E0,9.998329282E-1
5.903233666E1,-2.687804960E-2,3.708789110E0,9.998329282E-1
5.904900332E1,-6.291907281E-2,2.538372278E0,5.716167092E-1
5.906566999E1,7.269290835E-2,2.313574076E0,4.573850036E-1
5.908233665E1,7.269290835E-2,2.313574076E0,4.573850036E-1
5.909900332E1,7.269290835E-2,2.313574076E0,4.573850036E-1
5.911566999E1,7.269290835E-2,2.313574076E0,4.573850036E-1
5.913233665E1,-1.795942485E-1,1.301981926E0,1.293506175E-1
5.914900332E1,-1.795942485E-1,1.301981926E0,1.293506175E-1
5.916566998E1,-4.954113364E-1,2.825478792E0,6.155989766E-1
5.918233665E1,-4.954113364E-1,2.825478792E0,6.155989766E-1
5.919900332E1,-6.475166678E-1,2.804098368E0,3.278816640E-1
5.921566998E1,2.223547846E-1,1.908570647E0,5.031998754E-1
5.923233665E1,5.827649832E-1,1.315420985E0,6.754637361E-1
5.924900331E1,5.827649832E-1,1.315420985E0,6.754637361E-1
5.926566998E1,5.827649832E-1,1.315420985E0,6.754637361E-1
5.928233665E1,-9.700532556E-1,1.799836755E0,2.710712552E-1
5.929900331E1,-9.700532556E-1,1.799836755E0,2.710712552E-1
5.931566998E1,-4.593703151E-1,1.126052856E0,1.739437431E-1
5.933233664E1,1.246164143E-1,-1.226387382E0,-4.448622763E-1
5.934900331E1,2.828303874E-1,-3.099298716E0,-7.142536640E-1
5.936566998E1,4.605920315E-1,-3.650298834E0,-5.108356476E-1
5.938233664E1,5.369501114E-1,-3.542786598E0,-3.959930837E-1
5.939900331E1,5.455022454E-1,-2.671693563E0,-5.650499370E-3
5.941566997E1,5.455022454E-1,-2.671693563E0,-5.650499370E-3
5.943233664E1,5.455022454E-1,-2.671693563E0,-5.650499370E-3
5.944900331E1,3.286452591E-1,1.112613797E0,2.472475171E-1
5.946566997E1,3.286452591E-1,1.112613797E0,2.472475171E-1
5.948233664E1,7.232639194E-1,1.055803418E0,-6.562215090E-1
5.949900330E1,7.232639194E-1,1.055803418E0,-6.562215090E-1
5.951566997E1,1.094058871E0,1.677052855E0,-7.655662894E-1
5.953233664E1,1.455690742E0,1.303203702E0,-7.331904769E-1
5.954900330E1,1.558926940E0,4.809796512E-1,-5.377137065E-1
5.956566997E1,1.558926940E0,4.809796512E-1,-5.377137065E-1
5.958233663E1,6.108647957E-2,5.170207024E-1,-7.773254067E-2
5.959900330E1,-7.367029190E-1,2.363664865E0,-8.704823442E-3
5.961566997E1,-7.367029190E-1,2.363664865E0,-8.704823442E-3
5.963233663E1,-7.367029190E-1,2.363664865E0,-8.704823442E-3
5.964900330E1,1.056796074E0,3.770486593E0,-4.650208056E-1
5.966566996E1,1.651167512E0,3.231092930E0,7.793107629E-1
5.968233663E1,1.651167512E0,3.231092930E0,7.793107629E-1
5.969900330E1,-4.838049114E-1,1.497458696E0,-3.436114267E-2
5.971566996E1,-6.438514590E-1,8.652135730E-1,-2.848156989E-1
5.973233663E1,-1.032972336E0,1.051527381E0,-4.845684767E-1
5.974900329E1,-1.032972336E0,1.051527381E0,-4.845684767E-1
5.976566996E1,3.506363928E-1,1.692324519E0,-7.869465351E-1
5.978233663E1,6.866120100E-1,1.671555161E0,-5.761982203E-1
5.979900329E1,1.255937934E0,1.620242476E0,4.871646687E-2
5.981566996E1,8.014546037E-1,1.314810038E0,5.551233888E-1
5.983233662E1,8.014546037E-1,1.314810038E0,5.551233888E-1
5.984900329E1,3.133736253E-1,1.487073898E0,7.866411209E-1
5.986566996E1,6.090322137E-1,1.813275695E0,8.752164841E-1
5.988233662E1,8.448259830E-1,2.259207010E0,1.034652233E0
5.989900329E1,1.040302753E0,2.573802471E0,1.180038095E0
5.991566995E1,1.313359261E0,2.942153931E0,1.367573500E0
5.993233662E1,1.487455726E0,2.961701632E0,1.445153356E0
5.994900329E1,1.676823854E0,3.567068577E0,1.501963735E0
5.996566995E1,1.602298260E0,3.762545347E0,1.457370639E0
5.998233662E1,1.188742876E0,2.876180410E0,1.137888312E0
5.999900328E1,1.188742876E0,2.876180410E0,1.137888312E0
6.001566995E1,4.557051361E-1,1.402774572E0,3.211621642E-1
6.003233662E1,3.084867001E-1,1.069242477E0,2.832885385E-1
6.004900328E1,3.194822669E-1,3.972911835E-1,3.956876695E-1
6.006566995E1,3.194822669E-1,3.972911835E-1,3.956876695E-1
6.008233661E1,7.739656568E-1,3.997346461E-1,8.067996502E-1
6.009900328E1,5.681042671E-1,-5.269472599E-1,7.304415703E-1
6.011566995E1,3.078758419E-1,-1.313741088E0,3.480401933E-1
6.013233661E1,3.078758419E-1,-1.313741088E0,3.480401933E-1
6.014900328E1,1.588248461E-1,8.648241997E0,-1.152243733E0
6.016566994E1,-3.176496923E-1,7.171170712E0,-1.719126225E0
6.018233661E1,-1.089782715E0,5.218235970E0,-2.483928919E0
6.019900328E1,-2.685972452E0,1.349629402E0,-3.285994291E0
6.021566994E1,-4.322479248E0,-7.108175159E-1,-3.521788120E0
6.023233661E1,-4.839270592E0,-6.057487726E-1,-3.522398949E0
6.024900327E1,-4.698771954E0,-4.231002033E-1,-3.634798050E0
6.026566994E1,-4.698771954E0,-4.231002033E-1,-3.634798050E0
6.028233661E1,-4.698771954E0,-4.231002033E-1,-3.634798050E0
6.029900327E1,-2.187506676E0,3.082041979E0,-2.970788240E0
6.031566994E1,-2.187506676E0,3.082041979E0,-2.970788240E0
6.033233660E1,2.983463526E0,-9.386700988E-1,-2.482096434E0
6.034900327E1,2.983463526E0,-9.386700988E-1,-2.482096434E0
6.036566994E1,1.542433619E0,3.392590284E-1,2.141539097E0
6.038233660E1,1.082452416E0,-1.916664600E0,3.754832983E0
6.039900327E1,1.672547817E0,-2.571511745E0,4.624704361E0
6.041566993E1,1.672547817E0,-2.571511745E0,4.624704361E0
6.043233660E1,1.680489063E0,1.178587198E0,4.923417568E0
6.044900327E1,1.157588720E0,-1.439350098E-1,3.548360825E0
6.046566993E1,1.438586593E0,-1.781663537E0,2.636950493E0
6.048233660E1,2.406807184E0,-8.415426016E-1,2.927722216E0
6.049900326E1,3.644419193E0,-3.308596313E-1,3.760330915E0
6.051566993E1,4.209469318E0,-1.145142436E0,3.446957350E0
6.053233660E1,4.209469318E0,-1.145142436E0,3.446957350E0
6.054900326E1,3.387856007E0,-1.064508200E0,1.947131455E-1
6.056566993E1,8.900299668E-1,1.247614980E0,-2.540128469E0
6.058233659E1,-2.149022341E0,3.175504208E0,-2.884656191E0
6.059900326E1,-1.191797137E0,8.982002735E-1,-2.272569656E0
6.061566993E1,-5.253437161E-1,-1.223333120E0,-1.881616235E0
6.063233659E1,-3.756818473E-1,-2.056552649E0,-8.046616316E-1
6.064900326E1,-9.150754213E-1,6.131555140E-2,-1.070540547E-1
6.066566992E1,-9.150754213E-1,6.131555140E-2,-1.070540547E-1
6.068233659E1,-1.474627614E0,5.695550442E-1,-8.093958721E-3
6.069900326E1,-1.086728454E0,1.804723620E0,-5.267181396E-1
6.071566992E1,-8.753692508E-1,3.066770315E0,-1.114980936E0
6.073233659E1,-8.753692508E-1,3.066770315E0,-1.114980936E0
6.074900325E1,-8.753692508E-1,3.066770315E0,-1.114980936E0
6.076566992E1,-1.601687431E0,2.400927544E0,-2.659247160E0
6.078233659E1,-1.601687431E0,2.400927544E0,-2.659247160E0
6.079900325E1,-2.497215271E0,-6.986002326E-1,-3.213301420E0
6.081566992E1,-2.537532330E0,-6.973785162E-1,-3.251785994E0
6.083233658E1,-2.152076721E0,5.689441562E-1,-3.451538801E0
6.084900325E1,-2.152076721E0,5.689441562E-1,-3.451538801E0
6.086566992E1,1.832594350E-2,-1.488448381E0,-1.976911187E0
6.088233658E1,5.155698657E-1,-1.592295408E0,-1.152243733E0
6.089900325E1,5.155698657E-1,-1.592295408E0,-1.152243733E0
6.091566991E1,2.065944672E0,-2.128023863E0,2.556316376E0
