"Time (s)","Pressure (hPa)"
1.749103933E1,9.994337769E2
1.753102844E1,9.994535522E2
1.757104490E1,9.994823608E2
1.761103907E1,9.994723511E2
1.765107126E1,9.994411011E2
1.769103907E1,9.994230347E2
1.773103985E1,9.993912964E2
1.777120396E1,9.993900757E2
1.781104938E1,9.994061890E2
1.785199823E1,9.995180054E2
1.789103881E1,9.995333862E2
1.793103881E1,9.995568237E2
1.797102678E1,9.995617065E2
1.801104902E1,9.995551147E2
1.805106964E1,9.995062866E2
1.809106922E1,9.994796753E2
1.813107193E1,9.995624390E2
1.817104105E1,9.995658569E2
1.821105073E1,9.995680542E2
1.825103881E1,9.995355835E2
1.829105480E1,9.995101929E2
1.833103902E1,9.995062866E2
1.837104652E1,9.995309448E2
1.841188756E1,9.995609741E2
1.845105032E1,9.995814819E2
1.849126698E1,9.995795288E2
1.853103876E1,9.995534058E2
1.857103902E1,9.995140991E2
1.861104084E1,9.995514526E2
1.865104235E1,9.995663452E2
1.869104954E1,9.995570679E2
1.873104047E1,9.995609741E2
1.877104026E1,9.995426636E2
1.881103907E1,9.995223999E2
1.885144891E1,9.995263062E2
1.889104386E1,9.995829468E2
1.893134214E1,9.995873413E2
1.897104037E1,9.995812378E2
1.901103928E1,9.995900269E2
1.905103850E1,9.995846558E2
1.909104568E1,9.995841675E2
1.913103902E1,9.996603394E2
1.917103907E1,9.996466675E2
1.921104032E1,9.996207886E2
1.925103954E1,9.995963745E2
1.929109287E1,9.995682983E2
1.933106683E1,9.996527710E2
1.937104058E1,9.996163940E2
1.941103907E1,9.996137085E2
1.945103912E1,9.996022339E2
1.949105094E1,9.997836304E2
1.953107844E1,9.997138062E2
1.957105323E1,9.996845093E2
1.961106521E1,9.996779175E2
1.965103907E1,9.997084351E2
1.969103959E1,9.996781616E2
1.973133042E1,9.996647339E2
1.977104131E1,9.996464233E2
1.981106730E1,9.997101440E2
1.985103490E1,9.996796265E2
1.989103870E1,9.996803589E2
1.993102683E1,9.996369019E2
1.997104245E1,9.996251831E2
2.001104105E1,9.996076050E2
2.005129917E1,9.996078491E2
2.009103912E1,9.995924683E2
2.013103928E1,9.997640991E2
2.017144870E1,9.998727417E2
2.021104370E1,9.999442749E2
2.025103907E1,1.000000916E3
2.029103907E1,1.000020447E3
2.033103881E1,1.000034119E3
2.037105506E1,1.000066345E3
2.041104865E1,9.998707886E2
2.045104126E1,9.997013550E2
2.049103902E1,9.996224976E2
2.053103907E1,9.996366577E2
2.057103928E1,9.995177612E2
2.061126219E1,9.994706421E2
2.065104428E1,9.994579468E2
2.069109032E1,9.994296265E2
2.073103928E1,9.994147339E2
2.077103907E1,9.994208374E2
2.081214667E1,9.994765015E2
2.085105193E1,9.995184937E2
2.089104620E1,9.995267944E2
2.093103928E1,9.995150757E2
2.097103881E1,9.995192261E2
2.101103933E1,9.995331421E2
2.105109308E1,9.995748901E2
2.109104766E1,9.995883179E2
2.113106730E1,9.996696167E2
2.117103876E1,9.996559448E2
2.121103907E1,9.997035522E2
2.125142954E1,9.996871948E2
2.129104448E1,9.996603394E2
2.133106860E1,9.996947632E2
2.137103912E1,9.997401733E2
2.141103902E1,9.997018433E2
2.145103896E1,9.996796265E2
2.149104230E1,9.996493530E2
2.153105652E1,9.996237183E2
2.157107376E1,9.996119995E2
2.161103902E1,9.996242065E2
2.165103902E1,9.997118530E2
2.169174646E1,9.997369995E2
2.173104412E1,9.997338257E2
2.177106568E1,9.997084351E2
2.181104094E1,9.997328491E2
2.185104063E1,9.996898804E2
2.189103902E1,9.996715698E2
2.193104193E1,9.997062378E2
2.197104631E1,9.997291870E2
2.201104126E1,9.997360229E2
2.205103850E1,9.997160034E2
2.209103980E1,9.996840210E2
2.213166000E1,9.996605835E2
2.217105042E1,9.996598511E2
2.221103907E1,9.997128296E2
2.225103907E1,9.997006226E2
2.229103902E1,9.997462769E2
2.233103652E1,9.997326050E2
2.237105162E1,9.996862183E2
2.241104907E1,9.996994019E2
2.245104636E1,9.997755737E2
2.249103948E1,9.997706909E2
2.253103954E1,9.997462769E2
2.257158584E1,9.997531128E2
2.261104938E1,9.997301636E2
2.265118829E1,9.997174683E2
2.269106516E1,9.997323608E2
2.273103870E1,9.997733765E2
2.277103266E1,9.997811890E2
2.281105105E1,9.997499390E2
2.285104672E1,9.997323608E2
2.289103902E1,9.997731323E2
2.293103922E1,9.998478394E2
2.297103980E1,9.998483276E2
2.301139490E1,9.998012085E2
2.305104407E1,9.998129272E2
2.309105532E1,9.997875366E2
2.313103902E1,9.997897339E2
2.317103902E1,9.997863159E2
2.321102667E1,9.997755737E2
2.325104615E1,9.997584839E2
2.329106443E1,9.998353882E2
2.333103902E1,9.998461304E2
2.337103912E1,9.998256226E2
2.341103980E1,9.998251343E2
2.345121777E1,9.998275757E2
2.349104126E1,9.998085327E2
2.353104120E1,9.998212280E2
2.357103881E1,9.998370972E2
2.361103907E1,9.998114624E2
2.365107787E1,9.998453979E2
2.369104693E1,9.998368530E2
2.373105350E1,9.998361206E2
2.377106495E1,9.999071655E2
2.381103886E1,9.999310913E2
2.385103928E1,9.999840698E2
2.389107480E1,9.998976440E2
2.393105500E1,9.998576050E2
2.397103902E1,9.998390503E2
2.401103907E1,9.998217163E2
2.405103928E1,9.997880249E2
2.409199870E1,9.997926636E2
2.413105011E1,9.998068237E2
2.417104141E1,9.997919312E2
2.421107120E1,9.997941284E2
2.425102636E1,9.998214722E2
2.429103902E1,9.998202515E2
2.433106886E1,9.998761597E2
2.437104105E1,9.998602905E2
2.441211600E1,9.998400269E2
2.445103896E1,9.998185425E2
2.449103881E1,9.997977905E2
2.453180006E1,9.997960815E2
2.457104443E1,9.997970581E2
2.461147391E1,1.000015564E3
2.465106964E1,1.000053650E3
2.469103902E1,1.000021179E3
2.473103902E1,1.000018982E3
2.477104266E1,1.000023376E3
2.481104542E1,9.999882202E2
2.485107016E1,9.999083862E2
2.489105709E1,9.998495483E2
2.493103876E1,9.998346558E2
2.497138709E1,9.998556519E2
2.501104610E1,9.998788452E2
2.505106855E1,9.998319702E2
2.509102704E1,9.997911987E2
2.513103902E1,9.997799683E2
2.517104526E1,9.997638550E2
2.521106626E1,9.997631226E2
2.525103870E1,9.998219604E2
2.529106516E1,9.999132690E2
2.533103876E1,9.998964233E2
2.537103974E1,9.999345093E2
2.541162485E1,9.999274292E2
2.545104344E1,9.999191284E2
2.549117120E1,9.998685913E2
2.553104146E1,9.998610229E2
2.557103907E1,9.999210815E2
2.561103995E1,9.999411011E2
2.565105459E1,9.999169312E2
2.569104589E1,9.998890991E2
2.573106490E1,9.998500366E2
