"Time (s)","w","x","y","z","Direct (°)","Yaw (°)","Pitch (°)","Roll (°)"
1.140279605E1,3.973630954E-1,2.379715145E-1,-6.040889025E-1,-6.484972835E-1,1.331731280E2,8.083663322E1,-9.871409502E0,-1.254170783E2
1.141946204E1,3.748266466E-1,2.067345381E-1,-6.058605909E-1,-6.705958247E-1,1.359728021E2,7.943921517E1,-1.019010409E1,-1.300671530E2
1.143612803E1,3.488986398E-1,1.846128553E-1,-5.986791849E-1,-6.969727874E-1,1.391600684E2,7.741876565E1,-9.231068351E0,-1.342193751E2
1.145279402E1,3.210111191E-1,1.699565351E-1,-5.826667547E-1,-7.270255089E-1,1.425518318E2,7.461070952E1,-7.293930923E0,-1.379139234E2
1.146946000E1,2.984178516E-1,1.681000888E-1,-5.572360754E-1,-7.564238906E-1,1.452747992E2,7.112813018E1,-4.489048196E0,-1.401507894E2
1.148612600E1,2.811568544E-1,1.830418408E-1,-5.313112140E-1,-7.779170275E-1,1.473414769E2,6.838030298E1,-8.010697919E-1,-1.408022002E2
1.150279198E1,2.646983616E-1,2.135651410E-1,-5.181046128E-1,-7.847880721E-1,1.493019397E2,6.812349792E1,3.492843425E0,-1.403610647E2
1.151945797E1,2.480182642E-1,2.485161126E-1,-5.189159513E-1,-7.793926597E-1,1.512794516E2,7.007295326E1,7.468552217E0,-1.394553907E2
1.153612396E1,2.232510923E-1,2.729097009E-1,-5.303738117E-1,-7.709622979E-1,1.541998852E2,7.293491186E1,1.060243446E1,-1.398544280E2
1.155278995E1,1.791562670E-1,2.727374434E-1,-5.513063073E-1,-7.678402662E-1,1.593587628E2,7.554980969E1,1.278526003E1,-1.438081424E2
1.156945594E1,1.369133426E-1,2.582785785E-1,-5.658575296E-1,-7.709423900E-1,1.642614524E2,7.651435879E1,1.408073660E1,-1.487350584E2
1.158612193E1,1.193905250E-1,2.465681583E-1,-5.676088333E-1,-7.763828039E-1,1.662861413E2,7.602176117E1,1.431947224E1,-1.513006576E2
1.160278792E1,1.091516296E-1,2.319990098E-1,-5.692114830E-1,-7.811918259E-1,1.674671739E2,7.542826451E1,1.378096072E1,-1.534145104E2
1.161945391E1,9.814792340E-2,2.150259763E-1,-5.745262504E-1,-7.836136818E-1,1.687349408E2,7.529575816E1,1.295686728E1,-1.557090695E2
1.163611990E1,8.425359237E-2,1.951142699E-1,-5.836185217E-1,-7.837226391E-1,1.703337902E2,7.563858601E1,1.197512612E1,-1.584192650E2
1.165278589E1,6.900552489E-2,1.726443022E-1,-5.957877040E-1,-7.813252807E-1,1.720862603E2,7.643044195E1,1.081027276E1,-1.613845338E2
1.166945188E1,5.294616592E-2,1.427055299E-1,-6.093907952E-1,-7.781225443E-1,1.739299780E2,7.733237598E1,9.065006193E0,-1.649556880E2
1.168611787E1,4.046395272E-2,1.085404605E-1,-6.217966676E-1,-7.745647430E-1,1.753619063E2,7.819386533E1,6.766450961E0,-1.685185568E2
1.170278386E1,4.046769355E-2,8.547840267E-2,-6.324301362E-1,-7.688224316E-1,1.753614773E2,7.927757529E1,4.602904205E0,-1.701601779E2
1.171944985E1,4.461825085E-2,6.605177373E-2,-6.387847662E-1,-7.652453184E-1,1.748854271E2,7.990080576E1,2.526915720E0,-1.712094901E2
1.173611584E1,4.683892293E-2,4.473593831E-2,-6.433563232E-1,-7.628220320E-1,1.746306903E2,8.031751583E1,4.573904335E-1,-1.725866916E2
1.175278183E1,5.354926682E-2,3.242019936E-2,-6.548197865E-1,-7.531881928E-1,1.738607696E2,8.193179743E1,-1.220103632E0,-1.729259486E2
1.176944782E1,5.883610542E-2,2.769033611E-2,-6.679855585E-1,-7.413277626E-1,1.732539830E2,8.390761479E1,-2.151853935E0,-1.728588102E2
1.178611381E1,6.431921095E-2,2.650118992E-2,-6.748054624E-1,-7.347096801E-1,1.726244700E2,8.495308726E1,-2.743484844E0,-1.725056930E2
1.180277980E1,7.141952605E-2,2.691106871E-2,-6.757867932E-1,-7.331352234E-1,1.718089517E2,8.510585792E1,-3.271638560E0,-1.718755925E2
1.181944579E1,6.279194732E-2,1.340060122E-2,-6.769245863E-1,-7.332466841E-1,1.727998361E2,8.521796981E1,-3.747462319E0,-1.736580194E2
1.183611178E1,4.127153869E-2,-6.510341074E-3,-6.734886765E-1,-7.380157709E-1,1.752692864E2,8.466729177E1,-3.738411112E0,-1.770043572E2
1.185277776E1,1.283663265E-2,-2.696198225E-2,-6.630160809E-1,-7.480093241E-1,1.785289899E2,8.313315820E1,-3.288142471E0,1.790502272E2
1.186944376E1,1.497782036E-2,4.337447137E-2,6.474626660E-1,7.607144117E-1,1.782836040E2,8.090957157E1,-2.670721861E0,1.754665991E2
1.188610974E1,3.292544711E-2,5.006498098E-2,6.320199370E-1,7.726320028E-1,1.762263396E2,7.868435021E1,-2.048447364E0,1.734404600E2
1.190277573E1,4.024750493E-2,4.921427742E-2,6.205861568E-1,7.815567255E-1,1.753867296E2,7.699809718E1,-1.545650029E0,1.728746827E2
1.191944172E1,4.280097327E-2,4.842767864E-2,6.139477491E-1,7.866962552E-1,1.750938710E2,7.602412384E1,-1.354634207E0,1.727128407E2
1.193610771E1,4.669284057E-2,5.234142765E-2,6.122961640E-1,7.875109911E-1,1.746474484E2,7.583083231E1,-1.447399770E0,1.720862012E2
1.195277370E1,5.378084519E-2,6.083249673E-2,6.139661074E-1,7.851449847E-1,1.738341944E2,7.618463501E1,-1.689635415E0,1.708384369E2
1.196943969E1,6.098043816E-2,7.072409242E-2,6.166102290E-1,7.817105055E-1,1.730078184E2,7.671920103E1,-2.026929113E0,1.694746354E2
1.198610568E1,6.874816876E-2,8.220081031E-2,6.189778447E-1,7.780637145E-1,1.721158213E2,7.726624064E1,-2.453453062E0,1.679401462E2
1.200277167E1,7.646657802E-2,9.569596499E-2,6.209209561E-1,7.742430568E-1,1.712290139E2,7.782502749E1,-3.050979230E0,1.662560425E2
1.201943766E1,8.341853306E-2,1.130029708E-1,6.226744652E-1,7.697715163E-1,1.704298190E2,7.849202705E1,-4.019027616E0,1.643465582E2
1.203610365E1,8.823648456E-2,1.336556226E-1,6.256168485E-1,7.635142803E-1,1.698756771E2,7.949733429E1,-5.376011807E0,1.623435888E2
1.205276964E1,8.430391353E-2,1.476475447E-1,6.335716844E-1,7.547714710E-1,1.703280032E2,8.110529732E1,-6.664489029E0,1.615492383E2
1.206943563E1,7.292669284E-2,1.514743418E-1,6.466901898E-1,7.439953089E-1,1.716357915E2,8.318183190E1,-7.531453645E0,1.621168161E2
1.208610162E1,6.470774568E-2,1.526050717E-1,6.588798165E-1,7.337588072E-1,1.725798542E2,8.506593612E1,-7.971550318E0,1.626057364E2
1.210276761E1,4.880016950E-2,1.401689798E-1,6.708027720E-1,7.266325355E-1,1.744056906E2,8.648318406E1,-7.945558639E0,1.648420235E2
1.211943360E1,2.096636093E-2,1.100006625E-1,6.818777323E-1,7.228437066E-1,1.775972560E2,8.734736955E1,-7.494648183E0,1.695207986E2
1.213609959E1,2.902420534E-3,-7.452207059E-2,-6.884213686E-1,-7.214666009E-1,1.796674066E2,8.763286034E1,-6.403321771E0,1.743163954E2
1.215276558E1,1.303119624E-2,-4.011246562E-2,-6.907199621E-1,-7.218913436E-1,1.785066926E2,8.755174442E1,-4.353826461E0,1.778965050E2
1.216943157E1,1.835323893E-4,1.598371565E-2,6.866748333E-1,7.267889380E-1,1.799789687E2,8.676339933E1,-1.316860112E0,1.787265607E2
1.218609756E1,3.234522366E-2,1.514271251E-3,6.715124249E-1,7.402854562E-1,1.762928638E2,8.436326701E1,2.361165751E0,1.771359939E2
1.220276355E1,7.507913952E-2,-7.180586457E-3,6.475162506E-1,7.583101392E-1,1.713884610E2,8.065994517E1,6.206961704E0,1.739622289E2
1.221942954E1,1.085276394E-1,-2.669992857E-2,6.214607358E-1,7.754324079E-1,1.675391052E2,7.671788556E1,1.015427897E1,1.721097499E2
1.223609553E1,1.308599674E-1,-5.435102805E-2,6.016487479E-1,7.860918641E-1,1.649614213E2,7.383107510E1,1.405854811E1,1.716819129E2
1.225276152E1,1.534939677E-1,-7.473089546E-2,5.922845006E-1,7.874350548E-1,1.623410765E2,7.247935107E1,1.742851424E1,1.707593661E2
1.226942751E1,1.806220717E-1,-8.322462440E-2,5.906476378E-1,7.820388079E-1,1.591880084E2,7.211490445E1,2.009256147E1,1.686892089E2
1.228609350E1,2.033828084E-1,-8.754395694E-2,5.956994891E-1,7.720839381E-1,1.565303069E2,7.272699126E1,2.217845700E1,1.669079118E2
1.230275948E1,2.108724132E-1,-9.312912077E-2,6.078201532E-1,7.598779202E-1,1.556530344E2,7.459145205E1,2.344562198E1,1.669433082E2
1.231942547E1,2.044665993E-1,-9.035317600E-2,6.200069189E-1,7.520778775E-1,1.564034479E2,7.651018299E1,2.292007349E1,1.677446282E2
1.233609146E1,1.941808322E-1,-7.331542671E-2,6.273481846E-1,7.505683899E-1,1.576062519E2,7.752076501E1,2.071345258E1,1.676847603E2
1.235275745E1,1.836255730E-1,-4.510386288E-2,6.333907843E-1,7.503755093E-1,1.588379783E2,7.829165077E1,1.747581249E1,1.667612219E2
1.236942344E1,1.656579405E-1,-1.670440286E-2,6.401473284E-1,7.499932051E-1,1.609290846E2,7.933034014E1,1.371823578E1,1.664810708E2
1.238608943E1,1.407701018E-1,8.777103387E-3,6.456973553E-1,7.504543066E-1,1.638151777E2,8.030478478E1,9.707367954E0,1.669470425E2
1.240275542E1,1.204788658E-1,3.669484705E-2,6.467573047E-1,7.522255778E-1,1.661605198E2,8.070387837E1,5.775770475E0,1.667095842E2
1.241942141E1,1.097797299E-1,6.616552174E-2,6.451050639E-1,7.532662153E-1,1.673947638E2,8.084747259E1,2.404746045E0,1.654647749E2
1.243608740E1,1.017961365E-1,8.702271432E-2,6.472885013E-1,7.503880262E-1,1.683147812E2,8.155329512E1,6.768532979E-2,1.646074359E2
1.245275339E1,9.231660914E-2,9.871106595E-2,6.566944718E-1,7.419475317E-1,1.694062120E2,8.322016045E1,-1.445682922E0,1.645308740E2
1.246941938E1,7.869783128E-2,1.058351174E-1,6.710167527E-1,7.296177745E-1,1.709725581E2,8.557449166E1,-2.798478096E0,1.650972219E2
1.248608537E1,6.274803466E-2,1.133065149E-1,6.903030872E-1,7.118328214E-1,1.728048780E2,8.877686157E1,-4.282851508E0,1.657323351E2
1.250275136E1,5.595922794E-2,1.282494962E-1,7.103069425E-1,6.898439527E-1,1.735841934E2,9.241679178E1,-5.592223586E0,1.648919731E2
1.251941735E1,5.403579085E-2,1.373556554E-1,7.225288153E-1,6.754003763E-1,1.738049372E2,9.472109749E1,-6.168644907E0,1.641535959E2
1.253608334E1,6.435184746E-2,1.399798095E-1,7.217686772E-1,6.747699380E-1,1.726207224E2,9.467278536E1,-5.509686788E0,1.631269301E2
1.255274933E1,8.206502417E-2,1.363260299E-1,7.138857245E-1,6.819440722E-1,1.705854534E2,9.324290341E1,-3.942961658E0,1.621035715E2
1.256941532E1,1.031705002E-1,1.338443011E-1,7.063907385E-1,6.873526573E-1,1.681564571E2,9.193863378E1,-2.191473357E0,1.606605597E2
1.258608131E1,1.237086959E-1,1.345890462E-1,7.004204988E-1,6.899225116E-1,1.657876186E2,9.099742751E1,-7.113919403E-1,1.589449744E2
1.260274730E1,1.462511401E-1,1.365450472E-1,6.936305165E-1,6.919846535E-1,1.631805267E2,8.997339423E1,7.972594559E-1,1.569291777E2
1.261941329E1,1.704333354E-1,1.391248703E-1,6.821613312E-1,6.973181963E-1,1.603739699E2,8.824515251E1,2.206286878E0,1.546706524E2
1.263607928E1,1.890414624E-1,1.382521689E-1,6.687968969E-1,7.055922151E-1,1.582062993E2,8.614070568E1,3.311326265E0,1.530988236E2
1.265274526E1,1.948401073E-1,1.303503066E-1,6.610884666E-1,7.127469182E-1,1.575292335E2,8.471099072E1,4.117353229E0,1.531758200E2
1.266941126E1,1.961983637E-1,1.258386970E-1,6.565724015E-1,7.173447609E-1,1.573705257E2,8.388804664E1,4.421743610E0,1.533806015E2
1.268607725E1,1.941248915E-1,1.251338273E-1,6.537422538E-1,7.206095457E-1,1.576127865E2,8.344056002E1,4.213318771E0,1.536029811E2
1.270274323E1,1.922282121E-1,1.298349798E-1,6.513248086E-1,7.224729657E-1,1.578343025E2,8.321922337E1,3.600629298E0,1.533991248E2
1.271940922E1,1.936050045E-1,1.394530088E-1,6.477079391E-1,7.235636711E-1,1.576735133E2,8.298083619E1,2.808201120E0,1.525241444E2
1.273607521E1,1.985105643E-1,1.519611031E-1,6.426373124E-1,7.242366076E-1,1.571002512E2,8.265008234E1,2.007424731E0,1.511089585E2
1.275274120E1,2.020014152E-1,1.637599766E-1,6.386311650E-1,7.242432833E-1,1.566919584E2,8.249029660E1,1.192105907E0,1.498762435E2
1.276940719E1,1.746411161E-1,1.460308880E-1,6.491698027E-1,7.257782221E-1,1.598844521E2,8.342408356E1,8.463697284E-1,1.536951247E2
1.278607318E1,1.340642875E-1,1.143992022E-1,6.670718789E-1,7.238471508E-1,1.645909687E2,8.518934128E1,7.589597552E-1,1.597119821E2
1.280273917E1,1.056330380E-1,8.888036013E-2,6.783016920E-1,7.216985226E-1,1.678727204E2,8.632933313E1,8.601844973E-1,1.641525760E2
1.281940516E1,8.252196906E-2,5.887468532E-2,6.870322227E-1,7.195211053E-1,1.705329132E2,8.718787390E1,1.642743014E0,1.684786951E2
1.283607115E1,7.955344421E-2,3.475168347E-2,6.918128133E-1,7.168393135E-1,1.708742037E2,8.768185738E1,3.454130428E0,1.706518859E2
1.285273714E1,9.539193854E-2,1.167758182E-2,6.881526113E-1,7.191731334E-1,1.690522426E2,8.696376259E1,6.574326243E0,1.711241958E2
1.286940313E1,1.210304414E-1,-8.426158689E-3,6.777867675E-1,7.251797915E-1,1.660968480E2,8.527588258E1,1.015354033E1,1.704024545E2
1.288606912E1,1.484857554E-1,-2.446575463E-2,6.629504561E-1,7.333826423E-1,1.629216319E2,8.292436083E1,1.345979106E1,1.690128167E2
1.290273511E1,1.686225260E-1,-4.173048213E-2,6.478712559E-1,7.416790724E-1,1.605845211E2,8.058374865E1,1.628363924E1,1.682144599E2
1.291940110E1,1.824254682E-1,-5.720616132E-2,6.394425035E-1,7.446889877E-1,1.589778631E2,7.931943599E1,1.857240428E1,1.679099931E2
1.293606709E1,1.964166109E-1,-6.172589585E-2,6.383041739E-1,7.417399883E-1,1.573450201E2,7.910967597E1,2.001805342E1,1.669236532E2
1.295273308E1,2.059433556E-1,-6.084347516E-2,6.408522129E-1,7.370168567E-1,1.562305445E2,7.945305353E1,2.071035159E1,1.660444918E2
1.296939907E1,2.080199333E-1,-5.741379037E-2,6.448322535E-1,7.332276106E-1,1.559873191E2,8.004437922E1,2.063850744E1,1.657088411E2
1.298606506E1,2.040203246E-1,-4.695604369E-2,6.486564875E-1,7.317209840E-1,1.564556884E2,8.059395158E1,1.947500830E1,1.653995286E2
1.300273105E1,1.955658435E-1,-2.416297048E-2,6.519751549E-1,7.321875095E-1,1.574444390E2,8.106087600E1,1.688141353E1,1.645526890E2
1.301939704E1,1.757587738E-1,1.461852458E-3,6.560991406E-1,7.339214087E-1,1.597543659E2,8.178766085E1,1.320786970E1,1.645161697E2
1.303606303E1,1.452293239E-1,2.235343307E-2,6.599743366E-1,7.367785573E-1,1.632988819E2,8.255867121E1,9.134708600E0,1.657214050E2
1.305272902E1,1.199765837E-1,4.713271931E-2,6.604207158E-1,7.397490144E-1,1.662184977E2,8.289234289E1,5.090967742E0,1.660715776E2
1.306939500E1,1.080109924E-1,7.740402967E-2,6.593313217E-1,7.400165200E-1,1.675986587E2,8.318708855E1,1.597013770E0,1.648093663E2
1.308606100E1,1.041128674E-1,1.076975167E-1,6.619595289E-1,7.344190478E-1,1.680478851E2,8.423535013E1,-1.166233335E0,1.628083417E2
1.310272698E1,9.025377533E-2,1.247999966E-1,6.745747328E-1,7.219613194E-1,1.696435865E2,8.662628913E1,-3.350027846E0,1.625901638E2
1.311939297E1,7.074935360E-2,1.357163340E-1,6.935716867E-1,7.039417028E-1,1.718859425E2,8.993792156E1,-5.332379041E0,1.631949573E2
1.313605896E1,6.137319447E-2,1.449307650E-1,7.124238610E-1,6.838718057E-1,1.729627274E2,9.329397450E1,-6.360319812E0,1.630075388E2
1.315272495E1,5.619551492E-2,1.453729421E-1,7.257675529E-1,6.700524092E-1,1.735570742E2,9.552980651E1,-6.502422211E0,1.632512353E2
1.316939094E1,5.598694985E-2,1.425884813E-1,7.276190519E-1,6.686587334E-1,1.735810117E2,9.574612620E1,-6.269876911E0,1.634966330E2
1.318605693E1,6.952315569E-2,1.418596059E-1,7.210284472E-1,6.746557355E-1,1.720268013E2,9.460850331E1,-5.230140153E0,1.625648900E2
1.320272292E1,9.097504238E-2,1.465508491E-1,7.114369869E-1,6.812516451E-1,1.695605939E2,9.317444689E1,-4.027197414E0,1.605307954E2
1.321938891E1,1.108919741E-1,1.521953642E-1,7.009770274E-1,6.878740788E-1,1.672665270E2,9.166793133E1,-3.090717501E0,1.585023301E2
1.323605490E1,1.258905759E-1,1.536481977E-1,6.911215186E-1,6.949063540E-1,1.655356234E2,9.014412255E1,-2.265540931E0,1.571918646E2
1.325272089E1,1.363298006E-1,1.497071832E-1,6.817189455E-1,7.030371428E-1,1.643289543E2,8.852722918E1,-1.410891006E0,1.566762420E2
1.326938688E1,1.429509766E-1,1.430531144E-1,6.731615067E-1,7.113047242E-1,1.635627145E2,8.697440776E1,-6.331611907E-1,1.566726866E2
1.328605287E1,1.487748396E-1,1.389858723E-1,6.669394970E-1,7.167570591E-1,1.628881332E2,8.588553305E1,-4.529671711E-2,1.565054839E2
1.330271886E1,1.547974225E-1,1.398126632E-1,6.632298827E-1,7.187602520E-1,1.621899048E2,8.534487784E1,2.491791414E-1,1.559217319E2
1.331938485E1,1.587754826E-1,1.427687258E-1,6.602515578E-1,7.200523019E-1,1.617283440E2,8.498763880E1,2.327143398E-1,1.553431158E2
1.333605084E1,1.604854690E-1,1.453471631E-1,6.569417119E-1,7.221815586E-1,1.615298486E2,8.457149389E1,5.300524417E-2,1.549904890E2
1.335271683E1,1.619658143E-1,1.491871327E-1,6.529112458E-1,7.247186899E-1,1.613579649E2,8.409373139E1,-2.715144622E-1,1.545593423E2
1.336938282E1,1.627773056E-1,1.571752429E-1,6.484861374E-1,7.268185616E-1,1.612637242E2,8.371120944E1,-9.945967151E-1,1.538618231E2
1.338604881E1,1.626119231E-1,1.692759693E-1,6.451489925E-1,7.271078229E-1,1.612829316E2,8.366567570E1,-2.082926947E0,1.529228400E2
1.340271480E1,1.439943886E-1,1.619141847E-1,6.526505947E-1,7.260141969E-1,1.634418984E2,8.450444678E1,-2.702380193E0,1.551086549E2
1.341938079E1,1.132307888E-1,1.348290294E-1,6.690070629E-1,7.221007347E-1,1.669968197E2,8.606840604E1,-2.476859345E0,1.598638074E2
1.343604678E1,8.731094795E-2,1.000237316E-1,6.820701957E-1,7.191330194E-1,1.699821467E2,8.715890213E1,-1.418579042E0,1.648051098E2
1.345271277E1,6.420972366E-2,5.390096828E-2,6.915742755E-1,7.174237370E-1,1.726370423E2,8.784276886E1,6.573069047E-1,1.704042752E2
1.346937876E1,6.146774402E-2,1.385370363E-2,6.975709796E-1,7.137398124E-1,1.729518723E2,8.848358917E1,3.783143858E0,1.738399780E2
1.348604475E1,8.242222710E-2,-1.305790059E-2,6.956413984E-1,7.135258317E-1,1.705443818E2,8.815982020E1,7.660728969E0,1.742407218E2
1.350271073E1,1.077225055E-1,-3.579563648E-2,6.847911477E-1,7.198441625E-1,1.676319109E2,8.651564907E1,1.148254514E1,1.737868280E2
1.351937672E1,1.288257677E-1,-5.796627700E-2,6.703751683E-1,7.284510732E-1,1.651965136E2,8.438967039E1,1.490246595E1,1.734658293E2
1.353604271E1,1.458624930E-1,-7.949810475E-2,6.600106359E-1,7.326596379E-1,1.632255451E2,8.298616251E1,1.800088586E1,1.734312468E2
1.355270870E1,1.679522395E-1,-8.961349726E-2,6.562359333E-1,7.301478386E-1,1.606624416E2,8.247280661E1,2.056653084E1,1.721642345E2
1.356937469E1,1.839392780E-1,-9.261757880E-2,6.559403539E-1,7.261753082E-1,1.588014074E2,8.241450712E1,2.207497743E1,1.709577803E2
1.358604068E1,1.882494788E-1,-9.325577319E-2,6.585687995E-1,7.226012945E-1,1.582987132E2,8.283811179E1,2.250251287E1,1.707045122E2
1.360270667E1,1.865266712E-1,-8.773317933E-2,6.630910635E-1,7.195977569E-1,1.584996926E2,8.348622119E1,2.193988215E1,1.705623777E2
1.361937266E1,1.786995199E-1,-7.520119846E-2,6.687853932E-1,7.177307010E-1,1.594119606E2,8.423908201E1,2.030220070E1,1.704296771E2
1.363603865E1,1.626603840E-1,-5.526481941E-2,6.758059263E-1,7.167801261E-1,1.612773034E2,8.516284955E1,1.740230323E1,1.704394944E2
1.365270464E1,1.395631189E-1,-2.877998166E-2,6.815285087E-1,7.177832127E-1,1.639548668E2,8.591022593E1,1.338822989E1,1.704664868E2
1.366937063E1,1.171258020E-1,6.303125527E-3,6.829872727E-1,7.209509015E-1,1.665474934E2,8.611505280E1,8.679224185E0,1.696564562E2
1.368603662E1,1.046759087E-1,4.992922023E-2,6.806120872E-1,7.234066725E-1,1.679830108E2,8.605962668E1,4.028295700E0,1.672936238E2
1.370270261E1,9.836024093E-2,8.847941458E-2,6.807480454E-1,7.204712033E-1,1.687104927E2,8.670320568E1,3.680329712E-1,1.647992846E2
1.371936860E1,8.527386109E-2,1.062883660E-1,6.884513497E-1,7.123664021E-1,1.702164537E2,8.830998124E1,-1.949504778E0,1.644549289E2
1.373603459E1,6.638164548E-2,1.059354171E-1,7.026202679E-1,7.004969120E-1,1.723876261E2,9.056208219E1,-3.160472708E0,1.659816023E2
1.375270058E1,4.130762588E-2,8.707977086E-2,7.259190083E-1,6.809936762E-1,1.752651476E2,9.396813257E1,-3.361154124E0,1.694553924E2
1.376936657E1,2.488932813E-2,7.112336904E-2,7.544426918E-1,6.520262361E-1,1.771475985E2,9.855225198E1,-3.163960211E0,1.719528836E2
1.378603256E1,1.366682316E-2,6.767081469E-2,7.651196718E-1,6.401763558E-1,1.784338487E2,1.003910172E2,-3.768711316E0,1.730321008E2
1.380269855E1,3.156921124E-2,9.189499170E-2,7.561628222E-1,6.471294165E-1,1.763818337E2,9.925693238E1,-4.082510737E0,1.696132688E2
1.381936454E1,6.097205294E-2,1.172059402E-1,7.405939698E-1,6.588366628E-1,1.730087811E2,9.716285249E1,-3.676790867E0,1.652578737E2
1.383603053E1,8.087165284E-2,1.297554672E-1,7.267519236E-1,6.696677804E-1,1.707226598E2,9.517237228E1,-3.223949896E0,1.626993918E2
1.385269652E1,9.106550950E-2,1.298727840E-1,7.184580564E-1,6.772430539E-1,1.695501840E2,9.379374875E1,-2.582472240E0,1.619239921E2
1.386936251E1,9.738391083E-2,1.228321865E-1,7.168096304E-1,6.794207692E-1,1.688229116E2,9.331521493E1,-1.564256055E0,1.620288018E2
1.388602850E1,1.076106667E-1,1.164268702E-1,7.181932926E-1,6.775419712E-1,1.676448016E2,9.336599700E1,-1.832129795E-1,1.617564386E2
1.390269448E1,1.236294924E-1,1.133935079E-1,7.164521813E-1,6.771661043E-1,1.657967648E2,9.300012759E1,1.350973964E0,1.607306668E2
1.391936047E1,1.442425649E-1,1.138735339E-1,7.111951709E-1,6.785486937E-1,1.634131595E2,9.215366565E1,2.902226834E0,1.590113361E2
1.393602646E1,1.644146307E-1,1.180581376E-1,7.057379484E-1,6.789433360E-1,1.610735383E2,9.137921972E1,4.114950916E0,1.569894662E2
1.395269245E1,1.762615279E-1,1.227245778E-1,7.023569942E-1,6.786495447E-1,1.596958408E2,9.096195741E1,4.647374600E0,1.556071764E2
1.396935844E1,1.812489955E-1,1.268153191E-1,6.984261274E-1,6.806376576E-1,1.591149626E2,9.044620486E1,4.620037002E0,1.548332711E2
1.398602443E1,1.823148398E-1,1.303870380E-1,6.923336387E-1,6.858823895E-1,1.589907564E2,8.957791664E1,4.219926770E0,1.544177470E2
1.400269042E1,1.814513355E-1,1.350848675E-1,6.844044924E-1,6.931219101E-1,1.590913852E2,8.846800858E1,3.503623044E0,1.540709110E2
1.401935641E1,1.772726359E-1,1.411189437E-1,6.766273975E-1,7.005963326E-1,1.595781226E2,8.744598338E1,2.416318618E0,1.539118132E2
1.403602240E1,1.564264164E-1,1.337357014E-1,6.762686372E-1,7.073233128E-1,1.620009338E2,8.715906223E1,1.282604398E0,1.562797476E2
1.405268839E1,1.326450755E-1,1.204610020E-1,6.798380613E-1,7.111361623E-1,1.647550640E2,8.732786702E1,5.171583067E-1,1.593621631E2
1.406935438E1,1.178522827E-1,1.087501794E-1,6.816389561E-1,7.138995528E-1,1.664636643E2,8.730127924E1,3.089406230E-1,1.615467543E2
1.408602037E1,1.022252931E-1,8.807238936E-2,6.844701767E-1,7.164452672E-1,1.682653456E2,8.727787644E1,7.873968973E-1,1.645100871E2
1.410268636E1,9.012469972E-2,6.031939387E-2,6.883424520E-1,7.172334194E-1,1.696584380E2,8.741368996E1,2.151798645E0,1.677327712E2
1.411935235E1,9.226082018E-2,3.175276518E-2,6.905243397E-1,7.166978717E-1,1.694126323E2,8.745034145E1,4.697924462E0,1.698228627E2
1.413601834E1,1.059766485E-1,4.483810626E-4,6.895163059E-1,7.164747119E-1,1.678331233E2,8.715336919E1,8.366393234E0,1.711343734E2
1.415268433E1,1.239196847E-1,-2.855072543E-2,6.839890480E-1,7.183228731E-1,1.657632536E2,8.632338682E1,1.215380564E1,1.718272451E2
1.416935032E1,1.419811770E-1,-5.092085153E-2,6.747934222E-1,7.224280238E-1,1.636749906E2,8.499483688E1,1.537819711E1,1.718661586E2
1.418601631E1,1.581145244E-1,-6.582938880E-2,6.652728319E-1,7.266899943E-1,1.618050532E2,8.359775379E1,1.782156892E1,1.714090266E2
1.420268230E1,1.714381749E-1,-7.221084833E-2,6.593972445E-1,7.284159660E-1,1.602571038E2,8.269555351E1,1.934713992E1,1.705739870E2
1.421934829E1,1.774984448E-1,-7.097230107E-2,6.580940485E-1,7.282646894E-1,1.595518299E2,8.244726834E1,1.969387317E1,1.698993896E2
1.423601428E1,1.769237410E-1,-6.296087801E-2,6.603135467E-1,7.271313071E-1,1.596187451E2,8.270694082E1,1.897841561E1,1.693880554E2
1.425268026E1,1.732523231E-1,-4.825315252E-2,6.649770141E-1,7.248867750E-1,1.600460597E2,8.331987775E1,1.748005394E1,1.686935985E2
1.426934626E1,1.647384480E-1,-2.929640934E-2,6.712935567E-1,7.220581174E-1,1.610359186E2,8.422817836E1,1.527684006E1,1.681211995E2
1.428601224E1,1.463921824E-1,-1.085342932E-2,6.777120233E-1,7.205261588E-1,1.631641886E2,8.523301660E1,1.236061088E1,1.684101237E2
1.430267823E1,1.225277844E-1,9.371372871E-3,6.821889281E-1,7.207755446E-1,1.659239785E2,8.599227444E1,8.839372060E0,1.689484043E2
1.431934422E1,1.032967255E-1,3.832608461E-2,6.839153767E-1,7.211939096E-1,1.681419150E2,8.645624312E1,4.934184543E0,1.683363076E2
1.433601021E1,9.557831644E-2,7.740257680E-2,6.839210391E-1,7.191144824E-1,1.690307873E2,8.698877461E1,1.112376629E0,1.659136543E2
1.435267620E1,9.721849338E-2,1.186739877E-1,6.852340698E-1,7.119826674E-1,1.688419574E2,8.812251365E1,-2.048921034E0,1.624662643E2
1.436934219E1,8.785530073E-2,1.414221674E-1,6.939254999E-1,7.005345225E-1,1.699195279E2,9.017616187E1,-4.370872979E0,1.613191867E2
1.438600818E1,6.922545354E-2,1.501121223E-1,7.078554630E-1,6.867421865E-1,1.720609979E2,9.272053950E1,-6.210032108E0,1.619762580E2
