"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
1.133612094E0,-4.117992222E-1,9.065997005E-1,-7.131846249E-2
1.150278760E0,-1.309770465E0,1.090469956E0,-3.321577311E-1
1.166945426E0,-1.263955593E0,1.022663951E0,-3.588830680E-2
1.183612092E0,-1.003727198E0,8.345176578E-1,-3.649916872E-2
1.200278758E0,-9.890664220E-1,7.514400482E-1,3.697259128E-1
1.216945424E0,-7.123447061E-1,6.616429090E-1,6.042979956E-1
1.233612090E0,-4.496728480E-1,6.329322457E-1,6.812669635E-1
1.250278756E0,-1.039233729E-1,4.295142889E-1,4.375318885E-1
1.266945422E0,1.697440445E-1,3.550651670E-2,1.247691289E-1
1.283612088E0,5.820778012E-1,-3.206276596E-1,-1.817322709E-2
1.300278754E0,8.410844207E-1,-3.652207851E-1,-2.611446939E-2
1.316945420E0,4.849502742E-1,-3.908770978E-1,-5.910116807E-2
1.333612086E0,-2.634354308E-2,-2.699258626E-1,-2.490801066E-1
1.350278752E0,-4.307360351E-1,5.101484656E-1,-3.370446563E-1
1.366945418E0,-6.995165348E-1,6.787471175E-1,-1.715002805E-1
1.383612084E0,-8.131373525E-1,7.153990269E-1,-5.665770918E-2
1.400278750E0,-8.113048077E-1,6.286562085E-1,3.069595434E-2
1.416945416E0,-6.146063209E-1,4.313468933E-1,1.003345400E-1
1.433612082E0,-3.146717250E-1,2.670242786E-1,6.429351866E-2
1.450278748E0,-9.170607477E-2,1.350774765E-1,4.046979174E-2
1.466945414E0,1.763872057E-2,1.155297980E-1,7.101303339E-2
1.483612080E0,1.145371469E-3,7.826705277E-2,9.666935354E-2
1.500278746E0,-4.833467677E-2,9.170607477E-2,1.467602700E-1
1.516945412E0,-1.155297980E-1,2.004400045E-1,1.760817766E-1
1.533612078E0,-1.039233729E-1,2.413679510E-1,1.510363221E-1
1.550278744E0,1.886045001E-2,1.417969912E-1,1.003345400E-1
1.566945410E0,1.593593508E-1,-4.024071619E-2,4.963276163E-2
1.583612076E0,1.404225379E-1,1.229365356E-2,8.323032409E-2
1.600278742E0,5.245801434E-2,1.576794684E-1,1.449276656E-1
1.616945408E0,-2.145662531E-2,2.175442129E-1,1.565341055E-1
1.633612074E0,-9.659299254E-2,2.957349122E-1,1.559232324E-1
1.650278740E0,-1.589011997E-1,2.932914495E-1,1.620318890E-1
1.666945406E0,-9.720385820E-2,1.118646115E-1,1.632536054E-1
1.683612072E0,4.451677203E-2,-1.580612548E-2,1.131627038E-1
1.700278738E0,1.123227626E-1,-8.422297984E-2,6.795870513E-2
1.716945404E0,1.330921650E-1,-1.135444939E-1,7.712167501E-2
1.733612070E0,1.618028134E-1,-1.343138963E-1,7.589995116E-2
1.750278736E0,2.344957143E-1,-1.227074638E-1,7.223475724E-2
1.766945402E0,3.756054938E-1,-1.550832987E-1,6.673697382E-2
1.783612068E0,5.521454215E-1,-1.874591261E-1,5.879573524E-2
1.800278734E0,7.415134907E-1,-2.320522517E-1,4.230238497E-2
1.816945400E0,9.223294854E-1,-3.242928386E-1,3.985892609E-2
1.833612066E0,1.109254122E0,-4.568504989E-1,3.069595434E-2
1.850278732E0,1.223485827E0,-4.996110201E-1,4.108065739E-2
1.866945398E0,1.283350587E0,-4.727329910E-1,1.603520103E-2
1.883612064E0,1.355432630E0,-5.075522661E-1,-3.512472380E-3
1.900278730E0,1.439121008E0,-6.071232557E-1,-7.681624591E-2
1.916945396E0,1.606498003E0,-7.738893032E-1,-1.782197952E-1
1.933612062E0,1.829463601E0,-9.864702821E-1,-2.900080681E-1
1.950278728E0,2.148946047E0,-1.048778415E0,-3.455967605E-1
1.966945394E0,2.182543516E0,-1.363373876E0,-1.537852138E-1
1.983612060E0,2.120846272E0,-1.467831731E0,1.876882017E-1
2.000278726E0,1.690797329E0,-1.455614448E0,5.132791400E-1
2.016945392E0,1.398193121E0,-1.602832794E0,5.896372199E-1
2.033612058E0,1.395138741E0,-1.563737512E0,6.030762792E-1
2.050278724E0,1.489822865E0,-1.250974655E0,5.768090487E-1
2.066945390E0,1.374980211E0,-7.146354318E-1,5.529853702E-1
2.083612056E0,1.180114388E0,1.962403022E-2,5.297724605E-1
2.100278722E0,9.889137149E-1,8.534544706E-1,4.302015305E-1
2.116945388E0,7.439569235E-1,1.587103009E0,4.051560760E-1
2.133612054E0,4.476875365E-1,2.461861372E0,6.409498453E-1
2.150278720E0,1.117118970E-1,3.271868229E0,9.860884547E-1
2.166945386E0,-1.857792437E-1,3.503996849E0,1.238375664E0
2.183612052E0,-4.111883640E-1,3.381212950E0,1.437517524E0
2.200278718E0,-5.480220914E-1,3.672595501E0,1.852905631E0
2.216945384E0,-5.431351662E-1,3.695197344E0,2.407570839E0
2.233612050E0,-1.542509913E0,3.983525515E0,2.901760340E0
2.250278716E0,-2.003102064E0,2.918788195E0,2.692233801E0
2.266945382E0,-1.920024395E0,2.356792688E0,2.826013088E0
2.283612048E0,-1.766697288E0,1.800294876E0,3.072191715E0
2.300278714E0,-1.945069790E0,1.719049811E0,3.218188286E0
2.316945380E0,-2.156429052E0,1.744706154E0,3.424049854E0
2.333612046E0,-2.031812668E0,1.721493363E0,3.572489977E0
2.350278712E0,-2.050138474E0,1.865046501E0,3.614639521E0
2.366945378E0,-2.444757223E0,2.033645153E0,3.369071960E0
2.383612044E0,-2.417879105E0,2.009821415E0,2.904203892E0
2.400278710E0,-2.047695160E0,2.071518898E0,2.574337006E0
2.416945376E0,-1.696447849E0,2.105727196E0,2.439335823E0
2.433612042E0,-1.594433427E0,2.292651892E0,2.372140646E0
2.450278708E0,-1.770973325E0,2.555323839E0,2.312886715E0
2.466945374E0,-1.902920127E0,2.354959965E0,2.127183914E0
2.483612040E0,-1.790521026E0,1.896200657E0,1.915824652E0
2.500278706E0,-1.439884663E0,1.279838085E0,1.658039689E0
2.516945372E0,-1.061759353E0,9.615775347E-1,1.414304733E0
2.533612038E0,-9.469167590E-1,7.557160854E-1,1.345276952E0
2.550278704E0,-8.442915082E-1,8.504001498E-1,1.576794744E0
2.566945370E0,-8.442915082E-1,8.504001498E-1,1.576794744E0
2.583612036E0,-3.244455457E-1,8.210785985E-1,2.354425669E0
2.600278702E0,-1.277471036E-1,1.072144032E0,2.045938969E0
2.616945368E0,8.544471115E-2,1.085583091E0,1.489441037E0
2.633612034E0,1.367573589E-1,5.602393746E-1,1.073442101E0
2.650278700E0,2.974147797E-1,-2.320522517E-1,7.588467598E-1
2.666945366E0,5.906298757E-1,-9.430988431E-1,7.374665141E-1
2.683612032E0,5.631409883E-1,-1.360930324E0,5.193877816E-1
2.700278698E0,3.688859642E-1,-1.341382742E0,3.898844421E-1
2.716945364E0,1.275180187E-2,-1.026176453E0,3.037525117E-1
2.733612030E0,-2.193768173E-1,-4.482983947E-1,1.779143661E-1
2.750278696E0,-3.036761582E-1,-8.483384550E-2,2.414443046E-1
2.766945362E0,-2.022725940E-1,-4.329504073E-2,2.799287736E-1
2.783612028E0,-1.436295807E-1,-2.454912812E-1,3.049742281E-1
2.800278694E0,-1.576794684E-1,-4.379136860E-1,2.817613780E-1
2.816945360E0,-1.436295807E-1,-5.148826241E-1,2.469420880E-1
2.833612026E0,-5.566505343E-2,-6.193405390E-1,2.493855506E-1
2.850278692E0,1.641699113E-2,-5.490911007E-1,1.834121495E-1
2.866945358E0,1.336266659E-2,-2.259436101E-1,1.412624866E-1
2.883612024E0,-6.421715766E-2,1.411861181E-1,1.479819864E-1
2.900278690E0,-1.246927753E-1,2.645808160E-1,1.369864196E-1
2.916945356E0,-2.939786762E-2,9.781472385E-2,6.368265301E-2
2.933612022E0,1.654679924E-1,-1.697440445E-1,-4.199695215E-2
2.950278688E0,2.277761996E-1,-2.186132371E-1,-9.621120058E-3
2.966945354E0,2.027307451E-1,-2.289979309E-1,-3.161225095E-2
2.983612020E0,1.856265366E-1,-1.080467105E-1,-9.636391699E-2
3.000278686E0,1.935677826E-1,-2.367100911E-3,-1.507308781E-1
3.016945352E0,2.583194375E-1,1.962403022E-2,-1.776089370E-1
3.033612018E0,2.809214294E-1,-7.628174126E-2,-2.374736816E-1
3.050278684E0,2.369391769E-1,-2.216675580E-1,-3.260490894E-1
3.066945350E0,1.526398361E-1,-2.937496006E-1,-3.370446563E-1
3.083612016E0,8.361211419E-2,-3.206276596E-1,-3.425424397E-1
3.100278682E0,5.673406646E-2,-1.434768587E-1,-3.853029609E-1
3.116945348E0,1.043815166E-1,2.390008420E-2,-3.987419903E-1
3.133612014E0,1.825722158E-1,-5.306887627E-2,-4.256200492E-1
3.150278680E0,2.851974964E-1,-2.424369603E-1,-4.977020919E-1
3.166945346E0,4.043161273E-1,-4.214203358E-1,-5.465712547E-1
3.183612012E0,5.307651162E-1,-5.857429504E-1,-5.056433082E-1
3.200278678E0,6.193405390E-1,-5.716930628E-1,-5.221366882E-1
3.216945344E0,6.963095069E-1,-3.536143601E-1,-4.512763619E-1
3.233612010E0,7.983239293E-1,-3.383427262E-1,-4.958694875E-1
3.250278676E0,8.276454210E-1,-3.823249936E-1,-6.467530727E-1
3.266945342E0,8.459713459E-1,-3.200167716E-1,-7.964149714E-1
3.283612008E0,9.003383517E-1,-1.770744324E-1,-9.833396077E-1
3.300278674E0,1.000520110E0,-6.467530876E-2,-1.216079116E0
3.316945340E0,1.180725217E0,6.185005885E-3,-1.453705430E0
3.333612006E0,1.424460292E0,1.167515293E-1,-1.704770923E0
3.350278672E0,1.589393854E0,2.462548614E-1,-1.960112333E0
3.366945338E0,1.643149853E0,3.189477623E-1,-2.134819746E0
3.383612004E0,1.685299516E0,2.566395700E-1,-2.234390736E0
3.400278670E0,1.814192057E0,6.788235158E-2,-2.355952740E0
3.416945336E0,1.899102211E0,-2.552651167E-1,-2.533103466E0
3.433612002E0,1.794033527E0,-5.368737578E-1,-2.632674456E0
3.450278668E0,1.487379432E0,-5.808560252E-1,-2.581972599E0
3.466945334E0,1.108032346E0,-3.578903973E-1,-2.370613575E0
3.483612000E0,7.812197208E-1,-1.831830740E-1,-2.078620195E0
3.500278666E0,5.881864429E-1,-2.906952798E-1,-1.787237644E0
3.516945332E0,4.922806621E-1,-7.091376781E-1,-1.571602345E0
3.533611998E0,4.354702234E-1,-1.117806196E0,-1.392008066E0
3.550278664E0,3.969857395E-1,-1.296178699E0,-1.238070250E0
3.566945330E0,3.090212345E-1,-1.390251875E0,-1.178816319E0
3.583611996E0,1.978438348E-1,-1.409188747E0,-1.148273110E0
3.600278662E0,1.373682171E-1,-1.347491384E0,-1.104290843E0
3.616945328E0,1.740200967E-1,-1.285794020E0,-1.048091292E0
3.633611994E0,2.742019296E-1,-1.283350587E0,-1.027932763E0
3.650278660E0,3.365101218E-1,-1.300454736E0,-1.026710987E0
3.666945326E0,3.432296515E-1,-1.349934816E0,-1.041371703E0
3.683611992E0,3.242928386E-1,-1.453170896E0,-1.098793030E0
3.700278658E0,2.760345340E-1,-1.571678758E0,-1.194087982E0
3.716945324E0,1.569158882E-1,-1.614439249E0,-1.308930516E0
3.733611990E0,-2.023489587E-2,-1.519755244E0,-1.374293089E0
3.750278656E0,-1.106428802E-1,-1.318169832E0,-1.431714296E0
3.766945322E0,-1.216384470E-1,-1.280296206E0,-1.605810761E0
3.783611988E0,-1.711184978E-1,-1.398803949E0,-1.823278666E0
3.800278654E0,-1.711184978E-1,-1.398803949E0,-1.823278666E0
3.816945320E0,-3.287216127E-1,-1.573511362E0,-1.939342976E0
3.833611986E0,-3.775908053E-1,-1.499596715E0,-1.864206553E0
3.850278652E0,-4.221839309E-1,-1.243033409E0,-1.769522548E0
3.866945318E0,-5.089266896E-1,-8.227584958E-1,-1.662010312E0
3.883611984E0,-6.811906099E-1,-4.605156779E-1,-1.585652232E0
3.900278650E0,-9.316451550E-1,-3.505600393E-1,-1.565493703E0
3.916945316E0,-9.316451550E-1,-3.505600393E-1,-1.565493703E0
3.933611982E0,-9.316451550E-1,-3.505600393E-1,-1.565493703E0
3.950278648E0,-9.316451550E-1,-3.505600393E-1,-1.565493703E0
3.966945314E0,-7.416661978E-1,-8.563560843E-1,-1.647960424E0
3.983611980E0,-7.422770858E-1,-1.862373948E-1,-1.528230906E0
4.000278646E0,-8.846085668E-1,6.891318560E-1,-1.328478217E0
4.016945312E0,-1.097800374E0,1.138117433E0,-1.160490394E0
4.033611978E0,-1.144836903E0,8.540652990E-1,-1.051145554E0
4.050278644E0,-9.658535719E-1,3.977493346E-1,-9.338595271E-1
4.066945310E0,-6.964622140E-1,-4.818195850E-2,-8.385646343E-1
4.083611976E0,-4.154644012E-1,-4.232529402E-1,-8.507819176E-1
4.100278642E0,-1.619555205E-1,-5.967385173E-1,-8.941532969E-1
4.116945308E0,-2.390008420E-2,-8.270345330E-1,-9.161444306E-1
4.133611974E0,5.490147322E-2,-9.516509771E-1,-8.758273721E-1
4.150278640E0,9.086613543E-3,-7.842740417E-1,-8.257364631E-1
4.166945306E0,-1.595120728E-1,-5.057196617E-1,-7.884737253E-1
4.183611972E0,-3.244455457E-1,-3.475056887E-1,-7.371610999E-1
4.200278638E0,-3.397171795E-1,-3.633881807E-1,-6.430879235E-1
4.216945304E0,-1.595120728E-1,-6.034580469E-1,-5.850557685E-1
4.233611970E0,8.849903196E-2,-9.388228059E-1,-5.410735011E-1
4.250278636E0,3.346775472E-1,-1.042669773E0,-4.561632872E-1
4.266945302E0,5.203804374E-1,-9.082795978E-1,-3.578140438E-1
4.283611968E0,5.655844212E-1,-6.932551861E-1,-2.588539422E-1
4.300278634E0,4.623482823E-1,-5.118283033E-1,-1.531743407E-1
4.316945300E0,3.285689056E-1,-3.658316433E-1,-1.084284950E-2
4.333611966E0,2.564868629E-1,-2.143371850E-1,1.107192412E-1
4.350278632E0,2.155589163E-1,-1.037706509E-1,1.608101577E-1
4.366945298E0,1.550832987E-1,-2.680169232E-2,2.109010667E-1
4.383611964E0,7.017309219E-2,7.887791097E-2,2.897026241E-1
4.400278630E0,-5.383246019E-2,2.083812505E-1,3.801106215E-1
4.416945296E0,-1.417969912E-1,2.877936661E-1,5.096139312E-1
4.433611962E0,-1.265253723E-1,3.568213880E-1,6.745474339E-1
4.450278628E0,-5.994110554E-2,3.934732676E-1,8.193224072E-1
4.466945294E0,-2.084576152E-2,3.604865670E-1,9.286671877E-1
4.483611960E0,2.367100911E-3,3.354411125E-1,1.016631722E0
4.500278626E0,1.824958436E-2,3.299433291E-1,1.083215952E0
4.516945292E0,-6.872228696E-4,2.566395700E-1,1.153465390E0
4.533611958E0,-4.352411721E-3,2.022725940E-1,1.250592947E0
4.550278624E0,3.779725730E-2,1.595120728E-1,1.282968760E0
4.566945290E0,1.104901657E-1,1.020907760E-1,1.237153888E0
4.583611956E0,1.954003721E-1,3.184132650E-2,1.182786942E0
4.600278622E0,2.497673333E-1,-2.802342176E-2,1.128419995E0
4.616945288E0,2.424369603E-1,-8.727730811E-2,1.035568476E0
4.633611954E0,2.070067972E-1,-1.153770834E-1,9.402735829E-1
4.650278620E0,2.118937224E-1,-1.691331863E-1,8.547525406E-1
4.666945286E0,2.760345340E-1,-1.758527011E-1,7.826704979E-1
4.683611952E0,3.786598146E-1,2.328158319E-1,6.739365458E-1
4.700278618E0,3.627773225E-1,5.315287113E-1,4.809032977E-1
4.716945284E0,2.051742077E-1,4.997637570E-1,3.892735839E-1
4.733611950E0,2.069304511E-2,3.220020831E-1,4.106538594E-1
4.750278616E0,-1.772271395E-1,-1.184314117E-1,3.794997334E-1
4.766945282E0,-1.937204897E-1,-4.159225523E-1,3.672824502E-1
4.783611948E0,-9.903645515E-2,-4.806742370E-1,2.750418782E-1
4.800278614E0,5.421424750E-3,-2.112828493E-1,5.940660089E-2
4.816945280E0,5.421424750E-3,8.437569439E-2,-6.887500733E-2
4.833611946E0,-8.804088831E-2,1.350774765E-1,-6.582067907E-2
4.850278612E0,-1.448513120E-1,7.635809743E-5,-6.566796452E-3
4.866945278E0,-8.865175396E-2,-1.978438348E-1,4.780016840E-2
4.883611944E0,3.901898861E-2,-2.467130125E-1,8.567378670E-2
4.900278610E0,1.844048053E-1,-1.526398361E-1,8.017600328E-2
4.916945276E0,2.974147797E-1,6.421715766E-2,8.093958721E-3
4.933611942E0,3.719402850E-1,2.615264952E-1,-6.459894776E-2
4.950278608E0,3.481165767E-1,3.446041048E-1,-1.085812151E-1
4.966945274E0,2.344957143E-1,2.383136153E-1,-7.620538026E-2
4.983611940E0,1.306487024E-1,-6.345357746E-2,3.817904973E-3
5.000278606E0,1.477529258E-1,-3.536143601E-1,1.198822111E-1
5.016945272E0,2.363283187E-1,-5.973494053E-1,2.628245652E-1
5.033611938E0,3.542252183E-1,-8.465822339E-1,4.216494262E-1
5.050278604E0,4.458549321E-1,-8.172607422E-1,5.016726851E-1
5.066945270E0,4.941132367E-1,-5.283216834E-1,4.821250141E-1
5.083611936E0,5.270999670E-1,-4.415788651E-1,5.096139312E-1
5.100278602E0,5.362629294E-1,-6.462185979E-1,6.268999577E-1
5.116945268E0,5.417606831E-1,-1.009072304E0,8.553634286E-1
5.133611934E0,6.120101213E-1,-1.386586666E0,1.124143958E0
5.150278600E0,8.142064214E-1,-1.781816244E0,1.381928802E0
5.166945266E0,1.185612202E0,-1.957134366E0,1.611003160E0
5.183611932E0,1.590004683E0,-2.087248564E0,1.824194908E0
5.200278598E0,2.076864004E0,-2.128176451E0,2.099694967E0
5.216945264E0,2.606483698E0,-1.774485826E0,2.330601931E0
5.233611930E0,2.892979145E0,-1.333441496E0,2.463159561E0
5.250278596E0,2.654131174E0,-1.556941569E-1,2.720944405E0
5.266945262E0,2.002949238E0,-3.168861195E-2,3.008050919E0
5.283611928E0,1.474551201E0,-1.862373948E-1,3.033096313E0
5.300278594E0,1.312672019E0,-8.910989761E-2,3.156491041E0
5.316945260E0,1.411021233E0,4.222602770E-2,3.271333694E0
5.333611926E0,1.743942618E0,-3.475056887E-1,3.312261581E0
5.350278592E0,2.283336163E0,-6.639336348E-1,3.210858107E0
5.366945258E0,2.504469156E0,-5.368737578E-1,3.141219378E0
5.383611924E0,2.069533587E0,-1.275943816E-1,3.278663874E0
5.400278590E0,1.313282967E0,1.240819097E-1,3.488190651E0
5.416945256E0,1.313282967E0,1.240819097E-1,3.488190651E0
5.433611922E0,1.313282967E0,1.240819097E-1,3.488190651E0
5.450278588E0,1.313282967E0,1.240819097E-1,3.488190651E0
5.466945254E0,1.313282967E0,1.240819097E-1,3.488190651E0
5.483611920E0,1.313282967E0,1.240819097E-1,3.488190651E0
5.500278586E0,1.336495757E0,1.615202785E0,1.714850187E0
5.516945252E0,1.621769667E0,1.232801437E0,1.441182733E0
5.533611918E0,1.633376122E0,7.697659731E-1,1.193171620E0
5.550278584E0,1.347491384E0,3.244455457E-1,1.007468700E0
5.566945250E0,9.437097311E-1,4.337903559E-1,9.158390164E-1
5.583611916E0,8.453605175E-1,2.008599758E0,8.626937866E-1
5.600278582E0,4.977784455E-1,3.564472437E0,7.014254928E-1
5.616945248E0,2.467130125E-1,4.287125587E0,7.484620810E-1
5.633611914E0,2.344957143E-1,4.135631084E0,5.242747068E-1
5.650278580E0,4.360810816E-1,3.632278442E0,5.268708616E-2
5.666945246E0,7.146354318E-1,3.047680855E0,-4.842630625E-1
5.683611912E0,8.508582711E-1,2.518060923E0,-6.968439817E-1
5.700278578E0,8.209258914E-1,2.043419123E0,-5.984947681E-1
5.716945244E0,6.969203353E-1,1.803960085E0,-3.058905303E-1
5.733611910E0,6.627119184E-1,1.920024395E0,1.382081509E-1
5.750278576E0,6.859247684E-1,1.860159636E0,5.383245945E-1
5.766945242E0,7.567850947E-1,1.407508850E0,7.661771774E-1
5.783611908E0,8.606321216E-1,8.571196198E-1,7.997747064E-1
5.800278574E0,8.795689344E-1,3.659843504E-1,8.743002415E-1
5.816945240E0,8.386409879E-1,1.381317973E-1,1.086881161E0
5.833611906E0,7.995456457E-1,2.651916742E-1,1.363602877E0
5.850278572E0,7.567850947E-1,4.405098557E-1,1.637881160E0
5.866945238E0,7.201332450E-1,3.824777007E-1,1.829692721E0
5.883611904E0,7.323505282E-1,8.254310489E-2,1.836412191E0
5.900278570E0,7.732784748E-1,-3.560578227E-1,1.691637278E0
5.916945236E0,6.004037261E-1,-5.729147792E-1,1.485165000E0
5.933611902E0,2.613737583E-1,-6.975312233E-1,1.304349065E0
5.950278568E0,-5.749764666E-2,-9.821941853E-1,1.205999732E0
5.966945234E0,-1.020907760E-1,-1.098258495E0,1.110094070E0
5.983611900E0,-4.368446767E-1,-5.368737578E-1,1.059392214E0
6.000278566E0,-2.193691730E0,2.293262720E0,1.272125840E-1
6.016945232E0,-2.228511095E0,2.401996613E0,4.169152305E-2
6.033611898E0,-7.887027860E-1,1.406897902E0,3.672824502E-1
6.050278564E0,4.715112448E-1,9.218713045E-1,2.286161482E-1
6.066945230E0,1.134299517E0,8.620065451E-1,3.863719851E-2
6.083611896E0,1.043280721E0,6.567559838E-1,-2.173151523E-1
6.100278562E0,4.470766485E-1,6.414843798E-1,-2.148716897E-1
6.116945228E0,-3.757582009E-1,8.009964228E-2,4.841103405E-2
6.133611894E0,-9.041562080E-1,-6.407207847E-1,2.744309902E-1
6.150278560E0,-8.534544706E-1,-1.606498003E0,5.572614074E-1
6.166945226E0,-8.235220909E-1,-2.102520227E0,7.918334603E-1
6.183611892E0,-9.915099144E-1,-1.416519046E0,7.215840220E-1
6.200278558E0,-9.041562080E-1,-6.590467095E-1,5.047270060E-1
6.216945224E0,-7.092903852E-1,-5.460367799E-1,5.248855352E-1
6.233611890E0,-2.205985487E-1,-1.125747442E0,6.311760545E-1
6.250278556E0,5.118283033E-1,-5.796343088E-1,-2.489273995E-2
6.266945222E0,7.494547367E-1,-7.402917743E-1,-6.656898856E-1
6.283611888E0,9.376010895E-1,-1.648036838E0,-2.564104795E-1
6.300278554E0,1.205770731E0,-2.063424826E0,-4.444041103E-2
6.316945220E0,1.117195368E0,-2.904585600E0,3.507890999E-1
6.333611886E0,5.924624801E-1,-3.668166637E0,8.871283531E-1
6.350278552E0,2.888626754E-1,-3.492237568E0,1.007468700E0
6.366945218E0,4.415788651E-1,-2.727434874E0,1.027016401E0
6.383611884E0,4.440223277E-1,-1.677969217E0,1.340390086E0
6.400278550E0,1.165988147E-1,-1.852676511E0,1.969580770E0
6.416945216E0,-7.215840369E-2,-3.036532402E0,1.905439973E0
6.433611882E0,-3.360520005E-1,-3.357236385E0,1.357494235E0
6.450278548E0,-8.058069944E-1,-3.426875114E0,5.322159529E-1
6.466945214E0,-8.687260747E-1,-3.482463837E0,-3.443750143E-1
6.483611880E0,-7.251728773E-1,-3.545382738E0,-1.263726473E0
6.500278546E0,-4.655553102E-1,-3.207574606E0,-1.883143425E0
6.516945212E0,3.718639165E-2,-2.449491501E0,-1.958279729E0
6.533611878E0,8.056542873E-1,-1.503261805E0,-1.746920586E0
6.550278544E0,1.470885992E0,-1.329776287E0,-1.579543591E0
