time,acc_x,acc_y,acc_z,rot_x,rot_y,rot_z
0 days 00:00:01.909293179,0.9643075467500001,5.8600227835,7.676175117499999,1.6157627701666666,-0.7815251251,-0.17995058246833331
0 days 00:00:01.929293179,1.1066804827499999,5.4460644725,7.682157158499999,1.9093342125000001,-1.002047315325,-0.3039052412
0 days 00:00:01.949293179,0.46061836804999995,5.265805085333333,7.219544728333333,2.1657447815,-1.2060761455,-0.24969098715000002
0 days 00:00:01.969293179,0.22253250147499998,5.252843856749999,6.50429034225,2.136270583,-1.44171726725,0.102319847825
0 days 00:00:01.989293179,0.78843504185,5.607580066,5.2540404800000005,1.79830956475,-1.45866876875,0.431881405425
0 days 00:00:02.009293179,1.688136339,6.397211313500001,6.4893350605,1.4464514256666667,-1.5717805226666666,0.5791507164666666
0 days 00:00:02.029293179,1.98664104925,7.1760751012499995,7.66002345075,1.418809772,-1.48554679775,0.596509471575
0 days 00:00:02.049293179,2.305484652666667,7.3507510825,7.649455229333334,1.432401538,-0.9828050434,0.5648972094500001
0 days 00:00:02.069293179,2.5591237545000003,7.45962440975,7.684549808750001,1.22883084375,-0.163940835285,0.535575687925
0 days 00:00:02.089293179,2.6913271547499997,7.3238319155000005,7.37767040725,1.036713883175,0.644996860505,0.455094263
0 days 00:00:02.109293179,2.3090738060000002,6.850651264,6.9966132640000005,0.7354048242333334,1.6106213131,0.4486292799666666
0 days 00:00:02.129293179,1.5822539625,6.74536704975,6.235097647,0.363693626625,2.66436308625,0.72723449765
0 days 00:00:02.149293179,1.2486546235,7.2865437665,4.9886363346666664,-0.03703367335000001,3.387932539,1.1122320593500001
0 days 00:00:02.169293179,0.8907282057,6.9116684195,5.0626144405,-0.354836083925,3.41190892475,1.387732059
0 days 00:00:02.189293179,0.05084747819999999,5.96411061275,5.896513104249999,-0.51381365955,3.59974986325,1.74905860425
0 days 00:00:02.209293179,-0.3337987512,6.118447542000001,2.4693929552,-0.7105121115333333,3.7394850653333336,2.3974915545
0 days 00:00:02.229293179,1.1066804822999998,6.06999266125,0.66640114785,-1.65765795075,3.717341185,2.84937870525
0 days 00:00:02.249293179,-0.03310071408333334,5.0344988505,2.9790642063333337,-1.9615632295,2.6377904415,2.7591234445
0 days 00:00:02.269293179,0.16510476312500003,4.790431023,4.130609989,-1.80502906475,1.9394193290000001,3.01064705825
0 days 00:00:02.289293179,0.4396811619255,4.25264394275,4.894518732749999,-1.9004766645000002,1.73936107725,3.1816891432500003
0 days 00:00:02.309293179,-0.23808585714900002,4.115654944999999,7.2263245585,-2.100433111,1.7365612983333332,3.4144796131666664
0 days 00:00:02.329293179,-0.007776677625000006,4.357330202750001,8.20498919525,-2.0363941195,1.7573816475,3.5830273630000002
0 days 00:00:02.349293179,1.2673984072833333,4.7860440415,7.7140614193333334,-2.2474478485000002,1.9493458270000001,3.4918557405
0 days 00:00:02.369293179,1.6181463305000001,4.34835696225,9.528818132,-2.4245986344999997,2.0157773494999995,3.020420909
0 days 00:00:02.389293179,1.0336993487000001,3.6215370892500003,10.491929294999998,-2.14024114625,2.05609452725,2.6568037275
0 days 00:00:02.409293179,0.34935209154999997,3.237488985,10.69950628,-1.7379866638333332,2.131179929,2.450636824
0 days 00:00:02.429293179,0.5874379724250001,2.99162650125,10.264611245000001,-1.6385684015000002,2.3583198787499997,2.35732716325
0 days 00:00:02.449293179,1.0161520144666667,3.1369905475,9.724830468666667,-1.8369467259999999,2.455141902,2.2200353145
0 days 00:00:02.469293179,1.497906983,2.7128626705,10.060024976000001,-1.81862080125,2.010890484,1.9686644675
0 days 00:00:02.489293179,1.8604196607499999,2.2845474777500003,10.695319175000002,-1.5275437537499998,1.4339287280000002,1.72248592975
0 days 00:00:02.509293179,1.5337993504999998,1.02532449355,11.335997104999999,-1.1056398056666668,0.9803107181999998,1.4434225955000002
0 days 00:00:02.529293179,0.3565305798575,-0.684347286975,12.60658574,-0.9212604463,0.7793871015,1.4031564
0 days 00:00:02.549293179,-0.25244279399166664,-1.1792627773333335,12.970693746666669,-0.8442915082,0.8504001498,1.576794744
0 days 00:00:02.569293179,-0.9349954727500001,-1.21794674535,13.0522496725,-0.454407036325,0.8284089863249999,2.16001793775
0 days 00:00:02.589293179,1.8460626900000001,0.6664010957,13.527822735,-0.17692171412500002,1.009377673625,2.1230606439999997
0 days 00:00:02.609293179,2.4789643285,1.2478569745,11.4233350755,0.058464849983333324,0.9957859617666666,1.5128575363333334
0 days 00:00:02.629293179,1.8628124592500002,1.1545369027499999,9.91645503075,0.17692171410000002,0.36216646802499997,0.9947932656999999
0 days 00:00:02.649293179,-0.24327030534999997,1.3483555516666665,10.707083857333332,0.4440223277,-0.5875755474000001,0.74815663695
0 days 00:00:02.669293179,0.04546363282499999,1.3872388897499999,10.8825573875,0.5700132101500001,-1.2564724537749998,0.573907464725
0 days 00:00:02.689293179,-0.5982056707,1.068395286575,11.235498665,0.41744972022500004,-1.3462696374999998,0.422260276975
0 days 00:00:02.709293179,-0.47138608620499994,0.14356936515,11.956934455,0.03341939239666667,-0.9823978247833333,0.2971348091666667
0 days 00:00:02.729293179,-0.3445664625525,-0.600000269675,12.3338043675,-0.240451652525,-0.3574322574,0.193796850725
0 days 00:00:02.749293179,0.012761719530000002,0.32303105795,11.276176611666665,-0.2529743761,-0.064064443115,0.2606865391
0 days 00:00:02.769293179,0.40259241315000005,0.9631111175,10.04985499675,-0.158290334025,-0.19494222108249998,0.298712864475
0 days 00:00:02.789293179,0.6083751768000001,0.869791016025,9.655637740749999,-0.15416699647499998,-0.3898080848,0.287564590525
0 days 00:00:02.809293179,0.6257231235499999,0.56590256095,9.680164337,-0.131310474105,-0.5194641202333333,0.2531525467666667
0 days 00:00:02.829293179,0.531804814975,-0.041276197900000006,9.81595683075,-0.03764454229,-0.601778179425,0.23289220032500002
0 days 00:00:02.849293179,0.97228362155,0.010767703256666669,10.314261756166667,0.01488982886,-0.3875173554,0.16233731804999998
0 days 00:00:02.869293179,0.92004027965,-0.022731807049999997,10.251450542,-0.0448222015975,0.049403686050000006,0.14630211145
0 days 00:00:02.889293179,1.0636096448,0.46660042555000003,10.0139629835,-0.10957387089000001,0.233732141525,0.1397353113
0 days 00:00:02.909293179,1.3998012544999998,0.8506484329499999,10.359725475,-0.012802708896666673,0.08101594448333334,0.058286679915
0 days 00:00:02.929293179,1.1850454512500002,0.7268198728249999,10.4919290575,0.1810450442,-0.18196134265,-0.033902994127
0 days 00:00:02.949293179,1.075174987166667,0.5104688356333333,10.358928201666666,0.21525347235,-0.22380558400000003,-0.020616685503999997
0 days 00:00:02.969293179,1.074377358,0.409172669075,10.7371931075,0.189902588725,-0.1382845156,-0.08017600048000001
0 days 00:00:02.989293179,1.092921703825,0.46779682485,10.843673944999999,0.19158247109999998,-0.02878700330825,-0.13713913782249998
