time,acc_x,acc_y,acc_z,rot_x,rot_y,rot_z
0 days 00:00:00.064279957,2.2528424855000004,4.794618368,7.95134961625,-0.1111773923,0.2228129357,-0.04115701467
0 days 00:00:00.084279957,2.2085752881666667,4.722634236,8.1020975115,-0.1111773923,0.22281293570000002,-0.04115701467
0 days 00:00:00.104279957,2.4311078195,4.57926428325,8.49212789525,-0.01496618753,0.0569631425,-0.0136680994185
0 days 00:00:00.124279957,2.6703901295,4.6456651685,8.3808612825,0.009468403956,0.10155627058333334,-0.020183989778
0 days 00:00:00.144279957,2.7050860527499996,4.60977268225,8.14756131175,0.0077885256635,0.14233149215000002,-0.035048365595
0 days 00:00:00.164279957,2.734996259,4.62592446825,8.09192824375,-0.0132863090845,0.1172860358,-0.022831070704
0 days 00:00:00.184279957,2.7481567465,4.705485662,8.303094386833335,-0.036957319825,0.092698730545,-0.0029779656325000007
0 days 00:00:00.204279957,2.7756742240000003,4.73958325375,8.42094087625,-0.057879438625,0.09422589279749999,-0.0005345066890000001
0 days 00:00:00.224279957,2.745763898,4.735395908,8.4765744205,-0.07961604247833333,0.13352485993333332,-0.010410154043166668
0 days 00:00:00.244279957,2.6404797435000003,4.66121864325,8.433503389000002,-0.08765909821000001,0.1953240149,-0.019624030447500003
0 days 00:00:00.264279957,2.511865616,4.5744788645,8.29950547175,-0.09773836658,0.22663084044999998,-0.0093920459025
0 days 00:00:00.284279957,2.3158535165000003,4.567499478333333,8.2281192145,-0.10506873950000001,0.22892157735,0.026038111655
0 days 00:00:00.304279957,2.342573404,4.575674891249999,8.296514034000001,-0.08582650124,0.172111146125,0.0454330695775
0 days 00:00:00.324279957,2.4299114945,4.626522541,8.444271087499999,-0.048869183595000004,0.10298162076999999,0.03072140878083333
0 days 00:00:00.344279957,2.6769703035,4.7240302565,8.9114699365,0.010690133557500002,0.096822066225,-0.01809687004375
0 days 00:00:00.364279957,2.899502754,4.79342210275,9.2404825685,0.10369429736500001,0.14523310212499999,-0.08132137544500001
0 days 00:00:00.384279957,2.8151558241666668,4.8478587465,9.156933307833334,0.2076940313,0.23197590560000003,-0.15233439955
0 days 00:00:00.404279957,2.533999145,4.82871615875,8.75533843,0.2008217946,0.347582072,-0.179365169275
0 days 00:00:00.424279957,2.4945175645,4.768895626,9.060422897,0.1366300906,0.5284489492333333,-0.18328489116666666
0 days 00:00:00.444279957,2.528615415,4.58883559725,10.32203889225,0.19608759137499998,0.79122263205,-0.198607414925
0 days 00:00:00.464279957,1.92921331525,4.39262414,11.0213413225,0.3371973559,1.145829648,-0.1130863439375
0 days 00:00:00.484279957,1.540977776,5.066403070833333,9.9465651505,0.4211912751,1.6119194625000002,-0.002977965863
0 days 00:00:00.504279957,1.491326756725,4.75932419325,9.2691965105,0.266489759075,2.1875067052499997,0.013209950176
0 days 00:00:00.524279957,0.37686957419999995,4.675575495,8.006384372500001,-0.04581485937333333,2.597956935833333,0.12326742334333333
0 days 00:00:00.544279957,-0.030508484724999993,4.6187458034999995,8.385647058,-0.13194679469999998,2.6572618485,0.17386738585
0 days 00:00:00.564279957,-0.653838787275,4.49611377725,8.265407562,-0.0835357606325,2.5575381520000002,0.2742019258
0 days 00:00:00.584279957,-1.2721840836833334,4.356532414666666,8.086145400666666,-0.006719512865,2.2701262235,0.4368446767
