time,acc_x,acc_y,acc_z,rot_x,rot_y,rot_z
0 days 00:00:01.267090109,-8.2683987615,-5.394020557499999,-1.21615213175,-1.175303820325,-0.78274686635,0.2952004131825
0 days 00:00:01.287090109,-8.5184488295,-6.241677761000001,-1.2083753942,-1.1797834736333332,-0.688215524,0.376852662585
0 days 00:00:01.307090109,-9.46660494775,-5.786443352500001,2.25942280915,-0.6817250848,-1.566639066,0.9973894954
0 days 00:00:01.327090109,-6.03110969075,-6.73818862425,3.7369906905,-0.31352634730000006,-1.1662172081025,1.17927448455
0 days 00:00:01.347090109,-5.613960901666666,-5.2331031165,1.33758781365,0.9508110286,0.513050049545,1.68583411
0 days 00:00:01.367090109,-5.844469428,-4.084548234750001,-0.810568660575,0.9098830819500001,0.88292866945,1.54182273125
0 days 00:00:01.387090109,-5.538187980499999,-3.680161357,-0.5407779366500001,0.6668607096,0.1734092378333333,1.5470659731666665
0 days 00:00:01.407090109,-4.002594172749999,-2.8217362167499997,-0.33020951597500003,0.72998340435,-0.010766490364999999,1.4810416697500002
0 days 00:00:01.427090109,-4.148556292,-2.3186451195,-0.3619144261,1.1560615899999998,-0.43333220485,1.29411703325
0 days 00:00:01.447090109,-5.2745785715,-1.745165348166667,2.214557399433333,1.54915309,-1.255708933,1.3999493119999997
0 days 00:00:01.467090109,-6.491727829,-1.536192179,5.807380676,2.463159442,-1.2964841425,1.864053905
0 days 00:00:01.487090109,-5.566901922,-0.734596572955,3.0089745371000003,3.2323909203333336,-1.2879829603333333,2.224413235666667
0 days 00:00:01.507090109,-4.81256473025,0.9104690437725,-0.056829534475,3.299891472,-1.851912975,2.243553638
0 days 00:00:01.527090109,-5.8815580605,1.98843571525,-0.4492524713,3.235139847,-2.12817656975,2.23622328
0 days 00:00:01.547090109,-7.361120144333334,0.6149554351666667,2.4913272459166667,3.2604907755000005,-2.8894667625,2.458883524
0 days 00:00:01.567090109,-8.6548395145,-0.83988071985,3.9068811535,3.95198959125,-2.1003822085,3.2739298347499997
0 days 00:00:01.587090109,-9.5916295035,-1.5457633734999998,2.8654050229999997,3.9986190796666663,-0.9225839872833334,3.9466445846666667
0 days 00:00:01.607090109,-9.4983096125,-0.29192435090749996,-0.688534737,3.4678792955,-0.549091070875,4.1560186145
0 days 00:00:01.627090109,-9.96730303775,0.6155536295725,-1.06360967465,2.817308426,-0.8867465854,4.252687931
0 days 00:00:01.647090109,-13.012169836666667,3.41096864175,2.2333011529666664,3.0063710214999997,-1.3549744187000001,4.414566993499999
0 days 00:00:01.667090109,-16.002599717499997,5.064409137,5.45563566725,3.395644605,-1.4699697194999999,4.429380536
0 days 00:00:01.687090109,-16.150356294999998,4.8095736505,5.5202417375,3.547393521,-0.7759764293333333,4.0128217535
0 days 00:00:01.707090109,-14.715261219999999,4.262215376,5.16131842175,3.2749987247499996,-0.3667479306,3.7665923235000003
0 days 00:00:01.727090109,-13.581063505,4.4063830375,4.250849247250001,2.2884521482499998,0.52984884385,3.239874065
0 days 00:00:01.747090109,-13.384253661666667,5.355137189333333,3.619941830666667,1.6245948669999999,0.58421579005,3.2725553515
0 days 00:00:01.767090109,-14.134403705,6.591628193749999,3.77049034825,1.1183407010000002,0.7361684292249999,3.35380035675
0 days 00:00:01.787090109,-16.250854965000002,7.810173035000001,3.4408791065,1.0238093934999999,0.9238566358333333,3.2175774975
0 days 00:00:01.807090109,-17.14696693,7.767102242,2.775674343,0.9443969727499999,1.6567416487500002,2.323729694
0 days 00:00:01.827090109,-16.89392662,8.493922233500001,2.0955144165,1.10933044575,1.83862665275,1.52670377505
0 days 00:00:01.847090109,-16.068601925,8.495716730666667,2.37407883,1.0005965232,2.1831543445,0.4451677054
0 days 00:00:01.867090109,-15.16810226,6.920042992,4.460221291,0.956461548825,2.78561979525,-0.49113526195
0 days 00:00:01.887090109,-14.09851074,5.0703911784999995,4.8107697965,0.6227766474166666,3.325166106333333,-0.6139699841333334
0 days 00:00:01.907090109,-8.6159561875,4.5146580932500004,4.281956076749999,-1.0253365634999998,5.130118727999999,-0.12599086015
0 days 00:00:01.927090109,-5.15832746025,7.90169823125,2.418545455,-0.96470816395,4.9276171922500005,-0.48075057940000004
0 days 00:00:01.947090109,-5.808576822333333,8.359724998333334,0.12362915778333329,-0.6808087825500001,3.9259514805,-1.6161955
0 days 00:00:01.967090109,-5.977270961,7.55055213,0.49830531329999994,-0.6640099883,3.447949886,-1.890779257
0 days 00:00:01.987090109,-6.5048885345,3.513860166,0.10289138554999999,0.45305803414999996,2.488484899,-1.6411391793999999
0 days 00:00:02.007090109,-6.303891182,3.87397977675,-0.85423770575,0.5400044657024999,2.331747234,-0.8972076328
0 days 00:00:02.027090109,-6.85483849025,4.854438781999999,-3.1058837175,-0.010231990367499999,2.504469216,-1.3043490054999998
0 days 00:00:02.047090109,-10.248459573833332,3.1804600955000004,-5.134199936999999,-0.42607820034999994,2.3056327105,-2.0978623625
0 days 00:00:02.067090109,-10.5619194475,3.150151074,-5.0985070465,-0.33658649770000004,2.466901004,-1.956752568
0 days 00:00:02.087090109,-7.518249035,3.1465618610000003,-4.9615178105,0.14060070118333332,1.6906955339499998,-1.5970550773333334
0 days 00:00:02.107090109,-4.74197626125,1.0360921918750001,-4.2699920535,-0.24953826515,0.6720276028000001,-1.1788163037750001
0 days 00:00:02.127090109,-4.3537408115,1.410568982125,-1.3513466120250002,-0.47525279224999994,0.2024253178475,-1.1088722795750001
0 days 00:00:02.147090109,-4.560719966833333,1.0979067883333333,0.24845474958333333,-0.40653049945,-0.012904517355,-1.5835142135
0 days 00:00:02.167090109,-4.9274200202500005,-1.1521441046,0.01734796162500002,-0.500909134725,0.5698604602,-0.816115364375
0 days 00:00:02.187090109,-2.167897344,-0.005982041349999985,-1.40697967995,-0.45214176925,0.7607557078,-0.10094540939
0 days 00:00:02.207090109,-1.7539390025000001,1.317847043175,-2.98743897675,-0.1258381456,0.5371792316,0.08964440972
0 days 00:00:02.227090109,-4.84726056425,3.2889347675,-3.75015127625,-0.1258381456,0.5371792316,0.08964440972
0 days 00:00:02.247090109,-6.85703214,3.830510298666667,-3.540181119833333,0.01099556685,-0.31222826219999994,-0.19715660439000002
0 days 00:00:02.267090109,-12.0077819825,2.862414032,-2.1625134944999997,0.305432383,-0.762130156025,-0.33505932245
0 days 00:00:02.287090109,-10.4207425105,-0.8027920125,-2.00518539555,-0.0762562901,-0.5235874652833333,0.41859509548333335
0 days 00:00:02.307090109,-10.51346468775,2.3353949785,-0.86081796885,-0.18661919237500002,-0.09796743085000004,0.9636391847500001
0 days 00:00:02.327090109,-10.59541893,6.381657838500001,-7.036095336275,-0.4928151517,1.1281909052499999,2.0048581954999998
0 days 00:00:02.347090109,-9.3280201755,7.8269228935,-8.534002264500002,-1.5827506184999998,0.6511055009500001,1.4109449385000001
0 days 00:00:02.367090109,-7.06660330325,9.725627899000001,-4.33220535475,-1.6377285125,0.312839131825,0.987921073975
0 days 00:00:02.387090109,-9.55334425,8.7684988975,-6.388836383499999,-1.4441861508333333,0.40645416083333336,0.6213003719833333
0 days 00:00:02.407090109,-11.3276221725,8.85045266125,-5.9742801189999994,-1.436143041,0.2702313066,0.2063195854
0 days 00:00:02.427090109,-11.9318099025,8.609375477,-5.28634357425,-1.3032799663749999,0.39438956979999995,0.107817638625
0 days 00:00:02.447090109,-11.475977261666666,6.982256412333334,-5.568895896166667,-0.9382883012500001,1.0225112737,-0.34620760385
0 days 00:00:02.467090109,-10.187043506666667,6.690332253666667,-5.8767724040000004,-0.82222399115,1.404607177,-0.6815723776999999
0 days 00:00:02.487090109,-9.013762474,7.081558704500001,-5.1852467065,-0.5803215355,1.254945338,-0.8083267810000001
0 days 00:00:02.507090109,-7.311867832999999,8.15653407575,-6.38105976575,0.08063415435000003,1.027703650525,-1.1690424385
0 days 00:00:02.527090109,-6.970292568,8.408378601,-7.152146816,1.0250310898,0.3065777714,-1.32924178225
0 days 00:00:02.547090109,-8.102097193333334,3.324029406016667,-4.537190437333333,1.4336996080000002,-0.0205403287,-1.295796871
0 days 00:00:02.567090109,-7.453642368,0.6245267391,-1.464407444,0.013897165675000017,0.2923751618,-0.77854716775
0 days 00:00:02.587090109,-7.6426753995,1.13060873755,-0.21056836849999994,-0.6381500660833334,0.35137451940000003,-0.7751365105
0 days 00:00:02.607090109,-6.882356286,0.9439685494250001,1.4057833254999998,-1.532048821,0.1248454899,-1.620166063
0 days 00:00:02.627090109,-5.75653326475,0.661017268875,1.171286732,-1.50578165025,-0.08223767202500001,-1.6165008840000001
0 days 00:00:02.647090109,-7.092326243666666,0.48015973219833336,1.4803596340166667,-1.4236204030000001,-0.38889179377500005,-1.5938988925000002
0 days 00:00:02.667090109,-6.832106947750001,0.10827523096749997,0.11545369032500008,-1.420260668,-0.07429642975,-1.582292438
0 days 00:00:02.687090109,-3.8895331625,2.17387941485,-2.39760828,-0.7174607118333333,-0.073990998165,-0.8548543354333334
0 days 00:00:02.707090109,-5.106881559,4.42612355925,-2.40717959375,-0.440586231675,-0.45455975829999995,-0.6357575208249999
0 days 00:00:02.727090109,-6.71246576325,3.211167991,-2.1804596184999996,-0.510988391975,-1.03075794865,-0.42714720968
0 days 00:00:02.747090109,-7.272984504999999,3.552942911666667,0.7828518148333335,-0.6823359728000001,-1.431638002,0.02000582218
0 days 00:00:02.767090109,-9.410373209749999,3.5922250152500004,2.72781789275,-0.12339468859250001,-1.0376302152249999,0.072234762835
0 days 00:00:02.787090109,-10.277971157444446,3.0880704988888894,2.4497187402222225,0.76459906227,-0.22538365923333334,0.24643303204
0 days 00:00:02.807090109,-8.790033975833335,2.3190439541666668,-2.764108935833333,1.507614255,0.9305761456,0.2930623889
0 days 00:00:02.827090109,-7.237092018,1.7467605767499998,-4.34955334625,0.9697478265,0.80443256345,0.22098034213050002
0 days 00:00:02.847090109,-6.748158772666667,0.917248706,-2.564308275566667,-1.154229015,0.228692498065,0.053908816761000004
0 days 00:00:02.867090109,-6.56052148375,2.8612177372499996,-1.6313067822999998,-1.128114521475,0.1660788599325,-0.047189306475000005
0 days 00:00:02.887090109,-8.502895117,5.711667776,-4.718646049499999,-0.9075414141333332,0.1575267526,-0.2005163654666667
0 days 00:00:02.907090109,-10.1096754085,4.00020134425,-6.5371915099999995,-0.720362275875,-0.3530034703,-0.70585425195
0 days 00:00:02.927090109,-10.1210417775,3.3314072487499997,-4.479962170249999,-0.7849612236,-1.082834125,-0.6733257174
0 days 00:00:02.947090109,-10.086943783333334,2.7609184779166664,-5.921039621333333,-1.3881902098,-1.377576411,-0.7918334901
0 days 00:00:02.967090109,-10.7617194675,1.789233118375,-4.17667198175,-2.68368169625,-1.98981571175,-1.03129243845
0 days 00:00:02.987090109,-11.958131314999997,6.9116680624999995,2.7984060348999997,-2.5077016551666667,-1.1310925132833332,-1.0450369119666667
0 days 00:00:03.007090109,-10.787442925,10.709676024,-2.6237300482999997,-1.61818078125,-0.41821328547500003,-1.3287836015
0 days 00:00:03.027090109,-11.4496567225,7.484749196999999,-1.63011042765,-1.41751167175,-0.86689345535,-1.278845459
0 days 00:00:03.047090109,-8.583054939166667,7.312864859833333,3.4520453908,-1.218369782,-1.21905699365,-0.67363116145
0 days 00:00:03.067090109,-8.0919281245,6.20518743975,0.9972087142500001,-1.032972336,-0.9288962483,-0.6250674129
0 days 00:00:03.087090109,-8.772088051,4.096512318,-4.55354166,-0.5508982142166666,-1.63383419305,-0.8409062822666667
0 days 00:00:03.107090109,-9.4971134665,4.5074796675,-1.6534404903,-0.8781181275750001,-1.8958951535000002,-0.6360629648
0 days 00:00:03.127090109,-9.7908320425,4.7682974335,-0.824925586575,-0.7929024696,-1.776776552,-0.5004509687
0 days 00:00:03.147090109,-8.658827225166666,4.4187458353333335,-0.6336991986166667,-0.7107411623000001,-1.3687188922500002,-0.43386670945
0 days 00:00:03.167090109,-6.3649083375,4.9866424797499995,-1.4763716162499998,-0.336281064925,-0.8800270557250001,-0.354454293825
0 days 00:00:03.187090109,-5.3467621805,5.09910512,-1.183250820105,0.05426515393333333,-1.3953933219666668,-0.5355756779666666
0 days 00:00:03.207090109,-7.71685290325,1.0408778936,1.6348961416975003,-0.260228395475,-0.9511928112250001,-0.49602218714999996
0 days 00:00:03.227090109,-10.540383816,1.57746838045,3.96670168675,-0.430812370075,-0.54588403555,-0.229990597775
0 days 00:00:03.247090109,-11.289337001666667,2.5547369323333338,3.7770706665166665,0.29229880125,-0.36262460055,0.476627253
0 days 00:00:03.267090109,-10.475777152500001,1.5631113648000001,0.36370903255,0.7244856358,-0.3974438906,0.8153517842
0 days 00:00:03.287090109,-8.7900338185,2.4538396596,-0.050249278499999994,0.44735664123333335,-0.4246273836,1.3245075643666666
0 days 00:00:03.307090109,-7.1383881567500005,4.99202632875,-0.214755836875,1.065348148,-1.022358537,1.40727973
0 days 00:00:03.327090109,-8.835497856,3.2775688169999997,0.666999291625,1.1827869115,-0.8789580391999999,1.1939352007
0 days 00:00:03.347090109,-9.446864128,2.610569477,0.9451649189000001,1.4903743267777776,-0.37606363662222225,0.5905535022777778
0 days 00:00:03.367090109,-9.22492980925,-2.8055846092500003,2.57647180575,1.1996366378333334,0.09644027303333334,0.8287907838833333
0 days 00:00:03.387090109,-11.9198460555,-3.570091367,3.601197958,-0.013337207416666644,0.7435496772166666,0.31871869659999996
