time,acc_x,acc_y,acc_z,rot_x,rot_y,rot_z
0 days 00:00:00.031972294,0.9332008362,5.88395071,8.652446747,0.3229947388,-0.00755945174,0.04276053607
0 days 00:00:00.051972294,0.9332008362,5.88395071,8.652446747,0.24358232085225,0.02649625892,0.04276053607
0 days 00:00:00.071972294,1.07318094405,5.9180487392500005,7.71386206175,-0.004276053515749998,0.10713040830500001,0.0442876974075
0 days 00:00:00.091972294,1.3112667998333334,6.1156558195,7.444071133833333,-0.0310013881,-0.014889828865000001,0.03512472473
0 days 00:00:00.111972294,1.3256237505000001,6.052644968,7.7252278325,-0.018173227553333334,-0.10041089728000001,0.021583888835
0 days 00:00:00.131972294,1.41296178125,6.01316332825,8.03749120225,-0.00733037747225,-0.07093667518749999,0.013133593017249999
0 days 00:00:00.151972294,1.36450710875,6.02333283425,8.175078392,0.004428769578,-0.0365755299575,0.005955931497500001
0 days 00:00:00.171972294,1.36031970375,6.0263237955,8.072186946750001,0.0015271620357499996,-0.0130572349275,0.00427605351425
0 days 00:00:00.191972294,1.244666616,5.962116559666666,7.996813138166668,-0.014202606397,-0.032299474815,0.011300998038999999
0 days 00:00:00.211972294,1.1700902585000001,5.9294145105,8.1020975115,-0.004021526468833333,-0.09470949382833332,0.02911788815166667
0 days 00:00:00.231972294,1.27477625,5.955735445,8.260621786000002,0.00839939061475,-0.09124792463,0.03466657596
0 days 00:00:00.251972294,1.278365493,5.931209087499999,8.254041433250002,0.012522727715000001,-0.0515417167925,0.0302378074275
0 days 00:00:00.271972294,1.28554394825,5.957530022,8.115855932,0.012980876725,-0.028787002902499997,0.0274889157125
0 days 00:00:00.291972294,1.3559328118333334,5.983651717333333,8.044270595,0.01175914705,-0.024052800144999997,0.019242240115
0 days 00:00:00.311972294,1.4021940825,5.984449625,7.8029947285,0.02122755193666667,-0.027921610668333333,0.014864376433333333
0 days 00:00:00.331972294,1.4811572430000002,6.0604217052500005,7.87597560875,0.0555886952175,-0.10407608560500001,0.0067195121675
0 days 00:00:00.351972294,1.5116657017500001,6.082555294,7.972885132,0.0957530532025,-0.18303035569999998,-0.022296564417499998
0 days 00:00:00.371972294,1.5481562315,6.02512741075,8.065008998,0.115606160825,-0.21051927285,-0.051618072202500004
0 days 00:00:00.391972294,1.3814562956666665,6.023133277666666,8.057830015833334,0.12171480429999999,-0.127288948745,-0.065057097
0 days 00:00:00.411972294,1.5314064619999999,6.0155563355,8.007580757,0.1437059380333333,-0.11995857083166668,-0.05406153325833333
0 days 00:00:00.431972294,1.57746836525,6.248856425,8.02612543075,0.20219623669999998,-0.1509599537,-0.0652098162075
0 days 00:00:00.451972294,1.3034901322499999,6.244070648999999,7.935796379999999,0.2240346521,-0.1634826809,-0.0697913020825
0 days 00:00:00.471972294,1.21555388,6.07537663,7.824529886500001,0.19700388985,-0.162566386125,-0.028405211402499998
0 days 00:00:00.491972294,1.5094722506666667,6.232505242166667,7.7623167036666665,0.12996148315,-0.13217586275,0.005803215434
0 days 00:00:00.511972294,1.4033905265,6.2500526905,7.726424456,0.08659008393166667,-0.11405354736666666,0.013642646724666668
0 days 00:00:00.531972294,1.63250324125,6.368497490499999,7.7790664432500005,0.0702494494625,-0.18241950125,0.016798782164999998
0 days 00:00:00.551972294,1.6097714305,6.37627422825,7.83649432675,0.108733933425,-0.26213734972499997,-0.030390521975
0 days 00:00:00.571972294,1.4781661925,6.2380886075,7.829913974249999,0.13179407645000002,-0.294971317075,-0.0488691814225
0 days 00:00:00.591972294,1.4329019385,6.324628989,7.917451461333333,0.1253799945,-0.2265544683,-0.038179049265
0 days 00:00:00.611972294,1.7647066715,6.3194446565,7.928617716000001,0.12965605406666666,-0.051134473338333326,-0.041233373181666665
0 days 00:00:00.631972294,1.6959130765000001,6.3308104274999994,7.6265240905,0.131946792875,0.0448222020625,-0.03115410358
0 days 00:00:00.651972294,1.60737860225,6.28773951525,7.47936558725,0.125227278125,-0.005268708804999999,-0.0276416312
0 days 00:00:00.671972294,1.48115721325,6.3762739895000005,7.50329351425,0.125990858275,-0.103465223685,-0.01267544435015
0 days 00:00:00.691972294,1.6358930465,6.515655994333334,7.672186930833334,0.09880737960500001,-0.12240203100000001,-0.0021380267283
0 days 00:00:00.711972294,1.726421535,6.5407805445,7.6223363875,0.13006329161833333,-0.15925753988333333,-0.019344051757666667
